,time,TraceabilityCode,PressForceValueFL,time.value
16287,2023-01-17 23:19:38.816,1010223017221855,6.1,2023-01-17 23:19:43.857
16288,2023-01-17 23:19:48.815,1010223017221902,6.4,2023-01-17 23:19:53.775
16289,2023-01-17 23:19:59.415,1010223017221910,6.1,2023-01-17 23:20:04.325
16290,2023-01-17 23:20:08.595,1010223017221919,6.4,2023-01-17 23:20:13.526
16291,2023-01-17 23:20:48.766,1010223017221958,6.1,2023-01-17 23:20:53.766
16292,2023-01-17 23:21:28.194,1010223017222038,6.4,2023-01-17 23:21:33.134
16293,2023-01-17 23:21:37.713,1010223017222047,6.1,2023-01-17 23:21:42.644
16294,2023-01-17 23:21:47.463,1010223017222057,6.4,2023-01-17 23:21:52.414
16295,2023-01-17 23:21:57.414,1010223017222108,6.1,2023-01-17 23:22:02.414
16296,2023-01-17 23:22:18.375,1010223017222127,6.4,2023-01-17 23:22:23.293
16297,2023-01-17 23:22:37.464,1010223017222147,6.1,2023-01-17 23:22:42.414
16298,2023-01-17 23:23:06.513,1010223017222224,6.4,2023-01-17 23:23:11.453
16299,2023-01-17 23:25:05.201,1010223017222416,6.1,2023-01-17 23:25:10.180
16300,2023-01-17 23:25:15.032,1010223017222425,6.4,2023-01-17 23:25:19.941
16301,2023-01-17 23:25:25.471,1010223017222435,6.1,2023-01-17 23:25:30.411
16302,2023-01-17 23:25:34.711,1010223017222445,6.4,2023-01-17 23:25:39.691
16303,2023-01-17 23:26:24.930,1010223017222534,6.1,2023-01-17 23:26:29.859
16304,2023-01-17 23:27:03.859,1010223017222614,6.4,2023-01-17 23:27:08.829
16305,2023-01-17 23:27:13.640,1010223017222624,6.1,2023-01-17 23:27:18.657
16306,2023-01-17 23:27:33.239,1010223017222644,6.4,2023-01-17 23:27:38.178
16307,2023-01-17 23:28:42.687,1010223017222753,6.1,2023-01-17 23:28:47.617
16308,2023-01-17 23:29:02.346,1010223017222813,6.4,2023-01-17 23:29:07.306
16309,2023-01-17 23:29:32.306,1010223017222842,6.1,2023-01-17 23:29:37.226
16310,2023-01-17 23:29:52.776,1010223017222902,6.4,2023-01-17 23:29:57.716
16311,2023-01-17 23:30:41.645,1010223017222952,6.1,2023-01-17 23:30:46.665
16312,2023-01-17 23:30:51.684,1010223017223001,6.4,2023-01-17 23:30:56.584
16313,2023-01-17 23:31:51.694,1010223017223101,6.1,2023-01-17 23:31:56.664
16314,2023-01-17 23:32:00.954,1010223017223111,6.4,2023-01-17 23:32:05.865
16315,2023-01-17 23:32:20.483,1010223017223131,6.1,2023-01-17 23:32:25.463
16316,2023-01-17 23:33:20.832,1010223017223230,6.4,2023-01-17 23:33:25.703
16317,2023-01-17 23:33:49.673,1010223017223300,6.1,2023-01-17 23:33:54.592
16318,2023-01-17 23:34:19.352,1010223017223330,6.4,2023-01-17 23:34:24.263
16319,2023-01-17 23:34:29.812,1010223017223340,6.1,2023-01-17 23:34:34.743
16320,2023-01-17 23:34:39.193,1010223017223349,6.4,2023-01-17 23:34:44.193
16321,2023-01-17 23:37:27.410,1010223017223638,6.1,2023-01-17 23:37:32.338
16322,2023-01-17 23:37:37.369,1010223017223647,6.4,2023-01-17 23:37:42.269
16323,2023-01-17 23:38:27.608,1010223017223737,6.1,2023-01-17 23:38:32.578
16324,2023-01-17 23:38:46.759,1010223017223757,6.4,2023-01-17 23:38:51.707
16325,2023-01-17 23:38:56.548,1010223017223807,6.1,2023-01-17 23:39:01.467
16326,2023-01-17 23:39:16.318,1010223017223827,6.4,2023-01-17 23:39:21.226
16327,2023-01-17 23:39:26.826,1010223017223836,6.1,2023-01-17 23:39:31.786
16328,2023-01-17 23:39:36.276,1010223017223847,6.4,2023-01-17 23:39:41.226
16329,2023-01-17 23:39:46.096,1010223017223856,6.1,2023-01-17 23:39:50.986
16330,2023-01-17 23:39:55.897,1010223017223906,6.4,2023-01-17 23:40:00.836
16331,2023-01-17 23:40:25.665,1010223017223943,6.1,2023-01-17 23:40:30.665
16332,2023-01-17 23:40:35.466,1010223017223950,6.4,2023-01-17 23:40:40.434
16333,2023-01-17 23:40:55.226,1010223017224005,6.1,2023-01-17 23:41:00.194
16334,2023-01-17 23:41:14.875,1010223017224025,6.4,2023-01-17 23:41:19.773
16335,2023-01-17 23:41:44.454,1010223017224055,6.1,2023-01-17 23:41:49.464
16336,2023-01-17 23:41:54.414,1010223017224105,6.4,2023-01-17 23:41:59.305
16337,2023-01-17 23:42:14.674,1010223017224124,6.1,2023-01-17 23:42:19.634
16338,2023-01-17 23:42:24.035,1010223017224134,6.4,2023-01-17 23:42:28.994
16339,2023-01-17 23:42:34.555,1010223017224144,6.1,2023-01-17 23:42:39.555
16340,2023-01-17 23:42:43.805,1010223017224155,6.4,2023-01-17 23:42:48.755
16341,2023-01-17 23:43:03.703,1010223017224214,6.1,2023-01-17 23:43:08.674
16342,2023-01-17 23:43:24.053,1010223017224234,6.4,2023-01-17 23:43:29.072
16343,2023-01-17 23:43:43.983,1010223017224254,6.1,2023-01-17 23:43:48.992
16344,2023-01-17 23:44:03.213,1010223017224313,6.4,2023-01-17 23:44:08.102
16345,2023-01-17 23:44:43.312,1010223017224353,6.1,2023-01-17 23:44:48.351
16346,2023-01-17 23:45:03.052,1010223017224413,6.4,2023-01-17 23:45:07.953
16347,2023-01-17 23:45:32.032,1010223017224443,6.1,2023-01-17 23:45:37.082
16348,2023-01-17 23:45:51.752,1010223017224503,6.4,2023-01-17 23:45:56.671
16349,2023-01-17 23:46:02.401,1010223017224512,6.1,2023-01-17 23:46:07.322
16350,2023-01-17 23:46:11.611,1010223017224523,6.4,2023-01-17 23:46:16.592
16351,2023-01-17 23:46:51.131,1010223017224601,6.1,2023-01-17 23:46:56.030
16352,2023-01-17 23:47:01.611,1010223017224611,6.4,2023-01-17 23:47:06.601
16353,2023-01-17 23:47:31.371,1010223017224641,6.1,2023-01-17 23:47:36.359
16354,2023-01-17 23:48:00.390,1010223017224711,6.4,2023-01-17 23:48:05.398
16355,2023-01-17 23:48:10.119,1010223017224721,6.1,2023-01-17 23:48:15.079
16356,2023-01-17 23:48:20.670,1010223017224730,6.4,2023-01-17 23:48:25.648
16357,2023-01-17 23:48:59.579,1010223017224810,6.1,2023-01-17 23:49:04.509
16358,2023-01-17 23:49:19.448,1010223017224830,6.4,2023-01-17 23:49:24.358
16359,2023-01-17 23:50:09.009,1010223017224919,6.1,2023-01-17 23:50:13.948
16360,2023-01-17 23:50:18.799,1010223017224929,6.4,2023-01-17 23:50:23.788
16361,2023-01-17 23:50:28.667,1010223017224939,6.1,2023-01-17 23:50:33.638
16362,2023-01-17 23:50:38.558,1010223017224949,6.4,2023-01-17 23:50:43.467
16363,2023-01-17 23:50:58.417,1010223017225009,6.1,2023-01-17 23:51:03.407
16364,2023-01-17 23:51:38.028,1010223017225048,6.4,2023-01-17 23:51:43.007
16365,2023-01-17 23:51:47.987,1010223017225058,6.1,2023-01-17 23:51:52.917
16366,2023-01-17 23:51:58.496,1010223017225108,6.4,2023-01-17 23:52:03.466
16367,2023-01-17 23:52:37.947,1010223017225148,6.6,2023-01-17 23:52:42.907
16368,2023-01-17 23:52:47.137,1010223017225157,6.4,2023-01-17 23:52:52.115
16369,2023-01-17 23:52:57.665,1010223017225207,6.1,2023-01-17 23:53:02.605
16370,2023-01-17 23:53:36.595,1010223017225250,6.4,2023-01-17 23:53:41.555
16371,2023-01-17 23:53:56.305,1010223017225307,6.1,2023-01-17 23:54:01.325
16372,2023-01-17 23:54:06.065,1010223017225317,6.4,2023-01-17 23:54:11.005
16373,2023-01-17 23:54:16.835,1010223017225326,6.1,2023-01-17 23:54:21.793
16374,2023-01-17 23:54:35.884,1010223017225346,6.4,2023-01-17 23:54:40.844
16375,2023-01-17 23:54:46.615,1010223017225356,6.1,2023-01-17 23:54:51.565
16376,2023-01-17 23:54:55.775,1010223017225407,6.4,2023-01-17 23:55:00.694
16377,2023-01-17 23:55:25.305,1010223017225436,6.1,2023-01-17 23:55:30.275
16378,2023-01-17 23:55:55.063,1010223017225506,6.4,2023-01-17 23:56:00.032
16379,2023-01-17 23:56:34.493,1010223017225545,6.1,2023-01-17 23:56:39.404
16380,2023-01-17 23:57:33.762,1010223017225644,6.4,2023-01-17 23:57:38.760
16381,2023-01-17 23:58:04.131,1010223017225714,6.1,2023-01-17 23:58:09.161
16382,2023-01-17 23:58:13.492,1010223017225724,6.4,2023-01-17 23:58:18.361
16383,2023-01-17 23:59:13.321,1010223017225824,6.1,2023-01-17 23:59:18.280
16384,2023-01-17 23:59:22.529,1010223017225833,6.4,2023-01-17 23:59:27.569
16385,2023-01-17 23:59:32.539,1010223017225843,6.1,2023-01-17 23:59:37.480
16386,2023-01-17 23:59:42.309,1010223017225853,6.4,2023-01-17 23:59:47.309
16387,2023-01-18 00:00:51.947,1010223017225913,6.1,2023-01-18 00:00:56.878
16388,2023-01-18 00:01:03.207,1010223017225922,6.4,2023-01-18 00:01:08.217
16389,2023-01-18 00:01:11.207,1010223017225933,6.1,2023-01-18 00:01:16.207
16390,2023-01-18 00:01:28.157,1010223017225952,6.4,2023-01-18 00:01:33.086
16391,2023-01-18 00:01:45.726,1010223017230106,6.1,2023-01-18 00:01:50.686
16392,2023-01-18 00:01:54.726,1010223017230114,6.4,2023-01-18 00:01:59.726
16393,2023-01-18 00:02:19.617,1010223017230123,6.1,2023-01-18 00:02:24.595
16394,2023-01-18 00:02:55.335,1010223017230156,6.4,2023-01-18 00:03:00.365
16395,2023-01-18 00:03:15.496,1010223017230214,6.1,2023-01-18 00:03:20.456
16396,2023-01-18 00:03:33.276,1010223017230248,6.4,2023-01-18 00:03:38.286
16397,2023-01-18 00:04:26.713,1010223017230344,6.1,2023-01-18 00:04:31.653
16398,2023-01-18 00:04:35.694,1010223017230353,6.4,2023-01-18 00:04:40.602
16399,2023-01-18 00:05:20.102,1010223017230437,6.6,2023-01-18 00:05:25.003
16400,2023-01-18 00:05:28.933,1010223017230446,6.1,2023-01-18 00:05:33.882
16401,2023-01-18 00:05:37.822,1010223017230455,6.4,2023-01-18 00:05:42.763
16402,2023-01-18 00:07:29.510,1010223017230548,6.1,2023-01-18 00:07:34.440
16403,2023-01-18 00:07:40.821,1010223017230557,6.4,2023-01-18 00:07:45.821
16404,2023-01-18 00:07:48.621,1010223017230606,6.1,2023-01-18 00:07:53.569
16405,2023-01-18 00:07:56.559,1010223017230615,6.4,2023-01-18 00:08:01.489
16406,2023-01-18 00:08:04.690,1010223017230624,6.1,2023-01-18 00:08:09.719
16407,2023-01-18 00:08:13.500,1010223017230732,6.4,2023-01-18 00:08:18.448
16408,2023-01-18 00:08:57.999,1010223017230817,6.1,2023-01-18 00:09:02.927
16409,2023-01-18 00:09:06.918,1010223017230825,6.4,2023-01-18 00:09:11.888
16410,2023-01-18 00:10:00.088,1010223017230917,6.1,2023-01-18 00:10:05.098
16411,2023-01-18 00:11:25.917,1010223017230944,6.4,2023-01-18 00:11:30.855
16412,2023-01-18 00:12:01.526,1010223017231019,6.1,2023-01-18 00:12:06.457
16413,2023-01-18 00:12:10.357,1010223017231128,6.4,2023-01-18 00:12:15.326
16414,2023-01-18 00:12:28.095,1010223017231145,6.1,2023-01-18 00:12:33.006
16415,2023-01-18 00:12:37.055,1010223017231155,6.4,2023-01-18 00:12:42.046
16416,2023-01-18 00:12:45.716,1010223017231203,6.1,2023-01-18 00:12:50.615
16417,2023-01-18 00:12:54.565,1010223017231212,6.4,2023-01-18 00:12:59.484
16418,2023-01-18 00:13:30.214,1010223017231247,6.1,2023-01-18 00:13:35.174
16419,2023-01-18 00:13:47.664,1010223017231305,6.4,2023-01-18 00:13:52.605
16420,2023-01-18 00:14:23.065,1010223017231341,6.1,2023-01-18 00:14:28.053
16421,2023-01-18 00:14:32.045,1010223017231350,6.4,2023-01-18 00:14:37.003
16422,2023-01-18 00:15:16.332,1010223017231434,6.1,2023-01-18 00:15:21.255
16423,2023-01-18 00:15:25.266,1010223017231442,6.4,2023-01-18 00:15:30.134
16424,2023-01-18 00:15:42.865,1010223017231500,6.1,2023-01-18 00:15:47.815
16425,2023-01-18 00:15:51.823,1010223017231509,6.4,2023-01-18 00:15:56.763
16426,2023-01-18 00:17:27.252,1010223017231554,6.1,2023-01-18 00:17:32.210
16427,2023-01-18 00:17:43.552,1010223017231611,6.4,2023-01-18 00:17:48.440
16428,2023-01-18 00:17:52.042,1010223017231711,6.1,2023-01-18 00:17:57.022
16429,2023-01-18 00:18:00.572,1010223017231719,6.4,2023-01-18 00:18:05.582
16430,2023-01-18 00:18:26.342,1010223017231747,6.1,2023-01-18 00:18:31.252
16431,2023-01-18 00:18:34.711,1010223017231755,6.4,2023-01-18 00:18:39.732
16432,2023-01-18 00:19:17.671,1010223017231837,6.1,2023-01-18 00:19:22.609
16433,2023-01-18 00:19:26.321,1010223017231846,6.4,2023-01-18 00:19:31.250
16434,2023-01-18 00:20:26.730,1010223017231854,6.1,2023-01-18 00:20:31.759
16435,2023-01-18 00:20:34.500,1010223017231903,6.4,2023-01-18 00:20:39.509
16436,2023-01-18 00:20:43.630,1010223017231911,6.1,2023-01-18 00:20:48.630
16437,2023-01-18 00:20:52.720,1010223017231920,6.4,2023-01-18 00:20:57.740
16438,2023-01-18 00:21:18.329,1010223017232037,6.1,2023-01-18 00:21:23.259
16439,2023-01-18 00:21:26.848,1010223017232046,6.4,2023-01-18 00:21:31.737
16440,2023-01-18 00:22:35.678,1010123017232124,6.1,2023-01-18 00:22:40.618
16441,2023-01-18 00:24:38.026,1010123017232146,6.4,2023-01-18 00:24:42.956
16442,2023-01-18 00:24:55.147,1010123017232200,6.1,2023-01-18 00:25:00.066
16443,2023-01-18 00:25:03.667,1010123017232208,6.4,2023-01-18 00:25:08.697
16444,2023-01-18 00:25:12.367,1010123017232401,6.1,2023-01-18 00:25:17.345
16445,2023-01-18 00:25:20.956,1010123017232409,6.4,2023-01-18 00:25:25.895
16446,2023-01-18 00:25:51.865,1010123017232458,6.1,2023-01-18 00:25:56.845
16447,2023-01-18 00:26:08.964,1010123017232514,6.4,2023-01-18 00:26:13.904
16448,2023-01-18 00:26:25.954,1010123017232532,6.1,2023-01-18 00:26:30.864
16449,2023-01-18 00:26:43.154,1010123017232549,6.4,2023-01-18 00:26:48.053
16450,2023-01-18 00:26:51.934,1010123017232611,6.1,2023-01-18 00:26:56.864
16451,2023-01-18 00:27:00.473,1010123017232620,6.4,2023-01-18 00:27:05.424
16452,2023-01-18 00:27:09.073,1010123017232628,6.1,2023-01-18 00:27:14.062
16453,2023-01-18 00:27:17.614,1010123017232637,6.4,2023-01-18 00:27:22.552
16454,2023-01-18 00:29:00.901,1010123017232820,6.1,2023-01-18 00:29:05.831
16455,2023-01-18 00:29:18.012,1010123017232845,6.6,2023-01-18 00:29:22.950
16456,2023-01-18 00:32:30.749,1010123017232852,5.8,2023-01-18 00:32:35.678
16457,2023-01-18 00:32:39.398,1010123017232859,6.4,2023-01-18 00:32:44.309
16458,2023-01-18 00:33:03.529,1010123017233224,6.1,2023-01-18 00:33:08.469
16459,2023-01-18 00:33:11.648,1010123017233232,6.4,2023-01-18 00:33:16.618
16460,2023-01-18 00:33:19.729,1010123017233243,6.1,2023-01-18 00:33:24.707
16461,2023-01-18 00:33:28.038,1010123017233251,6.4,2023-01-18 00:33:32.947
16462,2023-01-18 00:34:51.967,1010123017233259,6.1,2023-01-18 00:34:56.937
16463,2023-01-18 00:35:08.986,1010123017233315,6.4,2023-01-18 00:35:13.996
16464,2023-01-18 00:35:17.367,1010123017233324,6.1,2023-01-18 00:35:22.385
16465,2023-01-18 00:35:25.825,1010123017233332,6.4,2023-01-18 00:35:30.786
16466,2023-01-18 00:37:11.973,1010123017233348,6.1,2023-01-18 00:37:16.973
16467,2023-01-18 00:39:57.930,1010123017233918,6.4,2023-01-18 00:40:02.950
16468,2023-01-18 00:40:06.591,1010123017233926,6.1,2023-01-18 00:40:11.589
16469,2023-01-18 00:40:32.460,1010123017233952,6.4,2023-01-18 00:40:37.430
16470,2023-01-18 00:40:40.821,1010123017234000,6.1,2023-01-18 00:40:45.750
16471,2023-01-18 00:45:37.127,1010123017234026,5.8,2023-01-18 00:45:42.105
16472,2023-01-18 00:45:55.316,1010123017234035,6.1,2023-01-18 00:46:00.325
16473,2023-01-18 00:50:00.153,1010123017234100,5.8,2023-01-18 00:50:05.042
16474,2023-01-18 00:50:12.362,1010123017234126,6.1,2023-01-18 00:50:17.292
16475,2023-01-18 00:59:09.234,1010123017234615,5.8,2023-01-18 00:59:14.263
16476,2023-01-18 00:59:37.154,1010123017234735,6.1,2023-01-18 00:59:42.082
16477,2023-01-18 01:00:14.624,1010123017235049,6.4,2023-01-18 01:00:19.604
16478,2023-01-18 01:01:27.782,1010123017235929,6.1,2023-01-18 01:01:32.721
16479,2023-01-18 01:02:12.681,1010123018000017,5.8,2023-01-18 01:02:17.591
16480,2023-01-18 01:08:56.367,1010123018000034,6.1,2023-01-18 01:09:01.286
16481,2023-01-18 01:21:12.073,1010123018001621,5.8,2023-01-18 01:21:17.003
16482,2023-01-18 01:21:19.834,1010123018001633,6.1,2023-01-18 01:21:24.743
16483,2023-01-18 01:21:35.854,1010123018001700,6.4,2023-01-18 01:21:40.803
16484,2023-01-18 01:21:43.834,1010123018001712,5.8,2023-01-18 01:22:42.602
16485,2023-01-18 01:22:53.191,1010123018002121,6.1,2023-01-18 01:22:58.101
16486,2023-01-18 01:23:33.411,1010123018002204,6.4,2023-01-18 01:23:38.430
16487,2023-01-18 01:23:41.492,1010123018002305,6.1,2023-01-18 01:23:46.502
16488,2023-01-18 01:24:06.072,1010123018002329,6.4,2023-01-18 01:24:10.982
16489,2023-01-18 01:24:14.891,1010123018002337,6.1,2023-01-18 01:24:19.851
16490,2023-01-18 01:24:59.220,1010123018002417,6.4,2023-01-18 01:25:04.190
16491,2023-01-18 01:25:07.990,1010123018002425,6.1,2023-01-18 01:25:12.911
16492,2023-01-18 01:25:16.851,1010123018002434,6.4,2023-01-18 01:25:21.861
16493,2023-01-18 01:25:25.980,1010123018002443,6.1,2023-01-18 01:25:30.911
16494,2023-01-18 01:25:52.540,1010123018002510,6.4,2023-01-18 01:25:57.470
16495,2023-01-18 01:26:10.089,1010123018002527,6.1,2023-01-18 01:26:14.980
16496,2023-01-18 01:26:27.759,1010123018002545,6.4,2023-01-18 01:26:32.739
16497,2023-01-18 01:26:36.859,1010123018002554,6.1,2023-01-18 01:26:41.789
16498,2023-01-18 01:26:54.479,1010123018002612,6.4,2023-01-18 01:26:59.388
16499,2023-01-18 01:27:12.358,1010123018002629,6.1,2023-01-18 01:27:17.309
16500,2023-01-18 01:27:47.948,1010123018002705,6.4,2023-01-18 01:27:52.828
16501,2023-01-18 01:28:05.628,1010123018002723,6.1,2023-01-18 01:28:10.578
16502,2023-01-18 01:28:14.469,1010123018002732,6.4,2023-01-18 01:28:19.388
16503,2023-01-18 01:28:23.348,1010123018002741,6.1,2023-01-18 01:28:28.267
16504,2023-01-18 01:28:49.838,1010123018002807,6.4,2023-01-18 01:28:54.756
16505,2023-01-18 01:29:16.348,1010123018002834,6.1,2023-01-18 01:29:21.318
16506,2023-01-18 01:29:34.326,1010123018002852,6.4,2023-01-18 01:29:39.236
16507,2023-01-18 01:29:43.197,1010123018002900,6.1,2023-01-18 01:29:48.115
16508,2023-01-18 01:30:51.667,1010123018002936,5.8,2023-01-18 01:30:56.664
16509,2023-01-18 01:31:00.456,1010123018002945,6.1,2023-01-18 01:31:05.394
16510,2023-01-18 01:31:09.486,1010123018002954,6.4,2023-01-18 01:31:14.434
16511,2023-01-18 01:31:18.155,1010123018003003,6.1,2023-01-18 01:31:23.065
16512,2023-01-18 01:31:53.625,1010123018003111,6.4,2023-01-18 01:31:58.585
16513,2023-01-18 01:32:02.605,1010123018003120,6.1,2023-01-18 01:32:07.555
16514,2023-01-18 01:32:20.286,1010123018003138,6.4,2023-01-18 01:32:25.223
16515,2023-01-18 01:32:29.323,1010123018003147,6.1,2023-01-18 01:32:34.263
16516,2023-01-18 01:32:46.875,1010123018003204,6.4,2023-01-18 01:32:51.874
16517,2023-01-18 01:32:55.954,1010123018003213,6.1,2023-01-18 01:33:00.914
16518,2023-01-18 01:33:04.674,1010123018003222,6.4,2023-01-18 01:33:09.704
16519,2023-01-18 01:33:13.525,1010123018003231,6.1,2023-01-18 01:33:18.434
16520,2023-01-18 01:33:57.874,1010123018003315,6.4,2023-01-18 01:34:02.834
16521,2023-01-18 01:34:11.144,1010123018003324,5.8,2023-01-18 01:34:16.114
16522,2023-01-18 01:34:19.823,1010123018003333,6.1,2023-01-18 01:34:24.822
16523,2023-01-18 01:34:52.183,1010123018003417,6.4,2023-01-18 01:34:57.153
16524,2023-01-18 01:35:00.362,1010123018003424,6.1,2023-01-18 01:35:05.223
16525,2023-01-18 01:35:26.661,1010123018003448,6.4,2023-01-18 01:35:31.641
16526,2023-01-18 01:35:44.351,1010123018003504,6.1,2023-01-18 01:35:49.322
16527,2023-01-18 01:35:53.341,1010123018003512,6.4,2023-01-18 01:35:58.279
16528,2023-01-18 01:36:02.020,1010123018003520,6.1,2023-01-18 01:36:07.000
16529,2023-01-18 01:37:47.869,1010123018003630,6.4,2023-01-18 01:37:52.750
16530,2023-01-18 01:37:56.539,1010123018003639,6.1,2023-01-18 01:38:01.469
16531,2023-01-18 01:38:32.198,1010123018003750,6.4,2023-01-18 01:38:37.157
16532,2023-01-18 01:38:50.009,1010123018003807,6.1,2023-01-18 01:38:54.917
16533,2023-01-18 01:38:58.808,1010123018003816,6.4,2023-01-18 01:39:03.717
16534,2023-01-18 01:39:07.628,1010123018003825,6.1,2023-01-18 01:39:12.598
16535,2023-01-18 01:39:16.578,1010123018003834,6.4,2023-01-18 01:39:21.487
16536,2023-01-18 01:39:25.528,1010123018003843,6.1,2023-01-18 01:39:30.507
16537,2023-01-18 01:40:09.816,1010123018003927,6.4,2023-01-18 01:40:14.756
16538,2023-01-18 01:40:27.516,1010123018003945,6.1,2023-01-18 01:40:32.436
16539,2023-01-18 01:40:54.236,1010123018004012,6.4,2023-01-18 01:40:59.145
16540,2023-01-18 01:41:02.917,1010123018004020,6.1,2023-01-18 01:41:07.875
16541,2023-01-18 01:42:05.315,1010123018004122,6.4,2023-01-18 01:42:10.276
16542,2023-01-18 01:42:13.905,1010123018004131,6.1,2023-01-18 01:42:18.835
16543,2023-01-18 01:42:31.795,1010123018004149,6.4,2023-01-18 01:42:36.763
16544,2023-01-18 01:42:40.744,1010123018004158,6.1,2023-01-18 01:42:45.723
16545,2023-01-18 01:43:07.454,1010123018004225,6.4,2023-01-18 01:43:12.355
16546,2023-01-18 01:43:16.345,1010123018004233,6.1,2023-01-18 01:43:21.243
16547,2023-01-18 01:43:42.884,1010123018004300,6.4,2023-01-18 01:43:47.874
16548,2023-01-18 01:43:51.763,1010123018004309,6.1,2023-01-18 01:43:56.753
16549,2023-01-18 01:44:09.434,1010123018004327,6.4,2023-01-18 01:44:14.444
16550,2023-01-18 01:44:36.312,1010123018004353,6.1,2023-01-18 01:44:41.322
16551,2023-01-18 01:46:49.520,1010123018004607,6.4,2023-01-18 01:46:54.519
16552,2023-01-18 01:47:22.119,1010123018004633,6.1,2023-01-18 01:47:27.089
16553,2023-01-18 01:47:46.740,1010123018004700,5.8,2023-01-18 01:47:51.730
16554,2023-01-18 01:47:54.838,1010123018004709,6.1,2023-01-18 01:47:59.798
16555,2023-01-18 01:48:10.928,1010123018004735,6.4,2023-01-18 01:48:15.878
16556,2023-01-18 01:48:19.039,1010123018004743,6.1,2023-01-18 01:48:23.969
16557,2023-01-18 01:48:36.069,1010123018004759,6.4,2023-01-18 01:48:41.009
16558,2023-01-18 01:48:53.898,1010123018004815,6.1,2023-01-18 01:48:58.846
16559,2023-01-18 01:49:02.927,1010123018004823,6.4,2023-01-18 01:49:07.967
16560,2023-01-18 01:49:11.907,1010123018004831,5.8,2023-01-18 01:49:16.846
16561,2023-01-18 01:49:20.647,1010123018004839,6.4,2023-01-18 01:49:25.555
16562,2023-01-18 01:49:38.346,1010123018004855,6.1,2023-01-18 01:49:43.246
16563,2023-01-18 01:49:47.427,1010123018004905,6.4,2023-01-18 01:49:52.367
16564,2023-01-18 01:50:14.096,1010123018004931,6.1,2023-01-18 01:50:18.996
16565,2023-01-18 01:50:40.845,1010123018004958,5.8,2023-01-18 01:50:45.884
16566,2023-01-18 01:50:49.575,1010123018005007,6.1,2023-01-18 01:50:54.605
16567,2023-01-18 01:50:58.575,1010123018005016,6.4,2023-01-18 01:51:03.484
16568,2023-01-18 01:51:07.436,1010123018005025,6.1,2023-01-18 01:51:12.444
16569,2023-01-18 01:51:16.315,1010123018005034,6.4,2023-01-18 01:51:21.244
