time;TraceabilityCode;TotalPressForceValue;time.value
2023-02-08 05:03:50.556 CET;1010223039035812;27,7;2023-02-08 05:03:55.006 CET
2023-02-08 05:03:58.476 CET;1010223039040107;27,8;2023-02-08 05:04:02.926 CET
2023-02-08 05:04:08.607 CET;1010223039040116;27,4;2023-02-08 05:04:13.095 CET
2023-02-08 05:04:16.446 CET;1010223039040124;27;2023-02-08 05:04:20.914 CET
2023-02-08 05:04:24.365 CET;1010223039040132;27,4;2023-02-08 05:04:28.845 CET
2023-02-08 05:04:31.726 CET;1010223039040140;27,2;2023-02-08 05:04:36.194 CET
2023-02-08 05:04:39.016 CET;1010223039040338;27,4;2023-02-08 05:04:43.484 CET
2023-02-08 05:06:08.634 CET;1010223039040347;27,9;2023-02-08 05:06:13.193 CET
2023-02-08 05:06:16.523 CET;1010223039040408;27,6;2023-02-08 05:06:21.092 CET
2023-02-08 05:06:23.904 CET;1010223039040417;27,4;2023-02-08 05:06:28.362 CET
2023-02-08 05:06:31.213 CET;1010223039040425;27,5;2023-02-08 05:06:35.642 CET
2023-02-08 05:06:38.483 CET;1010223039040435;27,4;2023-02-08 05:06:42.903 CET
2023-02-08 05:10:26.539 CET;1010223039040443;27,6;2023-02-08 05:10:31.099 CET
2023-02-08 05:10:34.480 CET;1010223039040607;27,5;2023-02-08 05:10:38.930 CET
2023-02-08 05:10:50.529 CET;1010223039040627;27,3;2023-02-08 05:10:55.000 CET
2023-02-08 05:12:31.209 CET;1010223039040635;27,9;2023-02-08 05:12:36.858 CET
2023-02-08 05:12:42.959 CET;1010223039041059;27,4;2023-02-08 05:12:47.507 CET
2023-02-08 05:19:26.733 CET;1010223039041107;27,7;2023-02-08 05:19:33.423 CET
2023-02-08 05:19:35.283 CET;1010223039041219;27;2023-02-08 05:19:39.803 CET
2023-02-08 05:19:42.632 CET;1010223039041227;27,1;2023-02-08 05:19:47.062 CET
2023-02-08 05:19:57.312 CET;1010223039041243;27;2023-02-08 05:20:01.822 CET
2023-02-08 05:20:04.822 CET;1010223039041929;27,2;2023-02-08 05:20:09.262 CET
2023-02-08 05:20:12.193 CET;1010223039041937;27,1;2023-02-08 05:20:16.601 CET
2023-02-08 05:20:19.693 CET;1010223039041946;27,4;2023-02-08 05:20:24.191 CET
2023-02-08 05:20:28.032 CET;1010223039041954;27,3;2023-02-08 05:20:32.542 CET
2023-02-08 05:20:35.933 CET;1010223039042002;27,2;2023-02-08 05:20:40.391 CET
2023-02-08 05:20:51.921 CET;1010223039042018;27,3;2023-02-08 05:20:56.381 CET
2023-02-08 05:21:00.242 CET;1010223039042026;27,6;2023-02-08 05:21:04.792 CET
2023-02-08 05:21:08.232 CET;1010223039042034;27,4;2023-02-08 05:21:12.710 CET
2023-02-08 05:21:24.431 CET;1010223039042050;27,1;2023-02-08 05:21:28.871 CET
2023-02-08 05:21:32.542 CET;1010223039042058;27,4;2023-02-08 05:21:37.032 CET
2023-02-08 05:21:40.542 CET;1010223039042106;27,3;2023-02-08 05:21:45.091 CET
2023-02-08 05:21:48.681 CET;1010223039042114;27,2;2023-02-08 05:21:53.180 CET
2023-02-08 05:21:56.891 CET;1010223039042123;27,4;2023-02-08 05:22:01.351 CET
2023-02-08 05:22:04.941 CET;1010223039042131;27,3;2023-02-08 05:22:09.421 CET
2023-02-08 05:22:12.960 CET;1010223039042139;27,2;2023-02-08 05:22:17.421 CET
2023-02-08 05:22:21.121 CET;1010223039042147;27,5;2023-02-08 05:22:25.670 CET
2023-02-08 05:22:28.881 CET;1010223039042155;27,3;2023-02-08 05:22:33.339 CET
2023-02-08 05:22:37.051 CET;1010223039042203;27,6;2023-02-08 05:22:41.589 CET
2023-02-08 05:23:09.561 CET;1010223039042235;27,5;2023-02-08 05:23:14.069 CET
2023-02-08 05:26:48.815 CET;1010223039042252;28;2023-02-08 05:26:55.365 CET
2023-02-08 05:26:57.615 CET;1010223039042300;27,6;2023-02-08 05:27:02.065 CET
2023-02-08 05:27:04.986 CET;1010223039042308;27,2;2023-02-08 05:27:09.405 CET
2023-02-08 05:27:13.075 CET;1010223039042316;27,4;2023-02-08 05:27:17.555 CET
2023-02-08 05:27:20.986 CET;1010223039042324;27,5;2023-02-08 05:27:25.434 CET
2023-02-08 05:27:28.305 CET;1010223039042622;27,3;2023-02-08 05:27:32.865 CET
2023-02-08 05:27:35.625 CET;1010223039042630;27,1;2023-02-08 05:27:40.135 CET
2023-02-08 05:27:42.934 CET;1010223039042638;27,4;2023-02-08 05:27:47.493 CET
2023-02-08 05:27:50.295 CET;1010223039042646;27,2;2023-02-08 05:27:54.755 CET
2023-02-08 05:27:57.535 CET;1010223039042715;27,1;2023-02-08 05:28:02.073 CET
2023-02-08 05:28:04.865 CET;1010223039042724;27;2023-02-08 05:28:09.334 CET
2023-02-08 05:28:12.335 CET;1010223039042733;27,4;2023-02-08 05:28:16.855 CET
2023-02-08 05:28:19.664 CET;1010223039042741;27;2023-02-08 05:28:24.115 CET
2023-02-08 05:28:27.125 CET;1010223039042749;27,2;2023-02-08 05:28:31.644 CET
2023-02-08 05:29:57.513 CET;1010223039042805;28;2023-02-08 05:30:03.444 CET
2023-02-08 05:30:05.434 CET;1010223039042813;27,6;2023-02-08 05:30:09.983 CET
2023-02-08 05:30:12.753 CET;1010223039042821;27,5;2023-02-08 05:30:17.161 CET
2023-02-08 05:30:20.121 CET;1010223039042830;27,6;2023-02-08 05:30:24.522 CET
2023-02-08 05:30:27.352 CET;1010223039042937;27,7;2023-02-08 05:30:31.842 CET
2023-02-08 05:30:34.743 CET;1010223039042945;27,4;2023-02-08 05:30:39.272 CET
2023-02-08 05:30:41.983 CET;1010223039042953;27,5;2023-02-08 05:30:46.471 CET
2023-02-08 05:30:56.642 CET;1010223039043010;27,7;2023-02-08 05:31:01.082 CET
2023-02-08 05:31:04.032 CET;1010223039043024;27,4;2023-02-08 05:31:08.542 CET
2023-02-08 05:31:11.382 CET;1010223039043032;27,3;2023-02-08 05:31:15.842 CET
2023-02-08 05:31:18.631 CET;1010223039043041;27,2;2023-02-08 05:31:23.121 CET
2023-02-08 05:31:26.072 CET;1010223039043049;27,4;2023-02-08 05:31:30.611 CET
2023-02-08 05:31:33.431 CET;1010223039043057;27,7;2023-02-08 05:31:37.881 CET
2023-02-08 05:31:40.721 CET;1010223039043105;27,4;2023-02-08 05:31:45.240 CET
2023-02-08 05:31:48.191 CET;1010223039043113;27,5;2023-02-08 05:31:52.711 CET
2023-02-08 05:31:55.641 CET;1010223039043121;27,6;2023-02-08 05:32:00.082 CET
2023-02-08 05:32:03.042 CET;1010223039043130;27,5;2023-02-08 05:32:07.601 CET
2023-02-08 05:32:10.772 CET;1010223039043138;27,6;2023-02-08 05:32:15.270 CET
2023-02-08 05:32:18.691 CET;1010223039043146;27,5;2023-02-08 05:32:23.111 CET
2023-02-08 05:32:26.971 CET;1010223039043154;27,6;2023-02-08 05:32:31.430 CET
2023-02-08 05:32:35.151 CET;1010223039043202;27,7;2023-02-08 05:32:39.592 CET
2023-02-08 05:32:43.141 CET;1010223039043210;27,5;2023-02-08 05:32:47.591 CET
2023-02-08 05:33:00.061 CET;1010223039043218;27,7;2023-02-08 05:33:04.440 CET
2023-02-08 05:33:14.740 CET;1010223039043234;27,5;2023-02-08 05:33:19.200 CET
2023-02-08 05:33:22.131 CET;1010223039043243;27,4;2023-02-08 05:33:26.630 CET
2023-02-08 05:33:36.970 CET;1010223039043300;27,5;2023-02-08 05:33:41.401 CET
2023-02-08 05:33:44.430 CET;1010223039043309;27,2;2023-02-08 05:33:48.970 CET
2023-02-08 05:33:51.780 CET;1010223039043317;27,3;2023-02-08 05:33:56.309 CET
2023-02-08 05:33:59.230 CET;1010223039043325;27,8;2023-02-08 05:34:03.740 CET
2023-02-08 05:34:06.601 CET;1010223039043333;27,7;2023-02-08 05:34:11.099 CET
2023-02-08 05:34:14.099 CET;1010223039043341;27,6;2023-02-08 05:34:18.519 CET
2023-02-08 05:34:22.319 CET;1010223039043349;27,2;2023-02-08 05:34:26.769 CET
2023-02-08 05:34:30.549 CET;1010223039043358;27,6;2023-02-08 05:34:35.130 CET
2023-02-08 05:34:38.670 CET;1010223039043406;27,3;2023-02-08 05:34:43.108 CET
2023-02-08 05:34:54.960 CET;1010223039043422;27,7;2023-02-08 05:34:59.438 CET
2023-02-08 05:35:03.078 CET;1010223039043430;27,5;2023-02-08 05:35:07.598 CET
2023-02-08 05:35:11.130 CET;1010223039043438;27,4;2023-02-08 05:35:15.598 CET
2023-02-08 05:35:19.358 CET;1010223039043446;27,7;2023-02-08 05:35:23.838 CET
2023-02-08 05:35:27.319 CET;1010223039043454;27,6;2023-02-08 05:35:31.769 CET
2023-02-08 05:35:35.598 CET;1010223039043503;27,8;2023-02-08 05:35:40.088 CET
2023-02-08 05:35:43.549 CET;1010223039043511;27,4;2023-02-08 05:35:47.997 CET
2023-02-08 05:35:51.618 CET;1010223039043519;27,7;2023-02-08 05:35:56.078 CET
2023-02-08 05:35:59.809 CET;1010223039043527;27,6;2023-02-08 05:36:04.338 CET
2023-02-08 05:36:15.858 CET;1010223039043543;27,8;2023-02-08 05:36:20.408 CET
2023-02-08 05:36:23.979 CET;1010223039043551;27,3;2023-02-08 05:36:28.569 CET
2023-02-08 05:36:32.039 CET;1010223039043559;27,6;2023-02-08 05:36:36.479 CET
2023-02-08 05:36:48.578 CET;1010223039043616;27,4;2023-02-08 05:36:53.048 CET
2023-02-08 05:36:56.407 CET;1010223039043624;27,6;2023-02-08 05:37:00.967 CET
2023-02-08 05:37:13.128 CET;1010223039043640;27,8;2023-02-08 05:37:17.607 CET
2023-02-08 05:37:21.257 CET;1010223039043648;27,7;2023-02-08 05:37:25.766 CET
2023-02-08 05:37:29.578 CET;1010223039043657;27,9;2023-02-08 05:37:34.076 CET
2023-02-08 05:37:37.747 CET;1010223039043705;27,6;2023-02-08 05:37:42.246 CET
2023-02-08 05:39:29.595 CET;1010223039043729;28,4;2023-02-08 05:39:35.526 CET
2023-02-08 05:39:39.395 CET;1010223039043738;27,8;2023-02-08 05:39:43.855 CET
2023-02-08 05:39:50.045 CET;1010223039043746;27,6;2023-02-08 05:39:54.484 CET
2023-02-08 05:40:06.714 CET;1010223039043934;27,4;2023-02-08 05:40:11.204 CET
2023-02-08 05:40:31.035 CET;1010223039043958;27,3;2023-02-08 05:40:35.525 CET
2023-02-08 05:40:39.365 CET;1010223039044006;27,2;2023-02-08 05:40:43.924 CET
2023-02-08 05:40:47.334 CET;1010223039044015;27,6;2023-02-08 05:40:51.854 CET
2023-02-08 05:40:55.674 CET;1010223039044023;27,4;2023-02-08 05:41:00.094 CET
2023-02-08 05:41:03.634 CET;1010223039044031;27,2;2023-02-08 05:41:08.092 CET
2023-02-08 05:41:11.904 CET;1010223039044039;27,7;2023-02-08 05:41:16.411 CET
2023-02-08 05:41:19.792 CET;1010223039044047;27,8;2023-02-08 05:41:24.262 CET
2023-02-08 05:41:28.062 CET;1010223039044055;27,5;2023-02-08 05:41:32.651 CET
2023-02-08 05:41:36.193 CET;1010223039044103;27,7;2023-02-08 05:41:40.732 CET
2023-02-08 05:41:44.463 CET;1010223039044112;27,6;2023-02-08 05:41:48.973 CET
2023-02-08 05:42:00.782 CET;1010223039044128;27,7;2023-02-08 05:42:05.361 CET
2023-02-08 05:44:06.220 CET;1010223039044136;28;2023-02-08 05:44:12.270 CET
2023-02-08 05:44:24.039 CET;1010223039044144;27,8;2023-02-08 05:44:28.448 CET
2023-02-08 05:44:32.369 CET;1010223039044152;27,5;2023-02-08 05:44:36.819 CET
2023-02-08 05:44:40.309 CET;1010223039044201;27,4;2023-02-08 05:44:44.727 CET
2023-02-08 05:45:01.688 CET;1010223039044409;27,6;2023-02-08 05:45:06.168 CET
2023-02-08 05:45:09.628 CET;1010223039044418;27,7;2023-02-08 05:45:14.078 CET
2023-02-08 05:45:16.868 CET;1010223039044426;27,4;2023-02-08 05:45:21.437 CET
2023-02-08 05:45:32.108 CET;1010223039044442;27,6;2023-02-08 05:45:36.559 CET
2023-02-08 05:45:39.489 CET;1010223039044450;27,4;2023-02-08 05:45:43.997 CET
2023-02-08 05:45:46.747 CET;1010223039044459;27,6;2023-02-08 05:45:51.246 CET
2023-02-08 05:46:01.368 CET;1010223039044515;27,8;2023-02-08 05:46:05.878 CET
2023-02-08 05:46:16.588 CET;1010223039044537;27,5;2023-02-08 05:46:21.038 CET
2023-02-08 05:46:23.917 CET;1010223039044545;27,8;2023-02-08 05:46:28.316 CET
2023-02-08 05:46:31.167 CET;1010223039044553;27,6;2023-02-08 05:46:35.596 CET
2023-02-08 05:46:38.437 CET;1010223039044601;27,9;2023-02-08 05:46:42.937 CET
2023-02-08 05:46:45.776 CET;1010223039044610;28;2023-02-08 05:46:50.226 CET
2023-02-08 05:46:53.096 CET;1010223039044618;27,8;2023-02-08 05:46:57.607 CET
2023-02-08 05:47:01.147 CET;1010223039044626;27,9;2023-02-08 05:47:05.617 CET
2023-02-08 05:47:08.397 CET;1010223039044634;27,7;2023-02-08 05:47:12.887 CET
2023-02-08 05:47:15.846 CET;1010223039044642;27,4;2023-02-08 05:47:20.397 CET
2023-02-08 05:47:23.437 CET;1010223039044651;27,5;2023-02-08 05:47:27.926 CET
2023-02-08 05:47:31.786 CET;1010223039044659;27,3;2023-02-08 05:47:36.316 CET
2023-02-08 05:47:39.996 CET;1010223039044707;27,6;2023-02-08 05:47:44.486 CET
2023-02-08 05:47:56.496 CET;1010223039044724;27,2;2023-02-08 05:48:01.046 CET
2023-02-08 05:48:04.615 CET;1010223039044732;27,8;2023-02-08 05:48:09.125 CET
2023-02-08 05:48:13.026 CET;1010223039044740;27,6;2023-02-08 05:48:17.525 CET
2023-02-08 05:48:21.154 CET;1010223039044748;27,5;2023-02-08 05:48:25.604 CET
2023-02-08 05:48:29.463 CET;1010223039044757;27,9;2023-02-08 05:48:34.013 CET
2023-02-08 05:48:37.744 CET;1010223039044805;27,7;2023-02-08 05:48:42.174 CET
2023-02-08 05:48:46.204 CET;1010223039044813;27,6;2023-02-08 05:48:50.654 CET
2023-02-08 05:48:54.105 CET;1010223039044821;27,8;2023-02-08 05:48:58.565 CET
2023-02-08 05:49:02.365 CET;1010223039044830;27,7;2023-02-08 05:49:06.815 CET
2023-02-08 05:49:18.884 CET;1010223039044846;27,6;2023-02-08 05:49:23.384 CET
2023-02-08 05:49:27.003 CET;1010223039044854;28,1;2023-02-08 05:49:31.444 CET
2023-02-08 05:49:35.144 CET;1010223039044903;27,7;2023-02-08 05:49:39.694 CET
2023-02-08 05:49:43.684 CET;1010223039044911;27,6;2023-02-08 05:49:48.253 CET
2023-02-08 05:49:51.783 CET;1010223039044919;27,9;2023-02-08 05:49:56.253 CET
2023-02-08 05:49:59.953 CET;1010223039044927;27,6;2023-02-08 05:50:04.493 CET
2023-02-08 05:50:08.364 CET;1010223039044936;28;2023-02-08 05:50:12.894 CET
2023-02-08 05:50:16.822 CET;1010223039044944;27,6;2023-02-08 05:50:21.292 CET
2023-02-08 05:51:48.480 CET;1010223039044952;28;2023-02-08 05:51:54.621 CET
2023-02-08 05:52:07.051 CET;1010223039045000;27,8;2023-02-08 05:52:11.540 CET
2023-02-08 05:53:11.609 CET;1010223039045009;27,7;2023-02-08 05:53:16.088 CET
2023-02-08 05:53:19.099 CET;1010223039045017;27,5;2023-02-08 05:53:23.609 CET
2023-02-08 05:53:26.509 CET;1010223039045148;27,4;2023-02-08 05:53:31.059 CET
2023-02-08 05:53:41.450 CET;1010223039045303;27,3;2023-02-08 05:53:46.007 CET
2023-02-08 05:53:48.858 CET;1010223039045311;27,6;2023-02-08 05:53:53.279 CET
2023-02-08 05:53:56.098 CET;1010223039045320;27,4;2023-02-08 05:54:00.548 CET
2023-02-08 05:54:03.559 CET;1010223039045328;27,2;2023-02-08 05:54:08.058 CET
2023-02-08 05:54:10.999 CET;1010223039045336;27,6;2023-02-08 05:54:15.457 CET
2023-02-08 05:54:18.469 CET;1010223039045344;27,7;2023-02-08 05:54:22.969 CET
2023-02-08 05:54:25.868 CET;1010223039045353;27,6;2023-02-08 05:54:30.417 CET
2023-02-08 05:54:50.368 CET;1010223039045417;27,7;2023-02-08 05:54:54.818 CET
2023-02-08 05:54:58.608 CET;1010223039045426;27,5;2023-02-08 05:55:03.058 CET
2023-02-08 05:55:06.798 CET;1010223039045434;27,2;2023-02-08 05:55:11.296 CET
2023-02-08 05:55:15.177 CET;1010223039045442;27,4;2023-02-08 05:55:19.697 CET
2023-02-08 05:55:23.286 CET;1010223039045450;27,2;2023-02-08 05:55:27.776 CET
2023-02-08 05:55:31.546 CET;1010223039045459;27,6;2023-02-08 05:55:36.006 CET
2023-02-08 05:55:39.566 CET;1010223039045507;27,4;2023-02-08 05:55:44.085 CET
2023-02-08 05:55:47.877 CET;1010223039045515;27,5;2023-02-08 05:55:52.336 CET
2023-02-08 05:55:55.857 CET;1010223039045523;27,4;2023-02-08 05:56:00.407 CET
2023-02-08 05:56:04.407 CET;1010223039045531;27,6;2023-02-08 05:56:08.907 CET
2023-02-08 05:56:12.417 CET;1010223039045540;27,4;2023-02-08 05:56:16.894 CET
2023-02-08 05:56:20.645 CET;1010223039045548;27,6;2023-02-08 05:56:25.135 CET
2023-02-08 05:56:28.756 CET;1010223039045556;27,7;2023-02-08 05:56:33.214 CET
2023-02-08 05:56:37.046 CET;1010223039045604;27,6;2023-02-08 05:56:41.546 CET
2023-02-08 05:56:45.405 CET;1010223039045613;27,8;2023-02-08 05:56:49.865 CET
2023-02-08 05:57:01.915 CET;1010223039045629;27,4;2023-02-08 05:57:06.415 CET
2023-02-08 05:57:29.214 CET;1010223039045657;27,7;2023-02-08 05:57:33.664 CET
2023-02-08 05:57:36.785 CET;1010123039045704;27,5;2023-02-08 05:57:41.295 CET
2023-02-08 05:57:45.164 CET;1010123039045712;27,4;2023-02-08 05:57:49.614 CET
2023-02-08 05:57:52.424 CET;1010123039045719;27,8;2023-02-08 05:57:56.963 CET
2023-02-08 05:57:59.954 CET;1010123039045726;27,6;2023-02-08 05:58:04.404 CET
2023-02-08 05:58:07.355 CET;1010123039045733;27,7;2023-02-08 05:58:11.773 CET
2023-02-08 05:58:14.634 CET;1010123039045740;27,8;2023-02-08 05:58:19.114 CET
2023-02-08 05:58:22.053 CET;1010123039045748;27,7;2023-02-08 05:58:26.463 CET
2023-02-08 05:58:29.434 CET;1010123039045755;27,4;2023-02-08 05:58:33.832 CET
2023-02-08 05:58:44.262 CET;1010123039045809;27,8;2023-02-08 05:58:48.732 CET
2023-02-08 05:58:51.622 CET;1010123039045816;28;2023-02-08 05:58:56.092 CET
2023-02-08 06:00:21.332 CET;1010123039045824;27,7;2023-02-08 06:00:27.601 CET
2023-02-08 06:00:31.262 CET;1010123039045831;27,2;2023-02-08 06:00:35.701 CET
2023-02-08 06:00:43.752 CET;1010123039045838;27,4;2023-02-08 06:00:48.190 CET
2023-02-08 06:00:51.200 CET;1010123039045845;27,1;2023-02-08 06:00:55.690 CET
2023-02-08 06:00:58.651 CET;1010123039045852;27,7;2023-02-08 06:01:03.051 CET
2023-02-08 06:01:06.020 CET;1010123039050019;27,4;2023-02-08 06:01:10.561 CET
2023-02-08 06:01:13.520 CET;1010123039050027;27,8;2023-02-08 06:01:17.900 CET
2023-02-08 06:01:20.911 CET;1010123039050041;27,2;2023-02-08 06:01:25.420 CET
2023-02-08 06:01:28.290 CET;1010123039050049;27,6;2023-02-08 06:01:32.740 CET
2023-02-08 06:01:35.871 CET;1010123039050056;27,3;2023-02-08 06:01:40.420 CET
2023-02-08 06:01:43.341 CET;1010123039050104;27,8;2023-02-08 06:01:47.769 CET
2023-02-08 06:01:50.720 CET;1010123039050111;27,6;2023-02-08 06:01:55.128 CET
2023-02-08 06:01:57.980 CET;1010123039050118;27,7;2023-02-08 06:02:02.480 CET
2023-02-08 06:02:05.500 CET;1010123039050126;27,3;2023-02-08 06:02:09.908 CET
2023-02-08 06:02:12.930 CET;1010123039050134;27,5;2023-02-08 06:02:17.438 CET
2023-02-08 06:02:20.209 CET;1010123039050141;27,6;2023-02-08 06:02:24.737 CET
2023-02-08 06:02:27.729 CET;1010123039050148;27,5;2023-02-08 06:02:32.187 CET
2023-02-08 06:02:35.098 CET;1010123039050156;27,8;2023-02-08 06:02:39.628 CET
2023-02-08 06:02:49.959 CET;1010123039050210;28;2023-02-08 06:02:54.497 CET
2023-02-08 06:02:57.328 CET;1010123039050218;27,6;2023-02-08 06:03:01.747 CET
2023-02-08 06:03:04.668 CET;1010123039050225;27,9;2023-02-08 06:03:09.108 CET
2023-02-08 06:03:12.148 CET;1010123039050233;28;2023-02-08 06:03:16.598 CET
2023-02-08 06:03:19.477 CET;1010123039050240;27,7;2023-02-08 06:03:23.937 CET
2023-02-08 06:03:26.878 CET;1010123039050248;28;2023-02-08 06:03:31.368 CET
2023-02-08 06:03:34.378 CET;1010123039050255;27,7;2023-02-08 06:03:38.788 CET
2023-02-08 06:03:41.638 CET;1010123039050302;28;2023-02-08 06:03:46.137 CET
2023-02-08 06:03:56.457 CET;1010123039050317;27,6;2023-02-08 06:04:00.897 CET
2023-02-08 06:04:03.917 CET;1010123039050325;27,5;2023-02-08 06:04:08.336 CET
2023-02-08 06:04:11.217 CET;1010123039050332;27,9;2023-02-08 06:04:15.676 CET
2023-02-08 06:04:18.657 CET;1010123039050339;27,4;2023-02-08 06:04:23.186 CET
2023-02-08 06:04:33.627 CET;1010123039050354;27,9;2023-02-08 06:04:38.085 CET
2023-02-08 06:04:40.996 CET;1010123039050402;27,7;2023-02-08 06:04:45.446 CET
2023-02-08 06:04:48.417 CET;1010123039050409;27,5;2023-02-08 06:04:52.855 CET
2023-02-08 06:04:55.746 CET;1010123039050416;27,8;2023-02-08 06:05:00.155 CET
2023-02-08 06:05:02.976 CET;1010123039050424;27,7;2023-02-08 06:05:07.476 CET
2023-02-08 06:05:10.336 CET;1010123039050431;27,9;2023-02-08 06:05:14.825 CET
2023-02-08 06:05:25.226 CET;1010123039050446;27,6;2023-02-08 06:05:29.766 CET
2023-02-08 06:05:32.605 CET;1010123039050453;28,2;2023-02-08 06:05:37.115 CET
2023-02-08 06:05:39.946 CET;1010123039050501;27,9;2023-02-08 06:05:44.515 CET
2023-02-08 06:05:47.484 CET;1010123039050508;27,6;2023-02-08 06:05:52.015 CET
2023-02-08 06:06:02.275 CET;1010123039050523;27,9;2023-02-08 06:06:06.805 CET
2023-02-08 06:06:09.654 CET;1010123039050530;27,6;2023-02-08 06:06:14.065 CET
2023-02-08 06:06:16.984 CET;1010123039050538;27,4;2023-02-08 06:06:21.424 CET
2023-02-08 06:06:24.575 CET;1010123039050545;27,2;2023-02-08 06:06:29.065 CET
2023-02-08 06:06:32.005 CET;1010123039050553;27,8;2023-02-08 06:06:36.493 CET
2023-02-08 06:06:39.585 CET;1010123039050600;27,6;2023-02-08 06:06:44.105 CET
2023-02-08 06:06:54.174 CET;1010123039050615;27,9;2023-02-08 06:06:58.654 CET
2023-02-08 06:07:01.624 CET;1010123039050622;27,6;2023-02-08 06:07:06.084 CET
2023-02-08 06:07:09.104 CET;1010123039050630;27,5;2023-02-08 06:07:13.513 CET
2023-02-08 06:07:16.503 CET;1010123039050637;27,7;2023-02-08 06:07:21.042 CET
2023-02-08 06:07:24.053 CET;1010123039050645;27,6;2023-02-08 06:07:28.582 CET
2023-02-08 06:07:31.414 CET;1010123039050652;27,8;2023-02-08 06:07:35.933 CET
2023-02-08 06:07:38.763 CET;1010123039050659;28,2;2023-02-08 06:07:43.223 CET
2023-02-08 06:07:46.174 CET;1010123039050707;28;2023-02-08 06:07:50.723 CET
2023-02-08 06:08:01.063 CET;1010123039050722;28,4;2023-02-08 06:08:05.523 CET
2023-02-08 06:08:08.424 CET;1010123039050729;27,8;2023-02-08 06:08:12.924 CET
2023-02-08 06:10:45.510 CET;1010123039050744;28,2;2023-02-08 06:10:49.950 CET
2023-02-08 06:11:50.651 CET;1010123039050806;27,7;2023-02-08 06:11:55.150 CET
2023-02-08 06:11:57.930 CET;1010123039050814;27,6;2023-02-08 06:12:02.420 CET
2023-02-08 06:12:05.260 CET;1010123039050821;27,5;2023-02-08 06:12:09.759 CET
2023-02-08 06:12:12.530 CET;1010123039051051;27,2;2023-02-08 06:12:17.039 CET
2023-02-08 06:12:19.859 CET;1010123039051059;27,5;2023-02-08 06:12:24.369 CET
2023-02-08 06:12:34.410 CET;1010123039051147;27,6;2023-02-08 06:12:38.900 CET
2023-02-08 06:13:02.750 CET;1010123039051202;27,4;2023-02-08 06:13:07.230 CET
2023-02-08 06:15:11.497 CET;1010123039051209;27,9;2023-02-08 06:15:16.016 CET
2023-02-08 06:15:24.717 CET;1010123039051217;28;2023-02-08 06:15:29.127 CET
2023-02-08 06:15:43.947 CET;1010123039051224;27,9;2023-02-08 06:15:48.447 CET
2023-02-08 06:15:51.427 CET;1010123039051232;26,8;2023-02-08 06:15:55.947 CET
2023-02-08 06:15:58.878 CET;1010123039051239;27,2;2023-02-08 06:16:03.387 CET
2023-02-08 06:16:06.257 CET;1010123039051305;27,5;2023-02-08 06:16:10.818 CET
2023-02-08 06:16:13.657 CET;1010123039051518;27,2;2023-02-08 06:16:18.075 CET
2023-02-08 06:16:21.167 CET;1010123039051541;27,1;2023-02-08 06:16:25.667 CET
2023-02-08 06:16:28.496 CET;1010123039051549;27,2;2023-02-08 06:16:33.095 CET
2023-02-08 06:16:35.857 CET;1010123039051557;27,5;2023-02-08 06:16:40.345 CET
2023-02-08 06:16:43.246 CET;1010123039051604;27,4;2023-02-08 06:16:47.776 CET
2023-02-08 06:16:50.677 CET;1010123039051611;27,2;2023-02-08 06:16:55.117 CET
2023-02-08 06:16:58.036 CET;1010123039051619;27,3;2023-02-08 06:17:02.585 CET
2023-02-08 06:17:05.496 CET;1010123039051626;27,4;2023-02-08 06:17:09.956 CET
2023-02-08 06:17:12.846 CET;1010123039051634;27,6;2023-02-08 06:17:17.305 CET
2023-02-08 06:17:20.236 CET;1010123039051641;27,5;2023-02-08 06:17:24.746 CET
2023-02-08 06:17:27.696 CET;1010123039051648;27,4;2023-02-08 06:17:32.184 CET
