time;TraceabilityCode;PressForceValueFR;time.value
2023-01-04 16:47:56.542 CET;1010123004154717;28;2023-01-04 16:48:01.111 CET
2023-01-04 16:48:04.101 CET;1010123004154725;27,7;2023-01-04 16:48:08.631 CET
2023-01-04 16:48:26.332 CET;1010123004154747;27,4;2023-01-04 16:48:30.802 CET
2023-01-04 16:48:33.812 CET;1010123004154754;28;2023-01-04 16:48:38.322 CET
2023-01-04 16:48:48.522 CET;1010123004154809;28,2;2023-01-04 16:48:53.030 CET
2023-01-04 16:48:55.970 CET;1010123004154816;27,7;2023-01-04 16:49:00.430 CET
2023-01-04 16:49:03.361 CET;1010123004154824;28;2023-01-04 16:49:07.821 CET
2023-01-04 16:49:18.121 CET;1010123004154839;27,7;2023-01-04 16:49:22.559 CET
2023-01-04 16:49:25.500 CET;1010123004154846;28;2023-01-04 16:49:29.990 CET
2023-01-04 16:49:32.920 CET;1010123004154853;27,7;2023-01-04 16:49:37.349 CET
2023-01-04 16:49:40.319 CET;1010123004154901;28;2023-01-04 16:49:44.690 CET
2023-01-04 16:49:47.579 CET;1010123004154908;27,7;2023-01-04 16:49:52.059 CET
2023-01-04 16:49:55.059 CET;1010123004154916;28;2023-01-04 16:49:59.519 CET
2023-01-04 16:50:09.910 CET;1010123004154930;27,7;2023-01-04 16:50:14.398 CET
2023-01-04 16:50:24.769 CET;1010123004154945;28;2023-01-04 16:50:29.167 CET
2023-01-04 16:50:32.279 CET;1010123004154953;28,2;2023-01-04 16:50:36.759 CET
2023-01-04 16:50:46.948 CET;1010123004155007;28;2023-01-04 16:50:51.509 CET
2023-01-04 16:51:01.688 CET;1010123004155022;28,2;2023-01-04 16:51:06.128 CET
2023-01-04 16:51:09.138 CET;1010123004155030;28,5;2023-01-04 16:51:13.668 CET
2023-01-04 16:51:16.618 CET;1010123004155037;28,2;2023-01-04 16:51:21.118 CET
2023-01-04 16:51:38.746 CET;1010123004155059;28;2023-01-04 16:51:43.266 CET
2023-01-04 16:51:46.266 CET;1010123004155107;28,2;2023-01-04 16:51:50.776 CET
2023-01-04 16:51:53.717 CET;1010123004155114;28;2023-01-04 16:51:58.207 CET
2023-01-04 16:52:01.167 CET;1010123004155122;27,7;2023-01-04 16:52:05.687 CET
2023-01-04 16:52:08.558 CET;1010123004155129;28,2;2023-01-04 16:52:13.048 CET
2023-01-04 16:52:15.818 CET;1010123004155136;27,7;2023-01-04 16:52:20.318 CET
2023-01-04 16:52:23.286 CET;1010123004155144;28,2;2023-01-04 16:52:27.746 CET
2023-01-04 16:52:30.697 CET;1010123004155151;28;2023-01-04 16:52:35.176 CET
2023-01-04 16:52:38.016 CET;1010123004155159;28,5;2023-01-04 16:52:42.546 CET
2023-01-04 16:52:45.486 CET;1010123004155206;28;2023-01-04 16:52:49.926 CET
2023-01-04 16:52:52.845 CET;1010123004155213;28,2;2023-01-04 16:52:57.285 CET
2023-01-04 16:53:15.605 CET;1010123004155243;28;2023-01-04 16:53:20.075 CET
2023-01-04 16:53:23.016 CET;1010123004155250;28,2;2023-01-04 16:53:27.405 CET
2023-01-04 16:53:30.986 CET;1010123004155257;28;2023-01-04 16:53:35.426 CET
2023-01-04 16:53:38.385 CET;1010123004155304;28,2;2023-01-04 16:53:42.795 CET
2023-01-04 16:53:53.045 CET;1010123004155319;28,5;2023-01-04 16:53:57.523 CET
2023-01-04 16:54:00.424 CET;1010123004155326;28,2;2023-01-04 16:54:04.874 CET
2023-01-04 16:54:07.875 CET;1010123004155333;28;2023-01-04 16:54:12.375 CET
2023-01-04 16:54:15.345 CET;1010123004155340;28,2;2023-01-04 16:54:19.815 CET
2023-01-04 16:54:22.605 CET;1010123004155348;28,5;2023-01-04 16:54:27.045 CET
2023-01-04 16:54:37.375 CET;1010123004155402;28,2;2023-01-04 16:54:41.845 CET
2023-01-04 16:54:44.724 CET;1010123004155409;28;2023-01-04 16:54:49.273 CET
2023-01-04 16:54:52.174 CET;1010123004155417;28,5;2023-01-04 16:54:56.622 CET
2023-01-04 16:54:59.733 CET;1010123004155424;28;2023-01-04 16:55:04.124 CET
2023-01-04 16:55:07.023 CET;1010123004155431;28,2;2023-01-04 16:55:11.523 CET
2023-01-04 16:55:21.763 CET;1010123004155446;28,5;2023-01-04 16:55:26.322 CET
2023-01-04 16:55:43.963 CET;1010123004155507;28;2023-01-04 16:55:48.463 CET
2023-01-04 16:55:58.802 CET;1010123004155522;28,2;2023-01-04 16:56:03.302 CET
2023-01-04 16:56:13.483 CET;1010123004155536;28,5;2023-01-04 16:56:17.993 CET
2023-01-04 16:56:20.842 CET;1010123004155543;28,2;2023-01-04 16:56:25.332 CET
2023-01-04 16:56:28.201 CET;1010123004155550;28,5;2023-01-04 16:56:32.701 CET
2023-01-04 16:56:35.772 CET;1010123004155557;28;2023-01-04 16:56:40.240 CET
2023-01-04 16:56:43.201 CET;1010123004155605;28,5;2023-01-04 16:56:47.611 CET
2023-01-04 17:19:42.293 CET;1010123004155612;28;2023-01-04 17:19:46.793 CET
2023-01-04 17:20:11.842 CET;1010123004155619;27,7;2023-01-04 17:20:16.332 CET
2023-01-04 17:20:24.882 CET;1010123004155626;27,4;2023-01-04 17:20:29.272 CET
2023-01-04 17:20:32.473 CET;1010123004155641;28;2023-01-04 17:20:36.992 CET
2023-01-04 17:20:39.812 CET;1010123004155648;27,7;2023-01-04 17:20:44.262 CET
2023-01-04 17:20:47.282 CET;1010123004161948;27,4;2023-01-04 17:20:51.782 CET
2023-01-04 17:20:54.611 CET;1010123004161955;27,7;2023-01-04 17:20:59.030 CET
2023-01-04 17:21:02.151 CET;1010123004162026;27,2;2023-01-04 17:21:06.651 CET
2023-01-04 17:21:09.611 CET;1010123004162033;27,4;2023-01-04 17:21:14.111 CET
2023-01-04 17:21:17.002 CET;1010123004162040;27,7;2023-01-04 17:21:21.460 CET
2023-01-04 17:21:41.982 CET;1010123004162109;27,4;2023-01-04 17:21:46.441 CET
2023-01-04 17:22:03.260 CET;1010123004162131;28;2023-01-04 17:22:07.710 CET
2023-01-04 17:22:10.621 CET;1010123004162138;27,7;2023-01-04 17:22:15.150 CET
2023-01-04 17:22:26.230 CET;1010123004162152;27,4;2023-01-04 17:22:30.680 CET
2023-01-04 17:22:33.529 CET;1010123004162200;28;2023-01-04 17:22:37.948 CET
2023-01-04 17:22:40.849 CET;1010123004162207;27,7;2023-01-04 17:22:45.369 CET
2023-01-04 17:23:07.450 CET;1010123004162235;28;2023-01-04 17:23:12.019 CET
2023-01-04 17:23:15.410 CET;1010123004162243;27,4;2023-01-04 17:23:19.848 CET
2023-01-04 17:24:05.868 CET;1010123004162333;27,7;2023-01-04 17:24:10.358 CET
2023-01-04 17:24:13.309 CET;1010123004162341;27,4;2023-01-04 17:24:17.878 CET
2023-01-04 17:24:20.588 CET;1010123004162348;27,7;2023-01-04 17:24:25.147 CET
2023-01-04 17:24:27.997 CET;1010123004162355;28;2023-01-04 17:24:32.417 CET
2023-01-04 17:24:43.348 CET;1010123004162409;28,2;2023-01-04 17:24:47.848 CET
2023-01-04 17:24:50.937 CET;1010123004162417;28;2023-01-04 17:24:55.397 CET
2023-01-04 17:24:58.278 CET;1010123004162424;28,2;2023-01-04 17:25:02.747 CET
2023-01-04 17:25:05.757 CET;1010123004162431;27,7;2023-01-04 17:25:10.276 CET
2023-01-04 17:25:20.558 CET;1010123004162445;28,2;2023-01-04 17:25:25.048 CET
2023-01-04 17:25:27.868 CET;1010123004162452;28;2023-01-04 17:25:32.358 CET
2023-01-04 17:25:35.457 CET;1010123004162500;28,2;2023-01-04 17:25:39.878 CET
2023-01-04 17:25:42.778 CET;1010123004162507;28;2023-01-04 17:25:47.318 CET
2023-01-04 17:25:57.836 CET;1010123004162521;27,7;2023-01-04 17:26:02.357 CET
2023-01-04 17:26:20.107 CET;1010123004162543;28;2023-01-04 17:26:24.647 CET
2023-01-04 17:26:27.546 CET;1010123004162550;28,2;2023-01-04 17:26:32.046 CET
2023-01-04 17:26:34.957 CET;1010123004162557;28,5;2023-01-04 17:26:39.476 CET
2023-01-04 17:26:42.296 CET;1010123004162604;28,2;2023-01-04 17:26:46.746 CET
2023-01-04 17:26:49.726 CET;1010123004162612;28,5;2023-01-04 17:26:54.177 CET
2023-01-04 17:27:04.316 CET;1010123004162619;28;2023-01-04 17:27:08.766 CET
2023-01-04 17:27:19.187 CET;1010123004162634;28,2;2023-01-04 17:27:23.714 CET
2023-01-04 17:27:26.555 CET;1010123004162641;28;2023-01-04 17:27:30.994 CET
2023-01-04 17:27:41.315 CET;1010123004162703;28,8;2023-01-04 17:27:45.845 CET
2023-01-04 17:27:48.625 CET;1010123004162710;28;2023-01-04 17:27:53.174 CET
2023-01-04 17:28:11.385 CET;1010123004162732;28,2;2023-01-04 17:28:15.885 CET
2023-01-04 17:28:18.676 CET;1010123004162740;27,7;2023-01-04 17:28:23.154 CET
2023-01-04 17:28:25.964 CET;1010123004162747;28;2023-01-04 17:28:30.424 CET
2023-01-04 17:28:55.365 CET;1010123004162817;28,2;2023-01-04 17:28:59.793 CET
2023-01-04 17:29:02.605 CET;1010123004162824;28;2023-01-04 17:29:07.055 CET
2023-01-04 17:29:09.934 CET;1010123004162831;27,7;2023-01-04 17:29:14.424 CET
2023-01-04 17:29:17.255 CET;1010123004162839;28,8;2023-01-04 17:29:21.713 CET
2023-01-04 17:29:24.684 CET;1010123004162846;28;2023-01-04 17:29:29.164 CET
2023-01-04 17:29:39.594 CET;1010123004162901;28,5;2023-01-04 17:29:44.124 CET
2023-01-04 17:29:47.023 CET;1010123004162908;28;2023-01-04 17:29:51.483 CET
2023-01-04 17:30:01.674 CET;1010123004162923;28,2;2023-01-04 17:30:06.094 CET
2023-01-04 17:30:09.243 CET;1010123004162930;28;2023-01-04 17:30:13.733 CET
2023-01-04 17:30:23.993 CET;1010123004162945;28,2;2023-01-04 17:30:28.532 CET
2023-01-04 17:30:38.832 CET;1010123004163000;28,5;2023-01-04 17:30:43.391 CET
2023-01-04 17:30:53.493 CET;1010123004163014;28;2023-01-04 17:30:58.023 CET
2023-01-04 17:31:08.263 CET;1010123004163029;28,5;2023-01-04 17:31:12.763 CET
2023-01-04 17:31:37.911 CET;1010123004163059;28,2;2023-01-04 17:31:42.441 CET
2023-01-04 17:32:00.131 CET;1010123004163121;28,5;2023-01-04 17:32:04.591 CET
2023-01-04 17:32:07.641 CET;1010123004163128;28,2;2023-01-04 17:32:12.130 CET
2023-01-04 17:32:14.911 CET;1010123004163136;28,5;2023-01-04 17:32:19.400 CET
2023-01-04 17:32:29.651 CET;1010123004163150;28,2;2023-01-04 17:32:34.101 CET
2023-01-04 17:32:44.401 CET;1010123004163205;28,5;2023-01-04 17:32:48.851 CET
2023-01-04 17:32:51.671 CET;1010123004163213;28,2;2023-01-04 17:32:56.130 CET
2023-01-04 17:32:59.059 CET;1010123004163220;28,5;2023-01-04 17:33:03.470 CET
2023-01-04 17:33:13.740 CET;1010123004163235;28,2;2023-01-04 17:33:18.259 CET
2023-01-04 17:33:28.509 CET;1010123004163250;28;2023-01-04 17:33:33.000 CET
2023-01-04 17:33:35.859 CET;1010123004163257;28,5;2023-01-04 17:33:40.279 CET
2023-01-04 17:33:50.680 CET;1010123004163312;28,2;2023-01-04 17:33:55.128 CET
2023-01-04 17:33:58.019 CET;1010123004163319;28,5;2023-01-04 17:34:02.539 CET
2023-01-04 17:34:20.019 CET;1010123004163341;28,2;2023-01-04 17:34:24.497 CET
2023-01-04 17:34:42.088 CET;1010123004163403;28,5;2023-01-04 17:34:46.528 CET
2023-01-04 17:34:49.388 CET;1010123004163411;28;2023-01-04 17:34:53.808 CET
2023-01-04 17:34:56.657 CET;1010123004163418;28,5;2023-01-04 17:35:01.167 CET
2023-01-04 17:35:04.048 CET;1010123004163425;28,2;2023-01-04 17:35:08.516 CET
2023-01-04 17:35:11.326 CET;1010123004163433;28;2023-01-04 17:35:15.857 CET
2023-01-04 17:35:19.838 CET;1010123004163447;28,2;2023-01-04 17:35:24.266 CET
2023-01-04 17:35:27.357 CET;1010123004163455;28;2023-01-04 17:35:31.806 CET
2023-01-04 17:36:25.385 CET;1010123004163553;28,5;2023-01-04 17:36:29.885 CET
2023-01-04 17:36:53.976 CET;1010123004163622;28,2;2023-01-04 17:36:58.525 CET
2023-01-04 17:37:30.555 CET;1010123004163658;28,5;2023-01-04 17:37:35.094 CET
2023-01-04 17:37:44.694 CET;1010123004163712;28;2023-01-04 17:37:49.144 CET
2023-01-04 17:37:52.315 CET;1010123004163720;28,2;2023-01-04 17:37:56.845 CET
2023-01-04 17:38:50.344 CET;1010123004163818;28,5;2023-01-04 17:38:54.844 CET
2023-01-04 17:38:57.664 CET;1010123004163825;28,2;2023-01-04 17:39:02.203 CET
2023-01-04 17:39:05.124 CET;1010123004163832;28;2023-01-04 17:39:09.563 CET
2023-01-04 17:40:09.782 CET;1010123004163937;28,5;2023-01-04 17:40:14.302 CET
2023-01-04 17:40:31.312 CET;1010123004163959;28;2023-01-04 17:40:35.812 CET
2023-01-04 17:40:38.802 CET;1010123004164006;28,5;2023-01-04 17:40:43.332 CET
2023-01-04 17:41:00.161 CET;1010123004164028;28;2023-01-04 17:41:04.701 CET
2023-01-04 17:41:07.842 CET;1010123004164035;28,5;2023-01-04 17:41:12.371 CET
2023-01-04 17:43:52.500 CET;1010223004164308;28;2023-01-04 17:43:56.948 CET
2023-01-04 17:44:22.349 CET;1010123004164338;28,5;2023-01-04 17:44:26.848 CET
2023-01-04 17:44:29.898 CET;1010123004164348;28,2;2023-01-04 17:44:34.448 CET
2023-01-04 17:44:44.769 CET;1010123004164405;28;2023-01-04 17:44:49.247 CET
2023-01-04 17:44:52.279 CET;1010123004164412;28,2;2023-01-04 17:44:56.756 CET
2023-01-04 17:45:22.288 CET;1010123004164443;28,5;2023-01-04 17:45:26.776 CET
2023-01-04 17:45:29.638 CET;1010123004164450;28;2023-01-04 17:45:34.137 CET
2023-01-04 17:45:59.627 CET;1010123004164520;28,2;2023-01-04 17:46:04.026 CET
2023-01-04 17:46:07.066 CET;1010123004164527;28;2023-01-04 17:46:11.575 CET
2023-01-04 17:46:21.776 CET;1010123004164542;28,2;2023-01-04 17:46:26.296 CET
2023-01-04 17:46:29.207 CET;1010123004164550;28;2023-01-04 17:46:33.726 CET
2023-01-04 17:46:36.657 CET;1010123004164557;28,2;2023-01-04 17:46:41.137 CET
2023-01-04 17:46:44.137 CET;1010123004164604;28;2023-01-04 17:46:48.585 CET
2023-01-04 17:47:21.476 CET;1010123004164642;28,2;2023-01-04 17:47:25.865 CET
2023-01-04 17:47:28.986 CET;1010123004164649;27,7;2023-01-04 17:47:33.466 CET
2023-01-04 17:47:36.466 CET;1010123004164657;28;2023-01-04 17:47:40.934 CET
2023-01-04 17:47:44.046 CET;1010123004164704;28,5;2023-01-04 17:47:48.615 CET
2023-01-04 17:47:51.466 CET;1010123004164712;28;2023-01-04 17:47:55.974 CET
2023-01-04 17:47:58.875 CET;1010123004164719;28,2;2023-01-04 17:48:03.414 CET
2023-01-04 17:48:06.375 CET;1010123004164727;28;2023-01-04 17:48:10.924 CET
2023-01-04 17:48:14.015 CET;1010123004164734;28,5;2023-01-04 17:48:18.513 CET
2023-01-04 17:48:29.124 CET;1010123004164749;28,2;2023-01-04 17:48:33.594 CET
2023-01-04 17:48:59.003 CET;1010123004164819;28;2023-01-04 17:49:03.493 CET
2023-01-04 17:49:06.313 CET;1010123004164826;28,8;2023-01-04 17:49:10.823 CET
2023-01-04 17:49:13.854 CET;1010123004164834;28,5;2023-01-04 17:49:18.263 CET
2023-01-04 17:49:28.532 CET;1010123004164849;28,2;2023-01-04 17:49:33.013 CET
2023-01-04 17:49:35.862 CET;1010123004164856;28;2023-01-04 17:49:40.371 CET
2023-01-04 17:49:43.183 CET;1010123004164904;28,2;2023-01-04 17:49:47.733 CET
2023-01-04 17:49:50.592 CET;1010123004164911;28,5;2023-01-04 17:49:55.102 CET
2023-01-04 17:50:05.352 CET;1010123004164926;28,2;2023-01-04 17:50:09.862 CET
2023-01-04 17:50:12.723 CET;1010123004164934;28;2023-01-04 17:50:17.163 CET
2023-01-04 17:50:20.163 CET;1010123004164941;28,2;2023-01-04 17:50:24.701 CET
2023-01-04 17:50:27.721 CET;1010123004164949;29,3;2023-01-04 17:50:32.210 CET
2023-01-04 17:50:35.371 CET;1010123004164956;28,2;2023-01-04 17:50:39.901 CET
2023-01-04 17:50:42.822 CET;1010123004165004;28,5;2023-01-04 17:50:47.260 CET
2023-01-04 17:51:12.802 CET;1010123004165040;28;2023-01-04 17:51:17.312 CET
2023-01-04 17:51:20.802 CET;1010123004165048;28,5;2023-01-04 17:51:25.230 CET
2023-01-04 17:51:28.561 CET;1010123004165055;28;2023-01-04 17:53:29.288 CET
2023-01-04 17:53:42.209 CET;1010123004165102;28,8;2023-01-04 17:53:46.678 CET
2023-01-04 17:53:50.069 CET;1010123004165117;28;2023-01-04 17:53:54.586 CET
2023-01-04 17:53:58.318 CET;1010123004165124;28,5;2023-01-04 17:54:02.878 CET
2023-01-04 17:54:13.538 CET;1010123004165139;28;2023-01-04 17:54:18.056 CET
2023-01-04 17:54:20.868 CET;1010123004165146;28,2;2023-01-04 17:54:25.336 CET
2023-01-04 17:54:28.217 CET;1010123004165153;27,7;2023-01-04 17:54:32.617 CET
2023-01-04 17:54:50.737 CET;1010123004165408;28;2023-01-04 17:54:55.147 CET
2023-01-04 17:55:40.336 CET;1010123004165508;28,2;2023-01-04 17:55:44.766 CET
2023-01-04 17:55:55.427 CET;1010123004165523;28,5;2023-01-04 17:55:59.986 CET
2023-01-04 17:56:02.927 CET;1010123004165530;28,2;2023-01-04 17:56:07.496 CET
2023-01-04 17:56:16.697 CET;1010123004165544;28,5;2023-01-04 17:56:21.256 CET
2023-01-04 17:56:24.655 CET;1010123004165552;28,2;2023-01-04 17:56:29.184 CET
2023-01-04 17:56:39.686 CET;1010123004165606;28,5;2023-01-04 17:56:44.214 CET
2023-01-04 17:57:00.696 CET;1010123004165628;28;2023-01-04 17:57:05.186 CET
2023-01-04 17:57:08.165 CET;1010123004165635;28,2;2023-01-04 17:57:12.704 CET
2023-01-04 17:57:23.216 CET;1010123004165650;28,5;2023-01-04 17:57:27.744 CET
2023-01-04 17:57:37.165 CET;1010123004165705;28;2023-01-04 17:57:41.595 CET
2023-01-04 17:57:44.634 CET;1010123004165712;28,2;2023-01-04 17:57:49.184 CET
2023-01-04 17:57:52.055 CET;1010123004165719;28;2023-01-04 17:57:56.555 CET
2023-01-04 17:57:59.595 CET;1010123004165727;28,8;2023-01-04 17:58:04.055 CET
2023-01-04 17:58:13.664 CET;1010123004165741;28;2023-01-04 17:58:18.144 CET
2023-01-04 17:58:21.414 CET;1010123004165749;28,5;2023-01-04 17:58:25.825 CET
2023-01-04 17:58:35.634 CET;1010123004165803;28,2;2023-01-04 17:58:40.125 CET
2023-01-04 17:58:43.454 CET;1010123004165810;28,5;2023-01-04 17:58:47.983 CET
2023-01-04 17:58:58.243 CET;1010123004165825;28;2023-01-04 17:59:02.792 CET
2023-01-04 17:59:19.503 CET;1010123004165847;28,5;2023-01-04 17:59:24.072 CET
2023-01-04 17:59:27.073 CET;1010123004165854;28,2;2023-01-04 17:59:31.582 CET
2023-01-04 17:59:48.313 CET;1010123004165916;28;2023-01-04 17:59:52.782 CET
2023-01-04 17:59:56.163 CET;1010123004165923;28,5;2023-01-04 18:00:00.711 CET
2023-01-04 18:01:09.371 CET;1010123004170036;28,2;2023-01-04 18:01:13.790 CET
2023-01-04 18:01:16.901 CET;1010123004170044;28;2023-01-04 18:01:21.440 CET
2023-01-04 18:01:24.211 CET;1010123004170051;28,5;2023-01-04 18:01:28.710 CET
2023-01-04 18:01:31.551 CET;1010123004170059;28,2;2023-01-04 18:01:36.061 CET
2023-01-04 18:01:47.101 CET;1010123004170113;28;2023-01-04 18:01:51.571 CET
2023-01-04 18:01:54.641 CET;1010123004170120;28,2;2023-01-04 18:01:59.190 CET
2023-01-04 18:02:16.780 CET;1010123004170143;28,5;2023-01-04 18:02:21.319 CET
2023-01-04 18:02:24.151 CET;1010123004170150;28,2;2023-01-04 18:02:28.588 CET
2023-01-04 18:02:31.660 CET;1010123004170157;28,5;2023-01-04 18:02:36.168 CET
2023-01-04 18:03:03.150 CET;1010223004170230;28;2023-01-04 18:03:07.658 CET
2023-01-04 18:03:18.369 CET;1010223004170246;28,2;2023-01-04 18:03:22.868 CET
2023-01-04 18:03:25.709 CET;1010223004170253;28,5;2023-01-04 18:03:30.138 CET
2023-01-04 18:03:33.158 CET;1010223004170300;27,7;2023-01-04 18:03:37.667 CET
2023-01-04 18:03:40.519 CET;1010223004170308;28;2023-01-04 18:03:45.028 CET
2023-01-04 18:04:02.759 CET;1010223004170330;29;2023-01-04 18:04:07.148 CET
2023-01-04 18:04:10.078 CET;1010223004170337;28,5;2023-01-04 18:04:14.568 CET
2023-01-04 18:04:17.528 CET;1010223004170345;28,2;2023-01-04 18:04:21.987 CET
2023-01-04 18:04:25.058 CET;1010223004170352;28,8;2023-01-04 18:04:29.586 CET
2023-01-04 18:04:47.308 CET;1010223004170414;28,5;2023-01-04 18:04:51.766 CET
2023-01-04 18:05:02.617 CET;1010223004170429;28,2;2023-01-04 18:05:07.107 CET
2023-01-04 18:05:09.947 CET;1010223004170437;28;2023-01-04 18:05:14.456 CET
2023-01-04 18:05:17.417 CET;1010223004170444;28,5;2023-01-04 18:05:21.877 CET
2023-01-04 18:05:32.256 CET;1010223004170459;28;2023-01-04 18:05:36.716 CET
2023-01-04 18:05:39.607 CET;1010223004170506;28,2;2023-01-04 18:05:44.066 CET
2023-01-04 18:06:09.655 CET;1010223004170536;28;2023-01-04 18:06:14.125 CET
2023-01-04 18:06:17.055 CET;1010223004170543;28,2;2023-01-04 18:06:21.476 CET
2023-01-04 18:06:31.746 CET;1010223004170558;28;2023-01-04 18:06:36.234 CET
2023-01-04 18:06:39.036 CET;1010223004170606;28,5;2023-01-04 18:06:43.595 CET
2023-01-04 18:06:53.716 CET;1010223004170620;28,2;2023-01-04 18:06:58.223 CET
2023-01-04 18:07:01.295 CET;1010223004170628;28,5;2023-01-04 18:07:05.723 CET
2023-01-04 18:07:08.755 CET;1010223004170635;28,2;2023-01-04 18:07:13.223 CET
2023-01-04 18:07:16.275 CET;1010223004170643;28,5;2023-01-04 18:07:20.803 CET
2023-01-04 18:07:23.674 CET;1010223004170650;28,2;2023-01-04 18:07:28.055 CET
2023-01-04 18:07:31.075 CET;1010223004170658;28,5;2023-01-04 18:07:35.494 CET
2023-01-04 18:07:38.585 CET;1010223004170705;28,2;2023-01-04 18:07:43.085 CET
2023-01-04 18:07:53.234 CET;1010223004170720;28,5;2023-01-04 18:07:57.743 CET
2023-01-04 18:08:00.963 CET;1010223004170727;28;2023-01-04 18:08:05.433 CET
2023-01-04 18:08:08.344 CET;1010223004170735;28,5;2023-01-04 18:08:12.792 CET
2023-01-04 18:08:15.723 CET;1010223004170742;28,2;2023-01-04 18:08:20.233 CET
2023-01-04 18:08:52.973 CET;1010223004170819;28,5;2023-01-04 18:08:57.513 CET
2023-01-04 18:09:00.342 CET;1010223004170827;28;2023-01-04 18:09:04.861 CET
2023-01-04 18:09:07.683 CET;1010223004170834;28,5;2023-01-04 18:09:12.151 CET
2023-01-04 18:09:15.132 CET;1010223004170842;28,8;2023-01-04 18:09:19.673 CET
2023-01-04 18:09:22.622 CET;1010223004170849;28,2;2023-01-04 18:09:27.203 CET
2023-01-04 18:09:37.693 CET;1010223004170904;28,5;2023-01-04 18:09:42.233 CET
2023-01-04 18:09:52.693 CET;1010223004170919;28,2;2023-01-04 18:09:57.111 CET
2023-01-04 18:10:00.252 CET;1010223004170927;28,5;2023-01-04 18:10:04.710 CET
2023-01-04 18:10:07.592 CET;1010223004170934;28,2;2023-01-04 18:10:11.992 CET
2023-01-04 18:10:22.371 CET;1010223004170949;28,5;2023-01-04 18:10:26.851 CET
2023-01-04 18:10:29.732 CET;1010223004170956;28;2023-01-04 18:10:34.262 CET
2023-01-04 18:10:37.391 CET;1010223004171004;28,2;2023-01-04 18:10:41.921 CET
2023-01-04 18:10:44.691 CET;1010223004171011;28,5;2023-01-04 18:10:49.272 CET
2023-01-04 18:10:52.131 CET;1010223004171019;28;2023-01-04 18:10:56.561 CET
2023-01-04 18:11:07.171 CET;1010223004171034;28,5;2023-01-04 18:11:11.651 CET
2023-01-04 18:11:14.591 CET;1010223004171041;28,8;2023-01-04 18:11:19.081 CET
2023-01-04 18:11:21.940 CET;1010223004171049;28,5;2023-01-04 18:11:26.490 CET
2023-01-04 18:11:29.611 CET;1010223004171056;28,2;2023-01-04 18:11:34.151 CET
2023-01-04 18:11:36.960 CET;1010223004171104;28,5;2023-01-04 18:11:41.430 CET
2023-01-04 18:11:51.930 CET;1010223004171118;28,2;2023-01-04 18:11:56.381 CET
2023-01-04 18:11:59.311 CET;1010223004171126;28,5;2023-01-04 18:12:03.720 CET
2023-01-04 18:12:06.740 CET;1010223004171133;28,8;2023-01-04 18:12:11.250 CET
2023-01-04 18:12:13.990 CET;1010223004171141;28,2;2023-01-04 18:12:18.561 CET
2023-01-04 18:12:21.631 CET;1010223004171148;28,5;2023-01-04 18:12:26.069 CET
2023-01-04 18:12:29.490 CET;1010223004171156;28,2;2023-01-04 18:12:33.989 CET
2023-01-04 18:12:36.750 CET;1010223004171203;28;2023-01-04 18:12:41.200 CET
2023-01-04 18:12:44.009 CET;1010223004171211;28,2;2023-01-04 18:12:48.559 CET
2023-01-04 18:12:51.579 CET;1010223004171218;28,5;2023-01-04 18:12:56.069 CET
2023-01-04 18:12:58.920 CET;1010223004171226;28;2023-01-04 18:13:03.329 CET
2023-01-04 18:13:06.329 CET;1010223004171233;28,2;2023-01-04 18:13:10.868 CET
2023-01-04 18:13:13.910 CET;1010223004171241;28,5;2023-01-04 18:13:18.400 CET
