time;TraceabilityCode;PressForceValueRR;time.value
2023-01-05 05:35:50.963 CET;1010123005043457;25,3;2023-01-05 05:35:56.532 CET
2023-01-05 05:36:09.632 CET;1010123005043515;25,6;2023-01-05 05:36:15.282 CET
2023-01-05 05:36:18.963 CET;1010123005043524;25,8;2023-01-05 05:36:24.552 CET
2023-01-05 05:38:41.490 CET;1010123005043608;25,6;2023-01-05 05:38:47.079 CET
2023-01-05 05:38:59.339 CET;1010123005043627;25,8;2023-01-05 05:39:04.960 CET
2023-01-05 05:59:52.816 CET;1010223005045706;33;2023-01-05 06:00:00.236 CET
2023-01-05 06:00:07.437 CET;1010223005045714;33,8;2023-01-05 06:00:13.026 CET
2023-01-05 06:16:35.289 CET;1010223005045730;33,6;2023-01-05 06:16:40.938 CET
2023-01-05 06:16:44.789 CET;1010223005045804;34,1;2023-01-05 06:16:50.338 CET
2023-01-05 06:17:03.128 CET;1010223005045922;33,6;2023-01-05 06:17:08.668 CET
2023-01-05 06:17:15.049 CET;1010223005045938;34,4;2023-01-05 06:17:20.588 CET
2023-01-05 06:17:42.927 CET;1010223005051646;34,6;2023-01-05 06:17:48.507 CET
2023-01-05 06:17:53.017 CET;1010223005051655;34,9;2023-01-05 06:17:58.507 CET
2023-01-05 06:19:27.726 CET;1010223005051741;34,6;2023-01-05 06:19:33.305 CET
2023-01-05 06:19:37.155 CET;1011223005051856;35,7;2023-01-05 06:19:42.674 CET
2023-01-05 06:19:46.385 CET;1011123005051858;33,8;2023-01-05 06:19:51.875 CET
2023-01-05 06:19:55.526 CET;1010223005051750;35,4;2023-01-05 06:20:01.144 CET
2023-01-05 06:20:04.426 CET;1010223005051904;35,2;2023-01-05 06:20:09.964 CET
2023-01-05 06:20:13.315 CET;1010223005051921;34,9;2023-01-05 06:20:18.835 CET
2023-01-05 06:20:21.885 CET;1010223005051932;35,2;2023-01-05 06:20:27.474 CET
2023-01-05 06:20:31.984 CET;1010223005051940;34,6;2023-01-05 06:20:37.555 CET
2023-01-05 06:21:00.334 CET;1010223005052007;35,2;2023-01-05 06:21:05.882 CET
2023-01-05 06:21:08.924 CET;1010223005052015;34,9;2023-01-05 06:21:14.423 CET
2023-01-05 06:21:18.543 CET;1010223005052024;34,6;2023-01-05 06:21:24.033 CET
2023-01-05 06:21:31.253 CET;1010223005052033;35,2;2023-01-05 06:21:36.832 CET
2023-01-05 06:21:41.854 CET;1010223005052042;34,6;2023-01-05 06:21:47.473 CET
2023-01-05 06:21:54.493 CET;1010223005052051;35,7;2023-01-05 06:22:00.134 CET
2023-01-05 06:22:03.983 CET;1010223005052059;35,2;2023-01-05 06:22:09.634 CET
2023-01-05 06:22:16.723 CET;1010223005052108;35,7;2023-01-05 06:22:22.213 CET
2023-01-05 06:22:27.282 CET;1010223005052117;35,4;2023-01-05 06:22:32.913 CET
2023-01-05 06:22:40.842 CET;1010223005052126;35,7;2023-01-05 06:22:46.352 CET
2023-01-05 06:22:50.532 CET;1010223005052135;35,2;2023-01-05 06:22:56.121 CET
2023-01-05 06:23:03.122 CET;1010223005052144;35,4;2023-01-05 06:23:08.693 CET
2023-01-05 06:25:45.601 CET;1010223005052207;35,7;2023-01-05 06:25:51.171 CET
2023-01-05 06:25:54.869 CET;1010223005052220;33,3;2023-01-05 06:26:00.358 CET
2023-01-05 06:26:04.059 CET;1010223005052229;34,6;2023-01-05 06:26:09.628 CET
2023-01-05 06:26:12.599 CET;1010223005052518;34,1;2023-01-05 06:26:18.198 CET
2023-01-05 06:26:21.569 CET;1010223005052530;34,6;2023-01-05 06:26:27.079 CET
2023-01-05 06:26:55.088 CET;1010223005052549;34,4;2023-01-05 06:27:00.608 CET
2023-01-05 06:27:06.578 CET;1010223005052558;34,6;2023-01-05 06:27:12.128 CET
2023-01-05 06:27:27.769 CET;1010223005052615;34,9;2023-01-05 06:27:33.398 CET
2023-01-05 06:27:50.959 CET;1010223005052633;35,2;2023-01-05 06:27:56.607 CET
2023-01-05 06:28:21.818 CET;1010223005052659;35,4;2023-01-05 06:28:27.316 CET
2023-01-05 06:28:42.128 CET;1010223005052732;35,7;2023-01-05 06:28:47.726 CET
2023-01-05 06:28:54.576 CET;1010223005052742;35,4;2023-01-05 06:29:00.216 CET
2023-01-05 06:29:13.897 CET;1010223005052805;35,2;2023-01-05 06:29:19.385 CET
2023-01-05 06:29:36.036 CET;1010223005052827;34,6;2023-01-05 06:29:41.565 CET
2023-01-05 06:29:44.576 CET;1010223005052837;34,9;2023-01-05 06:29:50.206 CET
2023-01-05 06:30:03.476 CET;1010223005052847;34,6;2023-01-05 06:30:09.055 CET
2023-01-05 06:30:49.785 CET;1010223005052929;35,2;2023-01-05 06:30:55.414 CET
2023-01-05 06:31:01.384 CET;1010223005052939;34,9;2023-01-05 06:31:07.005 CET
2023-01-05 06:31:10.815 CET;1010223005052949;35,2;2023-01-05 06:31:16.365 CET
2023-01-05 06:39:41.125 CET;1010223005053001;34,6;2023-01-05 06:39:46.713 CET
2023-01-05 06:39:52.724 CET;1010123005053045;34,9;2023-01-05 06:39:58.303 CET
2023-01-05 06:40:12.003 CET;1010123005053053;35,2;2023-01-05 06:40:17.563 CET
2023-01-05 06:40:42.444 CET;1010123005053101;34,9;2023-01-05 06:40:47.944 CET
2023-01-05 06:40:55.773 CET;1010123005053110;35,4;2023-01-05 06:41:01.381 CET
2023-01-05 06:41:16.473 CET;1010123005053118;34,9;2023-01-05 06:41:21.973 CET
2023-01-05 06:41:27.042 CET;1010123005053942;35,2;2023-01-05 06:41:32.601 CET
2023-01-05 06:41:50.532 CET;1010123005053959;34,9;2023-01-05 06:41:56.052 CET
2023-01-05 06:42:01.003 CET;1010123005054007;35,2;2023-01-05 06:42:06.612 CET
2023-01-05 06:42:11.483 CET;1010123005054018;34,4;2023-01-05 06:42:17.013 CET
2023-01-05 06:42:21.142 CET;1010123005054037;34,6;2023-01-05 06:42:26.681 CET
2023-01-05 06:42:29.772 CET;1010123005054107;34,9;2023-01-05 06:42:35.332 CET
2023-01-05 06:42:41.371 CET;1010123005054121;34,6;2023-01-05 06:42:46.940 CET
2023-01-05 06:42:51.094 CET;1010123005054142;34,9;2023-01-05 06:42:56.601 CET
2023-01-05 06:43:32.351 CET;1010123005054226;35,2;2023-01-05 06:43:37.970 CET
2023-01-05 06:44:00.391 CET;1010123005054246;35,4;2023-01-05 06:44:05.960 CET
2023-01-05 06:44:20.581 CET;1010123005054316;35,7;2023-01-05 06:44:26.210 CET
2023-01-05 06:44:31.131 CET;1011223005054342;35,4;2023-01-05 06:44:36.779 CET
2023-01-05 06:44:41.651 CET;1010123005054328;35,7;2023-01-05 06:44:47.260 CET
2023-01-05 06:45:02.869 CET;1010123005054358;35,4;2023-01-05 06:45:08.358 CET
2023-01-05 06:45:24.099 CET;1010123005054406;35,7;2023-01-05 06:45:29.648 CET
2023-01-05 06:45:34.740 CET;1010123005054425;35,2;2023-01-05 06:45:40.289 CET
2023-01-05 06:45:44.240 CET;1010123005054435;34,9;2023-01-05 06:45:49.888 CET
2023-01-05 06:46:26.759 CET;1010123005054518;35,2;2023-01-05 06:46:32.368 CET
2023-01-05 06:46:58.378 CET;1010123005054549;35,4;2023-01-05 06:47:03.947 CET
2023-01-05 06:47:18.667 CET;1010123005054609;35,7;2023-01-05 06:47:24.207 CET
2023-01-05 06:47:38.757 CET;1011223005054655;35,4;2023-01-05 06:47:44.367 CET
2023-01-05 06:48:12.627 CET;1010123005054701;36;2023-01-05 06:48:18.226 CET
2023-01-05 06:48:23.197 CET;1010123005054710;35,4;2023-01-05 06:48:28.855 CET
2023-01-05 06:49:38.405 CET;1010123005054734;34,9;2023-01-05 06:49:43.984 CET
2023-01-05 06:50:42.345 CET;1010123005054838;34,4;2023-01-05 06:50:47.894 CET
2023-01-05 06:50:50.815 CET;1010123005054945;35,2;2023-01-05 06:50:56.385 CET
2023-01-05 06:50:59.426 CET;1010123005054954;35,4;2023-01-05 06:51:05.105 CET
2023-01-05 06:51:11.266 CET;1010123005055004;35,2;2023-01-05 06:51:16.796 CET
2023-01-05 06:51:19.956 CET;1010123005055013;35,4;2023-01-05 06:51:25.585 CET
2023-01-05 06:51:31.456 CET;1010123005055021;35,2;2023-01-05 06:51:37.025 CET
2023-01-05 06:51:41.996 CET;1010123005055036;35,4;2023-01-05 06:51:47.575 CET
2023-01-05 06:52:05.216 CET;1010123005055054;36;2023-01-05 06:52:10.865 CET
2023-01-05 06:52:16.825 CET;1010123005055116;35,7;2023-01-05 06:52:22.395 CET
2023-01-05 06:52:30.395 CET;1011223005055139;34,6;2023-01-05 06:52:35.966 CET
2023-01-05 06:52:39.996 CET;1010123005055125;35,7;2023-01-05 06:52:45.585 CET
2023-01-05 06:52:52.585 CET;1010123005055137;36;2023-01-05 06:52:58.236 CET
2023-01-05 06:53:02.115 CET;1010123005055145;34,9;2023-01-05 06:53:07.736 CET
2023-01-05 06:53:13.805 CET;1010123005055157;35,2;2023-01-05 06:53:19.276 CET
2023-01-05 06:53:33.976 CET;1010123005055220;34,6;2023-01-05 06:53:39.585 CET
2023-01-05 06:53:43.595 CET;1010123005055230;35,2;2023-01-05 06:53:49.176 CET
2023-01-05 06:54:13.296 CET;1010123005055305;35,4;2023-01-05 06:54:18.875 CET
2023-01-05 06:54:21.875 CET;1010123005055318;34,9;2023-01-05 06:54:27.426 CET
2023-01-05 06:54:32.246 CET;1010123005055327;35,4;2023-01-05 06:54:37.825 CET
2023-01-05 06:54:43.815 CET;1010123005055339;35,7;2023-01-05 06:54:49.355 CET
2023-01-05 06:55:44.525 CET;1010123005055439;35,4;2023-01-05 06:55:50.154 CET
2023-01-05 07:01:48.299 CET;1010123005055448;34,9;2023-01-05 07:01:53.890 CET
2023-01-05 07:02:01.440 CET;1010123005055509;35,2;2023-01-05 07:02:06.990 CET
2023-01-05 07:03:25.648 CET;1011223005055535;34,6;2023-01-05 07:03:31.207 CET
2023-01-05 07:03:53.648 CET;1010123005055519;34,4;2023-01-05 07:03:59.247 CET
2023-01-05 07:04:10.747 CET;1010123005055542;34,6;2023-01-05 07:04:16.398 CET
2023-01-05 07:04:27.898 CET;1010123005055601;34,9;2023-01-05 07:04:33.437 CET
2023-01-05 07:04:53.757 CET;1010123005060324;35,2;2023-01-05 07:04:59.357 CET
2023-01-05 07:05:10.846 CET;1010123005060419;34,9;2023-01-05 07:05:16.395 CET
2023-01-05 07:05:19.377 CET;1010123005060428;35,4;2023-01-05 07:05:25.036 CET
2023-01-05 07:05:28.026 CET;1010123005060437;35,2;2023-01-05 07:05:33.665 CET
2023-01-05 07:05:36.697 CET;1010123005060445;35,7;2023-01-05 07:05:42.226 CET
2023-01-05 07:05:45.147 CET;1010123005060454;35,4;2023-01-05 07:05:50.726 CET
2023-01-05 07:06:10.835 CET;1010123005060521;34,6;2023-01-05 07:06:16.476 CET
2023-01-05 07:06:19.415 CET;1010123005060530;33,8;2023-01-05 07:06:24.956 CET
2023-01-05 07:06:28.645 CET;1010123005060538;34,9;2023-01-05 07:06:34.165 CET
2023-01-05 07:06:37.256 CET;1010123005060547;34,4;2023-01-05 07:06:42.875 CET
2023-01-05 07:06:45.776 CET;1010123005060605;35,2;2023-01-05 07:06:51.355 CET
2023-01-05 07:06:54.305 CET;1011223005060625;34,1;2023-01-05 07:06:59.924 CET
2023-01-05 07:07:03.575 CET;1010123005060613;34,6;2023-01-05 07:07:09.114 CET
2023-01-05 07:07:12.085 CET;1010123005060622;34,4;2023-01-05 07:07:17.684 CET
2023-01-05 07:07:20.694 CET;1010123005060631;34,1;2023-01-05 07:07:26.233 CET
2023-01-05 07:07:29.904 CET;1010123005060640;35,2;2023-01-05 07:07:35.444 CET
2023-01-05 07:07:38.503 CET;1010123005060649;34,6;2023-01-05 07:07:44.072 CET
2023-01-05 07:07:55.864 CET;1010123005060706;34,4;2023-01-05 07:08:01.434 CET
2023-01-05 07:08:05.084 CET;1010123005060715;35,2;2023-01-05 07:08:10.624 CET
2023-01-05 07:08:13.584 CET;1010123005060723;35,4;2023-01-05 07:08:19.194 CET
2023-01-05 07:08:22.283 CET;1010123005060732;34,6;2023-01-05 07:08:27.762 CET
2023-01-05 07:08:31.463 CET;1010123005060741;36;2023-01-05 07:08:37.022 CET
2023-01-05 07:08:40.003 CET;1010123005060750;35,2;2023-01-05 07:08:45.602 CET
2023-01-05 07:08:57.193 CET;1010123005060807;34,9;2023-01-05 07:09:02.792 CET
2023-01-05 07:09:06.413 CET;1010123005060816;35,2;2023-01-05 07:09:11.993 CET
2023-01-05 07:09:15.112 CET;1010123005060825;34,6;2023-01-05 07:09:20.642 CET
2023-01-05 07:09:23.622 CET;1010123005060834;35,2;2023-01-05 07:09:29.200 CET
2023-01-05 07:09:32.252 CET;1010123005060842;34,4;2023-01-05 07:09:37.841 CET
2023-01-05 07:09:41.391 CET;1010123005060851;35,2;2023-01-05 07:09:47.040 CET
2023-01-05 07:09:50.161 CET;1010123005060900;34,6;2023-01-05 07:09:55.760 CET
2023-01-05 07:10:16.161 CET;1010123005060926;34,4;2023-01-05 07:10:21.762 CET
2023-01-05 07:10:25.401 CET;1010123005060935;36;2023-01-05 07:10:31.040 CET
2023-01-05 07:10:34.010 CET;1010123005060944;35,2;2023-01-05 07:10:39.690 CET
2023-01-05 07:10:51.371 CET;1010123005061001;34,6;2023-01-05 07:10:56.959 CET
2023-01-05 07:11:00.009 CET;1010123005061010;35,7;2023-01-05 07:11:05.609 CET
2023-01-05 07:11:17.869 CET;1010123005061028;34,9;2023-01-05 07:11:23.438 CET
2023-01-05 07:11:26.489 CET;1010123005061037;36;2023-01-05 07:11:32.078 CET
2023-01-05 07:11:35.069 CET;1010123005061045;34,6;2023-01-05 07:11:40.729 CET
2023-01-05 07:11:44.400 CET;1010123005061054;34,9;2023-01-05 07:11:49.918 CET
2023-01-05 07:11:52.950 CET;1010123005061103;34,6;2023-01-05 07:11:58.477 CET
2023-01-05 07:12:01.529 CET;1010123005061112;34,1;2023-01-05 07:12:07.118 CET
2023-01-05 07:12:10.719 CET;1010123005061121;35,2;2023-01-05 07:12:16.308 CET
2023-01-05 07:12:19.319 CET;1010123005061129;34,4;2023-01-05 07:12:24.878 CET
2023-01-05 07:12:27.868 CET;1010123005061138;34,9;2023-01-05 07:12:33.438 CET
2023-01-05 07:13:00.667 CET;1010123005061204;35,7;2023-01-05 07:13:06.246 CET
2023-01-05 07:13:20.707 CET;1010123005061213;35,4;2023-01-05 07:13:26.236 CET
2023-01-05 07:13:29.348 CET;1010123005061222;35,2;2023-01-05 07:13:34.967 CET
2023-01-05 07:13:37.957 CET;1010123005061241;35,7;2023-01-05 07:13:43.528 CET
2023-01-05 07:14:12.357 CET;1010123005061314;36,2;2023-01-05 07:14:17.927 CET
2023-01-05 07:14:20.947 CET;1010123005061323;35,7;2023-01-05 07:14:26.494 CET
2023-01-05 07:14:38.165 CET;1010123005061346;35,4;2023-01-05 07:14:43.766 CET
2023-01-05 07:14:46.926 CET;1010123005061355;35,2;2023-01-05 07:14:52.476 CET
2023-01-05 07:14:55.516 CET;1010123005061404;35,4;2023-01-05 07:15:01.125 CET
2023-01-05 07:15:04.105 CET;1010123005061412;35,7;2023-01-05 07:15:09.684 CET
2023-01-05 07:15:12.716 CET;1010123005061421;35,2;2023-01-05 07:15:18.325 CET
2023-01-05 07:15:30.125 CET;1010123005061439;34,9;2023-01-05 07:15:35.684 CET
2023-01-05 07:15:38.815 CET;1010123005061448;35,2;2023-01-05 07:15:44.405 CET
2023-01-05 07:15:47.355 CET;1010123005061457;35,4;2023-01-05 07:15:52.964 CET
2023-01-05 07:16:04.775 CET;1010123005061514;35,2;2023-01-05 07:16:10.404 CET
2023-01-05 07:16:48.984 CET;1010123005061532;35,4;2023-01-05 07:16:54.654 CET
2023-01-05 07:16:57.714 CET;1010123005061541;35,7;2023-01-05 07:17:03.203 CET
2023-01-05 07:17:06.184 CET;1010123005061549;36;2023-01-05 07:17:11.763 CET
2023-01-05 07:17:14.724 CET;1010123005061558;35,7;2023-01-05 07:17:20.233 CET
2023-01-05 07:17:23.244 CET;1010123005061607;36;2023-01-05 07:17:28.812 CET
2023-01-05 07:17:40.434 CET;1010123005061625;35,7;2023-01-05 07:17:46.072 CET
2023-01-05 07:17:57.723 CET;1010123005061714;35,4;2023-01-05 07:18:03.282 CET
2023-01-05 07:18:06.273 CET;1010123005061723;35,2;2023-01-05 07:18:11.933 CET
2023-01-05 07:18:14.973 CET;1011223005061743;35,4;2023-01-05 07:18:20.572 CET
2023-01-05 07:18:23.634 CET;1010123005061732;35,2;2023-01-05 07:18:29.282 CET
2023-01-05 07:18:32.342 CET;1010123005061741;34,9;2023-01-05 07:18:38.002 CET
2023-01-05 07:18:41.032 CET;1010123005061750;35,4;2023-01-05 07:18:46.641 CET
2023-01-05 07:18:58.213 CET;1010123005061807;35,7;2023-01-05 07:19:03.773 CET
2023-01-05 07:19:06.753 CET;1010123005061816;35,2;2023-01-05 07:19:12.401 CET
2023-01-05 07:19:15.392 CET;1010123005061825;35,7;2023-01-05 07:19:20.961 CET
2023-01-05 07:19:23.993 CET;1010123005061833;36;2023-01-05 07:19:29.522 CET
2023-01-05 07:19:32.493 CET;1010123005061851;35,4;2023-01-05 07:19:38.082 CET
2023-01-05 07:19:40.993 CET;1011223005061911;34,9;2023-01-05 07:19:46.572 CET
2023-01-05 07:19:50.253 CET;1010123005061900;35,2;2023-01-05 07:19:55.851 CET
2023-01-05 07:21:01.930 CET;1010123005061917;35,4;2023-01-05 07:21:07.460 CET
2023-01-05 07:21:10.530 CET;1010123005061926;35,7;2023-01-05 07:21:16.170 CET
2023-01-05 07:21:19.180 CET;1011223005061946;36;2023-01-05 07:21:24.809 CET
2023-01-05 07:21:27.799 CET;1010123005061935;35,4;2023-01-05 07:21:33.448 CET
2023-01-05 07:21:36.549 CET;1010123005061944;35,7;2023-01-05 07:21:42.168 CET
2023-01-05 07:21:45.259 CET;1010123005061953;35,4;2023-01-05 07:21:50.898 CET
2023-01-05 07:21:53.950 CET;1010123005062001;34,9;2023-01-05 07:21:59.539 CET
2023-01-05 07:22:02.630 CET;1010123005062010;35,2;2023-01-05 07:22:08.158 CET
2023-01-05 07:22:11.160 CET;1010123005062127;35,7;2023-01-05 07:22:16.729 CET
2023-01-05 07:22:19.650 CET;1011223005062147;34,6;2023-01-05 07:22:25.209 CET
2023-01-05 07:22:28.209 CET;1010123005062136;35,2;2023-01-05 07:22:33.767 CET
2023-01-05 07:22:53.868 CET;1010123005062203;34,9;2023-01-05 07:22:59.539 CET
2023-01-05 07:23:02.598 CET;1010123005062211;35,2;2023-01-05 07:23:08.157 CET
2023-01-05 07:23:11.098 CET;1010123005062220;35,4;2023-01-05 07:23:16.648 CET
2023-01-05 07:23:19.608 CET;1010123005062238;35,2;2023-01-05 07:23:25.209 CET
2023-01-05 07:23:36.947 CET;1010123005062247;35,4;2023-01-05 07:23:42.486 CET
2023-01-05 07:23:46.098 CET;1010123005062256;35,7;2023-01-05 07:23:51.687 CET
2023-01-05 07:24:09.836 CET;1010123005062313;35,4;2023-01-05 07:24:15.375 CET
2023-01-05 07:25:30.196 CET;1010123005062322;35,2;2023-01-05 07:25:35.755 CET
2023-01-05 07:25:38.786 CET;1010123005062331;34,9;2023-01-05 07:25:44.345 CET
2023-01-05 07:26:04.434 CET;1010123005062407;35,2;2023-01-05 07:26:09.993 CET
2023-01-05 07:26:21.535 CET;1010123005062423;34,6;2023-01-05 07:26:27.063 CET
2023-01-05 07:26:30.095 CET;1010123005062432;34,9;2023-01-05 07:26:35.615 CET
2023-01-05 07:26:47.295 CET;1010123005062555;35,4;2023-01-05 07:26:52.894 CET
2023-01-05 07:26:55.855 CET;1010123005062604;35,2;2023-01-05 07:27:01.453 CET
2023-01-05 07:27:04.533 CET;1010123005062613;35,4;2023-01-05 07:27:10.173 CET
2023-01-05 07:27:21.783 CET;1010123005062631;35,2;2023-01-05 07:27:27.302 CET
2023-01-05 07:27:30.292 CET;1010123005062640;35,4;2023-01-05 07:27:35.851 CET
2023-01-05 07:27:38.792 CET;1010123005062648;35,7;2023-01-05 07:27:44.411 CET
2023-01-05 07:27:47.413 CET;1010123005062657;36,2;2023-01-05 07:27:53.052 CET
2023-01-05 07:28:04.683 CET;1010123005062715;35,2;2023-01-05 07:28:10.252 CET
2023-01-05 07:28:13.903 CET;1010123005062723;35,7;2023-01-05 07:28:19.532 CET
2023-01-05 07:28:22.523 CET;1010123005062741;34,9;2023-01-05 07:28:28.081 CET
2023-01-05 07:30:20.881 CET;1011223005062801;34,6;2023-01-05 07:30:26.400 CET
2023-01-05 07:30:29.410 CET;1010123005062750;34,9;2023-01-05 07:30:35.059 CET
2023-01-05 07:30:38.099 CET;1010123005062759;34,6;2023-01-05 07:30:43.700 CET
2023-01-05 07:30:46.730 CET;1010123005062807;35,2;2023-01-05 07:30:52.249 CET
2023-01-05 07:30:55.230 CET;1010123005062816;34,9;2023-01-05 07:31:00.809 CET
2023-01-05 07:31:12.309 CET;1010123005062834;35,2;2023-01-05 07:31:17.938 CET
2023-01-05 07:31:20.960 CET;1010123005062843;34,9;2023-01-05 07:31:26.569 CET
2023-01-05 07:31:29.640 CET;1010123005062851;35,2;2023-01-05 07:31:35.210 CET
2023-01-05 07:31:38.289 CET;1010123005063046;35,4;2023-01-05 07:31:43.920 CET
2023-01-05 07:32:04.298 CET;1010123005063122;36;2023-01-05 07:32:09.858 CET
2023-01-05 07:32:12.979 CET;1011223005063142;35,7;2023-01-05 07:32:18.487 CET
2023-01-05 07:32:21.479 CET;1010123005063130;36;2023-01-05 07:32:27.059 CET
2023-01-05 07:32:45.098 CET;1010223005063212;35,4;2023-01-05 07:32:50.658 CET
2023-01-05 07:32:54.448 CET;1010223005063220;36;2023-01-05 07:33:00.098 CET
2023-01-05 07:33:03.658 CET;1010223005063228;35,2;2023-01-05 07:33:09.229 CET
2023-01-05 07:33:12.868 CET;1010223005063236;34,6;2023-01-05 07:33:18.417 CET
2023-01-05 07:33:21.469 CET;1010223005063244;34,1;2023-01-05 07:33:26.976 CET
2023-01-05 07:33:39.167 CET;1010223005063300;34,9;2023-01-05 07:33:44.747 CET
2023-01-05 07:33:47.697 CET;1010223005063308;34,4;2023-01-05 07:33:53.306 CET
2023-01-05 07:35:58.655 CET;1010223005063316;34,9;2023-01-05 07:36:04.236 CET
2023-01-05 07:36:07.186 CET;1010223005063323;34,6;2023-01-05 07:36:12.744 CET
2023-01-05 07:36:24.345 CET;1010223005063339;34,9;2023-01-05 07:36:29.934 CET
2023-01-05 07:36:32.974 CET;1010223005063347;35,4;2023-01-05 07:36:38.505 CET
2023-01-05 07:36:41.484 CET;1010223005063355;35,2;2023-01-05 07:36:47.134 CET
2023-01-05 07:36:58.694 CET;1010223005063411;35,7;2023-01-05 07:37:04.253 CET
2023-01-05 07:37:32.924 CET;1010223005063642;35,2;2023-01-05 07:37:38.424 CET
2023-01-05 07:37:41.424 CET;1010223005063651;35,7;2023-01-05 07:37:46.973 CET
2023-01-05 07:37:50.124 CET;1010223005063700;35,4;2023-01-05 07:37:55.622 CET
2023-01-05 07:37:58.552 CET;1010223005063709;34,4;2023-01-05 07:38:04.183 CET
2023-01-05 07:38:07.183 CET;1010223005063717;34,9;2023-01-05 07:38:12.812 CET
2023-01-05 07:38:15.832 CET;1010223005063726;34,1;2023-01-05 07:38:21.372 CET
2023-01-05 07:38:25.092 CET;1010223005063735;34,9;2023-01-05 07:38:30.653 CET
2023-01-05 07:38:33.703 CET;1010223005063744;35,4;2023-01-05 07:38:39.223 CET
2023-01-05 07:38:42.233 CET;1010223005063752;34,9;2023-01-05 07:38:47.782 CET
2023-01-05 07:38:50.903 CET;1010223005063801;34,4;2023-01-05 07:38:56.421 CET
2023-01-05 07:40:26.061 CET;1010223005063810;34,9;2023-01-05 07:40:31.601 CET
2023-01-05 07:40:34.581 CET;1010223005063819;35,2;2023-01-05 07:40:40.141 CET
2023-01-05 07:40:51.790 CET;1010223005063836;35,4;2023-01-05 07:40:57.369 CET
2023-01-05 07:41:09.049 CET;1010223005063854;36;2023-01-05 07:41:14.668 CET
2023-01-05 07:41:26.319 CET;1010223005063911;35,7;2023-01-05 07:41:31.938 CET
2023-01-05 07:41:52.049 CET;1010223005064100;35,4;2023-01-05 07:41:57.709 CET
2023-01-05 07:42:00.680 CET;1010223005064109;35,2;2023-01-05 07:42:06.348 CET
2023-01-05 07:42:17.900 CET;1010223005064127;34,9;2023-01-05 07:42:23.549 CET
2023-01-05 07:42:26.539 CET;1010223005064136;35,2;2023-01-05 07:42:32.178 CET
2023-01-05 07:42:35.178 CET;1010223005064144;34,9;2023-01-05 07:42:40.737 CET
2023-01-05 07:42:43.668 CET;1010223005064153;35,4;2023-01-05 07:42:49.288 CET
2023-01-05 07:42:52.279 CET;1010223005064202;34,6;2023-01-05 07:42:57.948 CET
2023-01-05 07:43:00.948 CET;1010223005064211;35,2;2023-01-05 07:43:06.578 CET
2023-01-05 07:43:26.789 CET;1010223005064237;34,6;2023-01-05 07:43:32.338 CET
2023-01-05 07:43:36.019 CET;1010223005064246;35,4;2023-01-05 07:43:41.628 CET
2023-01-05 07:47:08.684 CET;1010223005064254;35,2;2023-01-05 07:47:14.364 CET
2023-01-05 07:47:34.723 CET;1010223005064321;35,4;2023-01-05 07:47:40.342 CET
2023-01-05 07:47:43.404 CET;1010223005064330;35,2;2023-01-05 07:47:48.914 CET
2023-01-05 07:47:51.914 CET;1010223005064338;35,4;2023-01-05 07:47:57.473 CET
2023-01-05 07:48:00.493 CET;1010223005064347;35,2;2023-01-05 07:48:06.104 CET
2023-01-05 07:48:09.114 CET;1010223005064356;34,9;2023-01-05 07:48:14.733 CET
2023-01-05 07:48:17.753 CET;1010223005064405;35,2;2023-01-05 07:48:23.313 CET
2023-01-05 08:38:54.046 CET;1010223005073542;30,6;2023-01-05 08:39:03.756 CET
2023-01-05 09:22:17.832 CET;1010123005073601;30,4;2023-01-05 09:23:47.480 CET
2023-01-05 09:23:50.780 CET;1010123005073637;29,8;2023-01-05 09:23:55.780 CET
