time;TraceabilityCode;PressForceValueFL;time.value
2023-02-28 18:21:34.003 CET;1011223059171630;81,3;2023-02-28 18:21:40.963 CET
2023-02-28 18:22:21.463 CET;1010123059171619;81;2023-02-28 18:22:26.792 CET
2023-02-28 18:22:44.101 CET;1010123059171640;81,6;2023-02-28 18:22:49.461 CET
2023-02-28 18:23:29.480 CET;1010123059171726;81,8;2023-02-28 18:23:34.880 CET
2023-02-28 18:23:52.071 CET;1010123059171748;81,3;2023-02-28 18:23:57.450 CET
2023-02-28 18:40:37.016 CET;1010223059173832;81;2023-02-28 18:40:42.395 CET
2023-02-28 18:41:11.266 CET;1010123059173908;81,3;2023-02-28 18:41:16.664 CET
2023-02-28 18:41:33.825 CET;1010123059173932;81;2023-02-28 18:41:39.224 CET
2023-02-28 18:41:56.585 CET;1010123059173944;81,6;2023-02-28 18:42:01.944 CET
2023-02-28 18:42:19.325 CET;1011223059174052;81,8;2023-02-28 18:42:24.664 CET
2023-02-28 18:42:41.934 CET;1010123059174008;81,6;2023-02-28 18:42:47.303 CET
2023-02-28 18:43:04.674 CET;1011223059174121;81,3;2023-02-28 18:43:09.944 CET
2023-02-28 18:43:49.953 CET;1010123059174116;81,8;2023-02-28 18:43:55.302 CET
2023-02-28 18:44:35.243 CET;1010123059174148;81,6;2023-02-28 18:44:40.513 CET
2023-02-28 18:46:05.831 CET;1010123059174319;82,1;2023-02-28 18:46:11.150 CET
2023-02-28 18:46:28.430 CET;1010123059174342;81,3;2023-02-28 18:46:33.779 CET
2023-02-28 18:47:13.589 CET;1010123059174427;81,8;2023-02-28 18:47:18.999 CET
2023-02-28 18:47:36.358 CET;1010123059174449;81,6;2023-02-28 18:47:41.628 CET
2023-02-28 18:47:58.868 CET;1010123059174512;81,8;2023-02-28 18:48:04.269 CET
2023-02-28 18:48:44.388 CET;1010123059174557;81,3;2023-02-28 18:48:49.648 CET
2023-02-28 18:49:06.858 CET;1010123059174620;81,6;2023-02-28 18:49:12.197 CET
2023-02-28 18:49:29.687 CET;1010123059174643;81,8;2023-02-28 18:49:34.996 CET
2023-02-28 18:49:52.276 CET;1010123059174705;81,6;2023-02-28 18:49:57.627 CET
2023-02-28 18:50:37.575 CET;1010123059174813;81,3;2023-02-28 18:50:42.914 CET
2023-02-28 18:51:23.085 CET;1010123059174858;81,6;2023-02-28 18:51:28.355 CET
2023-02-28 18:51:45.714 CET;1010123059174921;81,3;2023-02-28 18:51:51.075 CET
2023-02-28 18:52:08.454 CET;1011223059175020;81,6;2023-02-28 18:52:13.795 CET
2023-02-28 18:52:53.803 CET;1010123059175007;81,3;2023-02-28 18:52:59.072 CET
2023-02-28 18:53:39.213 CET;1010123059175102;80,8;2023-02-28 18:53:44.523 CET
2023-02-28 18:54:01.783 CET;1010123059175148;81,3;2023-02-28 18:54:07.062 CET
2023-02-28 18:54:24.423 CET;1010123059175201;81,8;2023-02-28 18:54:29.723 CET
2023-02-28 18:54:47.013 CET;1011223059175258;81,3;2023-02-28 18:54:52.361 CET
2023-02-28 18:55:09.733 CET;1010123059175234;81,8;2023-02-28 18:55:15.072 CET
2023-02-28 18:55:55.141 CET;1010123059175308;80,8;2023-02-28 18:56:00.440 CET
2023-02-28 18:56:17.832 CET;1010123059175331;81,3;2023-02-28 18:56:23.151 CET
2023-02-28 18:56:40.691 CET;1010123059175354;81,6;2023-02-28 18:56:45.970 CET
2023-02-28 18:57:03.190 CET;1010123059175416;81;2023-02-28 18:57:08.599 CET
2023-02-28 18:57:25.980 CET;1010123059175439;81,6;2023-02-28 18:57:31.321 CET
2023-02-28 18:58:11.321 CET;1010123059175525;81,8;2023-02-28 18:58:16.588 CET
2023-02-28 18:58:33.990 CET;1010123059175547;81,6;2023-02-28 18:58:39.319 CET
2023-02-28 18:58:56.589 CET;1010123059175620;81,8;2023-02-28 18:59:01.888 CET
2023-02-28 18:59:19.368 CET;1010123059175633;81,6;2023-02-28 18:59:24.688 CET
2023-02-28 18:59:42.078 CET;1010123059175656;81;2023-02-28 18:59:47.397 CET
2023-02-28 19:00:04.677 CET;1010123059175728;81,6;2023-02-28 19:00:10.046 CET
2023-02-28 19:00:27.328 CET;1010123059175813;81,8;2023-02-28 19:00:32.687 CET
2023-02-28 19:00:50.026 CET;1011223059175901;81,6;2023-02-28 19:00:55.397 CET
2023-02-28 19:31:14.947 CET;1010223059182821;5;2023-02-28 19:31:24.144 CET
2023-02-28 19:31:30.555 CET;1010223059182828;4,8;2023-02-28 19:31:35.644 CET
2023-02-28 19:35:31.191 CET;1010223059182843;5;2023-02-28 19:35:36.201 CET
2023-02-28 19:35:39.232 CET;1010223059182902;4,5;2023-02-28 19:35:44.292 CET
2023-02-28 19:35:47.151 CET;1010223059182916;4,8;2023-02-28 19:35:52.200 CET
2023-02-28 19:35:55.260 CET;1010223059183019;4,5;2023-02-28 19:36:00.279 CET
2023-02-28 19:36:11.510 CET;1010223059183526;4,2;2023-02-28 19:38:52.197 CET
2023-02-28 19:39:07.796 CET;1010223059183542;4,5;2023-02-28 19:39:12.927 CET
2023-02-28 19:39:24.836 CET;1010223059183558;4;2023-02-28 19:39:29.976 CET
2023-02-28 19:39:33.117 CET;1010223059183606;4,2;2023-02-28 19:39:38.207 CET
2023-02-28 19:39:41.326 CET;1010223059183614;4,5;2023-02-28 19:39:46.447 CET
2023-02-28 19:39:58.226 CET;1010223059183630;4,2;2023-02-28 19:40:03.256 CET
2023-02-28 19:40:15.236 CET;1010223059183919;4,8;2023-02-28 19:40:20.296 CET
2023-02-28 19:40:40.176 CET;1010223059183950;4;2023-02-28 19:40:45.246 CET
2023-02-28 19:40:48.744 CET;1010223059183958;4,8;2023-02-28 19:40:53.815 CET
2023-02-28 19:41:05.494 CET;1010223059184014;4,5;2023-02-28 19:41:10.545 CET
2023-02-28 19:41:14.125 CET;1010223059184023;4,8;2023-02-28 19:41:19.164 CET
2023-02-28 19:41:30.795 CET;1010223059184040;4,5;2023-02-28 19:41:35.894 CET
2023-02-28 19:41:39.105 CET;1010223059184048;4,2;2023-02-28 19:41:44.134 CET
2023-02-28 19:41:47.694 CET;1010223059184057;4,5;2023-02-28 19:41:52.684 CET
2023-02-28 19:41:55.993 CET;1010223059184105;4,2;2023-02-28 19:42:01.092 CET
2023-02-28 19:42:03.884 CET;1010223059184113;4,5;2023-02-28 19:42:08.934 CET
2023-02-28 19:42:12.634 CET;1010223059184122;4,8;2023-02-28 19:42:17.723 CET
2023-02-28 19:42:21.122 CET;1010223059184130;4,5;2023-02-28 19:42:26.122 CET
2023-02-28 19:42:29.392 CET;1010223059184139;4,2;2023-02-28 19:42:34.453 CET
2023-02-28 19:42:37.983 CET;1010223059184147;4,8;2023-02-28 19:42:43.092 CET
2023-02-28 19:42:46.382 CET;1010223059184155;4,2;2023-02-28 19:42:51.411 CET
2023-02-28 19:43:03.193 CET;1010223059184212;4,5;2023-02-28 19:43:08.292 CET
2023-02-28 19:43:11.582 CET;1010223059184220;5;2023-02-28 19:43:16.612 CET
2023-02-28 19:43:20.092 CET;1010223059184228;4,8;2023-02-28 19:43:25.091 CET
2023-02-28 19:45:46.529 CET;1010223059184319;4,5;2023-02-28 19:45:51.568 CET
2023-02-28 19:45:54.479 CET;1010223059184328;4,2;2023-02-28 19:45:59.499 CET
2023-02-28 19:46:02.489 CET;1010223059184451;4,5;2023-02-28 19:46:07.578 CET
2023-02-28 19:46:10.598 CET;1010223059184459;3,7;2023-02-28 19:46:15.658 CET
2023-02-28 19:46:18.578 CET;1010223059184530;4,2;2023-02-28 19:46:23.568 CET
2023-02-28 19:46:26.729 CET;1010223059184540;4,8;2023-02-28 19:46:31.737 CET
2023-02-28 19:46:34.828 CET;1010223059184548;4,5;2023-02-28 19:46:39.898 CET
2023-02-28 19:47:39.267 CET;1010223059184604;5;2023-02-28 19:47:44.266 CET
2023-02-28 19:47:47.826 CET;1010223059184612;3,4;2023-02-28 19:47:52.816 CET
2023-02-28 19:47:55.687 CET;1010223059184621;5;2023-02-28 19:48:00.677 CET
2023-02-28 19:48:03.736 CET;1010223059184629;4,8;2023-02-28 19:48:08.786 CET
2023-02-28 19:48:11.667 CET;1010223059184637;4,5;2023-02-28 19:48:16.687 CET
2023-02-28 19:48:19.956 CET;1010223059184645;4,8;2023-02-28 19:48:25.085 CET
2023-02-28 19:49:11.335 CET;1010223059184653;5;2023-02-28 19:49:16.375 CET
2023-02-28 19:49:19.884 CET;1010223059184701;4,5;2023-02-28 19:49:24.934 CET
2023-02-28 19:49:35.865 CET;1010223059184806;4,8;2023-02-28 19:49:40.934 CET
2023-02-28 19:49:44.134 CET;1010223059184814;5;2023-02-28 19:49:49.255 CET
2023-02-28 19:51:13.174 CET;1010223059184822;5,3;2023-02-28 19:51:18.312 CET
2023-02-28 19:51:21.733 CET;1010223059184915;4;2023-02-28 19:51:26.782 CET
2023-02-28 19:51:29.503 CET;1010223059184923;4,8;2023-02-28 19:51:34.611 CET
2023-02-28 19:51:37.592 CET;1010223059184931;4,2;2023-02-28 19:51:42.703 CET
2023-02-28 19:51:53.673 CET;1010223059184947;4,8;2023-02-28 19:51:58.693 CET
2023-02-28 19:52:01.663 CET;1010223059184955;4,2;2023-02-28 19:52:06.782 CET
2023-02-28 19:52:17.683 CET;1010223059185131;4,5;2023-02-28 19:52:22.703 CET
2023-02-28 19:52:33.852 CET;1010223059185147;4,8;2023-02-28 19:52:38.943 CET
2023-02-28 19:52:58.591 CET;1010223059185212;4,5;2023-02-28 19:53:03.661 CET
2023-02-28 19:53:07.151 CET;1010223059185220;5;2023-02-28 19:53:12.301 CET
2023-02-28 19:53:15.572 CET;1010223059185228;4,8;2023-02-28 19:53:20.621 CET
2023-02-28 19:53:24.062 CET;1010223059185236;4,5;2023-02-28 19:53:29.092 CET
2023-02-28 19:53:32.062 CET;1010223059185244;4;2023-02-28 19:53:37.171 CET
2023-02-28 19:53:40.671 CET;1010223059185252;4,2;2023-02-28 19:53:45.740 CET
2023-02-28 19:53:49.171 CET;1010223059185300;4,5;2023-02-28 19:53:54.290 CET
2023-02-28 19:53:57.161 CET;1010223059185308;4;2023-02-28 19:54:02.290 CET
2023-02-28 19:54:05.740 CET;1010223059185316;4,2;2023-02-28 19:54:10.780 CET
2023-02-28 19:54:14.220 CET;1010223059185324;4,5;2023-02-28 19:54:19.260 CET
2023-02-28 19:54:56.401 CET;1010223059185405;4,8;2023-02-28 19:55:01.411 CET
2023-02-28 19:55:13.030 CET;1010223059185422;4,5;2023-02-28 19:55:18.069 CET
2023-02-28 19:55:21.640 CET;1010223059185430;4,8;2023-02-28 19:55:26.698 CET
2023-02-28 19:55:38.599 CET;1010223059185447;4,5;2023-02-28 19:55:43.739 CET
2023-02-28 19:55:47.140 CET;1010223059185456;5;2023-02-28 19:55:52.219 CET
2023-02-28 19:55:55.160 CET;1010223059185504;4,8;2023-02-28 19:56:00.138 CET
2023-02-28 19:56:03.869 CET;1010223059185513;4,5;2023-02-28 19:56:08.868 CET
2023-02-28 19:56:11.750 CET;1010223059185521;4,2;2023-02-28 19:56:16.858 CET
2023-02-28 19:56:20.519 CET;1010223059185529;4,5;2023-02-28 19:56:25.569 CET
2023-02-28 19:56:37.598 CET;1010223059185546;4,8;2023-02-28 19:56:42.709 CET
2023-02-28 19:56:45.948 CET;1010223059185555;4,5;2023-02-28 19:56:50.948 CET
2023-02-28 19:57:11.088 CET;1010223059185620;4,2;2023-02-28 19:57:16.229 CET
2023-02-28 19:57:19.588 CET;1010223059185628;4,5;2023-02-28 19:57:24.628 CET
2023-02-28 19:57:27.868 CET;1010223059185636;4,8;2023-02-28 19:57:33.029 CET
2023-02-28 19:57:36.279 CET;1010223059185645;5;2023-02-28 19:57:41.418 CET
2023-02-28 19:57:44.719 CET;1010223059185654;4,2;2023-02-28 19:57:49.747 CET
2023-02-28 19:57:53.058 CET;1010223059185702;4,8;2023-02-28 19:57:58.148 CET
2023-02-28 19:58:09.818 CET;1010223059185719;4,5;2023-02-28 19:58:14.868 CET
2023-02-28 19:58:18.197 CET;1010223059185727;5;2023-02-28 19:58:23.187 CET
2023-02-28 19:58:26.697 CET;1010223059185736;4,8;2023-02-28 19:58:31.747 CET
2023-02-28 19:58:34.548 CET;1010223059185744;4,5;2023-02-28 19:58:39.586 CET
2023-02-28 19:59:00.286 CET;1010223059185809;4,8;2023-02-28 19:59:05.346 CET
2023-02-28 19:59:08.776 CET;1010223059185818;4,2;2023-02-28 19:59:13.826 CET
2023-02-28 19:59:17.076 CET;1010223059185826;4,5;2023-02-28 19:59:22.145 CET
2023-02-28 19:59:25.306 CET;1010223059185834;4;2023-02-28 19:59:30.315 CET
2023-02-28 19:59:33.816 CET;1010223059185843;4,8;2023-02-28 19:59:38.865 CET
2023-02-28 19:59:42.256 CET;1010223059185851;4;2023-02-28 19:59:47.276 CET
2023-02-28 19:59:50.647 CET;1010223059185859;4,5;2023-02-28 19:59:55.756 CET
2023-02-28 20:00:24.276 CET;1010223059185933;4,8;2023-02-28 20:00:29.345 CET
2023-02-28 20:00:41.176 CET;1010223059185950;4,5;2023-02-28 20:00:46.224 CET
2023-02-28 20:00:49.756 CET;1010223059185958;5;2023-02-28 20:00:54.865 CET
2023-02-28 20:00:58.135 CET;1010223059190007;4,5;2023-02-28 20:01:03.266 CET
2023-02-28 20:01:06.266 CET;1010223059190015;4,2;2023-02-28 20:01:11.345 CET
2023-02-28 20:01:14.946 CET;1010223059190024;4,5;2023-02-28 20:01:20.075 CET
2023-02-28 20:01:31.654 CET;1010223059190040;4,2;2023-02-28 20:01:36.703 CET
2023-02-28 20:01:40.035 CET;1010223059190049;4,5;2023-02-28 20:01:45.104 CET
2023-02-28 20:01:48.505 CET;1010223059190057;4,2;2023-02-28 20:01:53.505 CET
2023-02-28 20:01:56.994 CET;1010223059190106;4,5;2023-02-28 20:02:02.063 CET
2023-02-28 20:02:39.053 CET;1010223059190148;4,8;2023-02-28 20:02:44.072 CET
2023-02-28 20:02:47.444 CET;1010223059190156;4,5;2023-02-28 20:02:52.473 CET
2023-02-28 20:03:04.243 CET;1010223059190213;5;2023-02-28 20:03:09.362 CET
2023-02-28 20:03:12.592 CET;1010223059190222;4,8;2023-02-28 20:03:17.683 CET
2023-02-28 20:03:21.032 CET;1010223059190230;5;2023-02-28 20:03:26.072 CET
2023-02-28 20:03:29.392 CET;1010223059190238;4,5;2023-02-28 20:03:34.473 CET
2023-02-28 20:03:37.743 CET;1010223059190247;4,8;2023-02-28 20:03:42.862 CET
2023-02-28 20:03:46.173 CET;1010223059190255;4,5;2023-02-28 20:03:51.282 CET
2023-02-28 20:03:54.351 CET;1010223059190303;4,2;2023-02-28 20:03:59.351 CET
2023-02-28 20:04:11.361 CET;1010223059190320;4,8;2023-02-28 20:04:16.471 CET
2023-02-28 20:04:19.641 CET;1010223059190329;4,5;2023-02-28 20:04:24.721 CET
2023-02-28 20:04:36.461 CET;1010223059190346;4,2;2023-02-28 20:04:41.591 CET
2023-02-28 20:04:44.992 CET;1010223059190354;4,8;2023-02-28 20:04:50.081 CET
2023-02-28 20:05:01.720 CET;1010223059190411;4,5;2023-02-28 20:05:06.881 CET
2023-02-28 20:05:10.210 CET;1010223059190419;4,8;2023-02-28 20:05:15.270 CET
2023-02-28 20:05:26.940 CET;1010223059190436;4,5;2023-02-28 20:05:32.069 CET
2023-02-28 20:05:35.349 CET;1010223059190444;4,8;2023-02-28 20:05:40.469 CET
2023-02-28 20:05:43.779 CET;1010223059190453;4,5;2023-02-28 20:05:48.869 CET
2023-02-28 20:05:52.200 CET;1010223059190501;4,8;2023-02-28 20:05:57.279 CET
2023-02-28 20:06:09.069 CET;1010223059190518;4,5;2023-02-28 20:06:14.148 CET
2023-02-28 20:06:17.599 CET;1010223059190526;4,8;2023-02-28 20:06:22.710 CET
2023-02-28 20:06:34.240 CET;1010223059190543;4,5;2023-02-28 20:06:39.279 CET
2023-02-28 20:06:51.279 CET;1010223059190600;4,2;2023-02-28 20:06:56.398 CET
2023-02-28 20:06:59.709 CET;1010223059190608;4,5;2023-02-28 20:07:04.798 CET
2023-02-28 20:07:08.049 CET;1010223059190617;4,8;2023-02-28 20:07:13.197 CET
2023-02-28 20:07:16.069 CET;1010223059190625;4;2023-02-28 20:07:21.108 CET
2023-02-28 20:07:24.628 CET;1010223059190634;4,8;2023-02-28 20:07:29.678 CET
2023-02-28 20:07:33.239 CET;1010223059190642;4,5;2023-02-28 20:07:38.309 CET
2023-02-28 20:07:41.739 CET;1010223059190650;4,2;2023-02-28 20:07:46.788 CET
2023-02-28 20:07:50.309 CET;1010223059190659;4,5;2023-02-28 20:07:55.438 CET
2023-02-28 20:08:07.138 CET;1010223059190730;4,8;2023-02-28 20:08:12.148 CET
2023-02-28 20:08:32.308 CET;1010123059190751;5;2023-02-28 20:08:37.437 CET
2023-02-28 20:08:40.818 CET;1010123059190759;4,8;2023-02-28 20:08:45.838 CET
2023-02-28 20:08:49.098 CET;1010123059190806;5;2023-02-28 20:08:54.236 CET
2023-02-28 20:08:57.568 CET;1010123059190813;4,5;2023-02-28 20:09:02.637 CET
2023-02-28 20:09:05.417 CET;1010123059190820;5;2023-02-28 20:09:10.476 CET
2023-02-28 20:09:14.288 CET;1010123059190828;4,5;2023-02-28 20:09:19.345 CET
2023-02-28 20:09:22.776 CET;1010123059190835;4,8;2023-02-28 20:09:27.836 CET
2023-02-28 20:09:31.096 CET;1010123059190842;4,2;2023-02-28 20:09:36.147 CET
2023-02-28 20:09:39.536 CET;1010123059190849;4,8;2023-02-28 20:09:44.637 CET
2023-02-28 20:09:47.947 CET;1010123059190857;4,5;2023-02-28 20:09:52.946 CET
2023-02-28 20:09:56.286 CET;1010123059190905;4,8;2023-02-28 20:10:01.355 CET
2023-02-28 20:10:04.637 CET;1010123059190913;4,5;2023-02-28 20:10:09.686 CET
2023-02-28 20:10:13.086 CET;1010123059190922;4,8;2023-02-28 20:10:18.246 CET
2023-02-28 20:10:21.107 CET;1010123059190930;4,2;2023-02-28 20:10:26.155 CET
2023-02-28 20:10:29.867 CET;1010123059190939;4,8;2023-02-28 20:10:34.885 CET
2023-02-28 20:10:38.046 CET;1010123059190947;4;2023-02-28 20:10:43.107 CET
2023-02-28 20:10:46.736 CET;1010123059190955;4,8;2023-02-28 20:10:51.845 CET
2023-02-28 20:11:03.555 CET;1010123059191012;5;2023-02-28 20:11:08.634 CET
2023-02-28 20:11:12.016 CET;1010123059191021;4,8;2023-02-28 20:11:17.125 CET
2023-02-28 20:11:20.176 CET;1010123059191029;4,5;2023-02-28 20:11:25.204 CET
2023-02-28 20:11:28.615 CET;1010123059191037;4,8;2023-02-28 20:11:33.674 CET
2023-02-28 20:11:37.055 CET;1010123059191045;5;2023-02-28 20:11:42.075 CET
2023-02-28 20:11:45.456 CET;1010123059191054;4,8;2023-02-28 20:11:50.474 CET
2023-02-28 20:13:45.364 CET;1010123059191136;4,2;2023-02-28 20:13:50.473 CET
2023-02-28 20:14:01.444 CET;1010123059191316;4;2023-02-28 20:14:06.473 CET
2023-02-28 20:14:09.694 CET;1010123059191324;5;2023-02-28 20:14:14.723 CET
2023-02-28 20:14:17.763 CET;1010123059191332;4,5;2023-02-28 20:14:22.792 CET
2023-02-28 20:14:25.903 CET;1010123059191340;4,2;2023-02-28 20:14:30.983 CET
2023-02-28 20:14:34.723 CET;1010123059191348;4,8;2023-02-28 20:14:39.842 CET
2023-02-28 20:14:42.743 CET;1010123059191356;5;2023-02-28 20:14:47.763 CET
2023-02-28 20:14:50.862 CET;1010123059191404;4,2;2023-02-28 20:14:55.923 CET
2023-02-28 20:14:59.013 CET;1010123059191412;5;2023-02-28 20:15:04.161 CET
2023-02-28 20:15:06.852 CET;1010123059191420;4,8;2023-02-28 20:15:12.003 CET
2023-02-28 20:15:15.253 CET;1010123059191429;5;2023-02-28 20:15:20.403 CET
2023-02-28 20:15:23.312 CET;1010123059191437;4,8;2023-02-28 20:15:28.401 CET
2023-02-28 20:15:32.122 CET;1010123059191445;4,5;2023-02-28 20:15:37.203 CET
2023-02-28 20:15:40.453 CET;1010123059191453;4,8;2023-02-28 20:15:45.522 CET
2023-02-28 20:15:48.901 CET;1010123059191501;5;2023-02-28 20:15:53.931 CET
2023-02-28 20:15:57.312 CET;1010123059191509;4,8;2023-02-28 20:16:02.331 CET
2023-02-28 20:16:05.641 CET;1010123059191517;4,5;2023-02-28 20:16:10.720 CET
2023-02-28 20:16:22.381 CET;1010123059191533;5;2023-02-28 20:16:27.529 CET
2023-02-28 20:16:30.841 CET;1010123059191541;4,2;2023-02-28 20:16:35.920 CET
2023-02-28 20:17:04.421 CET;1010123059191613;4,8;2023-02-28 20:17:09.520 CET
2023-02-28 20:17:12.770 CET;1010123059191622;4,2;2023-02-28 20:17:17.841 CET
2023-02-28 20:17:21.289 CET;1010123059191630;4,5;2023-02-28 20:17:26.400 CET
2023-02-28 20:17:29.670 CET;1010123059191638;4,8;2023-02-28 20:17:34.809 CET
2023-02-28 20:17:38.079 CET;1010123059191647;4,2;2023-02-28 20:17:43.209 CET
2023-02-28 20:17:46.799 CET;1010123059191655;5;2023-02-28 20:17:51.928 CET
2023-02-28 20:17:55.160 CET;1010123059191704;4,5;2023-02-28 20:18:00.249 CET
2023-02-28 20:18:11.990 CET;1010123059191720;4,8;2023-02-28 20:18:17.049 CET
2023-02-28 20:18:20.448 CET;1010123059191729;4,5;2023-02-28 20:18:25.448 CET
2023-02-28 20:18:28.838 CET;1010123059191737;4,8;2023-02-28 20:18:33.848 CET
2023-02-28 20:18:53.769 CET;1010123059191802;4,5;2023-02-28 20:18:58.878 CET
2023-02-28 20:19:02.078 CET;1010123059191811;4;2023-02-28 20:19:07.128 CET
2023-02-28 20:19:10.729 CET;1010123059191820;5;2023-02-28 20:19:15.838 CET
2023-02-28 20:19:19.108 CET;1010123059191828;4,5;2023-02-28 20:19:24.246 CET
2023-02-28 20:19:27.278 CET;1010123059191836;4,2;2023-02-28 20:19:32.338 CET
2023-02-28 20:19:35.927 CET;1010123059191845;4,8;2023-02-28 20:19:41.036 CET
2023-02-28 20:19:44.288 CET;1010123059191853;5;2023-02-28 20:19:49.447 CET
2023-02-28 20:19:52.627 CET;1010123059191902;4,5;2023-02-28 20:19:57.676 CET
2023-02-28 20:20:01.177 CET;1010123059191910;4,8;2023-02-28 20:20:06.246 CET
2023-02-28 20:20:09.617 CET;1010123059191918;4,5;2023-02-28 20:20:14.736 CET
2023-02-28 20:20:17.957 CET;1010123059191927;5;2023-02-28 20:20:23.046 CET
2023-02-28 20:20:26.016 CET;1010123059191935;4,5;2023-02-28 20:20:31.115 CET
2023-02-28 20:20:34.736 CET;1010123059191944;4,8;2023-02-28 20:20:39.857 CET
2023-02-28 20:20:43.177 CET;1010123059191952;5;2023-02-28 20:20:48.246 CET
2023-02-28 20:20:51.266 CET;1010123059192000;4,5;2023-02-28 20:20:56.335 CET
2023-02-28 20:21:08.426 CET;1010123059192017;4,8;2023-02-28 20:21:13.456 CET
2023-02-28 20:21:16.756 CET;1010123059192026;4,2;2023-02-28 20:21:21.845 CET
2023-02-28 20:21:33.516 CET;1010123059192042;4,8;2023-02-28 20:21:38.565 CET
2023-02-28 20:21:50.415 CET;1010123059192059;4,2;2023-02-28 20:21:55.456 CET
2023-02-28 20:21:58.665 CET;1010123059192107;4,8;2023-02-28 20:22:03.775 CET
2023-02-28 20:22:07.176 CET;1010123059192116;4,2;2023-02-28 20:22:12.246 CET
2023-02-28 20:22:15.095 CET;1010123059192124;4,5;2023-02-28 20:22:20.084 CET
2023-02-28 20:22:32.095 CET;1010123059192141;4,8;2023-02-28 20:22:37.125 CET
2023-02-28 20:22:40.855 CET;1010123059192150;5;2023-02-28 20:22:45.924 CET
2023-02-28 20:22:49.164 CET;1010123059192158;4,8;2023-02-28 20:22:54.164 CET
2023-02-28 20:22:57.765 CET;1010123059192206;4,5;2023-02-28 20:23:02.894 CET
2023-02-28 20:23:06.234 CET;1010123059192215;5;2023-02-28 20:23:11.365 CET
2023-02-28 20:23:14.095 CET;1010123059192223;4,5;2023-02-28 20:23:19.203 CET
2023-02-28 20:23:39.414 CET;1010123059192249;4,2;2023-02-28 20:23:44.483 CET
2023-02-28 20:23:48.084 CET;1010123059192257;4,5;2023-02-28 20:23:53.213 CET
2023-02-28 20:23:56.644 CET;1010123059192305;4,8;2023-02-28 20:24:01.684 CET
2023-02-28 20:24:05.084 CET;1010123059192314;4,5;2023-02-28 20:24:10.163 CET
2023-02-28 20:24:13.453 CET;1010123059192322;4;2023-02-28 20:24:18.483 CET
2023-02-28 20:24:21.844 CET;1010123059192330;4,8;2023-02-28 20:24:26.892 CET
2023-02-28 20:24:29.914 CET;1010123059192339;4,5;2023-02-28 20:24:35.052 CET
2023-02-28 20:24:38.674 CET;1010123059192347;4;2023-02-28 20:24:43.773 CET
2023-02-28 20:24:47.033 CET;1010123059192356;4,8;2023-02-28 20:24:52.082 CET
2023-02-28 20:24:56.872 CET;1010123059192404;4,5;2023-02-28 20:25:01.923 CET
2023-02-28 20:25:12.292 CET;1010123059192421;5;2023-02-28 20:25:17.282 CET
2023-02-28 20:25:28.963 CET;1010123059192438;4,8;2023-02-28 20:25:34.012 CET
2023-02-28 20:25:37.302 CET;1010123059192446;4,2;2023-02-28 20:25:42.332 CET
2023-02-28 20:25:45.842 CET;1010123059192454;5;2023-02-28 20:25:50.971 CET
2023-02-28 20:25:54.243 CET;1010123059192503;4,8;2023-02-28 20:25:59.371 CET
2023-02-28 20:26:11.072 CET;1010123059192521;4,5;2023-02-28 20:26:16.082 CET
2023-02-28 20:26:19.431 CET;1010123059192529;5;2023-02-28 20:26:24.571 CET
2023-02-28 20:26:27.802 CET;1010123059192537;4,5;2023-02-28 20:26:32.901 CET
2023-02-28 20:26:36.252 CET;1010123059192546;4,8;2023-02-28 20:26:41.371 CET
2023-02-28 20:26:44.671 CET;1010123059192554;4,5;2023-02-28 20:26:49.772 CET
2023-02-28 20:26:53.032 CET;1010123059192602;4,2;2023-02-28 20:26:58.171 CET
2023-02-28 20:27:01.421 CET;1010123059192610;4,8;2023-02-28 20:27:06.582 CET
2023-02-28 20:27:18.351 CET;1010123059192627;4,2;2023-02-28 20:27:23.371 CET
2023-02-28 20:27:26.270 CET;1010123059192635;4,8;2023-02-28 20:27:31.299 CET
2023-02-28 20:27:51.540 CET;1010123059192701;4,5;2023-02-28 20:27:56.561 CET
2023-02-28 20:28:17.040 CET;1010123059192726;4,8;2023-02-28 20:28:22.180 CET
2023-02-28 20:28:25.421 CET;1010123059192734;4,5;2023-02-28 20:28:30.490 CET
2023-02-28 20:28:33.960 CET;1010123059192743;4,8;2023-02-28 20:28:38.980 CET
2023-02-28 20:28:42.321 CET;1010123059192751;5;2023-02-28 20:28:47.369 CET
2023-02-28 20:28:50.740 CET;1010123059192759;4,8;2023-02-28 20:28:55.779 CET
2023-02-28 20:28:59.269 CET;1010123059192808;4,2;2023-02-28 20:29:04.410 CET
2023-02-28 20:29:07.259 CET;1010123059192816;4,5;2023-02-28 20:29:12.259 CET
2023-02-28 20:29:15.869 CET;1010123059192824;4,8;2023-02-28 20:29:20.970 CET
2023-02-28 20:29:24.269 CET;1010123059192833;4,5;2023-02-28 20:29:29.299 CET
2023-02-28 20:29:32.779 CET;1010123059192841;4,8;2023-02-28 20:29:37.858 CET
2023-02-28 20:29:41.150 CET;1010123059192850;4,5;2023-02-28 20:29:46.259 CET
2023-02-28 20:29:49.678 CET;1010123059192858;4,2;2023-02-28 20:29:54.818 CET
2023-02-28 20:29:58.178 CET;1010123059192907;4,5;2023-02-28 20:30:03.219 CET
2023-02-28 20:30:23.559 CET;1010123059192932;4,8;2023-02-28 20:30:28.578 CET
