time;TraceabilityCode;PressForceValueRL;time.value
2023-02-17 03:32:09.137 CET;1010123048023131;29,8;2023-02-17 03:32:13.596 CET
2023-02-17 03:32:16.576 CET;1010123048023138;29,3;2023-02-17 03:32:21.125 CET
2023-02-17 03:32:31.345 CET;1010123048023153;28,8;2023-02-17 03:32:35.835 CET
2023-02-17 03:32:38.936 CET;1010123048023200;29;2023-02-17 03:32:43.365 CET
2023-02-17 03:32:46.296 CET;1010123048023208;29,3;2023-02-17 03:32:50.805 CET
2023-02-17 03:32:53.775 CET;1010123048023216;30,1;2023-02-17 03:32:58.325 CET
2023-02-17 03:33:01.154 CET;1010123048023223;29,3;2023-02-17 03:33:05.684 CET
2023-02-17 03:33:08.605 CET;1010123048023230;29;2023-02-17 03:33:13.124 CET
2023-02-17 03:33:15.934 CET;1010123048023238;29,3;2023-02-17 03:33:20.473 CET
2023-02-17 03:33:23.494 CET;1010123048023245;28,5;2023-02-17 03:33:28.003 CET
2023-02-17 03:33:30.875 CET;1010123048023253;28,2;2023-02-17 03:33:35.364 CET
2023-02-17 03:33:38.154 CET;1010123048023300;29,6;2023-02-17 03:33:42.644 CET
2023-02-17 03:33:45.625 CET;1010123048023308;29,3;2023-02-17 03:33:50.085 CET
2023-02-17 03:33:53.043 CET;1010123048023315;28,8;2023-02-17 03:33:57.523 CET
2023-02-17 03:34:00.624 CET;1010123048023322;29,3;2023-02-17 03:34:05.134 CET
2023-02-17 03:34:07.963 CET;1010123048023330;28,8;2023-02-17 03:34:12.493 CET
2023-02-17 03:34:15.394 CET;1010123048023337;29,6;2023-02-17 03:34:19.852 CET
2023-02-17 03:34:22.862 CET;1010123048023345;29,3;2023-02-17 03:34:27.362 CET
2023-02-17 03:34:52.401 CET;1010123048023414;28,5;2023-02-17 03:34:56.961 CET
2023-02-17 03:34:59.782 CET;1010123048023422;29,6;2023-02-17 03:35:04.332 CET
2023-02-17 03:35:19.611 CET;1010223048023447;29,3;2023-02-17 03:35:24.092 CET
2023-02-17 03:35:27.572 CET;1010223048023454;29;2023-02-17 03:35:32.101 CET
2023-02-17 03:35:35.161 CET;1010223048023502;29,3;2023-02-17 03:35:39.691 CET
2023-02-17 03:35:42.471 CET;1010223048023509;29,6;2023-02-17 03:35:46.970 CET
2023-02-17 03:35:49.871 CET;1010223048023516;28,8;2023-02-17 03:35:54.411 CET
2023-02-17 03:35:57.290 CET;1010223048023524;29;2023-02-17 03:36:01.750 CET
2023-02-17 03:36:04.621 CET;1010223048023531;28,5;2023-02-17 03:36:09.121 CET
2023-02-17 03:36:12.131 CET;1010223048023539;29;2023-02-17 03:36:16.640 CET
2023-02-17 03:36:19.540 CET;1010223048023546;28,8;2023-02-17 03:36:24.081 CET
2023-02-17 03:36:27.611 CET;1010223048023553;28,5;2023-02-17 03:36:32.091 CET
2023-02-17 03:36:35.020 CET;1010223048023601;29,6;2023-02-17 03:36:39.520 CET
2023-02-17 03:36:42.571 CET;1010223048023608;29;2023-02-17 03:36:47.131 CET
2023-02-17 03:36:50.051 CET;1010223048023615;29,8;2023-02-17 03:36:54.559 CET
2023-02-17 03:36:57.440 CET;1010223048023623;29,3;2023-02-17 03:37:01.930 CET
2023-02-17 03:37:04.829 CET;1010223048023630;29,8;2023-02-17 03:37:09.289 CET
2023-02-17 03:37:12.160 CET;1010223048023638;29,6;2023-02-17 03:37:16.729 CET
2023-02-17 03:37:27.109 CET;1010223048023652;28,8;2023-02-17 03:37:31.608 CET
2023-02-17 03:37:34.430 CET;1010223048023700;29,8;2023-02-17 03:37:38.888 CET
2023-02-17 03:37:41.799 CET;1010223048023707;29,3;2023-02-17 03:37:46.319 CET
2023-02-17 03:37:49.230 CET;1010223048023714;29,8;2023-02-17 03:37:53.688 CET
2023-02-17 03:37:56.588 CET;1010223048023722;28,5;2023-02-17 03:38:01.049 CET
2023-02-17 03:38:04.019 CET;1010223048023729;28,8;2023-02-17 03:38:08.477 CET
2023-02-17 03:38:11.549 CET;1010223048023737;29,6;2023-02-17 03:38:16.088 CET
2023-02-17 03:38:18.838 CET;1010223048023744;29,3;2023-02-17 03:38:23.358 CET
2023-02-17 03:38:26.288 CET;1010223048023751;30,1;2023-02-17 03:38:30.726 CET
2023-02-17 03:38:33.778 CET;1010223048023759;28,5;2023-02-17 03:38:38.247 CET
2023-02-17 03:38:48.657 CET;1010223048023814;29;2023-02-17 03:38:53.207 CET
2023-02-17 03:39:10.838 CET;1010223048023836;29,3;2023-02-17 03:39:15.286 CET
2023-02-17 03:39:25.657 CET;1010223048023851;29,6;2023-02-17 03:39:30.167 CET
2023-02-17 03:39:33.137 CET;1010223048023858;28,8;2023-02-17 03:39:37.687 CET
2023-02-17 03:39:40.667 CET;1010223048023906;28,5;2023-02-17 03:39:45.127 CET
2023-02-17 03:39:48.066 CET;1010223048023913;29,6;2023-02-17 03:39:52.496 CET
2023-02-17 03:39:55.457 CET;1010223048023920;29,3;2023-02-17 03:40:00.016 CET
2023-02-17 03:40:02.937 CET;1010223048023928;29,8;2023-02-17 03:40:07.456 CET
2023-02-17 03:40:10.296 CET;1010223048023935;29;2023-02-17 03:40:14.746 CET
2023-02-17 03:40:33.415 CET;1010223048023957;29,8;2023-02-17 03:40:37.855 CET
2023-02-17 03:40:40.805 CET;1010223048024005;29;2023-02-17 03:40:45.365 CET
2023-02-17 03:40:48.276 CET;1010223048024012;29,3;2023-02-17 03:40:52.724 CET
2023-02-17 03:41:03.615 CET;1010223048024027;28,8;2023-02-17 03:41:08.095 CET
2023-02-17 03:41:10.936 CET;1010223048024034;29,6;2023-02-17 03:41:15.375 CET
2023-02-17 03:41:18.496 CET;1010223048024042;29,8;2023-02-17 03:41:22.974 CET
2023-02-17 03:41:25.875 CET;1010223048024049;29,3;2023-02-17 03:41:30.334 CET
2023-02-17 03:41:40.714 CET;1010223048024104;28,5;2023-02-17 03:41:45.213 CET
2023-02-17 03:41:48.214 CET;1010223048024111;29,8;2023-02-17 03:41:52.654 CET
2023-02-17 03:41:55.453 CET;1010223048024119;28,5;2023-02-17 03:41:59.923 CET
2023-02-17 03:42:02.983 CET;1010223048024126;29,8;2023-02-17 03:42:07.443 CET
2023-02-17 03:42:10.364 CET;1010223048024133;29;2023-02-17 03:42:14.884 CET
2023-02-17 03:42:17.924 CET;1010223048024141;30,1;2023-02-17 03:42:22.493 CET
2023-02-17 03:42:25.273 CET;1010223048024148;29,6;2023-02-17 03:42:29.763 CET
2023-02-17 03:42:40.063 CET;1010223048024203;29,8;2023-02-17 03:42:44.563 CET
2023-02-17 03:42:47.543 CET;1010223048024210;29,6;2023-02-17 03:42:52.012 CET
2023-02-17 03:42:54.933 CET;1010223048024218;30,1;2023-02-17 03:42:59.451 CET
2023-02-17 03:43:02.332 CET;1010223048024225;28,5;2023-02-17 03:43:06.812 CET
2023-02-17 03:43:09.822 CET;1010223048024233;29,8;2023-02-17 03:43:14.332 CET
2023-02-17 03:43:17.153 CET;1010223048024240;29,6;2023-02-17 03:43:21.611 CET
2023-02-17 03:43:24.572 CET;1010223048024247;28,5;2023-02-17 03:43:29.132 CET
2023-02-17 03:43:31.983 CET;1010223048024255;29,6;2023-02-17 03:43:36.492 CET
2023-02-17 03:43:39.322 CET;1010223048024302;29,3;2023-02-17 03:43:43.762 CET
2023-02-17 03:43:46.842 CET;1010223048024310;29,8;2023-02-17 03:43:51.372 CET
2023-02-17 03:45:19.411 CET;1010223048024317;28,5;2023-02-17 03:45:24.500 CET
2023-02-17 03:45:27.299 CET;1010223048024325;29;2023-02-17 03:45:31.849 CET
2023-02-17 03:45:41.990 CET;1010223048024340;29,6;2023-02-17 03:45:46.408 CET
2023-02-17 03:45:49.160 CET;1010223048024347;28,2;2023-02-17 03:45:53.688 CET
2023-02-17 03:45:56.500 CET;1010223048024354;29;2023-02-17 03:46:00.970 CET
2023-02-17 03:46:03.769 CET;1010223048024402;28,8;2023-02-17 03:46:08.259 CET
2023-02-17 03:46:11.269 CET;1010223048024409;29,8;2023-02-17 03:46:15.779 CET
2023-02-17 03:46:18.599 CET;1010223048024536;28,8;2023-02-17 03:46:23.128 CET
2023-02-17 03:46:25.858 CET;1010223048024546;29,3;2023-02-17 03:46:30.338 CET
2023-02-17 03:46:33.448 CET;1010223048024554;29;2023-02-17 03:46:37.928 CET
2023-02-17 03:46:55.578 CET;1010223048024617;29,3;2023-02-17 03:47:00.088 CET
2023-02-17 03:47:10.678 CET;1010223048024632;29,8;2023-02-17 03:47:15.209 CET
2023-02-17 03:47:17.989 CET;1010223048024640;28,2;2023-02-17 03:47:22.407 CET
2023-02-17 03:47:25.358 CET;1010223048024647;29,3;2023-02-17 03:47:29.858 CET
2023-02-17 03:47:32.798 CET;1010223048024655;29;2023-02-17 03:47:37.217 CET
2023-02-17 03:47:47.467 CET;1010223048024710;29,8;2023-02-17 03:47:51.927 CET
2023-02-17 03:47:54.967 CET;1010223048024717;28,8;2023-02-17 03:47:59.457 CET
2023-02-17 03:48:02.447 CET;1010223048024725;29,6;2023-02-17 03:48:06.897 CET
2023-02-17 03:48:09.848 CET;1010223048024732;29;2023-02-17 03:48:14.326 CET
2023-02-17 03:48:24.617 CET;1010223048024747;30,1;2023-02-17 03:48:29.135 CET
2023-02-17 03:48:39.407 CET;1010223048024802;29,8;2023-02-17 03:48:43.936 CET
2023-02-17 03:48:46.826 CET;1010223048024810;29;2023-02-17 03:48:51.296 CET
2023-02-17 03:48:54.204 CET;1010223048024817;29,6;2023-02-17 03:48:58.724 CET
2023-02-17 03:49:01.706 CET;1010223048024824;28,5;2023-02-17 03:49:06.186 CET
2023-02-17 03:49:16.605 CET;1010223048024840;28,2;2023-02-17 03:49:21.144 CET
2023-02-17 03:49:24.065 CET;1010223048024847;29;2023-02-17 03:49:28.585 CET
2023-02-17 03:49:31.446 CET;1010223048024855;30,4;2023-02-17 03:49:35.946 CET
2023-02-17 03:49:38.776 CET;1010223048024902;29,3;2023-02-17 03:49:43.214 CET
2023-02-17 03:49:46.165 CET;1010223048024910;28,5;2023-02-17 03:49:50.664 CET
2023-02-17 03:49:53.644 CET;1010223048024917;29;2023-02-17 03:49:58.095 CET
2023-02-17 03:50:00.964 CET;1010223048024925;28,8;2023-02-17 03:50:05.454 CET
2023-02-17 03:50:15.775 CET;1010223048024940;28,5;2023-02-17 03:50:20.255 CET
2023-02-17 03:50:23.244 CET;1010223048024948;29,3;2023-02-17 03:50:27.775 CET
2023-02-17 03:50:30.555 CET;1010223048024955;29,6;2023-02-17 03:50:35.045 CET
2023-02-17 03:50:38.134 CET;1010223048025003;29,8;2023-02-17 03:50:42.575 CET
2023-02-17 03:50:52.894 CET;1010223048025018;29,6;2023-02-17 03:50:57.453 CET
2023-02-17 03:51:00.364 CET;1010223048025025;29,3;2023-02-17 03:51:04.812 CET
2023-02-17 03:51:07.884 CET;1010223048025033;29;2023-02-17 03:51:12.342 CET
2023-02-17 03:51:15.424 CET;1010223048025040;29,6;2023-02-17 03:51:19.934 CET
2023-02-17 03:51:22.644 CET;1010223048025048;29;2023-02-17 03:51:27.124 CET
2023-02-17 03:51:29.973 CET;1010223048025055;29,3;2023-02-17 03:51:34.483 CET
2023-02-17 03:51:44.803 CET;1010223048025110;28,5;2023-02-17 03:51:49.302 CET
2023-02-17 03:51:52.173 CET;1010223048025118;29;2023-02-17 03:51:56.651 CET
2023-02-17 03:51:59.602 CET;1010223048025125;29,3;2023-02-17 03:52:04.181 CET
2023-02-17 03:52:06.953 CET;1010223048025132;28,8;2023-02-17 03:52:11.453 CET
2023-02-17 03:52:14.322 CET;1010223048025140;28,2;2023-02-17 03:52:18.903 CET
2023-02-17 03:52:22.141 CET;1010223048025148;29,8;2023-02-17 03:52:26.581 CET
2023-02-17 03:52:29.542 CET;1010223048025155;28,5;2023-02-17 03:52:34.020 CET
2023-02-17 03:52:36.871 CET;1010223048025202;29,3;2023-02-17 03:52:41.460 CET
2023-02-17 03:52:44.351 CET;1010223048025210;29,6;2023-02-17 03:52:48.811 CET
2023-02-17 03:52:51.601 CET;1010223048025217;29,8;2023-02-17 03:52:56.180 CET
2023-02-17 03:52:58.992 CET;1010223048025225;29,6;2023-02-17 03:53:03.451 CET
2023-02-17 03:53:13.851 CET;1010223048025240;29,8;2023-02-17 03:53:18.411 CET
2023-02-17 03:53:21.312 CET;1010223048025247;29;2023-02-17 03:53:25.859 CET
2023-02-17 03:53:29.171 CET;1010223048025255;29,3;2023-02-17 03:53:33.700 CET
2023-02-17 03:53:51.391 CET;1010223048025317;29;2023-02-17 03:53:55.859 CET
2023-02-17 03:53:58.720 CET;1010223048025325;29,6;2023-02-17 03:54:03.210 CET
2023-02-17 03:54:06.030 CET;1010223048025332;29;2023-02-17 03:54:10.490 CET
2023-02-17 03:54:14.010 CET;1010223048025340;30,4;2023-02-17 03:54:18.509 CET
2023-02-17 03:54:21.440 CET;1010223048025347;28,8;2023-02-17 03:54:25.938 CET
2023-02-17 03:54:28.940 CET;1010223048025355;29;2023-02-17 03:54:33.378 CET
2023-02-17 03:54:51.859 CET;1010223048025417;30,4;2023-02-17 03:54:56.418 CET
2023-02-17 03:54:59.299 CET;1010223048025425;29,8;2023-02-17 03:55:03.769 CET
2023-02-17 03:55:06.569 CET;1010223048025432;29,3;2023-02-17 03:55:11.138 CET
2023-02-17 03:55:21.908 CET;1010223048025447;29,8;2023-02-17 03:55:26.417 CET
2023-02-17 03:55:36.688 CET;1010223048025502;29,3;2023-02-17 03:55:41.138 CET
2023-02-17 03:55:43.938 CET;1010223048025510;29;2023-02-17 03:55:48.417 CET
2023-02-17 03:55:51.927 CET;1010223048025517;29,6;2023-02-17 03:55:56.427 CET
2023-02-17 03:55:59.247 CET;1010223048025525;29,3;2023-02-17 03:56:03.788 CET
2023-02-17 03:56:06.798 CET;1010223048025532;28,5;2023-02-17 03:56:11.217 CET
2023-02-17 03:56:14.608 CET;1010223048025540;29,3;2023-02-17 03:56:19.138 CET
2023-02-17 03:56:21.997 CET;1010223048025548;29,6;2023-02-17 03:56:26.497 CET
2023-02-17 03:56:29.417 CET;1010223048025555;29;2023-02-17 03:56:33.846 CET
2023-02-17 03:56:37.177 CET;1010223048025603;29,3;2023-02-17 03:56:41.628 CET
2023-02-17 03:56:44.667 CET;1010223048025610;30,1;2023-02-17 03:56:49.138 CET
2023-02-17 03:56:51.947 CET;1010223048025618;29,8;2023-02-17 03:56:56.417 CET
2023-02-17 03:56:59.316 CET;1010223048025625;29;2023-02-17 03:57:03.846 CET
2023-02-17 03:57:06.776 CET;1010223048025633;29,3;2023-02-17 03:57:11.305 CET
2023-02-17 03:57:14.836 CET;1010223048025640;29,8;2023-02-17 03:57:19.377 CET
2023-02-17 03:57:22.107 CET;1010223048025648;29,3;2023-02-17 03:57:26.657 CET
2023-02-17 03:57:29.496 CET;1010223048025655;29,6;2023-02-17 03:57:33.947 CET
2023-02-17 03:57:37.486 CET;1010223048025703;29;2023-02-17 03:57:41.956 CET
2023-02-17 03:57:45.006 CET;1010223048025710;29,3;2023-02-17 03:57:49.466 CET
2023-02-17 03:57:52.415 CET;1010223048025718;29,6;2023-02-17 03:57:56.984 CET
2023-02-17 03:57:59.865 CET;1010223048025725;29;2023-02-17 03:58:04.345 CET
2023-02-17 03:58:22.686 CET;1010223048025748;29,3;2023-02-17 03:58:27.145 CET
2023-02-17 03:58:29.946 CET;1010223048025756;28,8;2023-02-17 03:58:34.415 CET
2023-02-17 03:58:37.716 CET;1010223048025803;29,3;2023-02-17 03:58:42.266 CET
2023-02-17 03:59:07.914 CET;1010223048025834;29;2023-02-17 03:59:12.414 CET
2023-02-17 03:59:15.884 CET;1010223048025841;29,8;2023-02-17 03:59:20.424 CET
2023-02-17 03:59:23.124 CET;1010223048025849;29,3;2023-02-17 03:59:27.612 CET
2023-02-17 03:59:30.513 CET;1010223048025856;29,6;2023-02-17 03:59:34.983 CET
2023-02-17 03:59:38.594 CET;1010223048025904;29;2023-02-17 03:59:43.144 CET
2023-02-17 03:59:45.993 CET;1010223048025912;29,6;2023-02-17 03:59:50.573 CET
2023-02-17 03:59:53.414 CET;1010223048025919;29,8;2023-02-17 03:59:57.943 CET
2023-02-17 04:00:00.864 CET;1010223048025927;29;2023-02-17 04:00:05.453 CET
2023-02-17 04:00:08.953 CET;1010223048025934;29,3;2023-02-17 04:00:13.453 CET
2023-02-17 04:00:16.313 CET;1010223048025942;29;2023-02-17 04:00:20.813 CET
2023-02-17 04:00:23.792 CET;1010223048025949;29,6;2023-02-17 04:00:28.252 CET
2023-02-17 04:00:39.493 CET;1010223048030005;28,8;2023-02-17 04:00:43.951 CET
2023-02-17 04:00:46.891 CET;1010223048030012;29,6;2023-02-17 04:00:51.302 CET
2023-02-17 04:00:54.173 CET;1010223048030020;28,2;2023-02-17 04:00:58.661 CET
2023-02-17 04:01:02.282 CET;1010223048030028;29;2023-02-17 04:01:06.822 CET
2023-02-17 04:01:09.592 CET;1010223048030035;28,8;2023-02-17 04:01:14.112 CET
2023-02-17 04:01:17.183 CET;1010223048030043;29;2023-02-17 04:01:21.621 CET
2023-02-17 04:01:24.982 CET;1010223048030050;29,8;2023-02-17 04:01:29.391 CET
2023-02-17 04:01:39.621 CET;1010223048030105;29,3;2023-02-17 04:01:44.101 CET
2023-02-17 04:01:47.451 CET;1010223048030113;29;2023-02-17 04:01:52.032 CET
2023-02-17 04:01:54.812 CET;1010223048030121;30,1;2023-02-17 04:01:59.381 CET
2023-02-17 04:02:02.181 CET;1010223048030128;29,8;2023-02-17 04:02:06.740 CET
2023-02-17 04:02:10.482 CET;1010223048030136;29,6;2023-02-17 04:02:15.061 CET
2023-02-17 04:02:17.871 CET;1010223048030143;29,3;2023-02-17 04:02:22.341 CET
2023-02-17 04:02:25.240 CET;1010223048030151;29;2023-02-17 04:02:29.779 CET
2023-02-17 04:02:33.180 CET;1010223048030159;29,3;2023-02-17 04:02:37.700 CET
2023-02-17 04:02:47.921 CET;1010223048030214;28,8;2023-02-17 04:02:52.339 CET
2023-02-17 04:02:55.930 CET;1010223048030221;30,1;2023-02-17 04:03:00.428 CET
2023-02-17 04:03:10.589 CET;1010223048030236;29;2023-02-17 04:03:15.059 CET
2023-02-17 04:03:25.289 CET;1010223048030251;29,3;2023-02-17 04:03:29.868 CET
2023-02-17 04:03:33.230 CET;1010223048030259;28,5;2023-02-17 04:03:37.700 CET
2023-02-17 04:03:40.769 CET;1010223048030306;30,1;2023-02-17 04:03:45.219 CET
2023-02-17 04:03:48.119 CET;1010223048030314;29,3;2023-02-17 04:03:52.598 CET
2023-02-17 04:03:55.888 CET;1010223048030321;29;2023-02-17 04:04:00.417 CET
2023-02-17 04:04:03.328 CET;1010223048030329;29,3;2023-02-17 04:04:07.798 CET
2023-02-17 04:04:18.479 CET;1010223048030344;29,6;2023-02-17 04:04:22.989 CET
2023-02-17 04:04:25.908 CET;1010223048030352;29;2023-02-17 04:04:30.427 CET
2023-02-17 04:04:41.279 CET;1010223048030407;29,8;2023-02-17 04:04:45.789 CET
2023-02-17 04:04:56.148 CET;1010223048030422;29,6;2023-02-17 04:05:00.588 CET
2023-02-17 04:05:03.868 CET;1010223048030429;29,3;2023-02-17 04:05:08.417 CET
2023-02-17 04:05:11.257 CET;1010223048030437;28,8;2023-02-17 04:05:15.707 CET
2023-02-17 04:05:19.177 CET;1010223048030445;29;2023-02-17 04:05:23.627 CET
2023-02-17 04:05:26.507 CET;1010223048030452;28,8;2023-02-17 04:05:31.056 CET
2023-02-17 04:05:49.177 CET;1010223048030515;29;2023-02-17 04:05:53.706 CET
2023-02-17 04:05:56.627 CET;1010223048030522;28,8;2023-02-17 04:06:01.145 CET
2023-02-17 04:06:04.776 CET;1010223048030530;29,3;2023-02-17 04:06:09.226 CET
2023-02-17 04:06:12.147 CET;1010223048030538;29,8;2023-02-17 04:06:16.575 CET
2023-02-17 04:06:19.456 CET;1010223048030545;30,1;2023-02-17 04:06:24.026 CET
2023-02-17 04:06:26.825 CET;1010223048030553;28,8;2023-02-17 04:06:31.305 CET
2023-02-17 04:06:41.565 CET;1010223048030608;29;2023-02-17 04:06:46.115 CET
2023-02-17 04:06:49.075 CET;1010223048030616;30,1;2023-02-17 04:06:53.546 CET
2023-02-17 04:06:56.946 CET;1010223048030623;29,3;2023-02-17 04:07:01.464 CET
2023-02-17 04:07:04.325 CET;1010223048030631;28,8;2023-02-17 04:07:08.815 CET
2023-02-17 04:07:12.065 CET;1010223048030639;30,1;2023-02-17 04:07:16.585 CET
2023-02-17 04:07:19.565 CET;1010223048030646;29,6;2023-02-17 04:07:24.013 CET
2023-02-17 04:07:27.375 CET;1010223048030654;30,1;2023-02-17 04:07:31.865 CET
2023-02-17 04:07:42.634 CET;1010223048030709;29,3;2023-02-17 04:07:47.154 CET
2023-02-17 04:07:57.605 CET;1010223048030724;28,5;2023-02-17 04:08:02.104 CET
2023-02-17 04:08:05.244 CET;1010223048030732;29,6;2023-02-17 04:08:09.703 CET
2023-02-17 04:08:12.825 CET;1010223048030739;29,3;2023-02-17 04:08:17.384 CET
2023-02-17 04:08:20.285 CET;1010223048030747;29;2023-02-17 04:08:24.823 CET
2023-02-17 04:08:35.483 CET;1010223048030802;29,3;2023-02-17 04:08:40.033 CET
2023-02-17 04:08:43.253 CET;1010223048030810;28,8;2023-02-17 04:08:47.713 CET
2023-02-17 04:08:50.493 CET;1010223048030818;29,3;2023-02-17 04:08:54.973 CET
2023-02-17 04:08:58.453 CET;1010223048030825;29,8;2023-02-17 04:09:02.903 CET
2023-02-17 04:09:06.154 CET;1010223048030833;29,3;2023-02-17 04:09:10.664 CET
2023-02-17 04:09:21.154 CET;1010223048030848;28,8;2023-02-17 04:09:25.611 CET
2023-02-17 04:09:28.993 CET;1010223048030856;29,8;2023-02-17 04:09:33.542 CET
2023-02-17 04:09:36.332 CET;1010223048030903;29;2023-02-17 04:09:40.901 CET
2023-02-17 04:09:44.023 CET;1010223048030911;29,6;2023-02-17 04:09:48.512 CET
2023-02-17 04:09:51.453 CET;1010223048030918;29;2023-02-17 04:09:55.950 CET
2023-02-17 04:10:06.601 CET;1010223048030933;29,3;2023-02-17 04:10:11.151 CET
2023-02-17 04:10:14.371 CET;1010223048030941;29,6;2023-02-17 04:10:18.911 CET
2023-02-17 04:10:21.681 CET;1010223048030949;29,3;2023-02-17 04:10:26.191 CET
2023-02-17 04:10:29.131 CET;1010223048030956;29,8;2023-02-17 04:10:33.631 CET
2023-02-17 04:10:36.651 CET;1010223048031004;28,5;2023-02-17 04:10:41.151 CET
2023-02-17 04:10:44.492 CET;1010223048031011;29,6;2023-02-17 04:10:48.990 CET
2023-02-17 04:10:51.792 CET;1010223048031019;29,3;2023-02-17 04:10:56.349 CET
2023-02-17 04:10:59.351 CET;1010223048031026;30,1;2023-02-17 04:11:03.779 CET
2023-02-17 04:11:07.020 CET;1010223048031034;29;2023-02-17 04:11:11.549 CET
2023-02-17 04:11:14.591 CET;1010223048031041;30,1;2023-02-17 04:11:19.150 CET
2023-02-17 04:11:22.020 CET;1010223048031049;29,8;2023-02-17 04:11:26.510 CET
2023-02-17 04:11:29.470 CET;1010223048031056;29,6;2023-02-17 04:11:33.950 CET
2023-02-17 04:11:36.990 CET;1010223048031104;29,8;2023-02-17 04:11:41.539 CET
2023-02-17 04:11:44.811 CET;1010223048031111;29,3;2023-02-17 04:11:49.390 CET
2023-02-17 04:11:52.280 CET;1010223048031119;29,6;2023-02-17 04:11:56.750 CET
2023-02-17 04:12:07.279 CET;1010223048031134;29,8;2023-02-17 04:12:11.698 CET
2023-02-17 04:12:14.980 CET;1010223048031142;29,3;2023-02-17 04:12:19.459 CET
2023-02-17 04:12:22.569 CET;1010223048031149;30,1;2023-02-17 04:12:27.059 CET
2023-02-17 04:12:30.079 CET;1010223048031157;29,8;2023-02-17 04:12:34.500 CET
2023-02-17 04:12:37.589 CET;1010223048031204;28,8;2023-02-17 04:12:42.029 CET
2023-02-17 04:12:45.319 CET;1010223048031212;29,3;2023-02-17 04:12:49.779 CET
2023-02-17 04:12:52.739 CET;1010223048031220;29;2023-02-17 04:12:57.229 CET
2023-02-17 04:13:00.269 CET;1010223048031227;28,5;2023-02-17 04:13:04.757 CET
2023-02-17 04:13:07.809 CET;1010223048031235;29,8;2023-02-17 04:13:12.267 CET
2023-02-17 04:13:15.469 CET;1010223048031242;29,6;2023-02-17 04:13:20.038 CET
2023-02-17 04:13:30.507 CET;1010223048031257;29,3;2023-02-17 04:13:34.987 CET
2023-02-17 04:13:38.157 CET;1010223048031305;29,6;2023-02-17 04:13:42.588 CET
2023-02-17 04:13:45.927 CET;1010223048031312;29,8;2023-02-17 04:13:50.427 CET
2023-02-17 04:13:53.358 CET;1010223048031320;29,3;2023-02-17 04:13:57.877 CET
2023-02-17 04:14:00.927 CET;1010223048031328;29,6;2023-02-17 04:14:05.467 CET
2023-02-17 04:14:08.467 CET;1010223048031335;29,8;2023-02-17 04:14:12.986 CET
2023-02-17 04:14:15.987 CET;1010223048031343;29,3;2023-02-17 04:14:20.517 CET
2023-02-17 04:14:23.657 CET;1010223048031350;30,4;2023-02-17 04:14:28.096 CET
2023-02-17 04:14:31.157 CET;1010223048031358;29,8;2023-02-17 04:14:35.627 CET
2023-02-17 04:14:38.877 CET;1010223048031406;29,3;2023-02-17 04:14:43.397 CET
2023-02-17 04:15:01.877 CET;1010223048031428;28,8;2023-02-17 04:15:06.345 CET
2023-02-17 04:15:09.427 CET;1010223048031436;29;2023-02-17 04:15:13.867 CET
2023-02-17 04:15:16.826 CET;1010223048031444;29,3;2023-02-17 04:15:21.306 CET
2023-02-17 04:15:24.546 CET;1010223048031451;29,8;2023-02-17 04:15:28.996 CET
2023-02-17 04:15:32.145 CET;1010223048031459;29;2023-02-17 04:15:36.676 CET
2023-02-17 04:15:39.605 CET;1010223048031506;27,7;2023-02-17 04:15:44.115 CET
2023-02-17 04:15:47.516 CET;1010223048031514;29,3;2023-02-17 04:15:51.956 CET
2023-02-17 04:15:54.926 CET;1010223048031522;29,8;2023-02-17 04:15:59.395 CET
2023-02-17 04:16:02.635 CET;1010223048031529;28,8;2023-02-17 04:16:07.065 CET
2023-02-17 04:16:10.276 CET;1010223048031537;28,5;2023-02-17 04:16:14.835 CET
2023-02-17 04:16:17.756 CET;1010223048031545;29,3;2023-02-17 04:16:22.265 CET
2023-02-17 04:16:25.305 CET;1010223048031552;30,6;2023-02-17 04:16:29.865 CET
2023-02-17 04:16:33.026 CET;1010223048031600;30,1;2023-02-17 04:16:37.486 CET
2023-02-17 04:16:40.536 CET;1010223048031607;29;2023-02-17 04:16:45.075 CET
2023-02-17 04:16:48.266 CET;1010223048031615;28,5;2023-02-17 04:16:52.835 CET
2023-02-17 04:16:55.724 CET;1010223048031623;29,3;2023-02-17 04:17:00.184 CET
2023-02-17 04:17:18.755 CET;1010223048031646;28,8;2023-02-17 04:17:23.305 CET
2023-02-17 04:17:26.474 CET;1010223048031653;29;2023-02-17 04:17:31.005 CET
2023-02-17 04:17:33.974 CET;1010223048031701;29,3;2023-02-17 04:17:38.515 CET
2023-02-17 04:17:41.704 CET;1010223048031708;29;2023-02-17 04:17:46.114 CET
2023-02-17 04:17:49.244 CET;1010223048031716;29,6;2023-02-17 04:17:53.785 CET
2023-02-17 04:17:56.865 CET;1010223048031724;28,2;2023-02-17 04:18:01.315 CET
2023-02-17 04:18:04.744 CET;1010223048031731;30,1;2023-02-17 04:18:09.315 CET
2023-02-17 04:18:12.154 CET;1010223048031739;29,3;2023-02-17 04:18:16.584 CET
2023-02-17 04:18:19.875 CET;1010223048031747;28,8;2023-02-17 04:18:24.433 CET
2023-02-17 04:18:27.394 CET;1010223048031754;29;2023-02-17 04:18:31.943 CET
