time;TraceabilityCode;PressForceValueRL;time.value
2023-01-25 12:21:06.440 CET;1010223025111947;11,2;2023-01-25 12:21:11.220 CET
2023-01-25 12:21:15.421 CET;1010223025111956;11,4;2023-01-25 12:21:20.180 CET
2023-01-25 12:21:33.571 CET;1010223025112014;11,2;2023-01-25 12:21:38.260 CET
2023-01-25 12:22:00.410 CET;1010223025112041;11,4;2023-01-25 12:22:05.130 CET
2023-01-25 12:22:09.450 CET;1010223025112104;11,2;2023-01-25 12:22:14.099 CET
2023-01-25 12:22:18.279 CET;1010123025112110;11,4;2023-01-25 12:22:22.967 CET
2023-01-25 12:22:45.168 CET;1010123025112127;11,2;2023-01-25 12:22:49.858 CET
2023-01-25 12:22:54.249 CET;1010123025112134;11,4;2023-01-25 12:22:58.908 CET
2023-01-25 12:23:12.069 CET;1010123025112152;11,2;2023-01-25 12:23:16.749 CET
2023-01-25 12:23:38.987 CET;1010123025112219;10,9;2023-01-25 12:23:43.788 CET
2023-01-25 12:23:48.007 CET;1010123025112228;11,4;2023-01-25 12:23:52.736 CET
2023-01-25 12:24:14.977 CET;1010123025112255;11,2;2023-01-25 12:24:19.697 CET
2023-01-25 12:24:24.016 CET;1010123025112304;11,4;2023-01-25 12:24:28.657 CET
2023-01-25 12:24:32.756 CET;1010123025112313;11,2;2023-01-25 12:24:37.457 CET
2023-01-25 12:24:41.857 CET;1010123025112322;11,4;2023-01-25 12:24:46.575 CET
2023-01-25 12:24:50.687 CET;1010123025112330;11,2;2023-01-25 12:24:55.375 CET
2023-01-25 12:24:59.627 CET;1010123025112339;11,4;2023-01-25 12:25:04.417 CET
2023-01-25 12:25:17.486 CET;1010123025112357;11,2;2023-01-25 12:25:22.266 CET
2023-01-25 12:25:26.635 CET;1010123025112406;10,9;2023-01-25 12:25:31.375 CET
2023-01-25 12:25:44.536 CET;1010123025112424;11,2;2023-01-25 12:25:49.226 CET
2023-01-25 12:25:53.186 CET;1010123025112433;10,9;2023-01-25 12:25:57.855 CET
2023-01-25 12:26:02.276 CET;1010123025112442;11,2;2023-01-25 12:26:07.055 CET
2023-01-25 12:26:11.115 CET;1010123025112451;11,4;2023-01-25 12:26:15.875 CET
2023-01-25 12:26:20.115 CET;1010123025112500;10,9;2023-01-25 12:26:24.825 CET
2023-01-25 12:26:29.026 CET;1010123025112509;11,4;2023-01-25 12:26:33.775 CET
2023-01-25 12:26:37.926 CET;1010123025112518;11,2;2023-01-25 12:26:42.575 CET
2023-01-25 12:26:46.895 CET;1010123025112527;11,4;2023-01-25 12:26:51.605 CET
2023-01-25 12:26:55.835 CET;1010123025112536;11,2;2023-01-25 12:27:00.484 CET
2023-01-25 12:27:13.634 CET;1010123025112554;11,4;2023-01-25 12:27:18.344 CET
2023-01-25 12:27:40.684 CET;1010123025112621;11,2;2023-01-25 12:27:45.374 CET
2023-01-25 12:27:58.533 CET;1010123025112638;11,4;2023-01-25 12:28:03.203 CET
2023-01-25 12:28:25.513 CET;1010123025112705;11,2;2023-01-25 12:28:30.183 CET
2023-01-25 12:28:43.273 CET;1010123025112723;11,4;2023-01-25 12:28:47.943 CET
2023-01-25 12:28:52.424 CET;1010123025112732;10,9;2023-01-25 12:28:57.142 CET
2023-01-25 12:29:01.213 CET;1010123025112741;11,2;2023-01-25 12:29:05.933 CET
2023-01-25 12:29:10.263 CET;1010123025112750;11,4;2023-01-25 12:29:15.062 CET
2023-01-25 12:29:19.263 CET;1010123025112759;11,2;2023-01-25 12:29:23.941 CET
2023-01-25 12:29:28.102 CET;1010123025112808;11,4;2023-01-25 12:29:32.822 CET
2023-01-25 12:29:36.923 CET;1010123025112817;11,2;2023-01-25 12:29:41.621 CET
2023-01-25 12:29:46.032 CET;1010123025112826;11,4;2023-01-25 12:29:50.732 CET
2023-01-25 12:30:03.923 CET;1010123025112844;11,2;2023-01-25 12:30:08.661 CET
2023-01-25 12:30:12.862 CET;1010123025112853;11,4;2023-01-25 12:30:17.542 CET
2023-01-25 12:30:21.792 CET;1010123025112902;11,7;2023-01-25 12:30:26.411 CET
2023-01-25 12:30:30.822 CET;1010123025112911;11,4;2023-01-25 12:30:35.532 CET
2023-01-25 12:30:39.592 CET;1010123025112920;10,9;2023-01-25 12:30:44.263 CET
2023-01-25 12:30:48.723 CET;1010123025112929;11,7;2023-01-25 12:30:53.381 CET
2023-01-25 12:30:57.592 CET;1010123025112937;11,2;2023-01-25 12:31:02.342 CET
2023-01-25 12:31:42.111 CET;1010123025113022;11,4;2023-01-25 12:31:46.819 CET
2023-01-25 12:31:59.801 CET;1010123025113040;11,2;2023-01-25 12:32:04.509 CET
2023-01-25 12:32:08.821 CET;1010123025113049;11,4;2023-01-25 12:32:13.540 CET
2023-01-25 12:32:17.421 CET;1010123025113058;11,2;2023-01-25 12:32:22.111 CET
2023-01-25 12:32:26.539 CET;1010123025113107;10,9;2023-01-25 12:32:31.299 CET
2023-01-25 12:32:44.460 CET;1010123025113124;11,4;2023-01-25 12:32:49.229 CET
2023-01-25 12:33:02.509 CET;1010123025113142;10,9;2023-01-25 12:33:07.229 CET
2023-01-25 12:33:11.490 CET;1010123025113151;11,4;2023-01-25 12:33:16.190 CET
2023-01-25 12:33:47.378 CET;1010123025113227;11,2;2023-01-25 12:33:52.019 CET
2023-01-25 12:34:14.378 CET;1010123025113254;11,4;2023-01-25 12:34:19.148 CET
2023-01-25 12:34:41.098 CET;1010123025113321;11,2;2023-01-25 12:34:45.788 CET
2023-01-25 12:34:49.977 CET;1010123025113330;11,4;2023-01-25 12:34:54.676 CET
2023-01-25 12:35:43.617 CET;1010123025113424;11,2;2023-01-25 12:35:48.266 CET
2023-01-25 12:36:19.315 CET;1010123025113459;11,4;2023-01-25 12:36:24.025 CET
2023-01-25 12:36:28.355 CET;1010123025113508;11,2;2023-01-25 12:36:32.984 CET
2023-01-25 12:36:37.246 CET;1010123025113517;11,4;2023-01-25 12:36:41.944 CET
2023-01-25 12:36:46.085 CET;1010123025113526;11,2;2023-01-25 12:36:50.825 CET
2023-01-25 12:36:55.085 CET;1010123025113535;11,4;2023-01-25 12:36:59.783 CET
2023-01-25 12:37:04.015 CET;1010123025113544;11,2;2023-01-25 12:37:08.755 CET
2023-01-25 12:37:48.555 CET;1010123025113629;10,9;2023-01-25 12:37:53.313 CET
2023-01-25 12:38:15.634 CET;1010123025113655;11,2;2023-01-25 12:38:20.332 CET
2023-01-25 12:38:51.483 CET;1010123025113731;11,4;2023-01-25 12:38:56.183 CET
2023-01-25 12:39:00.453 CET;1010123025113740;11,2;2023-01-25 12:39:05.131 CET
2023-01-25 12:39:09.273 CET;1010123025113749;10,9;2023-01-25 12:39:13.941 CET
2023-01-25 12:39:18.203 CET;1010123025113759;11,4;2023-01-25 12:39:22.911 CET
2023-01-25 12:39:36.252 CET;1010123025113816;11,2;2023-01-25 12:39:40.901 CET
2023-01-25 12:39:45.052 CET;1010123025113825;11,4;2023-01-25 12:39:49.802 CET
2023-01-25 12:39:54.141 CET;1010123025113834;11,2;2023-01-25 12:39:58.911 CET
2023-01-25 12:40:12.072 CET;1010123025113852;11,7;2023-01-25 12:40:16.752 CET
2023-01-25 12:40:20.921 CET;1010123025113901;11,2;2023-01-25 12:40:25.630 CET
2023-01-25 12:40:47.540 CET;1010123025113928;11,4;2023-01-25 12:40:52.190 CET
2023-01-25 12:40:56.561 CET;1010123025113937;11,2;2023-01-25 12:41:01.220 CET
2023-01-25 12:41:05.490 CET;1010123025113945;11,4;2023-01-25 12:41:10.190 CET
2023-01-25 12:41:23.210 CET;1010123025114003;11,2;2023-01-25 12:41:27.869 CET
2023-01-25 12:41:32.349 CET;1010123025114013;11,4;2023-01-25 12:41:36.980 CET
2023-01-25 12:41:49.950 CET;1010123025114030;11,2;2023-01-25 12:41:54.658 CET
2023-01-25 12:42:16.799 CET;1010123025114057;11,4;2023-01-25 12:42:21.469 CET
2023-01-25 12:42:25.918 CET;1010123025114106;11,2;2023-01-25 12:42:30.588 CET
2023-01-25 12:42:34.838 CET;1010123025114115;11,4;2023-01-25 12:42:39.558 CET
2023-01-25 12:42:43.819 CET;1010123025114124;11,2;2023-01-25 12:42:48.588 CET
2023-01-25 12:42:52.819 CET;1010123025114133;11,4;2023-01-25 12:42:57.477 CET
2023-01-25 12:43:01.757 CET;1010123025114142;10,9;2023-01-25 12:43:06.447 CET
2023-01-25 12:43:10.417 CET;1010123025114151;11,2;2023-01-25 12:43:15.068 CET
2023-01-25 12:43:28.487 CET;1010123025114209;11,4;2023-01-25 12:43:33.237 CET
2023-01-25 12:43:37.388 CET;1010123025114217;11,2;2023-01-25 12:43:42.108 CET
2023-01-25 12:44:30.996 CET;1010123025114311;11,7;2023-01-25 12:44:35.706 CET
2023-01-25 12:44:39.986 CET;1010123025114320;11,4;2023-01-25 12:44:44.665 CET
2023-01-25 12:44:48.877 CET;1010123025114329;11,2;2023-01-25 12:44:53.625 CET
2023-01-25 12:44:57.595 CET;1010123025114338;11,4;2023-01-25 12:45:02.345 CET
2023-01-25 12:45:06.895 CET;1010123025114347;11,2;2023-01-25 12:45:11.546 CET
2023-01-25 12:45:24.884 CET;1010123025114405;11,4;2023-01-25 12:45:29.634 CET
2023-01-25 12:45:51.845 CET;1010123025114432;11,2;2023-01-25 12:45:56.605 CET
2023-01-25 12:46:00.674 CET;1010123025114441;11,4;2023-01-25 12:46:05.414 CET
2023-01-25 12:46:09.805 CET;1010123025114449;11,2;2023-01-25 12:46:14.525 CET
2023-01-25 12:46:18.765 CET;1010123025114459;11,4;2023-01-25 12:46:23.473 CET
2023-01-25 12:46:36.563 CET;1010123025114517;11,2;2023-01-25 12:46:41.233 CET
2023-01-25 12:46:45.594 CET;1010123025114525;11,4;2023-01-25 12:46:50.362 CET
2023-01-25 12:46:54.513 CET;1010123025114534;11,7;2023-01-25 12:46:59.233 CET
2023-01-25 12:47:03.453 CET;1010123025114543;11,2;2023-01-25 12:47:08.174 CET
2023-01-25 12:47:12.404 CET;1010123025114552;11,4;2023-01-25 12:47:17.142 CET
2023-01-25 12:47:30.253 CET;1010123025114610;11,2;2023-01-25 12:47:34.903 CET
2023-01-25 12:48:06.193 CET;1010123025114646;10,9;2023-01-25 12:48:10.913 CET
2023-01-25 12:48:15.253 CET;1010123025114655;11,4;2023-01-25 12:48:19.961 CET
2023-01-25 12:48:23.941 CET;1010123025114704;11,2;2023-01-25 12:48:28.680 CET
2023-01-25 12:48:33.022 CET;1010123025114713;10,9;2023-01-25 12:48:37.802 CET
2023-01-25 12:48:41.931 CET;1010123025114722;11,2;2023-01-25 12:48:46.592 CET
2023-01-25 12:49:17.730 CET;1010123025114758;11,4;2023-01-25 12:49:22.440 CET
2023-01-25 12:49:26.611 CET;1010123025114807;11,2;2023-01-25 12:49:31.311 CET
2023-01-25 12:49:35.601 CET;1010123025114816;11,4;2023-01-25 12:49:40.270 CET
2023-01-25 12:49:44.470 CET;1010123025114824;11,2;2023-01-25 12:49:49.240 CET
2023-01-25 12:50:02.460 CET;1010123025114843;11,4;2023-01-25 12:50:07.059 CET
2023-01-25 12:50:11.509 CET;1010123025114852;11,2;2023-01-25 12:50:16.188 CET
2023-01-25 12:50:20.369 CET;1010123025114901;11,4;2023-01-25 12:50:25.069 CET
2023-01-25 12:50:29.440 CET;1010123025114909;11,2;2023-01-25 12:50:34.109 CET
2023-01-25 12:50:38.200 CET;1010123025114919;11,4;2023-01-25 12:50:42.898 CET
2023-01-25 12:50:47.369 CET;1010123025114927;11,2;2023-01-25 12:50:52.109 CET
2023-01-25 12:51:41.249 CET;1010123025115021;10,9;2023-01-25 12:51:45.888 CET
2023-01-25 12:51:50.019 CET;1010123025115030;11,4;2023-01-25 12:51:54.677 CET
2023-01-25 12:52:07.997 CET;1010123025115048;11,2;2023-01-25 12:52:12.677 CET
2023-01-25 12:52:16.767 CET;1010123025115057;11,4;2023-01-25 12:52:21.556 CET
2023-01-25 12:52:25.727 CET;1010123025115106;10,9;2023-01-25 12:52:30.437 CET
2023-01-25 12:52:34.648 CET;1010123025115115;11,4;2023-01-25 12:52:39.306 CET
2023-01-25 12:53:10.437 CET;1010123025115150;10,9;2023-01-25 12:53:15.078 CET
2023-01-25 12:53:19.757 CET;1010123025115159;11,2;2023-01-25 12:53:24.427 CET
2023-01-25 12:53:46.266 CET;1010123025115226;11,4;2023-01-25 12:53:50.996 CET
2023-01-25 12:54:04.197 CET;1010123025115244;11,2;2023-01-25 12:54:08.915 CET
2023-01-25 12:54:13.167 CET;1010123025115253;11,4;2023-01-25 12:54:17.885 CET
2023-01-25 12:54:22.026 CET;1010123025115302;11,2;2023-01-25 12:54:26.697 CET
2023-01-25 12:54:57.845 CET;1010123025115338;11,4;2023-01-25 12:55:02.505 CET
2023-01-25 12:55:15.655 CET;1010123025115356;11,2;2023-01-25 12:55:20.355 CET
2023-01-25 12:55:24.665 CET;1010123025115404;11,7;2023-01-25 12:55:29.315 CET
2023-01-25 12:55:33.426 CET;1010123025115413;11,2;2023-01-25 12:55:38.115 CET
2023-01-25 12:55:42.486 CET;1010123025115423;11,4;2023-01-25 12:55:47.165 CET
2023-01-25 12:56:09.174 CET;1010123025115449;11,2;2023-01-25 12:56:13.874 CET
2023-01-25 12:56:18.055 CET;1010123025115458;11,4;2023-01-25 12:56:22.825 CET
2023-01-25 12:56:27.125 CET;1010123025115507;10,9;2023-01-25 12:56:31.884 CET
2023-01-25 12:56:36.105 CET;1010123025115516;11,4;2023-01-25 12:56:40.854 CET
2023-01-25 12:56:45.115 CET;1010123025115525;11,2;2023-01-25 12:56:49.803 CET
2023-01-25 12:57:11.733 CET;1010123025115552;10,9;2023-01-25 12:57:16.444 CET
2023-01-25 12:57:20.854 CET;1010123025115601;11,2;2023-01-25 12:57:25.483 CET
2023-01-25 12:57:29.733 CET;1010123025115610;11,4;2023-01-25 12:57:34.444 CET
2023-01-25 12:57:38.473 CET;1010123025115619;11,2;2023-01-25 12:57:43.154 CET
2023-01-25 12:57:56.382 CET;1010123025115636;11,4;2023-01-25 12:58:01.082 CET
2023-01-25 12:58:05.372 CET;1010123025115645;11,2;2023-01-25 12:58:10.042 CET
2023-01-25 12:58:14.392 CET;1010123025115654;11,4;2023-01-25 12:58:19.173 CET
2023-01-25 12:58:32.302 CET;1010123025115712;11,7;2023-01-25 12:58:37.081 CET
2023-01-25 12:58:41.072 CET;1010123025115721;11,4;2023-01-25 12:58:45.720 CET
2023-01-25 12:58:50.121 CET;1010123025115730;11,2;2023-01-25 12:58:54.842 CET
2023-01-25 12:58:59.121 CET;1010123025115739;11,4;2023-01-25 12:59:03.881 CET
2023-01-25 12:59:16.861 CET;1010123025115757;11,2;2023-01-25 12:59:21.562 CET
2023-01-25 12:59:34.780 CET;1010123025115815;11,4;2023-01-25 12:59:39.490 CET
2023-01-25 12:59:43.970 CET;1010123025115824;11,2;2023-01-25 12:59:48.760 CET
2023-01-25 12:59:52.530 CET;1010123025115833;10,9;2023-01-25 12:59:57.250 CET
2023-01-25 13:00:01.551 CET;1010123025115842;11,4;2023-01-25 13:00:06.290 CET
2023-01-25 13:00:19.621 CET;1010123025115859;11,2;2023-01-25 13:00:24.369 CET
2023-01-25 13:00:28.569 CET;1010123025115908;11,4;2023-01-25 13:00:33.250 CET
2023-01-25 13:01:04.250 CET;1010123025115944;10,9;2023-01-25 13:01:08.920 CET
2023-01-25 13:01:13.250 CET;1010123025115953;11,4;2023-01-25 13:01:17.880 CET
2023-01-25 13:01:31.138 CET;1010123025120011;11,2;2023-01-25 13:01:35.818 CET
2023-01-25 13:01:40.108 CET;1010123025120020;10,9;2023-01-25 13:01:44.838 CET
2023-01-25 13:01:49.108 CET;1010123025120029;11,4;2023-01-25 13:01:53.789 CET
2023-01-25 13:01:57.858 CET;1010123025120038;11,2;2023-01-25 13:02:02.519 CET
2023-01-25 13:02:06.678 CET;1010123025120047;11,4;2023-01-25 13:02:11.408 CET
2023-01-25 13:02:15.648 CET;1010123025120056;11,7;2023-01-25 13:02:20.368 CET
2023-01-25 13:02:33.197 CET;1010123025120114;11,4;2023-01-25 13:02:37.967 CET
2023-01-25 13:02:42.398 CET;1010123025120122;10,9;2023-01-25 13:02:47.157 CET
2023-01-25 13:02:51.378 CET;1010123025120132;11,2;2023-01-25 13:02:56.046 CET
2023-01-25 13:03:27.148 CET;1010123025120207;10,9;2023-01-25 13:03:31.806 CET
2023-01-25 13:03:36.068 CET;1010123025120216;11,7;2023-01-25 13:03:40.828 CET
2023-01-25 13:03:44.917 CET;1010123025120225;11,4;2023-01-25 13:03:49.647 CET
2023-01-25 13:03:53.927 CET;1010123025120234;11,2;2023-01-25 13:03:58.596 CET
2023-01-25 13:04:02.707 CET;1010123025120243;11,4;2023-01-25 13:04:07.476 CET
2023-01-25 13:04:11.677 CET;1010123025120252;11,2;2023-01-25 13:04:16.355 CET
2023-01-25 13:04:56.776 CET;1010123025120336;11,4;2023-01-25 13:05:01.496 CET
2023-01-25 13:05:05.647 CET;1010123025120345;11,7;2023-01-25 13:05:10.365 CET
2023-01-25 13:05:14.575 CET;1010123025120355;11,2;2023-01-25 13:05:19.256 CET
2023-01-25 13:05:23.717 CET;1010123025120403;11,4;2023-01-25 13:05:28.434 CET
2023-01-25 13:05:41.446 CET;1010123025120421;11,2;2023-01-25 13:05:46.115 CET
2023-01-25 13:05:50.385 CET;1010123025120430;11,4;2023-01-25 13:05:55.085 CET
2023-01-25 13:05:59.546 CET;1010123025120439;11,7;2023-01-25 13:06:04.216 CET
2023-01-25 13:06:08.305 CET;1010123025120448;11,2;2023-01-25 13:06:12.996 CET
2023-01-25 13:06:35.063 CET;1010123025120515;11,4;2023-01-25 13:06:39.713 CET
2023-01-25 13:06:52.924 CET;1010123025120533;11,2;2023-01-25 13:06:57.644 CET
2023-01-25 13:07:46.315 CET;1010123025120627;10,9;2023-01-25 13:07:51.013 CET
2023-01-25 13:07:55.384 CET;1010123025120636;11,4;2023-01-25 13:08:00.043 CET
2023-01-25 13:08:04.434 CET;1010123025120644;10,9;2023-01-25 13:08:09.084 CET
2023-01-25 13:08:13.334 CET;1010123025120653;11,7;2023-01-25 13:08:18.053 CET
2023-01-25 13:08:22.213 CET;1010123025120702;11,4;2023-01-25 13:08:26.924 CET
2023-01-25 13:08:31.414 CET;1010123025120711;10,9;2023-01-25 13:08:36.053 CET
2023-01-25 13:08:48.924 CET;1010123025120729;11,7;2023-01-25 13:08:53.654 CET
2023-01-25 13:08:57.973 CET;1010123025120738;11,2;2023-01-25 13:09:02.683 CET
2023-01-25 13:09:22.352 CET;1010123025120756;11,4;2023-01-25 13:09:27.072 CET
2023-01-25 13:09:31.443 CET;1010123025120805;11,2;2023-01-25 13:09:36.211 CET
2023-01-25 13:09:40.382 CET;1010123025120814;11,4;2023-01-25 13:09:45.082 CET
2023-01-25 13:10:07.253 CET;1010123025120848;11,2;2023-01-25 13:10:11.971 CET
2023-01-25 13:10:34.141 CET;1010123025120914;11,4;2023-01-25 13:10:38.851 CET
2023-01-25 13:11:27.851 CET;1010123025121008;10,9;2023-01-25 13:11:32.530 CET
2023-01-25 13:11:54.950 CET;1010123025121035;11,2;2023-01-25 13:11:59.661 CET
2023-01-25 13:12:03.780 CET;1010123025121044;11,4;2023-01-25 13:12:08.440 CET
2023-01-25 13:12:12.780 CET;1010123025121053;11,2;2023-01-25 13:12:17.490 CET
2023-01-25 13:12:21.750 CET;1010123025121102;10,9;2023-01-25 13:12:26.440 CET
2023-01-25 13:12:30.811 CET;1010123025121111;11,4;2023-01-25 13:12:35.490 CET
2023-01-25 13:12:39.750 CET;1010123025121120;11,2;2023-01-25 13:12:44.440 CET
2023-01-25 13:12:48.561 CET;1010123025121129;10,9;2023-01-25 13:12:53.321 CET
2023-01-25 13:12:57.700 CET;1010123025121138;11,4;2023-01-25 13:13:02.359 CET
2023-01-25 13:13:06.559 CET;1010123025121147;11,2;2023-01-25 13:13:11.239 CET
2023-01-25 13:13:15.359 CET;1010123025121156;11,4;2023-01-25 13:13:20.039 CET
2023-01-25 13:13:24.589 CET;1010123025121205;11,2;2023-01-25 13:13:29.259 CET
2023-01-25 13:13:33.440 CET;1010123025121214;11,4;2023-01-25 13:13:38.138 CET
2023-01-25 13:13:42.410 CET;1010123025121223;11,2;2023-01-25 13:13:47.098 CET
2023-01-25 13:14:00.380 CET;1010123025121241;11,4;2023-01-25 13:14:05.089 CET
2023-01-25 13:14:09.250 CET;1010123025121249;11,2;2023-01-25 13:14:13.888 CET
2023-01-25 13:14:26.898 CET;1010123025121308;11,4;2023-01-25 13:14:31.658 CET
2023-01-25 13:14:44.959 CET;1010123025121325;11,2;2023-01-25 13:14:49.648 CET
2023-01-25 13:15:02.989 CET;1010123025121343;11,4;2023-01-25 13:15:07.729 CET
2023-01-25 13:15:11.989 CET;1010123025121352;11,2;2023-01-25 13:15:16.698 CET
2023-01-25 13:15:20.858 CET;1010123025121401;11,7;2023-01-25 13:15:25.568 CET
2023-01-25 13:15:29.858 CET;1010123025121410;11,4;2023-01-25 13:15:34.517 CET
2023-01-25 13:15:47.858 CET;1010123025121428;11,2;2023-01-25 13:15:52.526 CET
2023-01-25 13:57:44.461 CET;1010223025121514;10,9;2023-01-25 13:57:50.171 CET
2023-01-25 13:57:52.582 CET;1010223025121521;11,2;2023-01-25 13:57:57.351 CET
2023-01-25 13:58:01.211 CET;1010223025121530;10,9;2023-01-25 13:58:05.821 CET
2023-01-25 13:58:09.671 CET;1010223025121539;11,2;2023-01-25 13:58:14.311 CET
2023-01-25 14:00:50.410 CET;1010223025121615;10,9;2023-01-25 14:00:55.098 CET
2023-01-25 14:00:59.220 CET;1010223025121624;11,2;2023-01-25 14:01:03.900 CET
2023-01-25 14:01:08.230 CET;1010223025125451;11,4;2023-01-25 14:01:12.858 CET
2023-01-25 14:01:17.089 CET;1010223025125616;11,2;2023-01-25 14:01:21.819 CET
2023-01-25 14:01:26.388 CET;1010223025130008;11,4;2023-01-25 14:01:31.019 CET
2023-01-25 14:09:57.911 CET;1010223025130015;10,9;2023-01-25 14:10:02.569 CET
2023-01-25 14:10:06.301 CET;1010223025130024;11,4;2023-01-25 14:10:10.980 CET
2023-01-25 14:10:22.750 CET;1010223025130042;11,2;2023-01-25 14:10:27.420 CET
2023-01-25 14:10:31.121 CET;1010223025130051;11,4;2023-01-25 14:10:35.831 CET
2023-01-25 14:10:39.571 CET;1010223025130100;11,2;2023-01-25 14:10:44.220 CET
2023-01-25 14:11:41.309 CET;1010223025131022;11,7;2023-01-25 14:11:45.908 CET
2023-01-25 14:11:50.390 CET;1010223025131030;11,2;2023-01-25 14:11:55.108 CET
2023-01-25 14:11:59.469 CET;1010223025131040;11,4;2023-01-25 14:12:04.157 CET
2023-01-25 14:12:17.388 CET;1010223025131057;11,7;2023-01-25 14:12:22.157 CET
2023-01-25 14:12:53.368 CET;1010223025131133;11,4;2023-01-25 14:12:57.987 CET
2023-01-25 14:13:11.338 CET;1010223025131151;11,7;2023-01-25 14:13:15.987 CET
2023-01-25 14:13:38.098 CET;1010223025131218;11,4;2023-01-25 14:13:42.806 CET
2023-01-25 14:13:56.207 CET;1010223025131236;11,7;2023-01-25 14:14:00.877 CET
2023-01-25 14:14:05.128 CET;1010223025131245;11,4;2023-01-25 14:14:09.756 CET
2023-01-25 14:14:13.947 CET;1010223025131254;11,7;2023-01-25 14:14:18.627 CET
2023-01-25 14:14:23.128 CET;1010223025131303;11,2;2023-01-25 14:14:27.836 CET
2023-01-25 14:14:31.937 CET;1010223025131312;11,4;2023-01-25 14:14:36.648 CET
2023-01-25 14:14:40.907 CET;1010223025131321;11,2;2023-01-25 14:14:45.596 CET
2023-01-25 14:15:08.167 CET;1010223025131348;11,4;2023-01-25 14:15:12.805 CET
2023-01-25 14:15:17.056 CET;1010223025131357;11,7;2023-01-25 14:15:21.686 CET
2023-01-25 14:15:44.076 CET;1010223025131424;11,4;2023-01-25 14:15:48.717 CET
2023-01-25 14:16:19.875 CET;1010223025131500;11,7;2023-01-25 14:16:24.565 CET
2023-01-25 14:17:25.355 CET;1010223025131509;11,2;2023-01-25 14:17:30.053 CET
2023-01-25 14:17:49.315 CET;1010223025131527;11,4;2023-01-25 14:17:54.005 CET
2023-01-25 14:17:57.404 CET;1010223025131536;10,9;2023-01-25 14:18:02.164 CET
2023-01-25 14:18:05.634 CET;1010223025131545;11,7;2023-01-25 14:18:10.335 CET
2023-01-25 14:18:14.805 CET;1010223025131554;11,4;2023-01-25 14:18:19.523 CET
2023-01-25 14:18:32.184 CET;1010223025131612;11,2;2023-01-25 14:18:36.884 CET
2023-01-25 14:18:41.223 CET;1010223025131620;11,7;2023-01-25 14:18:45.934 CET
2023-01-25 14:18:50.174 CET;1010223025131724;11,2;2023-01-25 14:18:54.884 CET
2023-01-25 14:18:59.094 CET;1010223025131741;11,7;2023-01-25 14:19:03.773 CET
2023-01-25 14:19:16.904 CET;1010223025131757;11,4;2023-01-25 14:19:21.622 CET
2023-01-25 14:20:01.673 CET;1010223025131842;11,7;2023-01-25 14:20:06.342 CET
2023-01-25 14:20:10.693 CET;1010223025131851;11,4;2023-01-25 14:20:15.473 CET
2023-01-25 14:20:19.602 CET;1010223025131900;11,7;2023-01-25 14:20:24.332 CET
2023-01-25 14:20:28.582 CET;1010223025131909;11,4;2023-01-25 14:20:33.302 CET
2023-01-25 14:20:37.611 CET;1010223025131918;11,7;2023-01-25 14:20:42.252 CET
2023-01-25 14:20:55.342 CET;1010223025131936;11,4;2023-01-25 14:21:00.020 CET
2023-01-25 14:21:04.532 CET;1010223025131945;11,7;2023-01-25 14:21:09.230 CET
2023-01-25 14:21:31.201 CET;1010223025132011;11,4;2023-01-25 14:21:35.861 CET
2023-01-25 14:21:58.381 CET;1010223025132038;11,7;2023-01-25 14:22:02.970 CET
2023-01-25 14:22:07.071 CET;1010223025132047;12;2023-01-25 14:22:11.770 CET
2023-01-25 14:22:16.190 CET;1010223025132056;11,4;2023-01-25 14:22:20.819 CET
2023-01-25 14:22:34.091 CET;1010223025132114;12;2023-01-25 14:22:38.811 CET
2023-01-25 14:22:42.871 CET;1010223025132123;11,7;2023-01-25 14:22:47.621 CET
2023-01-25 14:22:51.881 CET;1010223025132132;11,4;2023-01-25 14:22:56.589 CET
2023-01-25 14:23:00.950 CET;1010223025132141;11,7;2023-01-25 14:23:05.700 CET
2023-01-25 14:23:18.779 CET;1010223025132159;12;2023-01-25 14:23:23.459 CET
2023-01-25 14:23:27.779 CET;1010223025132208;11,2;2023-01-25 14:23:32.490 CET
2023-01-25 14:23:36.480 CET;1010223025132217;11,4;2023-01-25 14:23:41.150 CET
2023-01-25 14:24:03.408 CET;1010223025132244;11,7;2023-01-25 14:24:08.088 CET
2023-01-25 14:24:30.237 CET;1010223025132310;11,4;2023-01-25 14:24:34.986 CET
2023-01-25 14:24:48.167 CET;1010223025132328;11,7;2023-01-25 14:24:52.897 CET
2023-01-25 14:24:57.098 CET;1010223025132337;11,4;2023-01-25 14:25:01.868 CET
2023-01-25 14:25:24.157 CET;1010223025132404;11,7;2023-01-25 14:25:28.826 CET
2023-01-25 14:25:41.967 CET;1010223025132422;11,4;2023-01-25 14:25:46.665 CET
2023-01-25 14:25:59.917 CET;1010223025132440;11,7;2023-01-25 14:26:04.595 CET
2023-01-25 14:26:09.026 CET;1010223025132449;11,4;2023-01-25 14:26:13.706 CET
2023-01-25 14:26:54.135 CET;1010223025132534;11,2;2023-01-25 14:26:58.815 CET
2023-01-25 14:27:02.885 CET;1010223025132542;11,4;2023-01-25 14:27:07.546 CET
2023-01-25 14:27:20.716 CET;1010223025132601;11,7;2023-01-25 14:27:25.454 CET
2023-01-25 14:27:29.665 CET;1010223025132610;11,4;2023-01-25 14:27:34.424 CET
