time;TraceabilityCode;ClutchBrakeTemperatureUnitOil;time.value
2023-01-04 17:22:18.861 CET;1010123004162131;46,8;2023-01-04 17:22:23.109 CET
2023-01-04 17:22:26.900 CET;1010123004162138;46,9;2023-01-04 17:22:31.180 CET
2023-01-04 17:22:34.259 CET;1010123004162145;47;2023-01-04 17:22:38.539 CET
2023-01-04 17:22:42.539 CET;1010123004162152;47,1;2023-01-04 17:22:46.858 CET
2023-01-04 17:22:49.839 CET;1010123004162200;47,2;2023-01-04 17:22:54.140 CET
2023-01-04 17:22:57.180 CET;1010123004162207;47,3;2023-01-04 17:23:01.499 CET
2023-01-04 17:23:23.178 CET;1010123004162235;47,5;2023-01-04 17:23:27.438 CET
2023-01-04 17:24:21.469 CET;1010123004162333;47,8;2023-01-04 17:24:25.798 CET
2023-01-04 17:25:44.088 CET;1010123004162452;47,9;2023-01-04 17:25:48.308 CET
2023-01-04 17:25:51.548 CET;1010123004162500;48;2023-01-04 17:25:55.746 CET
2023-01-04 17:26:14.127 CET;1010123004162521;48,1;2023-01-04 17:26:18.385 CET
2023-01-04 17:26:28.835 CET;1010123004162536;48,3;2023-01-04 17:26:33.115 CET
2023-01-04 17:26:36.306 CET;1010123004162543;48,4;2023-01-04 17:26:40.625 CET
2023-01-04 17:26:43.897 CET;1010123004162550;48,5;2023-01-04 17:26:48.226 CET
2023-01-04 17:26:58.496 CET;1010123004162604;48,6;2023-01-04 17:27:02.786 CET
2023-01-04 17:27:19.907 CET;1010123004162619;48,8;2023-01-04 17:27:24.145 CET
2023-01-04 17:27:35.526 CET;1010123004162634;48,9;2023-01-04 17:27:39.835 CET
2023-01-04 17:27:50.016 CET;1010123004162656;49;2023-01-04 17:27:54.315 CET
2023-01-04 17:28:04.845 CET;1010123004162710;49,1;2023-01-04 17:28:09.194 CET
2023-01-04 17:28:27.555 CET;1010123004162732;49,2;2023-01-04 17:28:31.825 CET
2023-01-04 17:28:42.194 CET;1010123004162747;49,3;2023-01-04 17:28:46.464 CET
2023-01-04 17:28:56.855 CET;1010123004162802;49,4;2023-01-04 17:29:01.104 CET
2023-01-04 17:29:11.674 CET;1010123004162817;49,5;2023-01-04 17:29:15.914 CET
2023-01-04 17:29:33.993 CET;1010123004162839;49,6;2023-01-04 17:29:38.313 CET
2023-01-04 17:29:48.733 CET;1010123004162853;49,7;2023-01-04 17:29:53.033 CET
2023-01-04 17:30:18.404 CET;1010123004162923;49,8;2023-01-04 17:30:22.642 CET
2023-01-04 17:30:33.163 CET;1010123004162938;49,9;2023-01-04 17:30:37.433 CET
2023-01-04 17:30:47.983 CET;1010123004162952;50;2023-01-04 17:30:52.233 CET
2023-01-04 17:31:02.792 CET;1010123004163007;50,1;2023-01-04 17:31:07.032 CET
2023-01-04 17:31:10.153 CET;1010123004163014;50,2;2023-01-04 17:31:14.382 CET
2023-01-04 17:31:47.082 CET;1010123004163051;50,3;2023-01-04 17:31:51.361 CET
2023-01-04 17:32:09.250 CET;1010123004163113;50,4;2023-01-04 17:32:13.609 CET
2023-01-04 17:33:23.839 CET;1010123004163227;50,5;2023-01-04 17:33:28.069 CET
2023-01-04 17:33:46.000 CET;1010123004163250;50,6;2023-01-04 17:33:50.319 CET
2023-01-04 17:34:30.388 CET;1010123004163334;50,7;2023-01-04 17:34:34.638 CET
2023-01-04 17:34:37.819 CET;1010123004163341;50,6;2023-01-04 17:34:42.078 CET
2023-01-04 17:34:45.187 CET;1010123004163349;50,7;2023-01-04 17:34:49.437 CET
2023-01-04 17:35:00.026 CET;1010123004163403;50,8;2023-01-04 17:35:04.236 CET
2023-01-04 17:36:04.986 CET;1010123004163516;50,9;2023-01-04 17:36:09.276 CET
2023-01-04 17:36:26.305 CET;1010123004163538;51,1;2023-01-04 17:36:30.575 CET
2023-01-04 17:36:34.315 CET;1010123004163545;51;2023-01-04 17:36:38.545 CET
2023-01-04 17:37:17.936 CET;1010123004163629;51,1;2023-01-04 17:37:22.164 CET
2023-01-04 17:37:38.724 CET;1010123004163651;51;2023-01-04 17:37:42.974 CET
2023-01-04 17:37:46.404 CET;1010123004163658;51,1;2023-01-04 17:37:50.723 CET
2023-01-04 17:38:00.444 CET;1010123004163712;51;2023-01-04 17:38:04.734 CET
2023-01-04 17:38:08.585 CET;1010123004163720;50,9;2023-01-04 17:38:12.884 CET
2023-01-04 17:39:06.053 CET;1010123004163818;50,8;2023-01-04 17:39:10.313 CET
2023-01-04 17:40:18.003 CET;1010123004163930;50,9;2023-01-04 17:40:22.263 CET
2023-01-04 17:40:26.141 CET;1010123004163937;50,8;2023-01-04 17:40:30.401 CET
2023-01-04 17:40:55.232 CET;1010123004164006;50,9;2023-01-04 17:40:59.440 CET
2023-01-04 17:41:15.941 CET;1010123004164028;50,8;2023-01-04 17:41:20.260 CET
2023-01-04 17:41:23.651 CET;1010123004164035;50,7;2023-01-04 17:41:27.992 CET
2023-01-04 17:44:08.910 CET;1010223004164308;49,4;2023-01-04 17:44:13.240 CET
2023-01-04 17:44:16.880 CET;1010123004164316;49,3;2023-01-04 17:44:21.130 CET
2023-01-04 17:44:24.198 CET;1010123004164323;49,2;2023-01-04 17:44:28.497 CET
2023-01-04 17:44:31.668 CET;1010123004164330;49,1;2023-01-04 17:44:36.017 CET
2023-01-04 17:44:46.348 CET;1010123004164348;49;2023-01-04 17:44:50.569 CET
2023-01-04 17:45:45.848 CET;1010123004164450;49,1;2023-01-04 17:45:50.167 CET
2023-01-04 17:45:53.298 CET;1010123004164457;49,2;2023-01-04 17:45:57.526 CET
2023-01-04 17:46:00.627 CET;1010123004164505;49,3;2023-01-04 17:46:04.976 CET
2023-01-04 17:46:15.736 CET;1010123004164520;49,4;2023-01-04 17:46:20.095 CET
2023-01-04 17:46:30.596 CET;1010123004164535;49,6;2023-01-04 17:46:34.967 CET
2023-01-04 17:46:45.496 CET;1010123004164550;49,7;2023-01-04 17:46:49.766 CET
2023-01-04 17:47:00.395 CET;1010123004164604;49,8;2023-01-04 17:47:04.635 CET
2023-01-04 17:47:07.686 CET;1010123004164612;49,9;2023-01-04 17:47:11.924 CET
2023-01-04 17:47:22.686 CET;1010123004164627;50;2023-01-04 17:47:26.964 CET
2023-01-04 17:47:30.266 CET;1010123004164634;49,9;2023-01-04 17:47:34.565 CET
2023-01-04 17:47:37.575 CET;1010123004164642;50;2023-01-04 17:47:41.845 CET
2023-01-04 17:47:45.115 CET;1010123004164649;50,1;2023-01-04 17:47:49.444 CET
2023-01-04 17:47:52.605 CET;1010123004164657;50,2;2023-01-04 17:47:56.953 CET
2023-01-04 17:48:15.144 CET;1010123004164719;50,3;2023-01-04 17:48:19.444 CET
2023-01-04 17:48:30.344 CET;1010123004164734;50,4;2023-01-04 17:48:34.573 CET
2023-01-04 17:49:00.533 CET;1010123004164804;50,5;2023-01-04 17:49:04.813 CET
2023-01-04 17:49:22.543 CET;1010123004164826;50,6;2023-01-04 17:49:26.881 CET
2023-01-04 17:50:06.792 CET;1010123004164911;50,7;2023-01-04 17:50:11.132 CET
2023-01-04 17:50:21.552 CET;1010123004164926;50,8;2023-01-04 17:50:25.841 CET
2023-01-04 17:50:59.131 CET;1010123004165004;50,9;2023-01-04 17:51:03.451 CET
2023-01-04 17:51:13.861 CET;1010123004165018;51;2023-01-04 17:51:18.092 CET
2023-01-04 17:53:54.269 CET;1010123004165055;50,3;2023-01-04 17:53:58.628 CET
2023-01-04 17:54:01.558 CET;1010123004165102;50,2;2023-01-04 17:54:05.846 CET
2023-01-04 17:54:09.138 CET;1010123004165117;50,1;2023-01-04 17:54:13.348 CET
2023-01-04 17:54:17.108 CET;1010123004165124;49,9;2023-01-04 17:54:21.346 CET
2023-01-04 17:54:31.917 CET;1010123004165139;49,7;2023-01-04 17:54:36.137 CET
2023-01-04 17:55:31.127 CET;1010123004165439;49,8;2023-01-04 17:55:35.336 CET
2023-01-04 17:55:38.476 CET;1010123004165446;49,9;2023-01-04 17:55:42.776 CET
2023-01-04 17:55:55.996 CET;1010123004165508;50,2;2023-01-04 17:56:00.246 CET
2023-01-04 17:56:04.157 CET;1010123004165515;50,1;2023-01-04 17:56:08.415 CET
2023-01-04 17:56:11.566 CET;1010123004165523;50,2;2023-01-04 17:56:15.937 CET
2023-01-04 17:56:19.226 CET;1010123004165530;50,3;2023-01-04 17:56:23.536 CET
2023-01-04 17:56:32.405 CET;1010123004165544;50,4;2023-01-04 17:56:36.654 CET
2023-01-04 17:57:16.405 CET;1010123004165628;50,5;2023-01-04 17:57:20.664 CET
2023-01-04 17:57:24.526 CET;1010123004165635;50,6;2023-01-04 17:57:28.815 CET
2023-01-04 17:57:52.696 CET;1010123004165705;50,5;2023-01-04 17:57:56.974 CET
2023-01-04 17:58:00.404 CET;1010123004165712;50,6;2023-01-04 17:58:04.724 CET
2023-01-04 17:58:29.404 CET;1010123004165741;50,4;2023-01-04 17:58:33.694 CET
2023-01-04 18:00:04.082 CET;1010123004165916;50,5;2023-01-04 18:00:08.431 CET
2023-01-04 18:00:11.973 CET;1010123004165923;50,4;2023-01-04 18:00:16.242 CET
2023-01-04 18:01:09.941 CET;1010123004170021;50,2;2023-01-04 18:01:14.180 CET
2023-01-04 18:01:17.661 CET;1010123004170029;50,1;2023-01-04 18:01:21.950 CET
2023-01-04 18:01:33.040 CET;1010123004170044;49,9;2023-01-04 18:01:37.380 CET
2023-01-04 18:01:40.540 CET;1010123004170051;50;2023-01-04 18:01:44.819 CET
2023-01-04 18:01:47.841 CET;1010123004170059;49,9;2023-01-04 18:01:52.091 CET
2023-01-04 18:01:55.161 CET;1010123004170106;49,8;2023-01-04 18:01:59.381 CET
2023-01-04 18:02:10.861 CET;1010123004170120;49,7;2023-01-04 18:02:15.130 CET
2023-01-04 18:02:40.349 CET;1010123004170150;49,8;2023-01-04 18:02:44.578 CET
2023-01-04 18:02:55.369 CET;1010123004170205;49,9;2023-01-04 18:02:59.609 CET
2023-01-04 18:03:18.789 CET;1010223004170230;50,1;2023-01-04 18:03:23.160 CET
2023-01-04 18:03:26.878 CET;1010223004170238;50,2;2023-01-04 18:03:31.138 CET
2023-01-04 18:03:49.539 CET;1010223004170300;50,3;2023-01-04 18:03:53.778 CET
2023-01-04 18:04:26.237 CET;1010223004170337;50,4;2023-01-04 18:04:30.497 CET
2023-01-04 18:04:56.066 CET;1010223004170407;50,5;2023-01-04 18:05:00.335 CET
2023-01-04 18:05:18.937 CET;1010223004170429;50,6;2023-01-04 18:05:23.145 CET
2023-01-04 18:05:26.236 CET;1010223004170437;50,7;2023-01-04 18:05:30.566 CET
2023-01-04 18:05:48.457 CET;1010223004170459;50,8;2023-01-04 18:05:52.806 CET
2023-01-04 18:06:10.615 CET;1010223004170521;50,9;2023-01-04 18:06:14.895 CET
2023-01-04 18:06:18.395 CET;1010223004170529;51;2023-01-04 18:06:22.736 CET
2023-01-04 18:06:25.746 CET;1010223004170536;51,1;2023-01-04 18:06:30.005 CET
2023-01-04 18:06:33.135 CET;1010223004170543;51;2023-01-04 18:06:37.456 CET
2023-01-04 18:06:40.466 CET;1010223004170551;51,1;2023-01-04 18:06:44.815 CET
2023-01-04 18:06:47.865 CET;1010223004170558;51,2;2023-01-04 18:06:52.095 CET
2023-01-04 18:07:02.654 CET;1010223004170613;51,3;2023-01-04 18:07:06.983 CET
2023-01-04 18:07:25.075 CET;1010223004170635;51,4;2023-01-04 18:07:29.305 CET
2023-01-04 18:07:32.484 CET;1010223004170643;51,5;2023-01-04 18:07:36.825 CET
2023-01-04 18:07:54.904 CET;1010223004170705;51,6;2023-01-04 18:07:59.134 CET
2023-01-04 18:08:02.164 CET;1010223004170712;51,7;2023-01-04 18:08:06.493 CET
2023-01-04 18:08:17.124 CET;1010223004170727;51,8;2023-01-04 18:08:21.382 CET
2023-01-04 18:08:31.892 CET;1010223004170742;51,9;2023-01-04 18:08:36.262 CET
2023-01-04 18:09:01.862 CET;1010223004170812;52;2023-01-04 18:09:06.101 CET
2023-01-04 18:09:53.973 CET;1010223004170904;52,1;2023-01-04 18:09:58.260 CET
2023-01-04 18:10:31.201 CET;1010223004170942;52,2;2023-01-04 18:10:35.461 CET
2023-01-04 18:10:38.651 CET;1010223004170949;52,1;2023-01-04 18:10:42.990 CET
2023-01-04 18:11:01.051 CET;1010223004171011;52,2;2023-01-04 18:11:05.301 CET
2023-01-04 18:11:30.801 CET;1010223004171041;52,1;2023-01-04 18:11:35.069 CET
2023-01-04 18:11:38.141 CET;1010223004171049;52,2;2023-01-04 18:11:42.421 CET
2023-01-04 18:11:53.210 CET;1010223004171104;52,1;2023-01-04 18:11:57.539 CET
2023-01-04 18:12:30.279 CET;1010223004171141;52,2;2023-01-04 18:12:34.588 CET
2023-01-04 18:13:00.519 CET;1010223004171211;52,1;2023-01-04 18:13:04.829 CET
2023-01-04 18:13:07.839 CET;1010223004171218;52,2;2023-01-04 18:13:12.109 CET
2023-01-04 18:14:07.219 CET;1010223004171318;52,1;2023-01-04 18:14:11.549 CET
2023-01-04 18:14:14.819 CET;1010223004171325;52,2;2023-01-04 18:14:19.148 CET
2023-01-04 18:14:37.447 CET;1010223004171347;52,1;2023-01-04 18:14:41.707 CET
2023-01-04 18:14:44.736 CET;1010223004171355;52,2;2023-01-04 18:14:49.066 CET
2023-01-04 18:15:44.276 CET;1010223004171455;52,1;2023-01-04 18:15:48.586 CET
2023-01-04 18:15:51.556 CET;1010223004171502;52,2;2023-01-04 18:15:55.875 CET
2023-01-04 18:17:28.444 CET;1010223004171639;52,3;2023-01-04 18:17:32.743 CET
2023-01-04 18:18:06.334 CET;1010223004171717;52,4;2023-01-04 18:18:10.592 CET
2023-01-04 18:18:36.043 CET;1010223004171747;52,3;2023-01-04 18:18:40.282 CET
2023-01-04 18:18:50.763 CET;1010223004171802;52,4;2023-01-04 18:18:55.072 CET
2023-01-04 18:19:36.153 CET;1010223004171847;52,5;2023-01-04 18:19:40.431 CET
2023-01-04 18:20:36.451 CET;1010223004171947;52,6;2023-01-04 18:20:40.671 CET
2023-01-04 18:24:21.598 CET;1010223004172333;52,5;2023-01-04 18:24:25.875 CET
2023-01-04 18:24:29.127 CET;1010223004172340;52,6;2023-01-04 18:24:33.476 CET
2023-01-04 18:28:01.494 CET;1010223004172712;52,5;2023-01-04 18:28:05.714 CET
2023-01-04 18:30:32.742 CET;1010223004172944;52,6;2023-01-04 18:30:37.081 CET
2023-01-04 18:30:40.161 CET;1010223004172951;52,5;2023-01-04 18:30:44.440 CET
2023-01-04 18:30:47.941 CET;1010223004172959;52,6;2023-01-04 18:30:52.200 CET
2023-01-04 18:33:56.997 CET;1010223004173308;52,7;2023-01-04 18:34:01.246 CET
2023-01-04 18:34:19.967 CET;1010223004173331;52,6;2023-01-04 18:34:24.207 CET
2023-01-04 18:34:50.357 CET;1010223004173401;52,7;2023-01-04 18:34:54.676 CET
2023-01-04 18:34:57.756 CET;1010223004173409;52,6;2023-01-04 18:35:02.036 CET
2023-01-04 18:35:12.907 CET;1010223004173424;52,7;2023-01-04 18:35:17.246 CET
2023-01-04 18:35:20.947 CET;1010223004173432;52,6;2023-01-04 18:35:25.176 CET
2023-01-04 18:37:29.874 CET;1010223004173641;52,7;2023-01-04 18:37:34.223 CET
2023-01-04 18:37:37.594 CET;1010223004173648;52,6;2023-01-04 18:37:41.894 CET
2023-01-04 18:39:08.762 CET;1010223004173820;52,5;2023-01-04 18:39:13.081 CET
2023-01-04 18:39:16.461 CET;1010223004173827;52,6;2023-01-04 18:39:20.680 CET
2023-01-04 18:40:55.651 CET;1010223004174007;52,5;2023-01-04 18:40:59.891 CET
2023-01-04 18:43:12.608 CET;1010223004174224;52,6;2023-01-04 18:43:16.928 CET
2023-01-04 18:46:38.055 CET;1010223004174325;51,4;2023-01-04 18:46:42.325 CET
2023-01-04 18:46:45.395 CET;1010223004174332;51,3;2023-01-04 18:46:49.665 CET
2023-01-04 18:46:52.825 CET;1010223004174340;51;2023-01-04 18:46:57.053 CET
2023-01-04 18:47:15.585 CET;1010223004174403;50,8;2023-01-04 18:47:19.813 CET
2023-01-04 18:47:30.414 CET;1010223004174418;50,7;2023-01-04 18:47:34.683 CET
2023-01-04 18:47:37.813 CET;1010223004174425;50,6;2023-01-04 18:47:42.134 CET
2023-01-04 18:48:00.063 CET;1010223004174659;50,7;2023-01-04 18:48:04.293 CET
2023-01-04 18:48:07.503 CET;1010223004174708;50,6;2023-01-04 18:48:11.813 CET
2023-01-04 18:48:22.293 CET;1010223004174723;50,7;2023-01-04 18:48:26.542 CET
2023-01-04 18:48:29.683 CET;1010223004174731;50,8;2023-01-04 18:48:33.892 CET
2023-01-04 18:48:51.933 CET;1010223004174755;51;2023-01-04 18:48:56.142 CET
2023-01-04 18:49:14.032 CET;1010223004174817;51,1;2023-01-04 18:49:18.292 CET
2023-01-04 18:49:21.453 CET;1010223004174825;51,2;2023-01-04 18:49:25.812 CET
2023-01-04 18:49:28.901 CET;1010223004174833;51,3;2023-01-04 18:49:33.171 CET
2023-01-04 18:49:51.121 CET;1010223004174856;51,4;2023-01-04 18:49:55.411 CET
2023-01-04 18:50:13.292 CET;1010223004174918;51,5;2023-01-04 18:50:17.571 CET
2023-01-04 18:50:35.490 CET;1010223004174941;51,6;2023-01-04 18:50:39.740 CET
2023-01-04 18:51:05.109 CET;1010223004175012;51,7;2023-01-04 18:51:09.420 CET
2023-01-04 18:51:12.490 CET;1010223004175019;51,8;2023-01-04 18:51:16.769 CET
2023-01-04 18:51:56.769 CET;1010223004175105;51,9;2023-01-04 18:52:01.098 CET
2023-01-04 18:54:21.266 CET;1010223004175331;52;2023-01-04 18:54:25.565 CET
2023-01-04 18:54:28.746 CET;1010223004175338;51,9;2023-01-04 18:54:33.025 CET
2023-01-04 18:54:51.625 CET;1010223004175402;52;2023-01-04 18:54:55.904 CET
2023-01-04 18:55:06.946 CET;1010223004175417;51,9;2023-01-04 18:55:11.265 CET
2023-01-04 18:55:37.694 CET;1010223004175447;52;2023-01-04 18:55:41.973 CET
2023-01-04 18:56:16.154 CET;1010223004175526;52,1;2023-01-04 18:56:20.464 CET
2023-01-04 18:58:22.971 CET;1010223004175735;52;2023-01-04 18:58:27.252 CET
2023-01-04 18:58:45.161 CET;1010223004175758;51,9;2023-01-04 18:58:49.492 CET
2023-01-04 18:58:53.542 CET;1010223004175805;52;2023-01-04 18:58:57.809 CET
2023-01-04 18:59:08.131 CET;1010223004175820;51,9;2023-01-04 18:59:12.460 CET
2023-01-04 18:59:31.000 CET;1010223004175843;51,8;2023-01-04 18:59:35.351 CET
2023-01-04 18:59:39.280 CET;1010223004175851;51,7;2023-01-04 18:59:43.500 CET
2023-01-04 19:00:16.061 CET;1010223004175928;51,5;2023-01-04 19:00:20.381 CET
2023-01-04 19:00:46.410 CET;1010223004175958;51,4;2023-01-04 19:00:50.648 CET
2023-01-04 19:00:54.430 CET;1010223004180006;51,3;2023-01-04 19:00:58.769 CET
2023-01-04 19:01:46.000 CET;1010223004180058;51,2;2023-01-04 19:01:50.319 CET
2023-01-04 19:02:44.819 CET;1010223004180156;51;2023-01-04 19:02:49.069 CET
2023-01-04 19:02:53.128 CET;1010223004180205;50,9;2023-01-04 19:02:57.388 CET
2023-01-04 19:03:16.697 CET;1010223004180228;50,8;2023-01-04 19:03:20.997 CET
2023-01-04 19:03:40.088 CET;1010223004180251;50,6;2023-01-04 19:03:44.417 CET
2023-01-04 19:04:26.736 CET;1010223004180338;50,7;2023-01-04 19:04:30.986 CET
2023-01-04 19:04:42.496 CET;1010223004180353;50,8;2023-01-04 19:04:46.665 CET
2023-01-04 19:05:05.256 CET;1010223004180416;50,9;2023-01-04 19:05:09.545 CET
2023-01-04 19:08:25.513 CET;1010223004180439;49,8;2023-01-04 19:08:29.881 CET
2023-01-04 19:08:32.961 CET;1010223004180447;49,7;2023-01-04 19:08:37.272 CET
2023-01-04 19:08:43.492 CET;1010223004180455;49,6;2023-01-04 19:08:47.752 CET
2023-01-04 19:08:52.812 CET;1010223004180503;49,5;2023-01-04 19:08:57.032 CET
2023-01-04 19:09:00.671 CET;1010223004180511;49,4;2023-01-04 19:09:05.022 CET
2023-01-04 19:09:15.252 CET;1010223004180526;49,3;2023-01-04 19:09:19.512 CET
2023-01-04 19:09:22.522 CET;1010223004180534;49,2;2023-01-04 19:09:26.780 CET
2023-01-04 19:09:30.101 CET;1010223004180541;49,3;2023-01-04 19:09:34.381 CET
2023-01-04 19:09:37.490 CET;1010223004180556;49,2;2023-01-04 19:09:41.821 CET
2023-01-04 19:09:44.960 CET;1010223004180848;49,3;2023-01-04 19:09:49.180 CET
2023-01-04 19:09:59.561 CET;1010223004180904;49,4;2023-01-04 19:10:03.911 CET
2023-01-04 19:10:07.460 CET;1010223004180919;49,5;2023-01-04 19:10:11.740 CET
2023-01-04 19:10:55.400 CET;1010223004180927;49,7;2023-01-04 19:10:59.799 CET
2023-01-04 19:11:03.289 CET;1010223004180941;49,8;2023-01-04 19:11:07.509 CET
2023-01-04 19:11:35.838 CET;1010223004181004;49,7;2023-01-04 19:11:40.148 CET
2023-01-04 19:11:44.039 CET;1010223004181046;49,8;2023-01-04 19:11:48.217 CET
2023-01-04 19:11:51.259 CET;1010223004181053;49,7;2023-01-04 19:11:55.507 CET
2023-01-04 19:13:43.217 CET;1010223004181255;49,9;2023-01-04 19:13:47.546 CET
2023-01-04 19:14:31.115 CET;1010223004181342;49,8;2023-01-04 19:14:35.426 CET
2023-01-04 19:15:09.474 CET;1010223004181421;49,9;2023-01-04 19:15:13.825 CET
2023-01-04 19:15:48.174 CET;1010223004181459;50;2023-01-04 19:15:52.474 CET
2023-01-04 19:15:56.414 CET;1010223004181507;50,1;2023-01-04 19:16:00.625 CET
2023-01-04 19:16:03.964 CET;1010223004181515;50,2;2023-01-04 19:16:08.244 CET
2023-01-04 19:16:11.785 CET;1010223004181523;50,1;2023-01-04 19:16:16.073 CET
2023-01-04 19:16:19.615 CET;1010223004181530;50,2;2023-01-04 19:16:23.823 CET
2023-01-04 19:16:27.184 CET;1010223004181538;50,3;2023-01-04 19:16:31.424 CET
2023-01-04 19:16:35.003 CET;1010223004181546;50,4;2023-01-04 19:16:39.273 CET
2023-01-04 19:16:58.104 CET;1010223004181609;50,5;2023-01-04 19:17:02.463 CET
2023-01-04 19:17:13.834 CET;1010223004181625;50,6;2023-01-04 19:17:18.063 CET
2023-01-04 19:17:52.473 CET;1010223004181703;50,7;2023-01-04 19:17:56.701 CET
2023-01-04 19:18:08.082 CET;1010223004181719;50,8;2023-01-04 19:18:12.312 CET
2023-01-04 19:18:54.602 CET;1010223004181805;50,9;2023-01-04 19:18:58.951 CET
2023-01-04 19:19:02.671 CET;1010223004181813;50,8;2023-01-04 19:19:06.951 CET
2023-01-04 19:19:25.742 CET;1010223004181836;50,9;2023-01-04 19:19:30.072 CET
2023-01-04 19:19:49.111 CET;1010223004181900;51;2023-01-04 19:19:53.431 CET
2023-01-04 19:20:43.572 CET;1010223004181955;51,1;2023-01-04 19:20:47.901 CET
2023-01-04 19:20:51.732 CET;1010223004182002;51;2023-01-04 19:20:56.000 CET
2023-01-04 19:20:59.012 CET;1010223004182010;51,1;2023-01-04 19:21:03.351 CET
2023-01-04 19:21:38.351 CET;1010223004182049;51,2;2023-01-04 19:21:42.631 CET
2023-01-04 19:22:32.703 CET;1010223004182144;51,3;2023-01-04 19:22:36.951 CET
2023-01-04 19:23:43.513 CET;1010223004182254;51,4;2023-01-04 19:23:47.763 CET
2023-01-04 19:25:32.775 CET;1010223004182443;51,5;2023-01-04 19:25:37.043 CET
2023-01-04 19:25:48.375 CET;1010223004182459;51,4;2023-01-04 19:25:52.634 CET
2023-01-04 19:25:55.865 CET;1010223004182507;51,5;2023-01-04 19:26:00.073 CET
2023-01-04 19:27:30.283 CET;1010223004182641;51,6;2023-01-04 19:27:34.572 CET
2023-01-04 19:29:51.641 CET;1010223004182903;51,7;2023-01-04 19:29:55.921 CET
2023-01-04 19:30:23.211 CET;1010223004182934;51,8;2023-01-04 19:30:27.532 CET
2023-01-04 19:31:34.480 CET;1010223004183045;51,9;2023-01-04 19:31:38.811 CET
2023-01-04 19:32:05.630 CET;1010223004183117;51,8;2023-01-04 19:32:09.858 CET
2023-01-04 19:32:29.480 CET;1010223004183140;51,9;2023-01-04 19:32:33.769 CET
2023-01-04 19:34:58.967 CET;1010223004183410;52;2023-01-04 19:35:03.296 CET
2023-01-04 19:35:14.437 CET;1010223004183426;51,9;2023-01-04 19:35:18.647 CET
2023-01-04 19:35:30.417 CET;1010223004183441;52;2023-01-04 19:35:34.736 CET
2023-01-04 19:35:38.236 CET;1010223004183449;51,9;2023-01-04 19:35:42.586 CET
2023-01-04 19:36:25.296 CET;1010223004183536;52;2023-01-04 19:36:29.615 CET
2023-01-04 19:36:41.615 CET;1010223004183552;51,9;2023-01-04 19:36:45.855 CET
2023-01-04 19:40:35.532 CET;1010223004183600;49,9;2023-01-04 19:40:39.792 CET
2023-01-04 19:41:03.059 CET;1010223004183616;49,8;2023-01-04 19:41:07.319 CET
2023-01-04 19:41:12.279 CET;1010223004183624;49,6;2023-01-04 19:41:16.589 CET
2023-01-04 19:41:20.180 CET;1010223004183632;49,5;2023-01-04 19:41:24.420 CET
2023-01-04 19:41:49.361 CET;1010223004183703;49,4;2023-01-04 19:41:53.621 CET
2023-01-04 19:41:56.760 CET;1010223004183711;49,5;2023-01-04 19:42:01.049 CET
2023-01-04 19:42:12.000 CET;1010223004184116;49,6;2023-01-04 19:42:16.249 CET
2023-01-04 19:42:19.349 CET;1010223004184124;49,7;2023-01-04 19:42:23.529 CET
2023-01-04 19:42:41.428 CET;1010223004184147;49,8;2023-01-04 19:42:45.698 CET
2023-01-04 19:42:49.019 CET;1010223004184155;49,9;2023-01-04 19:42:53.309 CET
2023-01-04 19:42:56.668 CET;1010223004184203;50;2023-01-04 19:43:00.969 CET
2023-01-04 19:43:11.729 CET;1010223004184219;50,1;2023-01-04 19:43:16.019 CET
2023-01-04 19:43:34.328 CET;1010223004184242;50,2;2023-01-04 19:43:38.578 CET
