time;TraceabilityCode;PressForceValueFL;time.value
2023-02-16 23:10:01.362 CET;1010123047220930;8;2023-02-16 23:10:05.532 CET
2023-02-16 23:10:16.141 CET;1010123047220945;8,2;2023-02-16 23:10:20.332 CET
2023-02-16 23:10:23.401 CET;1010123047220952;8;2023-02-16 23:10:27.701 CET
2023-02-16 23:10:30.881 CET;1010123047221000;8,2;2023-02-16 23:10:35.131 CET
2023-02-16 23:10:45.661 CET;1010123047221015;8;2023-02-16 23:10:49.851 CET
2023-02-16 23:10:53.151 CET;1010123047221022;8,2;2023-02-16 23:10:57.460 CET
2023-02-16 23:11:00.480 CET;1010123047221029;8;2023-02-16 23:11:04.740 CET
2023-02-16 23:11:08.000 CET;1010123047221037;8,2;2023-02-16 23:11:12.170 CET
2023-02-16 23:11:15.290 CET;1010123047221044;8;2023-02-16 23:11:19.529 CET
2023-02-16 23:11:37.801 CET;1010123047221106;8,2;2023-02-16 23:11:42.108 CET
2023-02-16 23:11:45.279 CET;1010123047221114;8;2023-02-16 23:11:49.539 CET
2023-02-16 23:12:00.200 CET;1010123047221129;8,2;2023-02-16 23:12:04.490 CET
2023-02-16 23:12:07.470 CET;1010123047221136;8;2023-02-16 23:12:11.779 CET
2023-02-16 23:12:14.990 CET;1010123047221144;8,2;2023-02-16 23:12:19.140 CET
2023-02-16 23:12:22.230 CET;1010123047221151;8;2023-02-16 23:12:26.499 CET
2023-02-16 23:12:37.190 CET;1010123047221206;8,2;2023-02-16 23:12:41.378 CET
2023-02-16 23:12:51.719 CET;1010123047221221;8;2023-02-16 23:12:56.007 CET
2023-02-16 23:12:59.309 CET;1010123047221228;8,2;2023-02-16 23:13:03.529 CET
2023-02-16 23:13:21.489 CET;1010123047221250;8;2023-02-16 23:13:25.698 CET
2023-02-16 23:13:51.217 CET;1010123047221320;8,2;2023-02-16 23:13:55.467 CET
2023-02-16 23:13:58.608 CET;1010123047221327;8;2023-02-16 23:14:02.897 CET
2023-02-16 23:14:06.197 CET;1010123047221335;8,2;2023-02-16 23:14:10.427 CET
2023-02-16 23:14:13.507 CET;1010123047221342;8;2023-02-16 23:14:17.788 CET
2023-02-16 23:14:20.917 CET;1010123047221350;8,2;2023-02-16 23:14:25.138 CET
2023-02-16 23:14:35.947 CET;1010123047221404;8;2023-02-16 23:14:40.177 CET
2023-02-16 23:14:58.346 CET;1010123047221427;8,2;2023-02-16 23:15:02.575 CET
2023-02-16 23:15:05.687 CET;1010123047221434;8;2023-02-16 23:15:09.855 CET
2023-02-16 23:15:42.957 CET;1010123047221512;8,2;2023-02-16 23:15:47.157 CET
2023-02-16 23:16:05.137 CET;1010123047221534;8;2023-02-16 23:16:09.457 CET
2023-02-16 23:16:12.665 CET;1010123047221541;8,2;2023-02-16 23:16:16.895 CET
2023-02-16 23:16:42.345 CET;1010123047221611;8;2023-02-16 23:16:46.595 CET
2023-02-16 23:16:57.236 CET;1010123047221626;8,5;2023-02-16 23:17:01.464 CET
2023-02-16 23:17:04.565 CET;1010123047221633;8;2023-02-16 23:17:08.815 CET
2023-02-16 23:17:11.974 CET;1010123047221641;8,2;2023-02-16 23:17:16.184 CET
2023-02-16 23:17:19.275 CET;1010123047221648;7,7;2023-02-16 23:17:23.535 CET
2023-02-16 23:17:26.785 CET;1010123047221656;8;2023-02-16 23:17:30.973 CET
2023-02-16 23:17:34.184 CET;1010123047221703;8,2;2023-02-16 23:17:38.503 CET
2023-02-16 23:17:41.684 CET;1010123047221710;8;2023-02-16 23:17:45.944 CET
2023-02-16 23:17:56.535 CET;1010123047221725;8,5;2023-02-16 23:18:00.743 CET
2023-02-16 23:18:03.785 CET;1010123047221733;8;2023-02-16 23:18:08.015 CET
2023-02-16 23:18:41.045 CET;1010123047221810;8,2;2023-02-16 23:18:45.223 CET
2023-02-16 23:18:48.263 CET;1010123047221817;8;2023-02-16 23:18:52.503 CET
2023-02-16 23:19:10.813 CET;1010123047221839;8,2;2023-02-16 23:19:15.063 CET
2023-02-16 23:19:40.533 CET;1010123047221909;8;2023-02-16 23:19:44.823 CET
2023-02-16 23:19:47.763 CET;1010123047221917;8,2;2023-02-16 23:19:52.102 CET
2023-02-16 23:19:55.164 CET;1010123047221924;8;2023-02-16 23:19:59.384 CET
2023-02-16 23:20:10.174 CET;1010123047221939;8,5;2023-02-16 23:20:14.431 CET
2023-02-16 23:20:17.473 CET;1010123047221946;8,2;2023-02-16 23:20:21.713 CET
2023-02-16 23:20:24.943 CET;1010123047221954;8;2023-02-16 23:20:29.223 CET
2023-02-16 23:20:47.213 CET;1010123047222016;8,2;2023-02-16 23:20:51.471 CET
2023-02-16 23:20:54.602 CET;1010123047222023;8;2023-02-16 23:20:58.832 CET
2023-02-16 23:21:17.032 CET;1010123047222046;8,2;2023-02-16 23:21:21.232 CET
2023-02-16 23:21:24.451 CET;1010123047222053;8;2023-02-16 23:21:28.740 CET
2023-02-16 23:21:31.802 CET;1010123047222101;8,2;2023-02-16 23:21:36.032 CET
2023-02-16 23:21:46.681 CET;1010123047222115;8;2023-02-16 23:21:50.911 CET
2023-02-16 23:21:54.062 CET;1010123047222123;8,2;2023-02-16 23:21:58.260 CET
2023-02-16 23:22:01.411 CET;1010123047222130;8;2023-02-16 23:22:05.700 CET
2023-02-16 23:22:23.651 CET;1010123047222152;8,2;2023-02-16 23:22:27.871 CET
2023-02-16 23:22:38.451 CET;1010123047222207;8;2023-02-16 23:22:42.671 CET
2023-02-16 23:22:53.341 CET;1010123047222222;8,2;2023-02-16 23:22:57.551 CET
2023-02-16 23:23:00.611 CET;1010123047222230;8;2023-02-16 23:23:04.910 CET
2023-02-16 23:23:30.411 CET;1010123047222259;8,2;2023-02-16 23:23:34.680 CET
2023-02-16 23:23:45.160 CET;1010123047222314;8;2023-02-16 23:23:49.400 CET
2023-02-16 23:23:52.759 CET;1010123047222321;8,2;2023-02-16 23:23:57.069 CET
2023-02-16 23:24:07.420 CET;1010123047222336;8;2023-02-16 23:24:11.618 CET
2023-02-16 23:24:14.960 CET;1010123047222344;8,2;2023-02-16 23:24:19.138 CET
2023-02-16 23:24:22.480 CET;1010123047222351;8;2023-02-16 23:24:26.749 CET
2023-02-16 23:24:29.880 CET;1010123047222359;8,2;2023-02-16 23:24:34.099 CET
2023-02-16 23:24:37.220 CET;1010123047222406;8;2023-02-16 23:24:41.469 CET
2023-02-16 23:24:52.269 CET;1010123047222421;8,2;2023-02-16 23:24:56.519 CET
2023-02-16 23:24:59.660 CET;1010123047222428;8;2023-02-16 23:25:03.859 CET
2023-02-16 23:25:21.989 CET;1010123047222451;8,2;2023-02-16 23:25:26.178 CET
2023-02-16 23:25:36.979 CET;1010123047222506;8;2023-02-16 23:25:41.239 CET
2023-02-16 23:25:59.188 CET;1010123047222528;8,2;2023-02-16 23:26:03.388 CET
2023-02-16 23:26:06.519 CET;1010123047222535;8;2023-02-16 23:26:10.828 CET
2023-02-16 23:26:36.278 CET;1010123047222605;8,2;2023-02-16 23:26:40.596 CET
2023-02-16 23:26:51.038 CET;1010123047222620;8;2023-02-16 23:26:55.318 CET
2023-02-16 23:26:58.628 CET;1010123047222627;8,2;2023-02-16 23:27:02.826 CET
2023-02-16 23:27:13.326 CET;1010123047222642;8;2023-02-16 23:27:17.556 CET
2023-02-16 23:27:43.127 CET;1010123047222712;8,2;2023-02-16 23:27:47.315 CET
2023-02-16 23:27:50.496 CET;1010123047222719;8;2023-02-16 23:27:54.825 CET
2023-02-16 23:28:49.845 CET;1010123047222819;8,2;2023-02-16 23:28:54.115 CET
2023-02-16 23:29:26.974 CET;1010123047222856;8;2023-02-16 23:29:31.154 CET
2023-02-16 23:29:41.783 CET;1010123047222911;8,2;2023-02-16 23:29:45.953 CET
2023-02-16 23:29:49.273 CET;1010123047222918;8;2023-02-16 23:29:53.553 CET
2023-02-16 23:30:04.114 CET;1010123047222933;8,2;2023-02-16 23:30:08.354 CET
2023-02-16 23:30:11.434 CET;1010123047222940;8;2023-02-16 23:30:15.713 CET
2023-02-16 23:30:18.874 CET;1010123047222948;8,2;2023-02-16 23:30:23.072 CET
2023-02-16 23:30:26.394 CET;1010123047222955;8;2023-02-16 23:30:30.592 CET
2023-02-16 23:30:48.733 CET;1010123047223017;8,2;2023-02-16 23:30:52.911 CET
2023-02-16 23:31:18.312 CET;1010123047223047;8;2023-02-16 23:31:22.512 CET
2023-02-16 23:31:33.092 CET;1010123047223102;8,5;2023-02-16 23:31:37.391 CET
2023-02-16 23:31:40.693 CET;1010123047223109;8;2023-02-16 23:31:44.921 CET
2023-02-16 23:32:02.931 CET;1010123047223132;8,2;2023-02-16 23:32:07.141 CET
2023-02-16 23:32:17.711 CET;1010123047223146;8;2023-02-16 23:32:21.950 CET
2023-02-16 23:32:32.542 CET;1010123047223201;8,2;2023-02-16 23:32:36.770 CET
2023-02-16 23:32:40.002 CET;1010123047223209;8;2023-02-16 23:32:44.201 CET
2023-02-16 23:32:54.752 CET;1010123047223224;8,2;2023-02-16 23:32:59.002 CET
2023-02-16 23:33:16.930 CET;1010123047223246;8;2023-02-16 23:33:21.150 CET
2023-02-16 23:33:39.301 CET;1010123047223308;8,2;2023-02-16 23:33:43.480 CET
2023-02-16 23:33:46.651 CET;1010123047223316;8,5;2023-02-16 23:33:50.911 CET
2023-02-16 23:33:54.131 CET;1010123047223323;8;2023-02-16 23:33:58.361 CET
2023-02-16 23:34:23.779 CET;1010123047223353;8,2;2023-02-16 23:34:28.039 CET
2023-02-16 23:34:31.150 CET;1010123047223400;8;2023-02-16 23:34:35.388 CET
2023-02-16 23:34:46.019 CET;1010123047223415;8,2;2023-02-16 23:34:50.279 CET
2023-02-16 23:35:08.190 CET;1010123047223437;8;2023-02-16 23:35:12.430 CET
2023-02-16 23:35:15.700 CET;1010123047223445;8,5;2023-02-16 23:35:19.938 CET
2023-02-16 23:35:23.019 CET;1010123047223452;8;2023-02-16 23:35:27.229 CET
2023-02-16 23:35:30.670 CET;1010123047223500;8,2;2023-02-16 23:35:34.839 CET
2023-02-16 23:36:00.289 CET;1010123047223529;8;2023-02-16 23:36:04.519 CET
2023-02-16 23:36:15.249 CET;1010123047223544;8,2;2023-02-16 23:36:19.569 CET
2023-02-16 23:36:37.448 CET;1010123047223606;8;2023-02-16 23:36:41.719 CET
2023-02-16 23:36:44.989 CET;1010123047223614;8,2;2023-02-16 23:36:49.239 CET
2023-02-16 23:36:59.809 CET;1010123047223629;8;2023-02-16 23:37:04.118 CET
2023-02-16 23:37:29.467 CET;1010123047223658;8,2;2023-02-16 23:37:33.717 CET
2023-02-16 23:37:36.798 CET;1010123047223706;8;2023-02-16 23:37:41.076 CET
2023-02-16 23:37:44.318 CET;1010123047223713;8,2;2023-02-16 23:37:48.516 CET
2023-02-16 23:38:28.766 CET;1010123047223758;8;2023-02-16 23:38:32.996 CET
2023-02-16 23:38:36.217 CET;1010123047223805;8,2;2023-02-16 23:38:40.516 CET
2023-02-16 23:38:51.026 CET;1010123047223820;8;2023-02-16 23:38:55.226 CET
2023-02-16 23:39:20.867 CET;1010123047223850;8,2;2023-02-16 23:39:25.076 CET
2023-02-16 23:39:43.065 CET;1010123047223912;8,5;2023-02-16 23:39:47.246 CET
2023-02-16 23:39:50.315 CET;1010123047223920;8,2;2023-02-16 23:39:54.595 CET
2023-02-16 23:39:57.825 CET;1010123047223927;8;2023-02-16 23:40:02.046 CET
2023-02-16 23:40:05.115 CET;1010123047223935;8,5;2023-02-16 23:40:09.315 CET
2023-02-16 23:40:12.696 CET;1010123047223942;8,2;2023-02-16 23:40:16.915 CET
2023-02-16 23:40:42.194 CET;1010123047224012;8,5;2023-02-16 23:40:46.453 CET
2023-02-16 23:40:49.694 CET;1010123047224019;8,2;2023-02-16 23:40:53.964 CET
2023-02-16 23:40:57.244 CET;1010123047224027;8;2023-02-16 23:41:01.473 CET
2023-02-16 23:41:04.785 CET;1010123047224034;8,2;2023-02-16 23:41:08.993 CET
2023-02-16 23:41:12.154 CET;1010123047224042;8;2023-02-16 23:41:16.354 CET
2023-02-16 23:41:19.595 CET;1010123047224049;8,2;2023-02-16 23:41:23.875 CET
2023-02-16 23:41:27.055 CET;1010123047224057;8;2023-02-16 23:41:31.313 CET
2023-02-16 23:41:34.505 CET;1010123047224104;8,2;2023-02-16 23:41:38.755 CET
2023-02-16 23:41:41.765 CET;1010123047224112;8;2023-02-16 23:41:46.043 CET
2023-02-16 23:41:56.765 CET;1010123047224126;8,2;2023-02-16 23:42:01.003 CET
2023-02-16 23:42:33.993 CET;1010123047224204;8;2023-02-16 23:42:38.282 CET
2023-02-16 23:47:07.240 CET;1010123047224234;7,7;2023-02-16 23:47:11.490 CET
2023-02-16 23:47:29.609 CET;1010123047224700;8;2023-02-16 23:47:33.888 CET
2023-02-16 23:47:44.398 CET;1010123047224714;7,7;2023-02-16 23:47:48.608 CET
2023-02-16 23:47:51.759 CET;1010123047224722;8;2023-02-16 23:47:56.049 CET
2023-02-16 23:48:14.128 CET;1010123047224744;7,7;2023-02-16 23:48:18.457 CET
2023-02-16 23:48:21.608 CET;1010123047224752;8;2023-02-16 23:48:25.888 CET
2023-02-16 23:48:44.058 CET;1010123047224814;8,2;2023-02-16 23:48:48.207 CET
2023-02-16 23:49:13.788 CET;1010123047224844;8;2023-02-16 23:49:18.046 CET
2023-02-16 23:49:21.187 CET;1010123047224851;8,5;2023-02-16 23:49:25.407 CET
2023-02-16 23:49:28.507 CET;1010123047224859;8;2023-02-16 23:49:32.757 CET
2023-02-16 23:50:05.756 CET;1010123047224936;8,2;2023-02-16 23:50:09.976 CET
2023-02-16 23:50:13.206 CET;1010123047224944;8;2023-02-16 23:50:17.484 CET
2023-02-16 23:50:21.226 CET;1010123047224951;8,2;2023-02-16 23:50:25.414 CET
2023-02-16 23:50:36.026 CET;1010123047225006;8;2023-02-16 23:50:40.285 CET
2023-02-16 23:51:20.714 CET;1010123047225051;8,2;2023-02-16 23:51:24.934 CET
2023-02-16 23:51:28.015 CET;1010123047225058;8;2023-02-16 23:51:32.303 CET
2023-02-16 23:51:50.595 CET;1010123047225120;8,2;2023-02-16 23:51:54.763 CET
2023-02-16 23:52:12.855 CET;1010123047225143;8;2023-02-16 23:52:17.094 CET
2023-02-16 23:52:20.184 CET;1010123047225150;8,2;2023-02-16 23:52:24.444 CET
2023-02-16 23:52:35.045 CET;1010123047225205;8;2023-02-16 23:52:39.345 CET
2023-02-16 23:52:49.813 CET;1010123047225220;8,2;2023-02-16 23:52:54.053 CET
2023-02-16 23:53:27.084 CET;1010123047225257;8;2023-02-16 23:53:31.322 CET
2023-02-16 23:53:34.453 CET;1010123047225304;8,2;2023-02-16 23:53:38.693 CET
2023-02-16 23:53:41.874 CET;1010123047225312;8,5;2023-02-16 23:53:46.134 CET
2023-02-16 23:53:49.374 CET;1010123047225319;8,2;2023-02-16 23:53:53.573 CET
2023-02-16 23:54:04.213 CET;1010123047225334;8;2023-02-16 23:54:08.453 CET
2023-02-16 23:54:18.862 CET;1010123047225349;8,2;2023-02-16 23:54:23.092 CET
2023-02-16 23:54:56.072 CET;1010123047225426;8;2023-02-16 23:55:00.302 CET
2023-02-16 23:55:03.403 CET;1010123047225434;8,2;2023-02-16 23:55:07.663 CET
2023-02-16 23:55:47.901 CET;1010123047225518;8,5;2023-02-16 23:55:52.131 CET
2023-02-16 23:55:55.332 CET;1010123047225526;8,2;2023-02-16 23:55:59.572 CET
2023-02-16 23:56:17.822 CET;1010123047225548;8,5;2023-02-16 23:56:22.062 CET
2023-02-16 23:56:25.292 CET;1010123047225555;8,2;2023-02-16 23:56:29.480 CET
2023-02-16 23:56:47.530 CET;1010123047225618;8;2023-02-16 23:56:51.740 CET
2023-02-16 23:56:54.980 CET;1010123047225625;8,5;2023-02-16 23:56:59.250 CET
2023-02-16 23:57:02.490 CET;1010123047225633;8,2;2023-02-16 23:57:06.690 CET
2023-02-16 23:57:17.381 CET;1010123047225648;8;2023-02-16 23:57:21.650 CET
2023-02-16 23:57:24.710 CET;1010123047225655;8,5;2023-02-16 23:57:28.940 CET
2023-02-16 23:57:32.101 CET;1010123047225702;8,2;2023-02-16 23:57:36.361 CET
2023-02-16 23:57:46.900 CET;1010123047225717;8;2023-02-16 23:57:51.108 CET
2023-02-16 23:58:01.750 CET;1010123047225732;8,2;2023-02-16 23:58:05.969 CET
2023-02-16 23:59:16.088 CET;1010123047225846;8;2023-02-16 23:59:20.388 CET
2023-02-16 23:59:23.628 CET;1010123047225854;8,2;2023-02-16 23:59:27.898 CET
2023-02-16 23:59:31.128 CET;1010123047225901;8;2023-02-16 23:59:35.428 CET
2023-02-16 23:59:38.368 CET;1010123047225909;8,2;2023-02-16 23:59:42.618 CET
2023-02-16 23:59:45.858 CET;1010123047225916;8;2023-02-16 23:59:50.068 CET
2023-02-17 00:00:23.048 CET;1010123047225953;8,2;2023-02-17 00:00:27.257 CET
2023-02-17 00:00:45.288 CET;1010123047230015;8,5;2023-02-17 00:00:49.497 CET
2023-02-17 00:00:52.628 CET;1010123047230023;8,2;2023-02-17 00:00:56.846 CET
2023-02-17 00:01:15.036 CET;1010123047230045;8;2023-02-17 00:01:19.346 CET
2023-02-17 00:01:22.486 CET;1010123047230052;8,2;2023-02-17 00:01:26.687 CET
2023-02-17 00:01:59.607 CET;1010123047230130;8;2023-02-17 00:02:03.836 CET
2023-02-17 00:02:14.506 CET;1010123047230145;8,2;2023-02-17 00:02:18.704 CET
2023-02-17 00:02:29.216 CET;1010123047230200;8,5;2023-02-17 00:02:33.414 CET
2023-02-17 00:02:36.766 CET;1010123047230207;8,2;2023-02-17 00:02:41.006 CET
2023-02-17 00:02:51.535 CET;1010123047230222;8;2023-02-17 00:02:55.733 CET
2023-02-17 00:02:59.055 CET;1010123047230229;8,2;2023-02-17 00:03:03.335 CET
2023-02-17 00:03:43.444 CET;1010123047230314;8;2023-02-17 00:03:47.654 CET
2023-02-17 00:03:50.993 CET;1010123047230321;8,2;2023-02-17 00:03:55.263 CET
2023-02-17 00:04:43.023 CET;1010123047230413;8;2023-02-17 00:04:47.272 CET
2023-02-17 00:04:50.312 CET;1010123047230421;8,2;2023-02-17 00:04:54.621 CET
2023-02-17 00:05:20.153 CET;1010123047230450;8;2023-02-17 00:05:24.391 CET
2023-02-17 00:05:27.592 CET;1010123047230458;8,5;2023-02-17 00:05:31.901 CET
2023-02-17 00:05:34.872 CET;1010123047230505;8,2;2023-02-17 00:05:39.092 CET
2023-02-17 00:06:02.832 CET;1010223047230538;8,5;2023-02-17 00:06:07.082 CET
2023-02-17 00:06:10.542 CET;1010223047230546;8,2;2023-02-17 00:06:14.802 CET
2023-02-17 00:06:40.332 CET;1010223047230615;8;2023-02-17 00:06:44.552 CET
2023-02-17 00:06:47.721 CET;1010223047230623;8,2;2023-02-17 00:06:51.980 CET
2023-02-17 00:07:02.502 CET;1010223047230638;8;2023-02-17 00:07:06.700 CET
2023-02-17 00:07:17.270 CET;1010223047230652;8,2;2023-02-17 00:07:21.589 CET
2023-02-17 00:07:32.121 CET;1010223047230707;8;2023-02-17 00:07:36.299 CET
2023-02-17 00:09:28.490 CET;1010223047230715;8,2;2023-02-17 00:09:32.799 CET
2023-02-17 00:09:35.930 CET;1010223047230722;7,7;2023-02-17 00:09:40.140 CET
2023-02-17 00:11:40.838 CET;1010223047230908;8;2023-02-17 00:11:45.138 CET
2023-02-17 00:11:55.588 CET;1010223047231114;7,7;2023-02-17 00:11:59.826 CET
2023-02-17 00:12:10.417 CET;1010223047231129;8;2023-02-17 00:12:14.717 CET
2023-02-17 00:12:32.647 CET;1010223047231202;8,2;2023-02-17 00:12:36.946 CET
2023-02-17 00:12:40.197 CET;1010223047231210;8;2023-02-17 00:12:44.476 CET
2023-02-17 00:13:32.107 CET;1010223047231303;8,2;2023-02-17 00:13:36.296 CET
2023-02-17 00:13:39.516 CET;1010223047231310;8;2023-02-17 00:13:43.756 CET
2023-02-17 00:13:46.885 CET;1010223047231318;8,2;2023-02-17 00:13:51.186 CET
2023-02-17 00:14:01.706 CET;1010223047231333;8,5;2023-02-17 00:14:05.986 CET
2023-02-17 00:14:09.226 CET;1010223047231340;8;2023-02-17 00:14:13.436 CET
2023-02-17 00:14:24.046 CET;1010223047231355;8,2;2023-02-17 00:14:28.234 CET
2023-02-17 00:14:38.915 CET;1010223047231410;8;2023-02-17 00:14:43.184 CET
2023-02-17 00:14:46.285 CET;1010223047231417;8,2;2023-02-17 00:14:50.464 CET
2023-02-17 00:14:53.684 CET;1010223047231425;8;2023-02-17 00:14:57.914 CET
2023-02-17 00:15:01.115 CET;1010223047231432;8,2;2023-02-17 00:15:05.424 CET
2023-02-17 00:15:15.914 CET;1010223047231447;8;2023-02-17 00:15:20.234 CET
2023-02-17 00:15:23.355 CET;1010223047231454;8,2;2023-02-17 00:15:27.585 CET
2023-02-17 00:15:53.115 CET;1010223047231524;8;2023-02-17 00:15:57.424 CET
2023-02-17 00:16:00.575 CET;1010223047231532;8,5;2023-02-17 00:16:04.793 CET
2023-02-17 00:16:08.095 CET;1010223047231539;8,2;2023-02-17 00:16:12.303 CET
2023-02-17 00:16:15.513 CET;1010223047231546;8;2023-02-17 00:16:19.823 CET
2023-02-17 00:16:23.073 CET;1010223047231554;8,2;2023-02-17 00:16:27.273 CET
2023-02-17 00:16:37.864 CET;1010223047231609;8;2023-02-17 00:16:42.144 CET
2023-02-17 00:16:45.273 CET;1010223047231616;8,2;2023-02-17 00:16:49.513 CET
2023-02-17 00:16:52.753 CET;1010223047231624;8;2023-02-17 00:16:56.953 CET
2023-02-17 00:17:00.154 CET;1010223047231631;8,2;2023-02-17 00:17:04.394 CET
2023-02-17 00:17:29.763 CET;1010223047231701;8;2023-02-17 00:17:34.073 CET
2023-02-17 00:17:52.062 CET;1010223047231723;8,2;2023-02-17 00:17:56.322 CET
2023-02-17 00:18:14.332 CET;1010223047231745;8;2023-02-17 00:18:18.542 CET
2023-02-17 00:18:29.072 CET;1010223047231801;8,5;2023-02-17 00:18:33.361 CET
2023-02-17 00:18:36.542 CET;1010223047231808;8,2;2023-02-17 00:18:40.792 CET
2023-02-17 00:18:43.961 CET;1010223047231815;8,5;2023-02-17 00:18:48.141 CET
2023-02-17 00:18:51.282 CET;1010223047231823;8;2023-02-17 00:18:55.512 CET
2023-02-17 00:18:58.792 CET;1010223047231831;8,2;2023-02-17 00:19:03.030 CET
2023-02-17 00:19:21.012 CET;1010223047231853;8;2023-02-17 00:19:25.270 CET
2023-02-17 00:20:05.391 CET;1010223047231938;8,2;2023-02-17 00:20:09.601 CET
2023-02-17 00:20:20.121 CET;1010223047231953;8;2023-02-17 00:20:24.391 CET
2023-02-17 00:20:27.540 CET;1010223047232001;8,5;2023-02-17 00:20:31.750 CET
2023-02-17 00:20:35.131 CET;1010223047232008;8,2;2023-02-17 00:20:39.351 CET
2023-02-17 00:21:04.599 CET;1010223047232038;8,5;2023-02-17 00:21:08.789 CET
2023-02-17 00:21:11.920 CET;1010223047232046;8,2;2023-02-17 00:21:16.148 CET
2023-02-17 00:22:48.917 CET;1010223047232223;8,5;2023-02-17 00:22:53.187 CET
2023-02-17 00:22:56.278 CET;1010223047232230;8,2;2023-02-17 00:23:00.486 CET
2023-02-17 00:23:11.507 CET;1010223047232245;8,5;2023-02-17 00:23:15.767 CET
2023-02-17 00:23:18.907 CET;1010223047232253;8,2;2023-02-17 00:23:23.197 CET
2023-02-17 00:23:41.108 CET;1010223047232315;8,5;2023-02-17 00:23:45.276 CET
2023-02-17 00:23:48.486 CET;1010223047232323;8,2;2023-02-17 00:23:52.726 CET
2023-02-17 00:24:41.266 CET;1010223047232415;8;2023-02-17 00:24:45.515 CET
2023-02-17 00:24:48.665 CET;1010223047232423;8,2;2023-02-17 00:24:52.885 CET
2023-02-17 00:25:26.155 CET;1010223047232500;8;2023-02-17 00:25:30.394 CET
2023-02-17 00:25:33.585 CET;1010223047232508;8,2;2023-02-17 00:25:37.835 CET
2023-02-17 00:25:56.845 CET;1010223047232530;8;2023-02-17 00:26:01.115 CET
2023-02-17 00:26:11.644 CET;1010223047232546;8,5;2023-02-17 00:26:15.845 CET
2023-02-17 00:26:34.325 CET;1010223047232608;8,2;2023-02-17 00:26:38.644 CET
2023-02-17 00:28:12.223 CET;1010223047232746;8,5;2023-02-17 00:28:16.482 CET
2023-02-17 00:28:19.532 CET;1010223047232754;8,2;2023-02-17 00:28:23.832 CET
2023-02-17 00:28:34.812 CET;1010223047232809;8,5;2023-02-17 00:28:39.032 CET
2023-02-17 00:28:42.282 CET;1010223047232816;8,2;2023-02-17 00:28:46.482 CET
2023-02-17 00:29:58.201 CET;1010223047232932;8;2023-02-17 00:30:02.471 CET
2023-02-17 00:30:05.562 CET;1010223047232940;8,5;2023-02-17 00:30:09.760 CET
2023-02-17 00:30:21.092 CET;1010223047232955;8,2;2023-02-17 00:30:25.290 CET
2023-02-17 00:30:28.522 CET;1010223047233003;8;2023-02-17 00:30:32.732 CET
2023-02-17 00:30:35.881 CET;1010223047233010;8,2;2023-02-17 00:30:40.171 CET
2023-02-17 00:31:28.980 CET;1010223047233103;8,5;2023-02-17 00:31:33.279 CET
2023-02-17 00:31:36.411 CET;1010223047233111;8,2;2023-02-17 00:31:40.640 CET
2023-02-17 00:31:44.450 CET;1010223047233118;8,5;2023-02-17 00:31:48.730 CET
2023-02-17 00:31:52.341 CET;1010223047233126;8,2;2023-02-17 00:31:56.640 CET
2023-02-17 00:31:59.690 CET;1010223047233133;8;2023-02-17 00:32:03.920 CET
2023-02-17 00:32:06.911 CET;1010223047233141;8,2;2023-02-17 00:32:11.200 CET
2023-02-17 00:32:29.380 CET;1010223047233204;8,5;2023-02-17 00:32:33.599 CET
2023-02-17 00:32:37.359 CET;1010223047233211;8,2;2023-02-17 00:32:41.519 CET
2023-02-17 00:32:59.680 CET;1010223047233234;8;2023-02-17 00:33:03.928 CET
2023-02-17 00:33:14.509 CET;1010223047233249;8,5;2023-02-17 00:33:18.799 CET
2023-02-17 00:33:21.918 CET;1010223047233256;8,2;2023-02-17 00:33:26.157 CET
2023-02-17 00:34:45.417 CET;1010223047233419;8,5;2023-02-17 00:34:49.677 CET
2023-02-17 00:34:52.736 CET;1010223047233427;8,2;2023-02-17 00:34:56.957 CET
2023-02-17 00:37:12.303 CET;1010223047233442;8;2023-02-17 00:37:18.424 CET
2023-02-17 00:37:28.813 CET;1010223047233457;8,2;2023-02-17 00:37:33.042 CET
2023-02-17 00:37:36.144 CET;1010223047233505;8;2023-02-17 00:37:40.323 CET
2023-02-17 00:37:43.614 CET;1010223047233702;8,5;2023-02-17 00:37:47.931 CET
2023-02-17 00:37:51.082 CET;1010223047233709;8;2023-02-17 00:37:55.282 CET
2023-02-17 00:38:13.223 CET;1010223047233742;8,2;2023-02-17 00:38:17.522 CET
2023-02-17 00:38:28.042 CET;1010223047233758;8;2023-02-17 00:38:32.311 CET
2023-02-17 00:38:50.490 CET;1010223047233821;8,2;2023-02-17 00:38:54.720 CET
2023-02-17 00:39:05.210 CET;1010223047233836;8,5;2023-02-17 00:39:09.529 CET
2023-02-17 00:39:12.571 CET;1010223047233843;8,2;2023-02-17 00:39:16.789 CET
2023-02-17 00:40:26.569 CET;1010223047234000;8;2023-02-17 00:40:30.809 CET
2023-02-17 00:40:34.049 CET;1010223047234007;8,2;2023-02-17 00:40:38.319 CET
2023-02-17 00:40:48.749 CET;1010223047234023;8;2023-02-17 00:40:52.957 CET
2023-02-17 00:40:56.118 CET;1010223047234030;8,2;2023-02-17 00:41:00.408 CET
2023-02-17 00:41:11.489 CET;1010223047234046;8,5;2023-02-17 00:41:15.757 CET
2023-02-17 00:41:18.907 CET;1010223047234053;8,2;2023-02-17 00:41:23.118 CET
