,time,TraceabilityCode,PressForceValueRR,time.value
6899,2023-02-07 19:03:09.371,1010123038180225,94.6,2023-02-07 19:03:14.289
6900,2023-02-07 19:03:17.480,1010123038180233,94.4,2023-02-07 19:03:22.301
6901,2023-02-07 19:03:25.500,1010123038180241,94.1,2023-02-07 19:03:30.381
6902,2023-02-07 19:03:33.470,1010123038180249,94.6,2023-02-07 19:03:38.289
6903,2023-02-07 19:03:41.540,1010123038180257,94.1,2023-02-07 19:03:46.369
6904,2023-02-07 19:03:49.640,1010123038180305,94.6,2023-02-07 19:03:54.440
6905,2023-02-07 19:04:05.819,1010123038180321,94.9,2023-02-07 19:04:10.700
6906,2023-02-07 19:04:13.880,1010123038180329,94.6,2023-02-07 19:04:18.769
6907,2023-02-07 19:04:21.920,1010123038180338,94.4,2023-02-07 19:04:26.859
6908,2023-02-07 19:04:30.009,1010123038180346,94.6,2023-02-07 19:04:34.940
6909,2023-02-07 19:04:54.209,1010123038180410,94.9,2023-02-07 19:04:59.098
6910,2023-02-07 19:05:02.388,1010123038180418,94.4,2023-02-07 19:05:07.178
6911,2023-02-07 19:05:18.559,1010123038180434,94.6,2023-02-07 19:05:23.348
6912,2023-02-07 19:05:26.608,1010123038180442,94.1,2023-02-07 19:05:31.418
6913,2023-02-07 19:05:34.719,1010123038180450,94.4,2023-02-07 19:05:39.658
6914,2023-02-07 19:06:07.069,1010123038180523,94.9,2023-02-07 19:06:11.979
6915,2023-02-07 19:06:23.157,1010123038180539,94.1,2023-02-07 19:06:27.977
6916,2023-02-07 19:06:31.217,1010123038180547,94.9,2023-02-07 19:06:36.048
6917,2023-02-07 19:06:39.328,1010123038180555,94.6,2023-02-07 19:06:44.138
6918,2023-02-07 19:06:55.477,1010123038180611,94.9,2023-02-07 19:07:00.298
6919,2023-02-07 19:07:11.507,1010123038180627,94.4,2023-02-07 19:07:16.378
6920,2023-02-07 19:07:19.627,1010123038180636,94.6,2023-02-07 19:07:24.526
6921,2023-02-07 19:07:35.877,1010123038180652,94.4,2023-02-07 19:07:40.697
6922,2023-02-07 19:07:43.836,1010123038180700,94.6,2023-02-07 19:07:48.786
6923,2023-02-07 19:08:00.096,1010123038180716,94.1,2023-02-07 19:08:04.937
6924,2023-02-07 19:08:08.187,1010123038180724,94.6,2023-02-07 19:08:13.016
6925,2023-02-07 19:08:16.226,1010123038180732,94.4,2023-02-07 19:08:21.026
6926,2023-02-07 19:08:24.236,1010123038180740,94.1,2023-02-07 19:08:29.095
6927,2023-02-07 19:08:32.397,1010123038180748,94.4,2023-02-07 19:08:37.176
6928,2023-02-07 19:08:40.427,1010123038180756,94.1,2023-02-07 19:08:45.335
6929,2023-02-07 19:08:48.565,1010123038180804,94.9,2023-02-07 19:08:53.496
6930,2023-02-07 19:08:56.726,1010123038180812,94.6,2023-02-07 19:09:01.585
6931,2023-02-07 19:09:36.996,1010123038180853,94.9,2023-02-07 19:09:41.894
6932,2023-02-07 19:09:45.105,1010123038180901,94.6,2023-02-07 19:09:49.974
6933,2023-02-07 19:10:17.365,1010123038180933,94.4,2023-02-07 19:10:22.213
6934,2023-02-07 19:10:25.483,1010123038180941,94.6,2023-02-07 19:10:30.302
6935,2023-02-07 19:10:33.573,1010123038180949,94.9,2023-02-07 19:10:38.372
6936,2023-02-07 19:10:41.654,1010123038180957,94.6,2023-02-07 19:10:46.453
6937,2023-02-07 19:11:11.424,1010123038181006,93.8,2023-02-07 19:11:16.273
6938,2023-02-07 19:11:19.943,1010123038181014,94.1,2023-02-07 19:11:24.762
6939,2023-02-07 19:11:27.852,1010123038181022,93.8,2023-02-07 19:11:32.782
6940,2023-02-07 19:11:43.903,1010123038181038,94.1,2023-02-07 19:11:48.782
6941,2023-02-07 19:11:51.983,1010123038181046,93.6,2023-02-07 19:11:56.851
6942,2023-02-07 19:12:00.032,1010123038181054,94.1,2023-02-07 19:12:04.861
6943,2023-02-07 19:12:08.003,1010123038181102,94.4,2023-02-07 19:12:12.861
6944,2023-02-07 19:12:16.003,1010123038181110,93.8,2023-02-07 19:12:20.851
6945,2023-02-07 19:12:24.052,1010123038181137,94.4,2023-02-07 19:12:28.940
6946,2023-02-07 19:12:32.082,1010123038181146,94.1,2023-02-07 19:12:36.930
6947,2023-02-07 19:12:40.082,1010123038181155,93.8,2023-02-07 19:12:45.010
6948,2023-02-07 19:12:48.092,1010123038181203,94.4,2023-02-07 19:12:52.941
6949,2023-02-07 19:12:56.171,1010123038181211,93.8,2023-02-07 19:13:01.022
6950,2023-02-07 19:13:04.221,1010123038181219,93.6,2023-02-07 19:13:09.111
6951,2023-02-07 19:13:17.961,1010123038181227,94.9,2023-02-07 19:13:22.851
6952,2023-02-07 19:13:26.940,1010123038181235,94.4,2023-02-07 19:13:31.821
6953,2023-02-07 19:13:34.901,1010123038181243,94.6,2023-02-07 19:13:39.811
6954,2023-02-07 19:13:43.000,1010123038181251,94.1,2023-02-07 19:13:47.821
6955,2023-02-07 19:13:59.190,1010123038181316,93.6,2023-02-07 19:14:04.061
6956,2023-02-07 19:14:07.210,1010123038181324,93.8,2023-02-07 19:14:12.061
6957,2023-02-07 19:14:15.200,1010123038181332,94.1,2023-02-07 19:14:20.059
6958,2023-02-07 19:14:23.150,1010123038181340,94.6,2023-02-07 19:14:27.980
6959,2023-02-07 19:14:31.130,1010123038181348,93.8,2023-02-07 19:14:35.900
6960,2023-02-07 19:14:39.069,1010123038181356,94.1,2023-02-07 19:14:43.910
6961,2023-02-07 19:14:47.039,1010123038181404,94.6,2023-02-07 19:14:51.908
6962,2023-02-07 19:14:55.130,1010123038181412,94.4,2023-02-07 19:14:59.979
6963,2023-02-07 19:15:03.150,1010123038181420,94.6,2023-02-07 19:15:08.059
6964,2023-02-07 19:15:11.309,1010123038181428,95.2,2023-02-07 19:15:16.209
6965,2023-02-07 19:15:19.489,1010123038181436,93.8,2023-02-07 19:15:24.388
6966,2023-02-07 19:15:27.539,1010123038181443,94.4,2023-02-07 19:15:32.368
6967,2023-02-07 19:15:35.608,1010123038181451,93.8,2023-02-07 19:15:40.539
6968,2023-02-07 19:15:43.678,1010123038181459,94.4,2023-02-07 19:15:48.539
6969,2023-02-07 19:16:07.838,1010123038181523,94.6,2023-02-07 19:16:12.688
6970,2023-02-07 19:16:15.948,1010123038181531,94.1,2023-02-07 19:16:20.789
6971,2023-02-07 19:16:23.918,1010123038181539,94.6,2023-02-07 19:16:28.779
6972,2023-02-07 19:16:31.908,1010123038181548,94.4,2023-02-07 19:16:36.778
6973,2023-02-07 19:16:48.029,1010123038181604,94.6,2023-02-07 19:16:52.857
6974,2023-02-07 19:16:56.048,1010123038181612,94.4,2023-02-07 19:17:00.947
6975,2023-02-07 19:17:04.167,1010123038181620,94.9,2023-02-07 19:17:09.016
6976,2023-02-07 19:17:12.187,1010123038181628,94.6,2023-02-07 19:17:17.107
6977,2023-02-07 19:17:20.368,1010123038181636,94.9,2023-02-07 19:17:25.177
6978,2023-02-07 19:17:28.388,1010123038181644,94.6,2023-02-07 19:17:33.266
6979,2023-02-07 19:17:44.618,1010123038181700,94.4,2023-02-07 19:17:49.427
6980,2023-02-07 19:17:52.657,1010123038181708,94.1,2023-02-07 19:17:57.507
6981,2023-02-07 19:48:13.184,1010223038184558,33.0,2023-02-07 19:48:20.772
6982,2023-02-07 20:01:06.039,1010223038184711,32.8,2023-02-07 20:01:11.618
6983,2023-02-07 20:01:20.148,1010223038184720,33.8,2023-02-07 20:01:25.688
6984,2023-02-07 20:01:29.358,1010223038184729,33.3,2023-02-07 20:01:34.878
6985,2023-02-07 20:01:38.598,1010223038184823,33.0,2023-02-07 20:01:44.157
6986,2023-02-07 20:02:18.469,1010223038184832,33.6,2023-02-07 20:02:23.996
6987,2023-02-07 20:03:07.898,1010223038184840,33.8,2023-02-07 20:03:13.447
6988,2023-02-07 20:03:25.117,1010223038190125,33.6,2023-02-07 20:03:30.645
6989,2023-02-07 20:03:33.586,1010223038190133,33.8,2023-02-07 20:03:39.127
6990,2023-02-07 20:03:50.667,1010223038190151,34.1,2023-02-07 20:03:56.256
6991,2023-02-07 20:03:59.296,1010223038190200,33.8,2023-02-07 20:04:04.806
6992,2023-02-07 20:04:07.776,1010223038190208,34.1,2023-02-07 20:04:13.367
6993,2023-02-07 20:04:30.127,1010223038190333,34.4,2023-02-07 20:04:35.776
6994,2023-02-07 20:04:48.627,1010223038190351,34.1,2023-02-07 20:04:54.256
6995,2023-02-07 20:05:13.726,1010223038190417,33.6,2023-02-07 20:05:19.265
6996,2023-02-07 20:05:31.796,1010223038190434,34.4,2023-02-07 20:05:37.365
6997,2023-02-07 20:05:41.036,1010223038190443,33.8,2023-02-07 20:05:46.654
6998,2023-02-07 20:05:58.865,1010223038190509,33.3,2023-02-07 20:06:04.493
6999,2023-02-07 20:06:07.535,1010223038190518,33.6,2023-02-07 20:06:13.144
7000,2023-02-07 20:06:16.154,1010223038190527,34.1,2023-02-07 20:06:21.763
7001,2023-02-07 20:06:25.365,1010223038190535,34.4,2023-02-07 20:06:30.983
7002,2023-02-07 20:06:33.914,1010223038190544,33.8,2023-02-07 20:06:39.535
7003,2023-02-07 20:06:59.864,1010223038190611,34.1,2023-02-07 20:07:05.453
7004,2023-02-07 20:07:43.553,1010223038190654,34.4,2023-02-07 20:07:49.223
7005,2023-02-07 20:08:09.433,1010223038190736,34.1,2023-02-07 20:08:15.032
7006,2023-02-07 20:08:18.523,1010123038190745,33.3,2023-02-07 20:08:24.072
7007,2023-02-07 20:08:36.601,1010123038190802,34.6,2023-02-07 20:08:42.252
7008,2023-02-07 20:08:45.891,1010123038190810,32.8,2023-02-07 20:08:51.451
7009,2023-02-07 20:08:55.072,1010123038190819,33.6,2023-02-07 20:09:00.651
7010,2023-02-07 20:09:03.651,1010123038190827,33.0,2023-02-07 20:09:09.220
7011,2023-02-07 20:09:12.891,1010123038190837,34.1,2023-02-07 20:09:18.492
7012,2023-02-07 20:09:30.071,1010123038190853,33.6,2023-02-07 20:09:35.621
7013,2023-02-07 20:09:39.301,1010123038190902,34.1,2023-02-07 20:09:44.891
7014,2023-02-07 20:09:47.921,1010123038190910,34.4,2023-02-07 20:09:53.460
7015,2023-02-07 20:09:56.411,1010123038190919,34.1,2023-02-07 20:10:02.020
7016,2023-02-07 20:10:14.260,1010123038190936,34.6,2023-02-07 20:10:19.861
7017,2023-02-07 20:10:31.339,1010123038190953,33.3,2023-02-07 20:10:36.890
7018,2023-02-07 20:10:40.559,1010123038191001,34.4,2023-02-07 20:10:46.170
7019,2023-02-07 20:10:49.160,1010123038191010,34.1,2023-02-07 20:10:54.739
7020,2023-02-07 20:10:57.700,1010123038191018,32.2,2023-02-07 20:11:03.309
7021,2023-02-07 20:11:06.890,1010123038191027,33.3,2023-02-07 20:11:12.490
7022,2023-02-07 20:11:15.509,1010123038191035,33.8,2023-02-07 20:11:21.138
7023,2023-02-07 20:11:24.219,1010123038191044,33.3,2023-02-07 20:11:29.769
7024,2023-02-07 20:11:33.448,1010123038191052,34.1,2023-02-07 20:11:39.059
7025,2023-02-07 20:11:42.078,1010123038191101,33.8,2023-02-07 20:11:47.618
7026,2023-02-07 20:11:59.178,1010123038191118,34.1,2023-02-07 20:12:04.818
7027,2023-02-07 20:12:07.938,1010123038191126,33.0,2023-02-07 20:12:13.447
7028,2023-02-07 20:12:17.118,1010123038191135,34.1,2023-02-07 20:12:22.648
7029,2023-02-07 20:12:34.328,1010123038191152,34.4,2023-02-07 20:12:39.868
7030,2023-02-07 20:12:42.938,1010123038191200,34.1,2023-02-07 20:12:48.568
7031,2023-02-07 20:12:52.148,1010123038191209,34.6,2023-02-07 20:12:57.697
7032,2023-02-07 20:13:09.298,1010123038191226,34.4,2023-02-07 20:13:14.897
7033,2023-02-07 20:13:17.798,1010123038191235,33.3,2023-02-07 20:13:23.377
7034,2023-02-07 20:13:27.017,1010123038191243,34.4,2023-02-07 20:13:32.657
7035,2023-02-07 20:13:35.608,1010123038191252,34.1,2023-02-07 20:13:41.217
7036,2023-02-07 20:13:44.247,1010123038191300,32.8,2023-02-07 20:13:49.846
7037,2023-02-07 20:13:53.417,1010123038191309,33.6,2023-02-07 20:13:59.056
7038,2023-02-07 20:14:02.078,1010123038191318,34.1,2023-02-07 20:14:07.627
7039,2023-02-07 20:14:10.697,1010123038191326,33.0,2023-02-07 20:14:16.257
7040,2023-02-07 20:14:19.927,1010123038191335,34.1,2023-02-07 20:14:25.467
7041,2023-02-07 20:14:28.437,1010123038191343,33.8,2023-02-07 20:14:34.107
7042,2023-02-07 20:14:45.726,1010123038191400,34.1,2023-02-07 20:14:51.305
7043,2023-02-07 20:15:10.056,1010123038191418,34.4,2023-02-07 20:15:15.637
7044,2023-02-07 20:15:19.256,1010123038191435,34.1,2023-02-07 20:15:24.825
7045,2023-02-07 20:15:28.546,1011223038191458,34.6,2023-02-07 20:15:34.105
7046,2023-02-07 20:15:37.105,1010123038191459,34.1,2023-02-07 20:15:42.736
7047,2023-02-07 20:15:46.286,1011223038191516,34.6,2023-02-07 20:15:51.944
7048,2023-02-07 20:16:03.635,1010123038191524,34.1,2023-02-07 20:16:09.305
7049,2023-02-07 20:16:12.276,1011223038191542,34.4,2023-02-07 20:16:17.855
7050,2023-02-07 20:16:30.016,1010123038191541,34.1,2023-02-07 20:16:35.625
7051,2023-02-07 20:16:38.655,1010123038191550,33.6,2023-02-07 20:16:44.265
7052,2023-02-07 20:16:47.216,1010123038191559,33.0,2023-02-07 20:16:52.744
7053,2023-02-07 20:16:56.515,1010123038191607,34.1,2023-02-07 20:17:02.015
7054,2023-02-07 20:17:04.994,1010123038191616,33.6,2023-02-07 20:17:10.664
7055,2023-02-07 20:17:13.664,1010123038191625,34.1,2023-02-07 20:17:19.213
7056,2023-02-07 20:17:22.134,1010123038191642,32.8,2023-02-07 20:17:27.713
7057,2023-02-07 20:17:31.335,1010123038191651,33.8,2023-02-07 20:17:36.984
7058,2023-02-07 20:17:40.065,1010123038191700,34.4,2023-02-07 20:17:45.704
7059,2023-02-07 20:17:48.765,1011223038191719,34.9,2023-02-07 20:17:54.263
7060,2023-02-07 20:17:57.384,1010123038191708,34.1,2023-02-07 20:18:02.983
7061,2023-02-07 20:18:06.513,1010123038191717,34.6,2023-02-07 20:18:12.102
7062,2023-02-07 20:18:41.483,1010123038191752,34.9,2023-02-07 20:18:47.062
7063,2023-02-07 20:18:50.063,1010123038191801,34.4,2023-02-07 20:18:55.703
7064,2023-02-07 20:19:07.844,1010123038191818,34.6,2023-02-07 20:19:13.453
7065,2023-02-07 20:19:16.503,1010123038191827,34.4,2023-02-07 20:19:22.032
7066,2023-02-07 20:19:32.463,1010123038191836,34.1,2023-02-07 20:19:38.003
7067,2023-02-07 20:19:41.322,1010123038191844,34.4,2023-02-07 20:19:46.923
7068,2023-02-07 20:20:17.552,1010123038191937,33.3,2023-02-07 20:20:23.153
7069,2023-02-07 20:20:26.782,1010123038191945,34.4,2023-02-07 20:20:32.351
7070,2023-02-07 20:20:43.822,1010123038191954,34.9,2023-02-07 20:20:49.391
7071,2023-02-07 20:20:59.032,1010123038192012,34.1,2023-02-07 20:21:04.641
7072,2023-02-07 20:21:08.391,1011223038192042,35.2,2023-02-07 20:21:13.950
7073,2023-02-07 20:21:17.582,1010123038192021,34.4,2023-02-07 20:21:23.221
7074,2023-02-07 20:21:26.891,1010123038192029,34.9,2023-02-07 20:21:32.421
7075,2023-02-07 20:21:35.492,1010123038192057,34.6,2023-02-07 20:21:41.141
7076,2023-02-07 20:21:51.272,1011223038192114,34.9,2023-02-07 20:21:56.801
7077,2023-02-07 20:22:00.101,1010123038192106,34.6,2023-02-07 20:22:05.720
7078,2023-02-07 20:22:09.341,1010123038192123,35.2,2023-02-07 20:22:14.980
7079,2023-02-07 20:22:18.540,1011223038192149,33.3,2023-02-07 20:22:24.109
7080,2023-02-07 20:22:27.750,1010123038192131,34.4,2023-02-07 20:22:33.380
7081,2023-02-07 20:22:36.401,1010123038192147,33.8,2023-02-07 20:22:41.950
7082,2023-02-07 20:22:45.030,1010123038192155,33.3,2023-02-07 20:22:50.589
7083,2023-02-07 20:22:54.200,1010123038192204,34.4,2023-02-07 20:22:59.871
7084,2023-02-07 20:23:02.891,1010123038192213,34.1,2023-02-07 20:23:08.519
7085,2023-02-07 20:23:20.040,1010123038192239,33.3,2023-02-07 20:23:25.559
7086,2023-02-07 20:23:29.230,1011223038192259,34.6,2023-02-07 20:23:34.749
7087,2023-02-07 20:23:37.740,1010123038192248,34.4,2023-02-07 20:23:43.319
7088,2023-02-07 20:23:46.390,1010123038192257,34.9,2023-02-07 20:23:51.950
7089,2023-02-07 20:23:54.880,1010123038192306,34.4,2023-02-07 20:24:00.428
7090,2023-02-07 20:24:04.119,1010123038192323,34.9,2023-02-07 20:24:09.709
7091,2023-02-07 20:24:12.730,1010123038192332,33.8,2023-02-07 20:24:18.348
7092,2023-02-07 20:24:21.979,1011223038192351,34.9,2023-02-07 20:24:27.548
7093,2023-02-07 20:24:30.739,1010123038192341,34.4,2023-02-07 20:24:36.278
7094,2023-02-07 20:24:39.309,1010123038192349,34.6,2023-02-07 20:24:44.917
7095,2023-02-07 20:24:47.918,1010123038192407,34.9,2023-02-07 20:24:53.559
7096,2023-02-07 20:24:56.569,1010123038192416,33.3,2023-02-07 20:25:02.188
7097,2023-02-07 20:25:05.838,1011223038192436,34.1,2023-02-07 20:25:11.388
7098,2023-02-07 20:25:14.388,1010123038192425,34.4,2023-02-07 20:25:19.959
7099,2023-02-07 20:25:23.019,1010123038192433,33.8,2023-02-07 20:25:28.588
7100,2023-02-07 20:25:32.269,1010123038192442,34.6,2023-02-07 20:25:37.789
7101,2023-02-07 20:25:40.769,1010123038192451,33.3,2023-02-07 20:25:46.348
7102,2023-02-07 20:25:50.009,1010123038192500,33.8,2023-02-07 20:25:55.637
7103,2023-02-07 20:26:07.098,1011223038192537,34.4,2023-02-07 20:26:12.756
7104,2023-02-07 20:26:16.348,1010123038192526,34.1,2023-02-07 20:26:21.957
7105,2023-02-07 20:26:25.006,1010123038192544,34.4,2023-02-07 20:26:30.596
7106,2023-02-07 20:26:33.586,1011223038192604,34.6,2023-02-07 20:26:39.236
7107,2023-02-07 20:26:42.217,1010123038192552,34.4,2023-02-07 20:26:47.796
7108,2023-02-07 20:27:08.387,1010123038192619,34.1,2023-02-07 20:27:14.036
7109,2023-02-07 20:27:17.687,1010123038192628,34.9,2023-02-07 20:27:23.315
7110,2023-02-07 20:27:26.296,1010123038192636,34.6,2023-02-07 20:27:31.875
7111,2023-02-07 20:27:43.385,1010123038192703,33.3,2023-02-07 20:27:48.915
7112,2023-02-07 20:27:52.555,1011223038192722,34.4,2023-02-07 20:27:58.115
7113,2023-02-07 20:28:01.196,1010123038192711,33.8,2023-02-07 20:28:06.755
7114,2023-02-07 20:28:09.676,1010123038192720,33.6,2023-02-07 20:28:15.315
7115,2023-02-07 20:28:18.355,1010123038192738,33.3,2023-02-07 20:28:23.953
7116,2023-02-07 20:28:27.644,1011223038192757,34.4,2023-02-07 20:28:33.144
7117,2023-02-07 20:34:47.049,1010123038192746,33.6,2023-02-07 20:34:53.559
7118,2023-02-07 20:35:05.168,1010123038192813,33.3,2023-02-07 20:35:10.809
7119,2023-02-07 20:35:30.838,1010123038193424,33.8,2023-02-07 20:35:36.368
7120,2023-02-07 20:35:39.279,1011223038193506,33.6,2023-02-07 20:35:44.838
7121,2023-02-07 20:35:47.868,1010123038193433,34.1,2023-02-07 20:35:53.398
7122,2023-02-07 20:36:13.888,1010123038193531,33.8,2023-02-07 20:36:19.479
7123,2023-02-07 20:36:31.148,1010123038193548,33.6,2023-02-07 20:36:36.687
7124,2023-02-07 20:36:39.657,1011223038193608,33.8,2023-02-07 20:36:45.227
7125,2023-02-07 20:36:56.878,1010123038193606,33.3,2023-02-07 20:37:02.437
7126,2023-02-07 20:37:05.427,1010123038193624,33.6,2023-02-07 20:37:11.086
7127,2023-02-07 20:37:22.628,1011223038193652,33.0,2023-02-07 20:37:28.267
7128,2023-02-07 20:37:31.358,1010123038193650,33.8,2023-02-07 20:37:37.006
7129,2023-02-07 20:37:40.017,1011223038193710,33.3,2023-02-07 20:37:45.556
7130,2023-02-07 20:37:48.507,1010123038193659,33.6,2023-02-07 20:37:54.115
7131,2023-02-07 20:38:05.786,1011223038193736,34.1,2023-02-07 20:38:11.407
7132,2023-02-07 20:38:14.397,1010123038193725,33.6,2023-02-07 20:38:20.036
7133,2023-02-07 20:38:23.617,1010123038193743,33.8,2023-02-07 20:38:29.246
7134,2023-02-07 20:38:32.236,1010123038193752,34.1,2023-02-07 20:38:37.806
7135,2023-02-07 20:38:40.786,1010123038193800,34.4,2023-02-07 20:38:46.367
7136,2023-02-07 20:38:57.986,1011223038193828,34.1,2023-02-07 20:39:03.555
7137,2023-02-07 20:39:15.915,1010123038193836,33.6,2023-02-07 20:39:21.494
7138,2023-02-07 20:39:24.535,1010123038193844,33.8,2023-02-07 20:39:30.204
7139,2023-02-07 20:39:33.176,1010123038193853,32.5,2023-02-07 20:39:38.765
7140,2023-02-07 20:39:42.405,1011223038193912,33.3,2023-02-07 20:39:47.954
7141,2023-02-07 20:39:59.575,1011223038193930,33.0,2023-02-07 20:40:05.165
7142,2023-02-07 20:40:08.776,1010123038193928,34.1,2023-02-07 20:40:14.444
7143,2023-02-07 20:40:17.426,1011223038193947,33.6,2023-02-07 20:40:23.003
7144,2023-02-07 20:40:34.525,1010123038193955,33.3,2023-02-07 20:40:40.124
7145,2023-02-07 20:40:43.765,1011223038194014,33.6,2023-02-07 20:40:49.323
7146,2023-02-07 20:40:52.345,1010123038194003,33.8,2023-02-07 20:40:57.973
7147,2023-02-07 20:41:00.845,1010123038194012,33.3,2023-02-07 20:41:06.535
7148,2023-02-07 20:41:10.134,1010123038194030,34.1,2023-02-07 20:41:15.723
7149,2023-02-07 20:41:18.744,1011223038194049,34.6,2023-02-07 20:41:24.374
7150,2023-02-07 20:41:27.444,1010123038194039,34.4,2023-02-07 20:41:33.094
7151,2023-02-07 20:41:36.144,1010123038194056,34.6,2023-02-07 20:41:41.733
7152,2023-02-07 20:41:51.894,1011223038194115,34.9,2023-02-07 20:41:57.453
7153,2023-02-07 20:42:00.904,1010123038194114,34.4,2023-02-07 20:42:06.453
7154,2023-02-07 20:42:09.694,1010123038194123,34.9,2023-02-07 20:42:15.334
7155,2023-02-07 20:42:28.153,1010123038194131,33.6,2023-02-07 20:42:33.802
7156,2023-02-07 20:42:37.352,1010123038194147,34.4,2023-02-07 20:42:42.933
7157,2023-02-07 20:42:45.852,1010123038194156,33.8,2023-02-07 20:42:51.483
7158,2023-02-07 20:42:54.492,1010123038194214,34.1,2023-02-07 20:43:00.051
7159,2023-02-07 20:43:03.092,1010123038194223,33.3,2023-02-07 20:43:08.691
7160,2023-02-07 20:43:12.361,1011223038194242,34.4,2023-02-07 20:43:17.881
7161,2023-02-07 20:43:20.871,1010123038194231,34.1,2023-02-07 20:43:26.450
7162,2023-02-07 20:43:38.171,1010123038194249,33.8,2023-02-07 20:43:43.730
7163,2023-02-07 20:43:47.391,1010123038194307,34.6,2023-02-07 20:43:52.940
7164,2023-02-07 20:43:56.010,1010123038194315,34.4,2023-02-07 20:44:01.571
7165,2023-02-07 20:44:04.551,1011223038194335,33.8,2023-02-07 20:44:10.141
7166,2023-02-07 20:44:13.821,1010123038194324,34.1,2023-02-07 20:44:19.411
7167,2023-02-07 20:44:22.520,1010123038194333,34.6,2023-02-07 20:44:28.051
7168,2023-02-07 20:44:31.071,1010123038194342,34.4,2023-02-07 20:44:36.611
7169,2023-02-07 20:44:39.621,1010123038194350,34.6,2023-02-07 20:44:45.250
7170,2023-02-07 20:44:48.331,1010123038194408,33.3,2023-02-07 20:44:53.898
7171,2023-02-07 20:44:57.569,1011223038194427,34.6,2023-02-07 20:45:03.170
7172,2023-02-07 20:45:06.170,1010123038194426,34.4,2023-02-07 20:45:11.819
7173,2023-02-07 20:45:14.970,1011223038194445,34.1,2023-02-07 20:45:20.539
7174,2023-02-07 20:45:23.539,1010123038194434,34.4,2023-02-07 20:45:29.089
7175,2023-02-07 20:45:32.210,1010123038194443,34.1,2023-02-07 20:45:37.809
7176,2023-02-07 20:45:41.349,1010123038194501,33.8,2023-02-07 20:45:47.009
7177,2023-02-07 20:45:50.029,1010123038194510,34.4,2023-02-07 20:45:55.578
7178,2023-02-07 20:45:58.559,1010123038194518,34.6,2023-02-07 20:46:04.138
7179,2023-02-07 20:46:07.188,1011223038194537,34.1,2023-02-07 20:46:12.767
7180,2023-02-07 20:46:16.438,1010123038194536,34.4,2023-02-07 20:46:21.967
7181,2023-02-07 20:46:25.019,1011223038194555,34.6,2023-02-07 20:46:30.608
