,time,TraceabilityCode,TotalPressForceValue,time.value
19256,2023-02-11 01:41:11.848,1011223042004042,32.4,2023-02-11 01:41:17.398
19257,2023-02-11 01:41:21.019,1010123042004031,32.5,2023-02-11 01:41:26.596
19258,2023-02-11 01:41:29.767,1010123042004039,32.6,2023-02-11 01:41:35.308
19259,2023-02-11 01:41:38.267,1010123042004057,32.5,2023-02-11 01:41:43.867
19260,2023-02-11 01:42:22.328,1011223042004117,32.7,2023-02-11 01:42:27.915
19261,2023-02-11 01:42:30.857,1010123042004106,32.5,2023-02-11 01:42:36.486
19262,2023-02-11 01:42:39.387,1010123042004123,32.6,2023-02-11 01:42:44.996
19263,2023-02-11 01:43:05.296,1011223042004235,32.4,2023-02-11 01:43:10.907
19264,2023-02-11 01:43:22.536,1010123042004243,32.7,2023-02-11 01:43:28.105
19265,2023-02-11 01:43:31.046,1011223042004301,32.8,2023-02-11 01:43:36.585
19266,2023-02-11 01:43:40.256,1010123042004251,32.5,2023-02-11 01:43:45.875
19267,2023-02-11 01:43:48.926,1010123042004300,32.4,2023-02-11 01:43:54.515
19268,2023-02-11 01:43:58.115,1010123042004316,32.7,2023-02-11 01:44:03.716
19269,2023-02-11 01:47:24.851,1010123042004325,32.2,2023-02-11 01:47:30.551
19270,2023-02-11 01:47:34.092,1010123042004334,32.3,2023-02-11 01:47:39.641
19271,2023-02-11 01:47:44.792,1011223042004354,32.2,2023-02-11 01:47:50.431
19272,2023-02-11 01:47:54.280,1010123042004343,32.4,2023-02-11 01:47:59.790
19273,2023-02-11 01:48:12.230,1011223042004743,32.3,2023-02-11 01:48:17.881
19274,2023-02-11 01:48:21.561,1010123042004742,31.8,2023-02-11 01:48:27.078
19275,2023-02-11 01:48:30.710,1010123042004751,32.4,2023-02-11 01:48:36.269
19276,2023-02-11 01:48:39.180,1010123042004759,32.2,2023-02-11 01:48:44.759
19277,2023-02-11 01:48:56.980,1011223042004827,32.1,2023-02-11 01:49:02.519
19278,2023-02-11 01:49:05.619,1010123042004824,32.3,2023-02-11 01:49:11.158
19279,2023-02-11 01:49:14.069,1011223042004844,32.2,2023-02-11 01:49:19.719
19280,2023-02-11 01:49:23.319,1010123042004842,32.4,2023-02-11 01:49:28.908
19281,2023-02-11 01:49:31.908,1010123042004850,32.3,2023-02-11 01:49:37.469
19282,2023-02-11 01:49:40.499,1011223042004910,32.1,2023-02-11 01:49:46.039
19283,2023-02-11 01:49:49.719,1010123042004859,32.3,2023-02-11 01:49:55.308
19284,2023-02-11 01:49:58.338,1010123042004908,32.5,2023-02-11 01:50:03.957
19285,2023-02-11 01:50:07.078,1010123042004917,32.2,2023-02-11 01:50:12.687
19286,2023-02-11 01:50:15.678,1010123042004926,32.4,2023-02-11 01:50:21.318
19287,2023-02-11 01:50:24.308,1010123042004934,32.3,2023-02-11 01:50:29.888
19288,2023-02-11 01:50:32.947,1010123042004943,31.9,2023-02-11 01:50:38.517
19289,2023-02-11 01:50:42.157,1010123042004952,32.2,2023-02-11 01:50:47.707
19290,2023-02-11 01:50:50.707,1010123042005001,32.3,2023-02-11 01:50:56.357
19291,2023-02-11 01:50:59.298,1010123042005009,32.4,2023-02-11 01:51:04.907
19292,2023-02-11 01:51:08.507,1010123042005018,32.5,2023-02-11 01:51:14.117
19293,2023-02-11 01:51:17.177,1010123042005036,32.2,2023-02-11 01:51:22.766
19294,2023-02-11 01:51:25.786,1011223042005056,32.4,2023-02-11 01:51:31.326
19295,2023-02-11 01:51:34.316,1010123042005053,32.5,2023-02-11 01:51:39.967
19296,2023-02-11 01:51:43.566,1011223042005113,32.4,2023-02-11 01:51:49.167
19297,2023-02-11 01:51:52.137,1010123042005111,32.5,2023-02-11 01:51:57.726
19298,2023-02-11 01:52:00.746,1010123042005119,32.4,2023-02-11 01:52:06.355
19299,2023-02-11 01:52:09.395,1011223042005139,32.6,2023-02-11 01:52:15.006
19300,2023-02-11 01:52:18.575,1010123042005137,32.5,2023-02-11 01:52:24.196
19301,2023-02-11 01:52:27.266,1011223042005157,32.4,2023-02-11 01:52:32.845
19302,2023-02-11 01:52:35.865,1010123042005146,32.3,2023-02-11 01:52:41.484
19303,2023-02-11 01:52:45.165,1010123042005203,32.5,2023-02-11 01:52:50.756
19304,2023-02-11 01:52:53.726,1011223042005223,32.4,2023-02-11 01:52:59.315
19305,2023-02-11 01:53:02.256,1010123042005221,32.2,2023-02-11 01:53:07.884
19306,2023-02-11 01:53:11.546,1011223042005241,32.4,2023-02-11 01:53:17.075
19307,2023-02-11 01:53:28.684,1011223042005258,32.2,2023-02-11 01:53:34.203
19308,2023-02-11 01:53:37.204,1010123042005247,32.4,2023-02-11 01:53:42.834
19309,2023-02-11 01:53:54.894,1010123042005314,32.3,2023-02-11 01:54:00.523
19310,2023-02-11 01:54:03.454,1011223042005333,32.2,2023-02-11 01:54:09.003
19311,2023-02-11 01:54:12.724,1010123042005331,32.5,2023-02-11 01:54:18.283
19312,2023-02-11 01:54:21.285,1010123042005340,32.6,2023-02-11 01:54:26.924
19313,2023-02-11 01:54:29.953,1011223042005400,32.2,2023-02-11 01:54:35.562
19314,2023-02-11 01:54:39.213,1010123042005348,32.6,2023-02-11 01:54:44.832
19315,2023-02-11 01:54:56.424,1010123042005415,32.8,2023-02-11 01:55:02.043
19316,2023-02-11 01:55:05.654,1011223042005435,32.7,2023-02-11 01:55:11.243
19317,2023-02-11 01:55:14.263,1010123042005424,32.6,2023-02-11 01:55:19.803
19318,2023-02-11 01:55:22.803,1010123042005441,32.4,2023-02-11 01:55:28.372
19319,2023-02-11 01:55:31.313,1011223042005501,32.6,2023-02-11 01:55:36.842
19320,2023-02-11 01:55:49.154,1010123042005459,32.5,2023-02-11 01:55:54.763
19321,2023-02-11 01:55:58.322,1010123042005516,32.4,2023-02-11 01:56:03.963
19322,2023-02-11 01:56:15.552,1010123042005534,32.6,2023-02-11 01:56:21.163
19323,2023-02-11 01:56:24.151,1011223042005554,32.1,2023-02-11 01:56:29.792
19324,2023-02-11 01:56:33.403,1010123042005543,32.4,2023-02-11 01:56:39.012
19325,2023-02-11 01:56:42.023,1010123042005552,32.3,2023-02-11 01:56:47.562
19326,2023-02-11 01:56:50.642,1010123042005609,32.4,2023-02-11 01:56:56.201
19327,2023-02-11 01:57:08.443,1010123042005627,32.6,2023-02-11 01:57:14.042
19328,2023-02-11 01:57:17.052,1010123042005636,32.4,2023-02-11 01:57:22.611
19329,2023-02-11 01:57:25.691,1010123042005644,32.6,2023-02-11 01:57:31.250
19330,2023-02-11 01:57:42.842,1011223042005713,32.3,2023-02-11 01:57:48.450
19331,2023-02-11 01:58:00.681,1010123042005711,32.6,2023-02-11 01:58:06.280
19332,2023-02-11 01:58:17.792,1010123042005728,32.2,2023-02-11 01:58:23.329
19333,2023-02-11 01:58:26.950,1010123042005745,32.6,2023-02-11 01:58:32.509
19334,2023-02-11 01:58:35.460,1011223042005805,32.3,2023-02-11 01:58:41.091
19335,2023-02-11 01:58:44.091,1010123042005803,32.4,2023-02-11 01:58:49.651
19336,2023-02-11 01:58:53.280,1011223042005823,32.6,2023-02-11 01:58:58.839
19337,2023-02-11 01:59:01.881,1010123042005812,32.4,2023-02-11 01:59:07.490
19338,2023-02-11 01:59:10.520,1010123042005829,32.3,2023-02-11 01:59:16.039
19339,2023-02-11 01:59:19.690,1010123042005838,32.6,2023-02-11 01:59:25.329
19340,2023-02-11 01:59:28.351,1010123042005847,32.5,2023-02-11 01:59:33.880
19341,2023-02-11 01:59:36.911,1010123042005856,32.2,2023-02-11 01:59:42.450
19342,2023-02-11 01:59:45.401,1011223042005916,32.5,2023-02-11 01:59:51.010
19343,2023-02-11 01:59:54.619,1010123042005913,32.6,2023-02-11 02:00:00.200
19344,2023-02-11 02:00:20.549,1010123042005931,32.5,2023-02-11 02:00:26.140
19345,2023-02-11 02:00:29.690,1010123042005948,32.8,2023-02-11 02:00:35.329
19346,2023-02-11 02:00:38.299,1011223042010008,32.4,2023-02-11 02:00:43.890
19347,2023-02-11 02:00:46.910,1010123042005957,32.5,2023-02-11 02:00:52.450
19348,2023-02-11 02:00:56.118,1010123042010014,32.4,2023-02-11 02:01:01.717
19349,2023-02-11 02:05:21.545,1010123042010023,32.7,2023-02-11 02:05:27.203
19350,2023-02-11 02:05:30.214,1010123042010041,32.1,2023-02-11 02:05:35.805
19351,2023-02-11 02:05:38.835,1010123042010049,32.2,2023-02-11 02:05:44.374
19352,2023-02-11 02:06:04.592,1010123042010107,32.1,2023-02-11 02:06:10.213
19353,2023-02-11 02:06:13.104,1010123042010533,32.0,2023-02-11 02:06:18.683
19354,2023-02-11 02:06:21.723,1010123042010541,32.1,2023-02-11 02:06:27.332
19355,2023-02-11 02:06:30.354,1010123042010550,32.2,2023-02-11 02:06:35.904
19356,2023-02-11 02:07:04.772,1011223042010635,32.1,2023-02-11 02:07:10.371
19357,2023-02-11 02:07:22.651,1010123042010641,32.4,2023-02-11 02:07:28.211
19358,2023-02-11 02:07:31.342,1010123042010650,32.3,2023-02-11 02:07:36.931
19359,2023-02-11 02:07:40.042,1011223042010710,32.1,2023-02-11 02:07:45.641
19360,2023-02-11 02:07:57.191,1010123042010716,32.4,2023-02-11 02:08:02.772
19361,2023-02-11 02:08:05.861,1010123042010725,32.0,2023-02-11 02:08:11.500
19362,2023-02-11 02:08:32.161,1011223042010802,32.1,2023-02-11 02:08:37.822
19363,2023-02-11 02:08:41.401,1010123042010751,32.0,2023-02-11 02:08:47.012
19364,2023-02-11 02:08:50.072,1010123042010809,32.1,2023-02-11 02:08:55.640
19365,2023-02-11 02:08:59.210,1011223042010829,32.3,2023-02-11 02:09:04.859
19366,2023-02-11 02:09:07.901,1010123042010817,32.2,2023-02-11 02:09:13.490
19367,2023-02-11 02:09:16.440,1010123042010826,32.0,2023-02-11 02:09:21.970
19368,2023-02-11 02:09:25.081,1010123042010844,32.2,2023-02-11 02:09:30.690
19369,2023-02-11 02:09:42.970,1010123042010901,32.3,2023-02-11 02:09:48.540
19370,2023-02-11 02:10:00.851,1010123042010910,32.4,2023-02-11 02:10:06.369
19371,2023-02-11 02:10:09.301,1010123042010919,32.1,2023-02-11 02:10:14.940
19372,2023-02-11 02:10:17.930,1010123042010937,32.0,2023-02-11 02:10:23.500
19373,2023-02-11 02:10:26.519,1011223042010957,32.2,2023-02-11 02:10:32.059
19374,2023-02-11 02:10:44.339,1010123042011003,32.0,2023-02-11 02:10:49.900
19375,2023-02-11 02:10:53.539,1010123042011012,32.7,2023-02-11 02:10:59.178
19376,2023-02-11 02:11:02.309,1011223042011032,32.3,2023-02-11 02:11:07.898
19377,2023-02-11 02:11:10.910,1010123042011021,32.2,2023-02-11 02:11:16.459
19378,2023-02-11 02:11:19.579,1010123042011029,32.4,2023-02-11 02:11:25.098
19379,2023-02-11 02:11:28.719,1010123042011038,32.2,2023-02-11 02:11:34.299
19380,2023-02-11 02:12:03.709,1011223042011133,32.4,2023-02-11 02:12:09.328
19381,2023-02-11 02:12:20.878,1010123042011131,32.2,2023-02-11 02:12:26.457
19382,2023-02-11 02:12:30.078,1010123042011149,32.6,2023-02-11 02:12:35.727
19383,2023-02-11 02:12:38.628,1010123042011157,32.5,2023-02-11 02:12:44.217
19384,2023-02-11 02:12:47.328,1011223042011217,32.4,2023-02-11 02:12:52.858
19385,2023-02-11 02:12:56.548,1010123042011206,32.2,2023-02-11 02:13:02.138
19386,2023-02-11 02:13:11.237,1010123042011215,32.5,2023-02-11 02:13:16.757
19387,2023-02-11 02:13:20.068,1010123042011232,32.4,2023-02-11 02:13:25.657
19388,2023-02-11 02:14:04.878,1010123042011317,32.2,2023-02-11 02:14:10.457
19389,2023-02-11 02:14:14.088,1010123042011325,32.5,2023-02-11 02:14:19.727
19390,2023-02-11 02:14:22.798,1010123042011342,32.3,2023-02-11 02:14:28.296
19391,2023-02-11 02:14:31.367,1011223042011401,32.4,2023-02-11 02:14:37.016
19392,2023-02-11 02:15:10.867,1010223042011438,32.5,2023-02-11 02:15:16.447
19393,2023-02-11 02:15:20.107,1010223042011446,32.4,2023-02-11 02:15:25.676
19394,2023-02-11 02:15:29.325,1010223042011454,32.2,2023-02-11 02:15:34.865
19395,2023-02-11 02:15:38.526,1010223042011502,32.6,2023-02-11 02:15:44.065
19396,2023-02-11 02:15:47.075,1010223042011510,32.8,2023-02-11 02:15:52.615
19397,2023-02-11 02:15:55.665,1010223042011518,32.4,2023-02-11 02:16:01.355
19398,2023-02-11 02:16:22.075,1010223042011541,32.3,2023-02-11 02:16:27.655
19399,2023-02-11 02:16:31.206,1010223042011549,32.4,2023-02-11 02:16:36.865
19400,2023-02-11 02:16:39.885,1010223042011557,32.2,2023-02-11 02:16:45.496
19401,2023-02-11 02:16:48.595,1010223042011605,32.4,2023-02-11 02:16:54.223
19402,2023-02-11 02:16:57.275,1010223042011613,32.3,2023-02-11 02:17:02.855
19403,2023-02-11 02:17:06.444,1010223042011621,32.4,2023-02-11 02:17:12.065
19404,2023-02-11 02:17:15.105,1010223042011629,32.2,2023-02-11 02:17:20.624
19405,2023-02-11 02:17:23.615,1010223042011637,32.3,2023-02-11 02:17:29.263
19406,2023-02-11 02:17:32.793,1010223042011645,32.5,2023-02-11 02:17:38.463
19407,2023-02-11 02:17:41.463,1010223042011653,32.4,2023-02-11 02:17:47.033
19408,2023-02-11 02:17:58.664,1010223042011709,32.5,2023-02-11 02:18:04.223
19409,2023-02-11 02:18:07.884,1010223042011717,32.6,2023-02-11 02:18:13.503
19410,2023-02-11 02:18:16.584,1010223042011726,32.5,2023-02-11 02:18:22.223
19411,2023-02-11 02:18:34.183,1010223042011744,32.6,2023-02-11 02:18:39.742
19412,2023-02-11 02:18:42.753,1010223042011752,32.4,2023-02-11 02:18:48.381
19413,2023-02-11 02:18:51.312,1010223042011801,32.5,2023-02-11 02:18:56.943
19414,2023-02-11 02:18:59.913,1010223042011810,32.4,2023-02-11 02:19:05.582
19415,2023-02-11 02:19:08.612,1010223042011819,32.6,2023-02-11 02:19:14.221
19416,2023-02-11 02:19:17.263,1010223042011827,32.4,2023-02-11 02:19:22.782
19417,2023-02-11 02:19:35.022,1010223042011845,32.5,2023-02-11 02:19:40.552
19418,2023-02-11 02:19:43.522,1010223042011854,32.4,2023-02-11 02:19:49.101
19419,2023-02-11 02:20:10.072,1010223042011920,32.2,2023-02-11 02:20:15.671
19420,2023-02-11 02:20:19.232,1010223042011929,32.6,2023-02-11 02:20:24.871
19421,2023-02-11 02:20:27.871,1010223042011938,32.5,2023-02-11 02:20:33.510
19422,2023-02-11 02:20:36.551,1010223042011946,32.6,2023-02-11 02:20:42.140
19423,2023-02-11 02:20:45.131,1010223042011955,32.4,2023-02-11 02:20:50.700
19424,2023-02-11 02:21:09.569,1010223042012013,32.7,2023-02-11 02:21:15.178
19425,2023-02-11 02:21:18.789,1010223042012022,32.6,2023-02-11 02:21:24.388
19426,2023-02-11 02:21:27.940,1010223042012030,32.7,2023-02-11 02:21:33.588
19427,2023-02-11 02:21:36.579,1010223042012049,32.5,2023-02-11 02:21:42.229
19428,2023-02-11 02:21:45.150,1010223042012057,32.0,2023-02-11 02:21:50.789
19429,2023-02-11 02:21:54.338,1010223042012105,32.6,2023-02-11 02:21:59.979
19430,2023-02-11 02:22:03.009,1010223042012113,32.4,2023-02-11 02:22:08.548
19431,2023-02-11 02:22:11.688,1010223042012122,32.5,2023-02-11 02:22:17.348
19432,2023-02-11 02:22:20.938,1010223042012130,32.4,2023-02-11 02:22:26.538
19433,2023-02-11 02:22:29.569,1010223042012139,32.6,2023-02-11 02:22:35.108
19434,2023-02-11 02:22:38.148,1010223042012148,32.5,2023-02-11 02:22:43.749
19435,2023-02-11 02:22:46.719,1010223042012157,32.3,2023-02-11 02:22:52.308
19436,2023-02-11 02:22:55.947,1010223042012206,32.5,2023-02-11 02:23:01.496
19437,2023-02-11 02:23:04.398,1010223042012214,32.6,2023-02-11 02:23:09.976
19438,2023-02-11 02:23:13.068,1010223042012223,32.5,2023-02-11 02:23:18.707
19439,2023-02-11 02:23:22.288,1010223042012232,32.7,2023-02-11 02:23:27.898
19440,2023-02-11 02:23:30.927,1010223042012241,32.3,2023-02-11 02:23:36.467
19441,2023-02-11 02:23:39.457,1010223042012249,32.4,2023-02-11 02:23:45.028
19442,2023-02-11 02:23:48.677,1010223042012258,32.6,2023-02-11 02:23:54.306
19443,2023-02-11 02:24:23.107,1010223042012333,32.4,2023-02-11 02:24:28.716
19444,2023-02-11 02:24:32.266,1010223042012342,32.3,2023-02-11 02:24:37.905
19445,2023-02-11 02:24:40.865,1010223042012351,32.6,2023-02-11 02:24:46.466
19446,2023-02-11 02:24:49.476,1010223042012400,32.4,2023-02-11 02:24:55.026
19447,2023-02-11 02:25:07.296,1010223042012417,32.8,2023-02-11 02:25:12.954
19448,2023-02-11 02:25:15.926,1010223042012426,32.7,2023-02-11 02:25:21.515
19449,2023-02-11 02:25:24.474,1010223042012435,32.3,2023-02-11 02:25:30.063
19450,2023-02-11 02:25:33.714,1010223042012443,32.4,2023-02-11 02:25:39.255
19451,2023-02-11 02:25:42.375,1010223042012452,32.6,2023-02-11 02:25:47.914
19452,2023-02-11 02:25:50.924,1010223042012501,32.4,2023-02-11 02:25:56.533
19453,2023-02-11 02:26:00.174,1010223042012510,32.8,2023-02-11 02:26:05.743
19454,2023-02-11 02:26:08.825,1010223042012518,32.5,2023-02-11 02:26:14.394
19455,2023-02-11 02:26:17.464,1010223042012527,32.6,2023-02-11 02:26:23.033
19456,2023-02-13 07:35:42.247,1011223044062800,43.0,2023-02-13 07:35:58.536
19457,2023-02-13 11:51:03.720,1010223044103627,43.6,2023-02-13 11:51:11.279
19458,2023-02-13 12:22:28.621,1010123044103636,42.1,2023-02-13 12:22:35.891
19459,2023-02-13 12:31:25.424,1010123044104007,42.4,2023-02-13 12:31:33.844
19460,2023-02-13 15:04:42.799,1012223044140309,62.2,2023-02-13 15:04:54.719
19461,2023-02-13 15:05:03.598,1010223044130745,62.6,2023-02-13 15:05:08.259
19462,2023-02-13 15:15:51.776,1010223044130753,61.4,2023-02-13 15:15:56.454
19463,2023-02-13 15:16:01.365,1010223044130801,62.0,2023-02-13 15:16:06.045
19464,2023-02-13 15:55:18.473,1010223044130852,61.8,2023-02-13 15:55:25.403
19465,2023-02-13 15:55:30.382,1010223044140312,62.0,2023-02-13 15:55:34.983
19466,2023-02-13 15:56:15.012,1010223044140325,62.2,2023-02-13 15:56:19.671
19467,2023-02-13 15:56:34.361,1010223044141557,62.3,2023-02-13 15:56:39.081
19468,2023-02-13 15:56:43.621,1010223044141606,62.2,2023-02-13 15:56:48.331
19469,2023-02-13 15:56:52.990,1010223044145315,62.1,2023-02-13 15:56:57.631
19470,2023-02-13 15:57:11.581,1010223044145620,62.2,2023-02-13 15:57:16.180
19471,2023-02-13 15:57:20.851,1010223044145629,62.1,2023-02-13 15:57:25.551
19472,2023-02-13 15:57:30.111,1010223044145638,62.3,2023-02-13 15:57:34.829
19473,2023-02-13 15:57:39.510,1010223044145647,62.2,2023-02-13 15:57:44.099
19474,2023-02-13 15:57:48.789,1010223044145656,62.5,2023-02-13 15:57:53.470
19475,2023-02-13 15:57:58.140,1010223044145707,62.6,2023-02-13 15:58:02.740
19476,2023-02-13 15:58:07.470,1010223044145715,62.4,2023-02-13 15:58:12.029
19477,2023-02-13 15:58:16.690,1010223044145724,62.5,2023-02-13 15:58:21.299
19478,2023-02-13 15:58:25.930,1010223044145733,62.4,2023-02-13 15:58:30.578
19479,2023-02-13 15:58:35.240,1010223044145744,62.6,2023-02-13 15:58:39.859
19480,2023-02-13 15:58:44.539,1010223044145752,62.8,2023-02-13 15:58:49.219
19481,2023-02-13 15:58:53.819,1010223044145800,62.2,2023-02-13 15:58:58.507
19482,2023-02-13 15:59:03.049,1010223044145809,62.4,2023-02-13 15:59:07.789
19483,2023-02-13 15:59:12.348,1010223044145818,62.6,2023-02-13 15:59:16.987
19484,2023-02-13 15:59:21.608,1010223044145828,62.4,2023-02-13 15:59:26.269
19485,2023-02-13 15:59:30.938,1010223044145837,62.6,2023-02-13 15:59:35.549
19486,2023-02-13 15:59:40.168,1010223044145846,62.3,2023-02-13 15:59:44.828
19487,2023-02-13 15:59:49.489,1010223044145855,62.5,2023-02-13 15:59:54.187
19488,2023-02-13 15:59:58.848,1010223044145904,62.2,2023-02-13 16:00:03.467
19489,2023-02-13 16:00:08.098,1010223044145913,62.6,2023-02-13 16:00:12.747
19490,2023-02-13 16:00:26.667,1010223044145932,62.4,2023-02-13 16:00:31.318
19491,2023-02-13 16:00:35.947,1010223044145941,62.6,2023-02-13 16:00:40.588
19492,2023-02-13 16:01:13.108,1010223044150018,62.8,2023-02-13 16:01:17.717
19493,2023-02-13 16:01:22.447,1010223044150029,62.7,2023-02-13 16:01:27.078
19494,2023-02-13 16:01:41.007,1010223044150046,62.6,2023-02-13 16:01:45.638
19495,2023-02-13 16:01:50.246,1010223044150055,62.8,2023-02-13 16:01:54.917
19496,2023-02-13 16:02:08.917,1010223044150114,63.0,2023-02-13 16:02:13.645
19497,2023-02-13 16:02:18.187,1010223044150123,62.4,2023-02-13 16:02:22.917
19498,2023-02-13 16:02:27.546,1010223044150133,62.7,2023-02-13 16:02:32.197
19499,2023-02-13 16:02:46.096,1010223044150151,62.6,2023-02-13 16:02:50.835
19500,2023-02-13 16:03:14.095,1010223044150219,62.5,2023-02-13 16:03:18.775
19501,2023-02-13 16:03:23.415,1010223044150228,62.4,2023-02-13 16:03:28.036
19502,2023-02-13 16:03:32.655,1010223044150238,62.5,2023-02-13 16:03:37.315
19503,2023-02-13 16:03:41.946,1010223044150247,62.6,2023-02-13 16:03:46.595
19504,2023-02-13 16:03:51.286,1010223044150256,62.8,2023-02-13 16:03:55.964
19505,2023-02-13 16:04:00.585,1010223044150306,62.7,2023-02-13 16:04:05.244
19506,2023-02-13 16:04:09.885,1010223044150315,62.9,2023-02-13 16:04:14.526
19507,2023-02-13 16:04:19.075,1010223044150324,62.7,2023-02-13 16:04:23.795
19508,2023-02-13 16:04:28.404,1010223044150334,62.9,2023-02-13 16:04:33.084
19509,2023-02-13 16:04:46.904,1010223044150354,62.8,2023-02-13 16:04:51.644
19510,2023-02-13 16:04:56.234,1010223044150402,63.0,2023-02-13 16:05:00.855
19511,2023-02-13 16:05:05.444,1010223044150411,62.6,2023-02-13 16:05:10.124
19512,2023-02-13 16:05:14.795,1010223044150420,62.8,2023-02-13 16:05:19.473
19513,2023-02-13 16:05:24.043,1010223044150429,62.9,2023-02-13 16:05:28.684
19514,2023-02-13 16:05:33.253,1010223044150439,62.5,2023-02-13 16:05:37.953
19515,2023-02-13 16:05:42.563,1010223044150448,62.8,2023-02-13 16:05:47.243
19516,2023-02-13 16:05:51.813,1010223044150457,62.4,2023-02-13 16:05:56.523
19517,2023-02-13 16:06:01.084,1010223044150506,62.6,2023-02-13 16:06:05.803
19518,2023-02-13 16:06:10.344,1010223044150516,62.7,2023-02-13 16:06:15.003
19519,2023-02-13 16:06:19.644,1010223044150527,62.6,2023-02-13 16:06:24.282
19520,2023-02-13 16:06:38.164,1010223044150544,62.4,2023-02-13 16:06:42.842
19521,2023-02-13 16:06:47.503,1010223044150553,62.8,2023-02-13 16:06:52.121
19522,2023-02-13 16:06:56.792,1010223044150602,62.9,2023-02-13 16:07:01.492
19523,2023-02-13 16:07:06.032,1010223044150611,62.8,2023-02-13 16:07:10.773
19524,2023-02-13 16:07:24.622,1010223044150630,62.7,2023-02-13 16:07:29.243
19525,2023-02-13 16:07:43.213,1010223044150650,62.6,2023-02-13 16:07:47.802
19526,2023-02-13 16:07:52.433,1010223044150658,62.7,2023-02-13 16:07:57.082
19527,2023-02-13 16:08:01.663,1010223044150707,62.8,2023-02-13 16:08:06.362
19528,2023-02-13 16:08:10.892,1010223044150716,62.7,2023-02-13 16:08:15.562
19529,2023-02-13 16:08:20.171,1010223044150727,63.0,2023-02-13 16:08:24.931
19530,2023-02-13 16:08:29.492,1010223044150735,62.7,2023-02-13 16:08:34.121
19531,2023-02-13 16:08:38.752,1010223044150744,62.6,2023-02-13 16:08:43.401
