,time,TraceabilityCode,PressForceValueFR,time.value
6025,2023-02-07 22:46:55.528,1010123038214606,33.3,2023-02-07 22:47:01.088
6026,2023-02-07 22:47:04.517,1010123038214615,33.6,2023-02-07 22:47:10.128
6027,2023-02-07 22:47:13.487,1010123038214624,33.8,2023-02-07 22:47:19.017
6028,2023-02-07 22:47:22.447,1010123038214633,33.0,2023-02-07 22:47:27.977
6029,2023-02-07 22:47:31.207,1010123038214642,33.6,2023-02-07 22:47:36.848
6030,2023-02-07 22:47:40.267,1010123038214651,33.3,2023-02-07 22:47:45.808
6031,2023-02-07 22:47:58.016,1010123038214708,33.8,2023-02-07 22:48:03.647
6032,2023-02-07 22:48:06.947,1010123038214718,34.1,2023-02-07 22:48:12.546
6033,2023-02-07 22:48:16.036,1010123038214726,33.8,2023-02-07 22:48:21.657
6034,2023-02-07 22:56:01.158,1010123038214735,33.3,2023-02-07 22:56:06.737
6035,2023-02-07 22:56:10.779,1010123038214744,33.6,2023-02-07 22:56:16.299
6036,2023-02-07 22:56:31.288,1010123038214753,33.3,2023-02-07 22:56:36.937
6037,2023-02-07 22:56:40.298,1010123038214802,33.8,2023-02-07 22:56:45.897
6038,2023-02-07 22:56:49.278,1010123038214811,33.6,2023-02-07 22:56:54.857
6039,2023-02-07 22:56:58.276,1010123038214820,33.3,2023-02-07 22:57:03.815
6040,2023-02-07 22:57:07.286,1010123038215603,33.6,2023-02-07 22:57:12.865
6041,2023-02-07 22:57:16.336,1010123038215627,33.0,2023-02-07 22:57:21.966
6042,2023-02-07 22:57:25.306,1010123038215636,34.1,2023-02-07 22:57:30.936
6043,2023-02-07 22:57:34.367,1010123038215645,33.8,2023-02-07 22:57:39.967
6044,2023-02-07 22:57:43.336,1010123038215654,33.0,2023-02-07 22:57:48.946
6045,2023-02-07 22:58:01.196,1010123038215712,33.3,2023-02-07 22:58:06.855
6046,2023-02-07 22:58:10.325,1010123038215721,34.1,2023-02-07 22:58:15.895
6047,2023-02-07 22:58:28.365,1010123038215739,33.8,2023-02-07 22:58:33.976
6048,2023-02-07 22:58:46.135,1010123038215757,33.6,2023-02-07 22:58:51.665
6049,2023-02-07 22:58:55.236,1010123038215806,33.8,2023-02-07 22:59:00.773
6050,2023-02-07 22:59:04.075,1010123038215815,34.4,2023-02-07 22:59:09.674
6051,2023-02-07 22:59:13.095,1010123038215824,33.6,2023-02-07 22:59:18.625
6052,2023-02-07 23:16:33.459,1010223038221541,33.0,2023-02-07 23:16:39.019
6053,2023-02-07 23:16:50.749,1010223038221557,33.3,2023-02-07 23:16:56.388
6054,2023-02-07 23:16:59.789,1010223038221605,33.6,2023-02-07 23:17:05.348
6055,2023-02-07 23:17:29.068,1010223038221621,33.0,2023-02-07 23:17:34.717
6056,2023-02-07 23:17:37.517,1010223038221637,33.3,2023-02-07 23:17:43.118
6057,2023-02-07 23:17:54.217,1010223038221655,33.6,2023-02-07 23:17:59.756
6058,2023-02-07 23:18:02.548,1010223038221704,33.8,2023-02-07 23:18:08.078
6059,2023-02-07 23:18:19.068,1010223038221721,33.6,2023-02-07 23:18:24.627
6060,2023-02-07 23:18:27.388,1010223038221731,33.8,2023-02-07 23:18:33.036
6061,2023-02-07 23:18:52.746,1010223038221803,34.1,2023-02-07 23:18:58.226
6062,2023-02-07 23:19:01.246,1010223038221811,33.8,2023-02-07 23:19:06.875
6063,2023-02-07 23:22:27.994,1010223038221839,33.6,2023-02-07 23:22:33.523
6064,2023-02-07 23:22:52.203,1010223038221857,33.3,2023-02-07 23:22:57.832
6065,2023-02-07 23:23:01.293,1010223038221906,33.8,2023-02-07 23:23:06.812
6066,2023-02-07 23:23:10.273,1010223038221915,33.6,2023-02-07 23:23:15.842
6067,2023-02-07 23:23:37.443,1010223038222246,34.4,2023-02-07 23:23:43.052
6068,2023-02-07 23:23:46.562,1010223038222257,33.8,2023-02-07 23:23:52.163
6069,2023-02-07 23:24:04.663,1010223038222315,34.1,2023-02-07 23:24:10.332
6070,2023-02-07 23:24:13.812,1010223038222324,33.8,2023-02-07 23:24:19.362
6071,2023-02-07 23:24:22.782,1010223038222333,34.4,2023-02-07 23:24:28.312
6072,2023-02-07 23:28:50.308,1010223038222342,33.3,2023-02-07 23:28:55.867
6073,2023-02-07 23:29:01.857,1010223038222351,33.6,2023-02-07 23:29:07.446
6074,2023-02-07 23:29:31.598,1010123038222850,34.1,2023-02-07 23:29:37.125
6075,2023-02-07 23:29:40.546,1010123038222859,33.6,2023-02-07 23:29:46.085
6076,2023-02-07 23:29:49.759,1010123038222907,34.4,2023-02-07 23:29:55.367
6077,2023-02-07 23:29:58.677,1010123038222916,34.1,2023-02-07 23:30:04.335
6078,2023-02-07 23:30:25.585,1010123038222941,33.6,2023-02-07 23:30:31.204
6079,2023-02-07 23:30:34.755,1010123038222949,33.8,2023-02-07 23:30:40.404
6080,2023-02-07 23:30:43.654,1010123038222958,33.6,2023-02-07 23:30:49.203
6081,2023-02-07 23:30:52.595,1010123038223006,33.3,2023-02-07 23:30:58.164
6082,2023-02-07 23:31:01.595,1010123038223015,34.1,2023-02-07 23:31:07.204
6083,2023-02-07 23:31:10.505,1010123038223023,33.3,2023-02-07 23:31:16.164
6084,2023-02-07 23:31:19.545,1010123038223032,33.6,2023-02-07 23:31:25.125
6085,2023-02-07 23:31:55.265,1010123038223106,33.8,2023-02-07 23:32:00.793
6086,2023-02-07 23:32:13.094,1010123038223124,33.6,2023-02-07 23:32:18.723
6087,2023-02-07 23:32:22.053,1010123038223133,33.8,2023-02-07 23:32:27.602
6088,2023-02-07 23:32:31.114,1010123038223142,33.6,2023-02-07 23:32:36.733
6089,2023-02-07 23:32:40.203,1010123038223151,34.1,2023-02-07 23:32:45.763
6090,2023-02-07 23:32:49.303,1010123038223200,33.3,2023-02-07 23:32:54.802
6091,2023-02-07 23:32:58.354,1010123038223209,33.8,2023-02-07 23:33:04.013
6092,2023-02-07 23:33:07.223,1010123038223218,33.6,2023-02-07 23:33:12.812
6093,2023-02-07 23:33:16.173,1010123038223227,34.1,2023-02-07 23:33:21.693
6094,2023-02-07 23:33:25.163,1010123038223236,33.3,2023-02-07 23:33:30.651
6095,2023-02-07 23:33:34.052,1010123038223245,33.6,2023-02-07 23:33:39.612
6096,2023-02-07 23:33:43.122,1010123038223254,33.8,2023-02-07 23:33:48.653
6097,2023-02-07 23:33:52.032,1010123038223303,34.1,2023-02-07 23:33:57.681
6098,2023-02-07 23:34:01.153,1010123038223312,33.6,2023-02-07 23:34:06.812
6099,2023-02-07 23:34:10.163,1010123038223321,34.4,2023-02-07 23:34:15.691
6100,2023-02-07 23:43:00.184,1010123038223330,33.3,2023-02-07 23:43:05.815
6101,2023-02-07 23:43:49.013,1010123038224254,33.6,2023-02-07 23:43:54.584
6102,2023-02-07 23:43:57.944,1010123038224303,33.3,2023-02-07 23:44:03.533
6103,2023-02-07 23:44:06.914,1010123038224316,33.6,2023-02-07 23:44:12.493
6104,2023-02-07 23:44:16.043,1010123038224327,33.8,2023-02-07 23:44:21.703
6105,2023-02-07 23:44:33.963,1010123038224345,33.6,2023-02-07 23:44:39.622
6106,2023-02-07 23:44:43.163,1010123038224354,33.8,2023-02-07 23:44:48.733
6107,2023-02-07 23:45:19.382,1010123038224430,34.1,2023-02-07 23:45:24.971
6108,2023-02-07 23:45:37.242,1010123038224448,33.3,2023-02-07 23:45:42.822
6109,2023-02-07 23:45:46.492,1010123038224457,33.8,2023-02-07 23:45:52.101
6110,2023-02-07 23:45:55.401,1010123038224506,34.4,2023-02-07 23:46:01.052
6111,2023-02-07 23:46:04.451,1010123038224515,33.8,2023-02-07 23:46:10.032
6112,2023-02-07 23:46:13.681,1010123038224524,34.1,2023-02-07 23:46:19.221
6113,2023-02-07 23:46:22.641,1010123038224533,34.4,2023-02-07 23:46:28.262
6114,2023-02-07 23:46:31.591,1010123038224542,33.8,2023-02-07 23:46:37.230
6115,2023-02-07 23:46:58.690,1010123038224609,34.1,2023-02-07 23:47:04.349
6116,2023-02-07 23:48:00.049,1010123038224627,33.8,2023-02-07 23:48:05.630
6117,2023-02-07 23:48:09.279,1010123038224636,34.4,2023-02-07 23:48:14.898
6118,2023-02-07 23:48:18.190,1010123038224645,33.6,2023-02-07 23:48:23.709
6119,2023-02-07 23:48:27.069,1010123038224654,33.8,2023-02-07 23:48:32.658
6120,2023-02-07 23:48:36.140,1010123038224746,34.4,2023-02-07 23:48:41.789
6121,2023-02-07 23:48:45.250,1010123038224756,34.1,2023-02-07 23:48:50.828
6122,2023-02-07 23:49:12.598,1010123038224823,33.6,2023-02-07 23:49:18.188
6123,2023-02-07 23:49:21.628,1010123038224832,34.1,2023-02-07 23:49:27.148
6124,2023-02-07 23:49:39.769,1010123038224850,33.8,2023-02-07 23:49:45.378
6125,2023-02-07 23:49:48.628,1010123038224859,34.6,2023-02-07 23:49:54.257
6126,2023-02-07 23:49:57.598,1010223038224921,33.6,2023-02-07 23:50:03.229
6127,2023-02-07 23:50:06.688,1010223038224929,34.4,2023-02-07 23:50:12.269
6128,2023-02-07 23:50:24.628,1010223038224946,33.8,2023-02-07 23:50:30.197
6129,2023-02-07 23:50:42.798,1010223038225002,33.6,2023-02-07 23:50:48.336
6130,2023-02-07 23:50:51.767,1010223038225010,34.1,2023-02-07 23:50:57.296
6131,2023-02-07 23:51:09.638,1010223038225027,34.4,2023-02-07 23:51:15.147
6132,2023-02-07 23:51:18.558,1010223038225035,34.1,2023-02-07 23:51:24.118
6133,2023-02-07 23:51:36.516,1010223038225051,33.8,2023-02-07 23:51:42.107
6134,2023-02-07 23:51:45.726,1010223038225100,34.1,2023-02-07 23:51:51.315
6135,2023-02-07 23:52:12.867,1010223038225124,33.8,2023-02-07 23:52:18.506
6136,2023-02-07 23:52:21.867,1010223038225133,34.1,2023-02-07 23:52:27.457
6137,2023-02-07 23:52:30.927,1010223038225141,34.4,2023-02-07 23:52:36.506
6138,2023-02-07 23:52:49.066,1010223038225159,33.8,2023-02-07 23:52:54.667
6139,2023-02-07 23:53:07.016,1010223038225217,33.6,2023-02-07 23:53:12.595
6140,2023-02-07 23:53:34.145,1010223038225245,33.3,2023-02-07 23:53:39.706
6141,2023-02-08 00:21:54.326,1010223038225320,32.8,2023-02-08 00:21:59.937
6142,2023-02-08 00:22:10.655,1010223038225329,33.3,2023-02-08 00:22:16.165
6143,2023-02-08 00:22:19.486,1010223038225339,33.6,2023-02-08 00:22:25.046
6144,2023-02-08 00:22:28.516,1010223038232029,33.8,2023-02-08 00:22:33.924
6145,2023-02-08 00:22:37.476,1010223038232141,34.1,2023-02-08 00:22:43.005
6146,2023-02-08 00:22:46.426,1010223038232200,33.6,2023-02-08 00:22:51.954
6147,2023-02-08 00:23:04.365,1010223038232217,34.4,2023-02-08 00:23:09.884
6148,2023-02-08 00:23:22.246,1010223038232233,33.6,2023-02-08 00:23:27.885
6149,2023-02-08 00:23:31.177,1010223038232242,34.4,2023-02-08 00:23:36.765
6150,2023-02-08 00:23:40.174,1010223038232251,34.1,2023-02-08 00:23:45.805
6151,2023-02-08 00:24:05.775,1010223038232309,34.6,2023-02-08 00:24:11.334
6152,2023-02-08 00:24:45.134,1010223038232411,34.1,2023-02-08 00:24:50.694
6153,2023-02-08 00:25:47.572,1010223038232514,33.8,2023-02-08 00:25:53.092
6154,2023-02-08 00:27:05.871,1010223038232632,33.6,2023-02-08 00:27:11.471
6155,2023-02-08 00:34:18.595,1010223038232931,33.3,2023-02-08 00:34:24.134
6156,2023-02-08 00:34:36.434,1010223038233402,33.8,2023-02-08 00:34:42.043
6157,2023-02-08 00:37:45.341,1010223038233504,33.0,2023-02-08 00:37:50.930
6158,2023-02-08 00:38:13.740,1010223038233722,33.3,2023-02-08 00:38:19.240
6159,2023-02-08 00:38:22.811,1010223038233745,33.6,2023-02-08 00:38:28.381
6160,2023-02-08 00:38:31.809,1010223038233753,33.3,2023-02-08 00:38:37.328
6161,2023-02-08 00:45:18.711,1010223038234428,33.0,2023-02-08 00:45:24.272
6162,2023-02-08 00:45:36.842,1010223038234454,33.6,2023-02-08 00:45:42.391
6163,2023-02-08 00:45:45.871,1010223038234502,33.8,2023-02-08 00:45:51.512
6164,2023-02-08 00:46:22.321,1010223038234535,33.6,2023-02-08 00:46:27.880
6165,2023-02-08 00:46:31.500,1010223038234543,33.8,2023-02-08 00:46:37.089
6166,2023-02-08 00:47:07.750,1010223038234618,34.1,2023-02-08 00:47:13.338
6167,2023-02-08 00:47:34.940,1010223038234645,33.8,2023-02-08 00:47:40.529
6168,2023-02-08 00:47:53.049,1010223038234703,34.4,2023-02-08 00:47:58.618
6169,2023-02-08 00:48:02.299,1010223038234712,34.1,2023-02-08 00:48:07.898
6170,2023-02-08 00:48:11.358,1010223038234721,33.8,2023-02-08 00:48:16.938
6171,2023-02-08 00:48:20.499,1010223038234730,34.1,2023-02-08 00:48:26.059
6172,2023-02-08 00:48:38.548,1010223038234749,34.4,2023-02-08 00:48:44.068
6173,2023-02-08 00:48:47.707,1010223038234758,33.8,2023-02-08 00:48:53.346
6174,2023-02-08 00:48:56.687,1010223038234807,34.1,2023-02-08 00:49:02.217
6175,2023-02-08 00:49:05.878,1010223038234816,33.8,2023-02-08 00:49:11.427
6176,2023-02-08 00:49:23.957,1010223038234834,34.1,2023-02-08 00:49:29.596
6177,2023-02-08 00:49:42.118,1010223038234852,33.8,2023-02-08 00:49:47.657
6178,2023-02-08 00:49:51.098,1010223038234901,33.6,2023-02-08 00:49:56.618
6179,2023-02-08 00:50:00.187,1010223038234910,33.8,2023-02-08 00:50:05.756
6180,2023-02-08 00:50:09.137,1010223038234919,34.4,2023-02-08 00:50:14.707
6181,2023-02-08 00:50:18.256,1010223038234928,34.1,2023-02-08 00:50:23.826
6182,2023-02-08 00:50:27.286,1010223038234938,33.8,2023-02-08 00:50:32.865
6183,2023-02-08 00:50:36.296,1010223038234947,33.6,2023-02-08 00:50:41.825
6184,2023-02-08 00:50:45.276,1010223038234956,34.4,2023-02-08 00:50:50.855
6185,2023-02-08 00:51:12.486,1010223038235023,34.1,2023-02-08 00:51:18.065
6186,2023-02-08 00:51:30.585,1010223038235041,34.9,2023-02-08 00:51:36.145
6187,2023-02-08 00:51:39.645,1010223038235050,34.4,2023-02-08 00:51:45.186
6188,2023-02-08 00:51:57.855,1010223038235108,33.8,2023-02-08 00:52:03.424
6189,2023-02-08 00:52:07.095,1010223038235117,34.4,2023-02-08 00:52:12.716
6190,2023-02-08 00:52:25.075,1010223038235135,34.1,2023-02-08 00:52:30.634
6191,2023-02-08 00:52:43.204,1010223038235153,34.4,2023-02-08 00:52:48.785
6192,2023-02-08 00:53:08.684,1010223038235202,33.8,2023-02-08 00:53:14.234
6193,2023-02-08 00:53:16.994,1010223038235211,34.1,2023-02-08 00:53:22.543
6194,2023-02-08 00:53:25.315,1010223038235220,34.4,2023-02-08 00:53:30.875
6195,2023-02-08 00:53:42.005,1010223038235239,34.1,2023-02-08 00:53:47.594
6196,2023-02-08 00:53:50.364,1010223038235248,34.6,2023-02-08 00:53:55.983
6197,2023-02-08 00:53:58.734,1010223038235257,34.1,2023-02-08 00:54:04.382
6198,2023-02-08 00:54:07.053,1010223038235306,34.4,2023-02-08 00:54:12.713
6199,2023-02-08 00:54:15.444,1010223038235315,34.1,2023-02-08 00:54:21.023
6200,2023-02-08 00:54:23.713,1010223038235333,34.4,2023-02-08 00:54:29.354
6201,2023-02-08 00:54:50.253,1010223038235401,34.1,2023-02-08 00:54:55.903
6202,2023-02-08 00:55:08.243,1010223038235418,34.4,2023-02-08 00:55:13.832
6203,2023-02-08 00:55:17.213,1010223038235427,34.1,2023-02-08 00:55:22.792
6204,2023-02-08 00:55:35.503,1010223038235446,33.8,2023-02-08 00:55:41.032
6205,2023-02-08 00:55:44.483,1010223038235455,34.6,2023-02-08 00:55:50.062
6206,2023-02-08 00:55:53.562,1010223038235504,33.8,2023-02-08 00:55:59.193
6207,2023-02-08 00:56:02.503,1010223038235513,34.4,2023-02-08 00:56:08.153
6208,2023-02-08 00:56:11.632,1010223038235522,34.1,2023-02-08 00:56:17.272
6209,2023-02-08 00:56:29.743,1010223038235540,34.6,2023-02-08 00:56:35.351
6210,2023-02-08 00:56:38.964,1010223038235549,34.9,2023-02-08 00:56:44.551
6211,2023-02-08 00:56:47.861,1010223038235558,34.1,2023-02-08 00:56:53.430
6212,2023-02-08 00:57:05.851,1010223038235616,34.6,2023-02-08 00:57:11.430
6213,2023-02-08 00:57:14.891,1010223038235625,34.4,2023-02-08 00:57:20.480
6214,2023-02-08 00:57:33.010,1010223038235643,34.1,2023-02-08 00:57:38.549
6215,2023-02-08 00:57:41.940,1010223038235652,33.8,2023-02-08 00:57:47.599
6216,2023-02-08 00:57:51.171,1010223038235702,34.1,2023-02-08 00:57:56.790
6217,2023-02-08 00:58:00.200,1010223038235710,34.4,2023-02-08 00:58:05.759
6218,2023-02-08 00:58:09.391,1010223038235719,33.8,2023-02-08 00:58:14.960
6219,2023-02-08 00:58:27.311,1010223038235738,34.1,2023-02-08 00:58:32.881
6220,2023-02-08 00:58:36.530,1010223038235747,33.6,2023-02-08 00:58:42.071
6221,2023-02-08 00:58:45.480,1010223038235756,33.8,2023-02-08 00:58:51.030
6222,2023-02-08 00:58:54.440,1010223038235805,34.1,2023-02-08 00:59:00.071
6223,2023-02-08 00:59:12.598,1010223038235823,33.8,2023-02-08 00:59:18.239
6224,2023-02-08 00:59:21.549,1010223038235832,34.4,2023-02-08 00:59:27.198
6225,2023-02-08 00:59:30.680,1010223038235841,33.8,2023-02-08 00:59:36.239
6226,2023-02-08 00:59:48.750,1010223038235859,34.4,2023-02-08 00:59:54.319
6227,2023-02-08 01:21:18.538,1010223038235908,34.1,2023-02-08 01:21:24.117
6228,2023-02-08 01:21:26.687,1010223038235917,33.6,2023-02-08 01:21:32.326
6229,2023-02-08 01:21:53.197,1010223038235944,33.3,2023-02-08 01:21:58.805
6230,2023-02-08 01:22:02.306,1010223038235953,33.6,2023-02-08 01:22:07.836
6231,2023-02-08 01:22:20.887,1010223039002116,33.3,2023-02-08 01:22:26.456
6232,2023-02-08 01:22:29.907,1010223039002133,33.6,2023-02-08 01:22:35.405
6233,2023-02-08 01:22:38.976,1010223039002141,33.3,2023-02-08 01:22:44.526
6234,2023-02-08 01:22:47.956,1010223039002149,33.6,2023-02-08 01:22:53.605
6235,2023-02-08 01:22:56.915,1010223039002158,33.8,2023-02-08 01:23:02.494
6236,2023-02-08 01:23:15.186,1010223039002225,34.1,2023-02-08 01:23:20.724
6237,2023-02-08 01:23:24.206,1010223039002235,33.6,2023-02-08 01:23:29.775
6238,2023-02-08 01:23:33.315,1010223039002243,34.1,2023-02-08 01:23:38.976
6239,2023-02-08 01:23:51.345,1010223039002302,33.8,2023-02-08 01:23:56.895
6240,2023-02-08 01:24:09.505,1010223039002320,34.1,2023-02-08 01:24:15.134
6241,2023-02-08 01:24:25.414,1010223039002329,34.4,2023-02-08 01:24:31.023
6242,2023-02-08 01:24:34.535,1010223039002338,33.8,2023-02-08 01:24:40.104
6243,2023-02-08 01:24:43.595,1010223039002347,34.4,2023-02-08 01:24:49.203
6244,2023-02-08 01:25:01.664,1010223039002415,33.8,2023-02-08 01:25:07.214
6245,2023-02-08 01:25:28.785,1010223039002440,34.1,2023-02-08 01:25:34.423
6246,2023-02-08 01:25:37.854,1010223039002448,34.4,2023-02-08 01:25:43.364
6247,2023-02-08 01:25:46.983,1010223039002457,33.8,2023-02-08 01:25:52.573
6248,2023-02-08 01:25:56.053,1010223039002506,33.6,2023-02-08 01:26:01.602
6249,2023-02-08 01:26:05.134,1010223039002515,33.3,2023-02-08 01:26:10.733
6250,2023-02-08 01:26:14.273,1010223039002524,33.8,2023-02-08 01:26:19.862
6251,2023-02-08 01:26:23.253,1010223039002533,34.4,2023-02-08 01:26:28.894
6252,2023-02-08 01:26:32.283,1010223039002542,33.8,2023-02-08 01:26:37.852
6253,2023-02-08 01:26:41.332,1010223039002552,34.1,2023-02-08 01:26:46.973
6254,2023-02-08 01:26:50.342,1010223039002601,33.8,2023-02-08 01:26:55.943
6255,2023-02-08 01:26:59.473,1010223039002610,34.4,2023-02-08 01:27:05.052
6256,2023-02-08 01:27:08.552,1010223039002619,34.1,2023-02-08 01:27:14.101
6257,2023-02-08 01:27:17.523,1010223039002628,34.4,2023-02-08 01:27:23.052
6258,2023-02-08 01:27:26.542,1010223039002637,34.1,2023-02-08 01:27:32.183
6259,2023-02-08 01:27:35.653,1010223039002646,33.8,2023-02-08 01:27:41.223
6260,2023-02-08 01:27:44.703,1010223039002655,34.1,2023-02-08 01:27:50.252
6261,2023-02-08 01:27:53.723,1010223039002704,34.6,2023-02-08 01:27:59.292
6262,2023-02-08 01:28:02.782,1010223039002713,34.1,2023-02-08 01:28:08.341
6263,2023-02-08 01:28:11.802,1010223039002722,33.8,2023-02-08 01:28:17.381
6264,2023-02-08 01:28:30.062,1010223039002740,33.6,2023-02-08 01:28:35.621
6265,2023-02-08 01:28:39.042,1010223039002749,34.1,2023-02-08 01:28:44.661
6266,2023-02-08 01:29:24.290,1010223039002835,33.6,2023-02-08 01:29:29.861
6267,2023-02-08 01:29:33.270,1010223039002843,34.4,2023-02-08 01:29:38.910
6268,2023-02-08 01:29:42.321,1010223039002852,33.8,2023-02-08 01:29:47.859
6269,2023-02-08 01:29:51.341,1010223039002901,34.4,2023-02-08 01:29:56.980
6270,2023-02-08 01:30:00.331,1010223039002910,34.1,2023-02-08 01:30:05.950
6271,2023-02-08 01:30:18.351,1010223039002929,34.4,2023-02-08 01:30:23.940
6272,2023-02-08 01:30:27.421,1010223039002938,34.1,2023-02-08 01:30:32.980
6273,2023-02-08 01:30:36.440,1010223039002947,34.4,2023-02-08 01:30:41.938
6274,2023-02-08 01:30:53.250,1010223039002956,34.1,2023-02-08 01:30:58.789
6275,2023-02-08 01:31:11.500,1010223039003014,34.4,2023-02-08 01:31:17.138
6276,2023-02-08 01:31:20.470,1010223039003023,34.6,2023-02-08 01:31:26.099
6277,2023-02-08 01:31:29.438,1010223039003032,34.1,2023-02-08 01:31:35.069
6278,2023-02-08 01:31:47.559,1010123039003109,33.8,2023-02-08 01:31:53.220
6279,2023-02-08 01:31:56.569,1010123039003117,34.4,2023-02-08 01:32:02.180
6280,2023-02-08 01:32:05.469,1010123039003125,34.1,2023-02-08 01:32:11.148
6281,2023-02-08 01:34:26.296,1010123039003134,33.8,2023-02-08 01:34:31.885
6282,2023-02-08 01:34:34.407,1010123039003142,34.1,2023-02-08 01:34:39.947
6283,2023-02-08 01:35:30.446,1010123039003427,33.8,2023-02-08 01:35:36.075
6284,2023-02-08 01:35:39.605,1010123039003435,34.4,2023-02-08 01:35:45.115
6285,2023-02-08 01:35:48.575,1010123039003452,33.8,2023-02-08 01:35:54.105
6286,2023-02-08 01:35:57.686,1010123039003500,34.4,2023-02-08 01:36:03.226
6287,2023-02-08 01:36:24.785,1010123039003535,33.6,2023-02-08 01:36:30.414
6288,2023-02-08 01:36:33.914,1010123039003544,33.8,2023-02-08 01:36:39.473
6289,2023-02-08 01:36:42.963,1010123039003553,34.1,2023-02-08 01:36:48.582
6290,2023-02-08 01:36:52.084,1010123039003602,34.4,2023-02-08 01:36:57.624
6291,2023-02-08 01:37:00.993,1010123039003611,34.6,2023-02-08 01:37:06.592
6292,2023-02-08 01:37:10.154,1010123039003620,34.4,2023-02-08 01:37:15.792
6293,2023-02-08 01:37:19.253,1010123039003629,33.8,2023-02-08 01:37:24.822
6294,2023-02-08 01:37:28.355,1010123039003638,34.4,2023-02-08 01:37:33.941
6295,2023-02-08 01:37:46.253,1010123039003656,34.6,2023-02-08 01:37:51.861
6296,2023-02-08 01:38:11.923,1010123039003715,34.4,2023-02-08 01:38:17.441
6297,2023-02-08 01:38:29.891,1010123039003733,34.6,2023-02-08 01:38:35.542
6298,2023-02-08 01:38:39.022,1010123039003742,34.4,2023-02-08 01:38:44.592
6299,2023-02-08 01:38:57.342,1010123039003807,34.1,2023-02-08 01:39:02.992
6300,2023-02-08 01:39:06.252,1010123039003816,34.6,2023-02-08 01:39:11.782
6301,2023-02-08 01:39:15.302,1010123039003826,33.8,2023-02-08 01:39:20.901
6302,2023-02-08 01:39:24.361,1010123039003835,34.4,2023-02-08 01:39:29.941
6303,2023-02-08 01:39:33.332,1010123039003844,33.8,2023-02-08 01:39:38.901
6304,2023-02-08 01:39:51.351,1010123039003902,34.1,2023-02-08 01:39:56.970
6305,2023-02-08 01:40:18.621,1010123039003929,34.6,2023-02-08 01:40:24.269
6306,2023-02-08 01:40:27.591,1010123039003938,34.4,2023-02-08 01:40:33.150
6307,2023-02-08 01:40:36.811,1010123039003947,34.6,2023-02-08 01:40:42.329
