index,accident_id,ST_CASE,VE_FORMS,Make,Model,BODY_TYP,MOD_YEAR,IMPACT1,DEFORMED,,M_HARM,L_STATUS,L_TYPE,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,DR_HGT,DR_WGT,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,DR_DRINK
132,2016040094,40094,3,20,481,31,2015,12,2,,12,6,1,0,0,3,0,69,165,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,20,3,11,15,16,1,1,0
133,2016040094,40094,3,72,706,80,2009,81,6,,12,9,9,99,0,9,9,68,220,99,99,99,99,99,99,9999,99,9999,0,0,0,0,0,5,5,45,1,1,2,1,0,0,1,70,99,9,1,0
134,2016040094,40094,3,23,481,31,2001,10,0,,54,6,1,0,0,3,0,68,120,0,0,0,1,0,5,2015,5,2015,0,0,0,0,0,5,5,45,1,1,2,1,0,0,1,98,7,1,3,0
135,2016040095,40095,2,20,441,20,1986,61,6,,12,0,0,0,0,0,0,70,125,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,2,98,1,1,8,1,20,3,11,15,99,1,1,0
136,2016040095,40095,2,82,881,66,2007,12,6,,12,6,1,6,0,3,3,75,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,65,1,1,2,1,0,0,1,67,1,1,1,0
137,2016040096,40096,1,7,482,31,1999,99,9,,99,0,0,0,0,0,0,63,160,0,1,0,0,0,12,2015,12,2015,9,99,99,99,99,8,8,98,8,8,8,98,0,0,99,99,99,9,9,1
138,2016040097,40097,1,34,35,4,2001,12,6,,1,6,1,0,0,3,0,76,200,0,1,0,0,0,10,2012,10,2012,0,0,0,0,0,1,2,45,1,1,8,1,0,0,1,13,99,9,4,1
139,2016040098,40098,2,2,404,14,2007,12,6,,12,6,1,0,0,3,0,66,175,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,5,50,1,1,2,1,0,0,1,51,99,1,1,0
140,2016040098,40098,2,12,471,30,2001,6,6,,12,6,1,0,0,3,3,70,220,0,0,0,0,0,0,0,0,0,0,89,0,0,0,2,5,50,1,1,2,1,0,0,1,53,99,1,1,0
141,2016040099,40099,1,49,403,14,2007,12,2,,8,6,1,0,0,3,0,70,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,40,1,1,2,1,0,0,1,80,99,1,1,0
142,2016040100,40100,2,20,16,2,2004,12,6,,12,6,1,0,0,3,0,66,230,0,1,0,1,1,10,2011,7,2014,0,28,0,0,0,2,3,45,1,1,8,1,0,0,1,10,99,3,2,0
143,2016040100,40100,2,12,481,31,2013,12,6,,12,6,1,0,0,3,0,64,133,0,0,0,0,0,0,0,0,0,0,89,0,0,0,2,3,45,1,1,8,1,0,0,1,62,99,1,1,0
144,2016040101,40101,2,20,421,15,1995,98,6,,1,1,1,0,0,2,3,71,155,1,6,0,5,0,10,2011,12,2015,0,91,0,0,0,5,5,45,1,1,8,1,0,0,1,9,99,9,4,0
145,2016040101,40101,2,6,441,20,2002,98,6,,12,6,1,0,0,3,0,64,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,45,1,1,8,1,0,0,1,62,99,9,3,0
146,2016040102,40102,1,12,23,4,2011,82,6,,8,6,1,0,0,3,0,65,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,65,1,1,2,1,0,0,1,80,1,1,1,0
147,2016040103,40103,1,99,999,99,9999,82,9,,8,9,9,99,0,9,9,999,999,99,99,99,99,99,99,9999,99,9999,0,27,0,0,0,1,5,40,1,1,2,1,0,0,1,80,99,1,4,0
148,2016040104,40104,1,6,441,20,1999,98,6,,1,0,0,0,0,0,0,72,198,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,25,1,1,5,1,0,0,11,6,99,4,4,1
149,2016040105,40105,2,24,7,4,2006,12,6,,12,6,1,0,0,3,0,68,135,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,3,55,2,6,2,1,0,0,14,10,99,9,2,0
150,2016040105,40105,2,49,472,30,2014,12,6,,12,6,1,0,0,3,3,74,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,55,3,5,2,1,0,0,14,62,99,9,1,0
151,2016040106,40106,1,19,3,4,1993,12,2,,8,6,1,0,0,3,3,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,45,1,1,8,1,0,0,1,80,1,1,1,0
152,2016040107,40107,2,49,40,4,2003,6,6,,12,0,0,0,0,0,0,999,999,0,0,0,0,0,0,0,0,0,9,99,99,99,99,1,3,50,1,1,2,1,0,0,99,53,99,9,1,0
153,2016040107,40107,2,7,482,31,2006,12,6,,12,6,1,6,0,3,0,72,200,0,0,0,0,1,11,2012,11,2012,0,89,0,0,0,1,3,50,1,1,2,1,0,0,1,51,99,1,1,0
154,2016040108,40108,1,72,706,80,2014,62,6,,33,6,1,0,0,3,0,68,167,0,0,0,1,0,11,2014,11,2014,0,0,0,0,0,2,3,45,1,6,8,1,3,3,1,12,99,9,4,1
155,2016040109,40109,2,37,706,80,1995,0,6,,12,6,1,0,0,3,0,75,235,0,1,0,0,0,8,2014,8,2014,4,0,0,0,0,1,2,45,3,3,2,1,0,0,14,6,16,9,3,0
156,2016040109,40109,2,12,481,31,2012,62,6,,12,6,1,0,0,3,3,66,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,1,3,5,1,0,0,11,15,99,1,1,0
157,2016040110,40110,1,7,482,31,1994,12,2,,8,6,1,0,0,3,0,73,230,1,1,0,1,1,7,2011,8,2014,0,0,0,0,0,6,1,65,1,6,2,1,0,0,1,80,16,1,1,0
158,2016040111,40111,2,58,37,2,2004,12,6,,12,6,1,0,0,3,0,65,135,0,1,0,2,0,9,2013,7,2015,0,51,0,0,0,3,3,75,1,1,2,1,0,0,1,54,99,1,1,1
159,2016040111,40111,2,49,51,4,2009,12,6,,12,6,1,0,0,3,0,78,280,0,0,0,0,1,7,2013,7,2013,0,0,0,0,0,3,3,75,1,1,2,1,0,0,1,54,99,1,1,0
160,2016040112,40112,2,18,23,4,2006,3,6,,12,6,1,0,0,3,3,66,160,0,0,0,0,0,0,0,0,0,0,39,0,0,0,2,5,40,1,1,2,1,2,3,11,15,99,9,1,0
161,2016040112,40112,2,7,482,31,2003,12,6,,12,6,1,0,0,3,3,70,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,40,2,1,2,1,2,3,14,62,99,9,3,0
162,2016040113,40113,1,13,401,14,2003,98,6,,1,0,0,0,0,0,0,70,223,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,35,1,5,8,1,0,0,1,6,99,9,4,1
163,2016040114,40114,1,37,441,20,2000,12,2,,8,6,1,0,0,3,0,66,140,0,0,0,0,0,0,0,0,0,0,89,0,0,0,5,5,40,1,1,8,1,0,0,1,80,99,1,1,0
164,2016040115,40115,2,52,48,5,2015,81,2,,54,6,1,0,0,3,3,73,185,1,0,0,0,0,1,2016,1,2016,0,39,0,0,0,1,4,35,3,1,2,1,3,3,11,15,1,1,1,0
165,2016040115,40115,2,72,706,80,2000,0,4,,54,6,1,0,0,3,3,68,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,35,2,1,2,1,3,3,14,62,16,2,1,0
166,2016040116,40116,1,20,32,4,1997,12,6,,38,6,1,0,0,3,3,71,175,0,0,0,0,0,0,0,0,0,4,51,0,0,0,2,1,30,1,3,8,1,0,0,1,12,99,1,4,0
167,2016040117,40117,1,21,21,4,2003,12,2,,9,6,1,0,0,3,0,62,130,2,2,0,4,0,1,2013,12,2014,0,0,0,0,0,1,5,45,1,1,8,1,3,3,1,83,99,9,3,0
168,2016040118,40118,1,20,431,16,1994,12,6,,42,1,1,0,0,2,3,71,175,0,8,0,1,3,8,2012,4,2013,4,0,0,0,0,1,2,55,1,1,2,1,0,0,1,12,99,9,4,0
169,2016040119,40119,1,55,35,4,2006,0,6,,1,6,1,0,0,3,0,64,209,1,0,0,1,0,1,2014,2,2014,4,0,0,0,0,1,2,65,3,1,2,1,0,0,14,13,99,9,4,0
170,2016040120,40120,1,72,706,80,2009,0,6,,1,1,1,0,0,2,0,71,230,0,1,0,1,0,3,2016,3,2016,0,24,0,0,0,1,7,45,1,1,8,1,3,3,1,99,16,2,3,1
171,2016040121,40121,1,37,31,4,1998,98,6,,1,0,0,0,0,0,0,62,115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3,45,3,1,8,1,0,0,14,6,99,9,4,0
172,2016040122,40122,1,82,881,66,2015,0,6,,1,9,9,99,9,9,9,65,185,99,99,99,99,99,99,9999,99,9999,9,99,99,99,99,2,2,75,2,1,2,1,0,0,14,12,99,9,4,1
173,2016040123,40123,1,98,709,80,2002,98,6,,31,6,1,3,0,3,3,71,220,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,5,40,3,1,8,1,0,0,14,13,99,9,4,1
174,2016040124,40124,2,37,31,4,2001,81,6,,30,6,1,0,0,3,3,63,155,0,0,0,0,0,0,0,0,0,0,99,99,99,99,2,5,45,1,1,2,1,3,3,11,15,99,1,1,0
175,2016040124,40124,2,7,27,6,2013,12,6,,1,6,1,0,0,3,0,64,130,0,1,1,0,0,11,2014,1,2015,0,0,0,0,0,2,5,45,1,1,2,1,3,3,1,62,7,1,3,0
176,2016040125,40125,2,20,37,4,2012,12,6,,12,6,1,0,0,3,0,68,215,0,6,2,0,1,4,2012,3,2015,0,28,0,0,0,1,2,65,2,1,2,1,0,0,14,10,99,9,2,0
177,2016040125,40125,2,18,7,4,2003,12,6,,12,6,1,0,0,3,0,62,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,65,3,1,2,1,0,0,14,62,99,9,3,0
178,2016040126,40126,1,72,706,80,2015,12,6,,41,6,1,6,0,3,3,72,240,0,0,0,0,0,0,0,0,0,0,99,99,99,99,2,2,75,1,1,2,1,0,0,1,12,99,9,4,0
179,2016040127,40127,1,84,884,66,2016,0,6,,1,6,1,6,0,3,0,68,165,0,0,0,0,2,11,2015,1,2016,4,87,0,0,0,2,2,65,1,1,2,1,0,0,1,12,99,9,4,1
180,2016040128,40128,1,37,402,14,2004,0,6,,1,6,1,0,0,3,0,66,155,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,45,3,1,2,1,0,0,14,6,6,4,6,0
181,2016040129,40129,4,12,481,31,2003,12,6,,12,6,1,0,0,3,3,64,142,1,1,0,5,0,12,2011,6,2015,0,39,0,0,0,1,5,45,1,1,2,1,3,3,1,17,99,9,3,0
182,2016040129,40129,4,20,16,4,2004,61,6,,12,0,0,0,0,0,0,64,173,0,0,0,0,1,5,2014,5,2014,0,0,0,0,0,1,5,35,1,1,2,1,3,3,1,66,99,9,3,0
183,2016040129,40129,4,20,403,14,2008,62,6,,12,6,1,0,0,3,3,68,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,45,1,1,2,1,3,3,5,60,1,1,1,0
184,2016040129,40129,4,37,441,20,2011,62,2,,12,6,1,0,0,3,0,68,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,45,1,1,2,1,3,3,5,60,1,1,1,0
185,2016040130,40130,1,54,31,3,1996,98,6,,42,1,1,0,0,2,0,68,168,1,3,0,1,0,12,2014,1,2016,4,0,0,0,0,1,2,25,3,1,8,1,0,0,14,13,99,9,4,0
186,2016040131,40131,1,98,998,97,2013,0,8,,1,6,1,0,0,3,0,74,251,0,0,0,5,0,5,2012,12,2014,0,0,0,0,0,1,2,0,1,3,5,2,0,0,98,12,99,9,4,0
187,2016040132,40132,1,37,32,4,2010,98,6,,11,6,1,0,0,3,0,74,215,0,2,0,2,2,10,2011,12,2013,0,99,99,99,99,1,2,65,1,1,2,1,0,0,1,87,1,1,1,0
188,2016040133,40133,1,20,481,31,9999,98,9,,8,9,9,99,0,9,9,999,999,99,99,99,99,99,99,9999,99,9999,9,99,99,99,99,1,2,99,1,9,9,99,0,0,99,82,99,9,9,0
189,2016040135,40135,2,20,421,15,2007,12,9,,12,6,1,0,0,3,0,71,170,0,0,0,0,0,0,0,0,0,9,99,99,99,99,1,6,99,1,9,2,99,3,3,1,17,99,9,9,0
190,2016040135,40135,2,35,43,4,2006,3,9,,12,9,9,99,0,9,9,999,999,99,99,99,99,99,99,9999,99,9999,9,99,99,99,99,1,6,99,1,9,2,99,3,3,11,15,99,9,9,0
191,2016040136,40136,1,12,401,14,1999,98,6,,1,6,1,0,0,3,0,69,265,0,0,0,0,0,0,0,0,0,0,58,0,0,0,1,2,98,1,8,5,1,0,0,1,9,99,9,4,0
192,2016040137,40137,1,20,481,31,1990,82,2,,8,6,1,0,0,3,0,65,220,0,2,0,0,0,12,2014,5,2015,0,0,0,0,0,1,2,25,1,1,2,1,0,0,1,80,1,1,1,0
193,2016040138,40138,2,19,24,4,2013,3,6,,12,6,1,1,0,3,0,66,130,0,6,0,0,0,12,2011,12,2014,9,38,0,0,0,2,3,55,1,6,2,1,3,3,11,15,99,9,3,0
194,2016040138,40138,2,23,431,16,1990,12,6,,12,6,1,0,0,3,0,71,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,55,1,5,2,1,3,3,1,62,99,9,3,0
195,2016040139,40139,2,55,33,4,2002,12,4,,12,1,1,0,0,2,0,69,200,0,1,0,0,2,6,2015,12,2015,4,91,0,0,0,2,3,45,1,1,2,1,0,0,1,51,99,9,3,1
196,2016040139,40139,2,35,472,30,2013,6,6,,1,6,1,0,0,3,0,68,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,45,1,1,2,1,0,0,1,53,99,9,1,0
197,2016040140,40140,1,99,999,99,9999,99,9,,99,6,1,0,0,3,0,62,125,0,0,0,1,0,1,2014,1,2014,9,99,99,99,99,1,2,99,1,9,2,99,0,0,99,99,99,9,9,1
198,2016040141,40141,1,23,481,31,2000,82,2,,8,0,0,0,0,0,0,999,999,0,0,0,0,0,0,0,0,0,0,91,0,0,0,5,5,40,1,1,2,1,0,0,1,80,8,1,3,1
199,2016040142,40142,1,41,45,1,2007,98,9,,8,1,1,0,0,2,0,69,130,0,3,0,3,0,11,2013,7,2015,9,99,99,99,99,9,9,99,1,9,9,99,0,0,99,80,99,9,9,0
200,2016040143,40143,1,49,422,15,2003,0,6,,1,6,1,0,0,3,0,74,320,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,55,1,1,2,1,0,0,1,13,99,9,4,1
201,2016040144,40144,1,99,739,90,9999,0,9,,1,6,1,0,0,3,0,74,250,0,0,0,0,0,0,0,0,0,9,99,99,99,99,9,9,99,1,9,9,99,0,0,99,99,99,9,9,0
202,2016040145,40145,2,37,31,4,2013,12,6,,12,6,1,0,0,3,0,67,125,1,0,0,2,0,11,2012,7,2015,0,28,0,0,0,5,5,40,1,1,2,1,0,0,99,10,99,9,7,0
203,2016040145,40145,2,18,421,15,2015,12,6,,12,6,1,0,0,3,3,62,150,0,0,0,2,1,3,2012,2,2013,0,0,0,0,0,5,5,40,1,1,2,1,0,0,1,62,99,9,3,0
204,2016040146,40146,1,12,22,6,2005,0,6,,1,1,1,0,0,2,0,72,235,1,1,0,1,0,6,2014,12,2014,4,0,0,0,0,2,2,75,1,1,2,1,0,0,1,9,6,4,4,0
205,2016040147,40147,2,19,421,15,2013,82,6,,12,6,1,0,0,3,0,67,167,1,2,0,5,4,3,2011,2,2016,9,38,0,0,0,1,5,40,1,6,2,1,3,3,11,15,99,9,3,0
206,2016040147,40147,2,76,704,80,2015,12,6,,12,6,1,0,0,2,0,68,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,40,1,5,2,1,3,3,1,62,99,9,3,0
207,2016040149,40149,2,7,482,31,2006,12,6,,1,6,1,0,0,3,0,65,155,1,1,1,0,3,7,2014,2,2016,0,51,39,0,0,1,2,25,1,1,8,1,20,3,1,17,99,9,3,1
208,2016040149,40149,2,34,34,2,1995,82,6,,12,1,1,0,0,2,0,74,190,1,4,0,1,1,6,2011,5,2015,0,0,0,0,0,5,4,40,1,1,8,1,0,0,1,68,99,9,3,0
209,2016040150,40150,1,37,421,15,2007,62,6,,15,6,1,0,0,3,0,70,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,45,1,1,2,1,0,0,1,83,7,1,3,0
210,2016040151,40151,1,23,481,31,2007,98,6,,1,0,0,0,0,0,0,69,195,0,0,0,0,0,0,0,0,0,4,99,99,99,99,1,2,65,1,5,2,1,0,0,1,12,99,1,4,1
211,2016040152,40152,1,7,402,14,1998,98,6,,1,6,1,0,0,3,0,63,200,0,1,0,0,1,1,2012,2,2012,4,0,0,0,0,2,2,35,1,6,2,1,0,0,1,12,99,9,4,0
212,2016040153,40153,1,98,734,90,2014,0,2,,1,6,1,0,0,3,3,68,250,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,25,1,1,2,1,0,0,10,16,99,9,3,1
213,2016040154,40154,2,20,9,2,2000,12,6,,12,6,1,0,0,3,3,70,155,0,10,2,0,4,5,2011,6,2015,3,0,0,0,0,2,4,40,1,1,2,1,0,0,1,17,99,1,1,0
214,2016040154,40154,2,49,32,4,1998,62,6,,12,6,1,0,0,3,3,65,130,0,1,0,0,1,9,2012,9,2012,0,0,0,0,0,1,2,25,1,1,2,1,20,3,11,15,99,1,1,0
215,2016040155,40155,2,37,705,80,2003,98,6,,12,0,0,0,0,0,0,72,277,0,11,1,1,3,4,2011,7,2015,3,99,99,99,99,2,4,40,1,1,2,1,0,0,1,62,99,1,1,0
216,2016040155,40155,2,20,421,15,2007,3,4,,12,6,1,0,0,3,0,71,180,0,0,0,1,1,8,2014,11,2014,0,99,99,99,99,2,4,40,1,1,2,1,0,0,11,15,99,1,1,0
217,2016040156,40156,1,59,32,4,1992,98,6,,59,6,1,6,0,3,0,71,250,0,2,0,0,0,9,2015,9,2015,4,0,0,0,0,3,5,65,1,1,2,1,0,0,1,6,99,9,4,0
218,2016040157,40157,4,63,401,14,2015,12,6,,12,6,1,0,0,3,0,70,183,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,75,1,1,2,1,0,0,1,52,99,1,1,0
219,2016040157,40157,4,37,32,4,2013,6,6,,12,6,1,0,0,3,0,67,220,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,75,1,1,2,1,0,0,2,53,99,1,1,0
220,2016040157,40157,4,54,421,15,2006,83,2,,12,6,1,0,0,3,0,62,142,0,0,0,0,1,1,2014,1,2014,0,0,0,0,0,2,2,75,1,1,2,1,0,0,2,52,99,1,1,0
221,2016040157,40157,4,12,17,4,2006,63,2,,12,6,1,0,0,3,0,67,180,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,75,1,1,2,1,0,0,2,52,99,1,1,0
222,2016040158,40158,1,49,401,14,2003,0,6,,1,6,1,0,0,3,0,64,180,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,55,2,1,8,1,0,0,14,12,99,3,4,0
223,2016040159,40159,2,55,401,14,2004,12,6,,12,6,1,0,0,3,0,66,144,0,0,0,1,0,12,2012,12,2012,0,0,0,0,0,2,2,65,1,1,2,1,0,0,1,12,99,1,4,1
224,2016040159,40159,2,55,36,4,2015,12,6,,12,6,1,0,0,3,3,64,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,65,1,1,2,1,0,0,1,62,99,1,1,0
225,2016040160,40160,1,72,706,80,2011,12,6,,42,6,1,0,0,3,0,71,185,0,2,0,1,1,10,2014,10,2015,0,99,99,99,99,6,2,45,1,6,2,1,0,0,1,13,99,1,4,1
226,2016040161,40161,1,72,706,80,2006,12,6,,33,6,1,0,0,3,0,70,175,0,0,0,2,0,11,2011,1,2012,4,0,0,0,0,2,2,45,1,1,2,1,40,3,1,14,99,9,4,1
227,2016040162,40162,1,20,481,31,2006,12,6,,1,6,1,0,0,3,0,66,172,0,0,0,0,0,0,0,0,0,4,88,58,0,0,2,2,75,1,6,2,1,0,0,1,6,99,5,4,0
228,2016040163,40163,1,37,402,14,2013,12,6,,8,6,1,0,0,3,0,68,190,0,1,0,0,0,9,2013,9,2013,0,0,0,0,0,2,3,40,1,1,8,1,0,0,1,80,99,1,1,0
229,2016040164,40164,2,7,482,31,2002,12,6,,1,6,1,0,0,3,0,64,127,0,0,0,1,0,5,2015,5,2015,0,39,0,0,0,1,2,30,1,1,8,1,20,3,1,17,99,9,3,0
230,2016040164,40164,2,12,13,4,1993,61,6,,12,6,1,0,0,3,0,72,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35,1,1,8,1,0,0,1,66,99,9,3,0
231,2016040165,40165,1,51,45,4,2004,0,6,,5,6,1,6,0,3,0,71,175,0,0,0,2,2,10,2011,12,2015,0,59,0,0,0,6,1,75,1,5,2,1,0,0,2,98,1,1,1,0
232,2016040166,40166,2,63,402,14,2003,12,6,,12,6,1,0,0,3,0,62,135,0,1,0,0,1,2,2015,10,2015,0,28,89,0,0,1,2,45,1,1,2,1,0,0,1,10,99,9,2,0
233,2016040166,40166,2,51,881,66,2012,12,6,,12,6,1,6,0,3,0,75,240,0,2,0,1,0,7,2014,9,2014,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,62,16,2,2,0
234,2016040167,40167,1,20,481,31,2005,12,4,,8,6,1,0,0,3,0,67,240,0,0,0,1,0,5,2011,5,2011,0,0,0,0,0,5,7,45,1,1,8,1,0,0,1,80,99,1,3,0
235,2016040168,40168,2,35,43,4,2012,12,6,,12,6,1,0,0,3,3,65,135,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,6,55,1,6,2,1,0,0,1,51,1,1,1,0
236,2016040168,40168,2,37,702,80,1979,6,6,,12,6,1,3,0,3,3,73,185,0,0,0,2,2,11,2014,12,2015,0,0,0,0,0,5,6,55,1,6,2,1,0,0,1,53,99,9,1,0
237,2016040169,40169,2,34,34,1,1992,82,6,,12,6,1,0,0,3,0,69,150,0,1,0,1,1,7,2011,9,2015,0,38,0,0,0,1,5,45,1,1,8,1,0,0,11,15,1,1,1,0
238,2016040169,40169,2,2,405,14,2004,12,6,,12,6,1,0,0,3,3,70,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,45,1,1,8,1,0,0,1,62,99,1,1,0
239,2016040170,40170,2,49,402,14,2010,63,4,,12,6,1,0,0,3,3,63,115,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,11,15,99,9,1,0
240,2016040170,40170,2,72,706,80,2007,98,6,,12,6,1,6,0,3,0,69,260,1,4,0,2,0,8,2012,1,2016,0,0,0,0,0,2,2,45,1,1,8,1,0,0,1,72,99,9,1,0
241,2016040171,40171,1,7,442,20,2005,98,6,,1,6,1,0,0,3,0,66,140,0,0,0,0,0,0,0,0,0,9,99,99,99,99,1,2,65,1,6,2,1,0,0,1,9,99,9,4,0
242,2016040172,40172,4,20,421,15,2001,12,6,,12,6,1,0,0,3,3,74,180,0,0,0,0,1,6,2011,6,2011,4,0,0,0,0,2,5,45,1,1,8,1,0,0,12,12,99,9,4,0
243,2016040172,40172,4,20,421,15,2002,6,6,,12,1,1,0,0,2,0,73,190,0,2,0,1,1,7,2014,3,2016,0,0,0,0,0,2,5,45,1,1,8,1,3,3,5,53,1,1,1,0
244,2016040172,40172,4,30,40,4,2009,6,6,,12,6,1,0,0,3,3,63,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,45,1,1,8,1,3,3,5,53,1,1,1,0
245,2016040172,40172,4,58,35,4,2000,6,2,,12,6,1,6,0,3,1,73,253,0,1,0,0,1,7,2011,7,2011,0,0,0,0,0,2,5,45,1,1,8,1,3,3,5,53,1,1,1,0
246,2016040173,40173,1,35,401,14,1995,12,2,,8,6,1,0,0,3,0,74,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,40,1,1,8,1,3,3,1,80,99,9,3,0
247,2016040174,40174,1,7,482,31,2012,82,6,,8,6,1,0,0,3,0,66,150,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,3,25,1,1,8,1,3,3,10,80,6,1,3,0
248,2016040175,40175,1,35,43,4,2004,0,6,,1,6,1,0,0,3,3,66,135,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,75,3,5,2,1,0,0,14,9,99,9,4,0
249,2016040176,40176,2,72,706,80,2003,12,6,,12,6,1,0,0,3,3,72,205,0,0,0,0,0,0,0,0,0,0,99,99,99,99,2,2,45,1,1,8,1,0,0,1,52,16,2,1,0
250,2016040176,40176,2,12,481,31,2010,6,4,,12,6,1,0,0,3,0,76,350,0,0,0,0,0,0,0,0,0,0,99,99,99,99,2,2,45,1,1,8,1,0,0,2,53,99,1,1,0
251,2016040177,40177,1,49,401,14,1988,0,6,,1,6,1,0,0,3,0,72,140,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,0,1,1,5,1,0,0,98,9,99,9,3,1
252,2016040178,40178,2,35,47,4,2016,12,6,,12,6,1,0,0,3,0,72,175,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,40,1,1,8,1,0,0,1,17,99,9,9,1
253,2016040178,40178,2,12,3,1,2012,62,6,,12,6,1,0,0,3,0,64,115,0,0,0,3,0,10,2011,3,2014,0,0,0,0,0,1,2,25,1,1,8,1,20,3,11,66,99,9,9,0
254,2016040179,40179,2,59,421,15,2005,81,6,,12,6,1,0,0,3,0,67,140,0,0,0,1,0,11,2015,11,2015,0,38,0,0,0,1,2,55,1,1,2,1,0,0,11,15,99,1,1,0
255,2016040179,40179,2,37,706,80,1984,12,6,,12,6,1,0,0,3,0,70,200,0,0,0,0,0,0,0,0,0,0,99,99,99,99,1,2,55,1,1,2,1,0,0,1,62,1,1,1,1
256,2016040180,40180,1,52,402,14,2006,12,6,,17,6,1,0,0,3,3,70,205,0,0,0,0,0,0,0,0,0,0,89,0,0,0,2,3,35,1,1,2,2,3,3,1,14,99,1,4,0
257,2016040181,40181,1,20,481,31,2014,12,2,,15,6,1,0,0,3,3,69,190,0,0,0,0,0,0,0,0,0,0,89,0,0,0,3,5,40,1,1,8,1,3,3,1,83,99,1,1,0
258,2016040182,40182,1,73,705,80,2008,12,6,,42,6,1,0,0,2,0,66,150,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,45,3,6,8,1,0,0,14,13,99,9,4,1
259,2016040183,40183,1,49,46,5,2005,12,6,,1,6,1,0,0,3,0,67,135,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,25,1,1,8,1,20,3,1,14,99,9,4,0
260,2016040184,40184,2,35,471,30,1997,12,6,,12,6,1,0,0,3,0,67,145,0,1,0,3,0,7,2014,12,2014,4,91,0,0,0,3,3,55,1,1,1,1,0,0,1,50,99,1,1,0
261,2016040184,40184,2,63,33,4,2008,6,6,,12,6,1,0,0,3,3,64,160,0,3,0,0,1,5,2014,5,2014,0,54,0,0,0,3,3,55,1,1,1,1,0,0,5,53,1,1,1,0
262,2016040185,40185,1,35,48,2,2005,98,6,,42,6,1,0,0,3,0,70,150,0,1,0,0,0,6,2013,6,2013,3,0,0,0,0,2,2,35,1,1,2,1,0,0,1,6,99,9,4,1
263,2016040186,40186,2,85,881,66,2005,0,6,,12,6,1,6,0,3,0,72,225,0,0,0,0,0,0,0,0,0,0,80,0,0,0,2,2,75,1,1,2,1,0,0,1,1,99,9,4,0
