,time,TraceabilityCode,CushionWaterTemperature,time.value
317,2023-01-04 17:38:40.513,1010123004163825,33.3,2023-01-04 17:38:40.644
318,2023-01-04 17:38:47.904,1010123004163832,33.4,2023-01-04 17:38:48.082
319,2023-01-04 17:39:16.624,1010123004163901,33.1,2023-01-04 17:39:16.713
320,2023-01-04 17:39:52.642,1010123004163937,32.7,2023-01-04 17:39:52.812
321,2023-01-04 17:40:21.602,1010123004164006,32.3,2023-01-04 17:40:21.832
322,2023-01-04 17:40:50.522,1010123004164035,32.1,2023-01-04 17:40:50.792
323,2023-01-04 17:43:50.140,1010123004164323,31.6,2023-01-04 17:43:50.329
324,2023-01-04 17:43:57.579,1010123004164330,31.4,2023-01-04 17:43:57.779
325,2023-01-04 17:44:05.119,1010123004164338,31.5,2023-01-04 17:44:05.289
326,2023-01-04 17:44:27.588,1010123004164405,31.4,2023-01-04 17:44:27.767
327,2023-01-04 17:44:57.348,1010123004164435,31.5,2023-01-04 17:44:57.538
328,2023-01-04 17:45:04.788,1010123004164443,31.4,2023-01-04 17:45:05.048
329,2023-01-04 17:46:12.016,1010123004164550,31.5,2023-01-04 17:46:12.167
330,2023-01-04 17:46:19.377,1010123004164557,31.4,2023-01-04 17:46:19.615
331,2023-01-04 17:46:26.867,1010123004164604,31.5,2023-01-04 17:46:27.036
332,2023-01-04 17:47:04.196,1010123004164642,31.6,2023-01-04 17:47:04.325
333,2023-01-04 17:47:34.296,1010123004164712,31.7,2023-01-04 17:47:34.484
334,2023-01-04 17:47:49.196,1010123004164727,31.8,2023-01-04 17:47:49.295
335,2023-01-04 17:48:04.255,1010123004164742,31.7,2023-01-04 17:48:04.414
336,2023-01-04 17:48:11.654,1010123004164749,31.8,2023-01-04 17:48:11.813
337,2023-01-04 17:48:41.164,1010123004164819,31.9,2023-01-04 17:48:41.453
338,2023-01-04 17:49:10.773,1010123004164849,32.0,2023-01-04 17:49:10.963
339,2023-01-04 17:49:54.892,1010123004164934,32.1,2023-01-04 17:49:55.132
340,2023-01-04 17:50:24.911,1010123004165004,32.2,2023-01-04 17:50:25.051
341,2023-01-04 17:50:32.381,1010123004165011,32.1,2023-01-04 17:50:32.651
342,2023-01-04 17:50:39.901,1010123004165018,32.2,2023-01-04 17:50:40.081
343,2023-01-04 17:50:47.482,1010123004165026,32.1,2023-01-04 17:50:47.611
344,2023-01-04 17:51:39.720,1010123004165124,32.1,2023-01-04 17:51:39.740
345,2023-01-04 17:51:47.190,1010123004165132,32.2,2023-01-04 17:51:54.730
346,2023-01-04 17:54:39.578,1010123004165416,31.8,2023-01-04 17:54:39.858
347,2023-01-04 17:54:54.417,1010123004165439,31.9,2023-01-04 17:54:54.497
348,2023-01-04 17:55:01.898,1010123004165446,31.7,2023-01-04 17:55:01.937
349,2023-01-04 17:56:51.036,1010123004165635,31.5,2023-01-04 17:56:51.194
350,2023-01-04 17:57:35.006,1010123004165719,31.4,2023-01-04 17:57:35.055
351,2023-01-04 17:58:04.184,1010123004165749,31.5,2023-01-04 17:58:04.313
352,2023-01-04 17:58:26.144,1010123004165810,31.6,2023-01-04 17:58:26.164
353,2023-01-04 17:58:33.634,1010123004165818,31.5,2023-01-04 17:58:33.844
354,2023-01-04 17:59:09.854,1010123004165854,31.4,2023-01-04 17:59:09.923
355,2023-01-04 18:00:44.513,1010123004170029,31.6,2023-01-04 18:00:44.703
356,2023-01-04 18:00:59.631,1010123004170044,31.7,2023-01-04 18:00:59.790
357,2023-01-04 18:01:44.851,1010123004170128,31.8,2023-01-04 18:01:45.059
358,2023-01-04 18:02:14.510,1010123004170157,31.9,2023-01-04 18:02:14.581
359,2023-01-04 18:02:21.980,1010123004170205,32.0,2023-01-04 18:02:22.101
360,2023-01-04 18:02:53.440,1010223004170238,32.4,2023-01-04 18:02:53.608
361,2023-01-04 18:03:08.539,1010223004170253,32.6,2023-01-04 18:03:08.729
362,2023-01-04 18:03:16.039,1010223004170300,32.7,2023-01-04 18:03:16.190
363,2023-01-04 18:03:30.749,1010223004170315,32.8,2023-01-04 18:03:30.898
364,2023-01-04 18:03:38.059,1010223004170322,32.9,2023-01-04 18:03:38.257
365,2023-01-04 18:04:00.338,1010223004170345,33.1,2023-01-04 18:04:00.499
366,2023-01-04 18:04:15.168,1010223004170400,33.2,2023-01-04 18:04:15.378
367,2023-01-04 18:04:37.417,1010223004170422,33.3,2023-01-04 18:04:37.627
368,2023-01-04 18:04:44.717,1010223004170429,33.4,2023-01-04 18:04:44.976
369,2023-01-04 18:05:21.786,1010223004170506,33.5,2023-01-04 18:05:22.026
370,2023-01-04 18:05:59.266,1010223004170543,33.6,2023-01-04 18:05:59.375
371,2023-01-04 18:06:36.046,1010223004170620,33.7,2023-01-04 18:06:36.255
372,2023-01-04 18:07:05.845,1010223004170650,33.6,2023-01-04 18:07:06.013
373,2023-01-04 18:07:20.704,1010223004170705,33.5,2023-01-04 18:07:20.823
374,2023-01-04 18:07:28.025,1010223004170712,33.4,2023-01-04 18:07:28.255
375,2023-01-04 18:07:42.894,1010223004170727,33.3,2023-01-04 18:07:42.974
376,2023-01-04 18:07:50.454,1010223004170735,33.2,2023-01-04 18:07:50.605
377,2023-01-04 18:07:57.924,1010223004170742,33.1,2023-01-04 18:07:58.062
378,2023-01-04 18:08:05.213,1010223004170750,33.0,2023-01-04 18:08:05.463
379,2023-01-04 18:08:20.104,1010223004170805,32.9,2023-01-04 18:08:20.263
380,2023-01-04 18:08:42.683,1010223004170827,32.7,2023-01-04 18:08:42.742
381,2023-01-04 18:08:57.493,1010223004170842,32.6,2023-01-04 18:08:57.532
382,2023-01-04 18:09:19.923,1010223004170904,32.5,2023-01-04 18:09:20.092
383,2023-01-04 18:09:27.352,1010223004170912,32.4,2023-01-04 18:09:27.542
384,2023-01-04 18:09:49.763,1010223004170934,32.3,2023-01-04 18:09:49.862
385,2023-01-04 18:10:26.961,1010223004171011,32.2,2023-01-04 18:10:27.141
386,2023-01-04 18:11:19.180,1010223004171104,32.1,2023-01-04 18:11:19.381
387,2023-01-04 18:11:41.520,1010223004171126,32.1,2023-01-04 18:11:41.779
388,2023-01-04 18:11:48.960,1010223004171133,32.2,2023-01-04 18:11:49.059
389,2023-01-04 18:12:33.759,1010223004171218,32.1,2023-01-04 18:12:33.868
390,2023-01-04 18:12:41.200,1010223004171226,32.2,2023-01-04 18:12:41.388
391,2023-01-04 18:12:48.630,1010223004171233,32.3,2023-01-04 18:12:48.740
392,2023-01-04 18:13:03.549,1010223004171248,32.2,2023-01-04 18:13:03.710
393,2023-01-04 18:13:55.688,1010223004171340,32.4,2023-01-04 18:13:55.709
394,2023-01-04 18:14:25.447,1010223004171410,32.5,2023-01-04 18:14:25.707
395,2023-01-04 18:14:40.348,1010223004171425,32.6,2023-01-04 18:14:40.357
396,2023-01-04 18:15:47.536,1010223004171532,32.8,2023-01-04 18:15:47.707
397,2023-01-04 18:16:40.186,1010223004171625,33.0,2023-01-04 18:16:40.265
398,2023-01-04 18:17:17.526,1010223004171702,33.1,2023-01-04 18:17:17.625
399,2023-01-04 18:17:25.226,1010223004171710,33.0,2023-01-04 18:17:25.226
400,2023-01-04 18:17:32.795,1010223004171717,33.1,2023-01-04 18:17:32.914
401,2023-01-04 18:19:17.530,1010223004171902,33.0,2023-01-04 18:19:17.790
402,2023-01-04 18:20:02.982,1010223004171947,32.9,2023-01-04 18:20:03.151
403,2023-01-04 18:22:10.400,1010223004172155,32.5,2023-01-04 18:22:10.589
404,2023-01-04 18:22:17.700,1010223004172202,32.6,2023-01-04 18:22:17.960
405,2023-01-04 18:24:03.308,1010223004172348,32.4,2023-01-04 18:24:03.308
406,2023-01-04 18:25:34.096,1010223004172518,32.5,2023-01-04 18:25:34.367
407,2023-01-04 18:26:04.645,1010223004172549,32.6,2023-01-04 18:26:04.756
408,2023-01-04 18:27:58.194,1010223004172743,32.8,2023-01-04 18:27:58.273
409,2023-01-04 18:28:05.714,1010223004172750,32.7,2023-01-04 18:28:05.793
410,2023-01-04 18:28:51.154,1010223004172835,32.8,2023-01-04 18:28:51.243
411,2023-01-04 18:31:22.430,1010223004173107,32.9,2023-01-04 18:31:22.591
412,2023-01-04 18:32:15.410,1010223004173200,32.7,2023-01-04 18:32:15.469
413,2023-01-04 18:35:09.907,1010223004173454,32.5,2023-01-04 18:35:10.115
414,2023-01-04 18:35:25.236,1010223004173510,32.5,2023-01-04 18:35:25.407
415,2023-01-04 18:35:40.385,1010223004173525,32.5,2023-01-04 18:35:40.515
416,2023-01-04 18:37:26.523,1010223004173711,32.6,2023-01-04 18:37:26.594
417,2023-01-04 18:37:34.194,1010223004173719,32.5,2023-01-04 18:37:34.203
418,2023-01-04 18:39:28.901,1010223004173913,32.5,2023-01-04 18:39:29.012
419,2023-01-04 18:40:37.530,1010223004174022,32.5,2023-01-04 18:40:37.569
420,2023-01-04 18:40:45.121,1010223004174029,32.6,2023-01-04 18:40:45.250
421,2023-01-04 18:41:00.270,1010223004174045,32.6,2023-01-04 18:41:00.361
422,2023-01-04 18:41:15.631,1010223004174100,32.6,2023-01-04 18:41:15.641
423,2023-01-04 18:42:09.130,1010223004174153,32.5,2023-01-04 18:42:09.160
424,2023-01-04 18:42:16.559,1010223004174201,32.6,2023-01-04 18:42:16.769
425,2023-01-04 18:42:31.809,1010223004174216,32.6,2023-01-04 18:42:31.890
426,2023-01-04 18:43:17.438,1010223004174302,32.6,2023-01-04 18:43:17.569
427,2023-01-04 18:44:10.638,1010223004174355,32.5,2023-01-04 18:44:18.286
428,2023-01-04 18:47:30.803,1010223004174708,32.4,2023-01-04 18:47:30.842
429,2023-01-04 18:48:37.733,1010223004174817,32.3,2023-01-04 18:48:37.882
430,2023-01-04 18:48:52.753,1010223004174833,32.4,2023-01-04 18:48:52.851
431,2023-01-04 18:49:00.142,1010223004174840,32.3,2023-01-04 18:49:00.292
432,2023-01-04 18:49:51.792,1010223004174934,32.4,2023-01-04 18:49:52.052
433,2023-01-04 18:49:59.371,1010223004174941,32.3,2023-01-04 18:49:59.482
434,2023-01-04 18:51:22.140,1010223004175105,32.3,2023-01-04 18:51:22.289
435,2023-01-04 18:51:37.630,1010223004175121,32.4,2023-01-04 18:51:37.658
436,2023-01-04 18:52:23.388,1010223004175207,32.3,2023-01-04 18:52:23.578
437,2023-01-04 18:56:13.204,1010223004175556,32.4,2023-01-04 18:56:13.334
438,2023-01-04 19:02:43.338,1010223004180228,32.2,2023-01-04 19:02:43.418
439,2023-01-04 19:02:58.767,1010223004180243,32.0,2023-01-04 19:02:58.858
440,2023-01-04 19:08:48.322,1010223004180534,31.8,2023-01-04 19:08:48.492
441,2023-01-04 19:08:55.772,1010223004180541,31.9,2023-01-04 19:08:55.970
442,2023-01-04 19:09:03.141,1010223004180556,31.8,2023-01-04 19:09:03.341
443,2023-01-04 19:11:10.388,1010223004181046,31.7,2023-01-04 19:11:10.678
444,2023-01-04 19:15:14.914,1010223004181459,31.7,2023-01-04 19:15:14.944
445,2023-01-04 19:20:10.280,1010223004181955,31.9,2023-01-04 19:20:10.311
446,2023-01-04 19:25:22.375,1010223004182507,32.0,2023-01-04 19:25:22.483
447,2023-01-04 19:26:56.763,1010223004182641,32.2,2023-01-04 19:26:56.802
448,2023-01-04 19:40:51.141,1010223004183640,32.6,2023-01-04 19:40:58.839
449,2023-01-04 19:41:07.700,1010223004183655,32.7,2023-01-04 19:41:07.869
450,2023-01-04 19:42:00.109,1010223004184140,32.6,2023-01-04 19:42:00.259
451,2023-01-04 19:52:26.519,1010123004185211,32.3,2023-01-04 19:52:26.767
452,2023-01-04 19:53:04.088,1010123004185246,32.4,2023-01-04 19:53:04.338
453,2023-01-04 19:53:11.467,1010123004185253,32.2,2023-01-04 19:53:11.618
454,2023-01-04 19:53:18.858,1010123004185300,32.3,2023-01-04 19:53:19.066
455,2023-01-04 19:53:41.338,1010123004185321,32.2,2023-01-04 19:53:41.457
456,2023-01-04 19:54:03.517,1010123004185342,32.1,2023-01-04 19:54:03.707
457,2023-01-04 19:54:10.878,1010123004185349,32.2,2023-01-04 19:54:11.068
458,2023-01-04 19:54:18.328,1010123004185356,32.1,2023-01-04 19:54:18.486
459,2023-01-04 19:54:25.757,1010123004185403,32.2,2023-01-04 19:54:25.868
460,2023-01-04 19:54:33.246,1010123004185411,32.1,2023-01-04 19:54:33.385
461,2023-01-04 19:54:40.467,1010123004185418,32.2,2023-01-04 19:54:40.736
462,2023-01-04 19:54:47.976,1010123004185425,32.1,2023-01-04 19:54:48.105
463,2023-01-04 19:55:32.385,1010123004185510,32.0,2023-01-04 19:55:39.855
464,2023-01-04 19:58:32.292,1010123004185810,32.0,2023-01-04 19:58:32.421
465,2023-01-04 20:00:22.891,1010123004190000,31.9,2023-01-04 20:00:23.029
466,2023-01-04 20:00:30.311,1010123004190008,32.0,2023-01-04 20:00:30.490
467,2023-01-04 20:00:37.601,1010123004190015,31.9,2023-01-04 20:00:37.861
468,2023-01-04 20:00:45.040,1010123004190022,32.0,2023-01-04 20:00:45.220
469,2023-01-04 20:00:52.361,1010123004190030,31.9,2023-01-04 20:00:52.589
470,2023-01-04 20:04:06.096,1010123004190350,32.1,2023-01-04 20:04:06.357
471,2023-01-04 20:05:32.095,1010123004190517,32.0,2023-01-04 20:05:32.325
472,2023-01-04 20:06:09.714,1010123004190552,32.1,2023-01-04 20:06:09.793
473,2023-01-04 20:06:17.154,1010123004190559,32.0,2023-01-04 20:06:17.313
474,2023-01-04 20:06:39.364,1010123004190620,31.9,2023-01-04 20:06:39.553
475,2023-01-04 20:07:08.854,1010123004190648,32.0,2023-01-04 20:07:09.084
476,2023-01-04 20:07:23.584,1010123004190702,32.1,2023-01-04 20:07:23.793
477,2023-01-04 20:07:45.983,1010123004190723,32.2,2023-01-04 20:07:46.194
478,2023-01-04 20:08:15.532,1010123004190753,32.1,2023-01-04 20:08:15.792
479,2023-01-04 20:08:37.943,1010123004190815,32.0,2023-01-04 20:08:38.111
480,2023-01-04 20:10:51.280,1010123004191029,31.9,2023-01-04 20:10:51.480
481,2023-01-04 20:10:58.671,1010123004191036,32.0,2023-01-04 20:10:58.841
482,2023-01-04 20:13:40.717,1010123004191319,31.9,2023-01-04 20:13:41.076
483,2023-01-04 20:13:48.118,1010123004191326,32.0,2023-01-04 20:13:48.357
484,2023-01-04 20:14:25.306,1010123004191403,32.1,2023-01-04 20:14:25.476
485,2023-01-04 20:14:32.786,1010123004191410,32.0,2023-01-04 20:14:32.927
486,2023-01-04 20:14:40.076,1010123004191417,32.1,2023-01-04 20:14:40.276
487,2023-01-04 20:14:47.476,1010123004191425,32.2,2023-01-04 20:14:47.566
488,2023-01-04 20:14:54.976,1010123004191432,32.1,2023-01-04 20:14:55.075
489,2023-01-04 20:15:02.486,1010123004191440,32.2,2023-01-04 20:15:02.595
490,2023-01-04 20:15:09.766,1010123004191447,32.1,2023-01-04 20:15:10.046
491,2023-01-04 20:15:24.546,1010123004191502,32.2,2023-01-04 20:15:24.765
492,2023-01-04 20:15:31.884,1010123004191510,32.3,2023-01-04 20:15:32.125
493,2023-01-04 20:15:39.234,1010123004191517,32.2,2023-01-04 20:15:39.394
494,2023-01-04 20:16:16.125,1010123004191554,32.3,2023-01-04 20:16:16.275
495,2023-01-04 20:19:02.510,1010123004191708,32.4,2023-01-04 20:19:02.740
496,2023-01-04 20:19:09.930,1010123004191715,32.3,2023-01-04 20:19:10.180
497,2023-01-04 20:21:27.499,1010123004192105,32.2,2023-01-04 20:21:27.559
498,2023-01-04 20:21:42.249,1010123004192120,32.3,2023-01-04 20:21:42.438
499,2023-01-04 20:21:49.709,1010123004192127,32.2,2023-01-04 20:21:49.888
500,2023-01-04 20:22:41.437,1010123004192219,32.3,2023-01-04 20:22:41.566
501,2023-01-04 20:22:48.677,1010123004192226,32.2,2023-01-04 20:22:48.996
502,2023-01-04 20:23:33.517,1010123004192311,32.3,2023-01-04 20:23:33.707
503,2023-01-04 20:23:41.078,1010123004192318,32.2,2023-01-04 20:23:41.157
504,2023-01-04 20:23:55.818,1010123004192333,32.3,2023-01-04 20:23:56.038
505,2023-01-04 20:24:03.176,1010123004192341,32.2,2023-01-04 20:24:03.405
506,2023-01-04 20:24:32.526,1010123004192410,32.3,2023-01-04 20:24:32.766
507,2023-01-04 20:24:39.907,1010123004192418,32.2,2023-01-04 20:24:40.137
508,2023-01-04 20:25:24.055,1010123004192454,32.2,2023-01-04 20:25:24.265
509,2023-01-04 20:25:31.415,1010123004192502,32.3,2023-01-04 20:25:31.565
510,2023-01-04 20:25:38.845,1010123004192509,32.2,2023-01-04 20:25:39.016
511,2023-01-04 20:25:46.145,1010123004192525,32.3,2023-01-04 20:25:46.365
512,2023-01-04 20:25:53.555,1010123004192533,32.2,2023-01-04 20:25:53.734
513,2023-01-04 20:26:00.974,1010123004192540,32.3,2023-01-04 20:26:01.174
514,2023-01-04 20:26:08.365,1010123004192547,32.2,2023-01-04 20:26:08.533
515,2023-01-04 20:26:15.845,1010123004192554,32.3,2023-01-04 20:26:15.964
516,2023-01-04 20:29:06.611,1010123004192844,32.4,2023-01-04 20:29:06.770
517,2023-01-04 20:30:13.240,1010123004192951,32.5,2023-01-04 20:30:13.410
518,2023-01-04 20:30:20.601,1010123004192958,32.4,2023-01-04 20:30:20.849
519,2023-01-04 20:35:46.223,1010123004193524,32.3,2023-01-04 20:35:46.362
520,2023-01-04 20:40:33.148,1010123004194018,32.2,2023-01-04 20:40:33.148
521,2023-01-04 20:40:54.628,1010123004194039,32.3,2023-01-04 20:40:54.749
522,2023-01-04 20:41:08.638,1010123004194054,32.3,2023-01-04 20:41:16.276
523,2023-01-04 20:42:44.566,1010123004194101,32.1,2023-01-04 20:42:52.246
524,2023-01-04 20:43:41.387,1010123004194326,32.1,2023-01-04 20:43:41.506
525,2023-01-04 20:44:11.555,1010123004194354,32.2,2023-01-04 20:44:11.744
526,2023-01-04 20:44:18.996,1010123004194402,32.1,2023-01-04 20:44:19.186
527,2023-01-04 20:44:33.766,1010123004194416,32.2,2023-01-04 20:44:33.984
528,2023-01-04 20:44:56.206,1010123004194438,32.1,2023-01-04 20:44:56.375
529,2023-01-04 20:46:03.114,1010123004194543,32.0,2023-01-04 20:46:03.253
530,2023-01-04 20:46:10.493,1010123004194550,32.1,2023-01-04 20:46:10.773
531,2023-01-04 20:46:17.844,1010123004194557,32.0,2023-01-04 20:46:18.052
532,2023-01-04 20:46:32.783,1010123004194612,32.1,2023-01-04 20:46:32.934
533,2023-01-04 20:46:40.094,1010123004194619,32.0,2023-01-04 20:46:40.362
534,2023-01-04 20:47:17.302,1010123004194655,32.1,2023-01-04 20:47:17.503
535,2023-01-04 20:47:47.203,1010123004194725,32.2,2023-01-04 20:47:47.332
536,2023-01-04 20:47:54.592,1010123004194732,32.3,2023-01-04 20:47:54.782
537,2023-01-04 20:48:02.002,1010123004194739,32.4,2023-01-04 20:48:02.211
538,2023-01-04 20:48:09.512,1010123004194747,32.5,2023-01-04 20:48:09.651
539,2023-01-04 20:48:24.242,1010123004194802,32.6,2023-01-04 20:48:24.381
540,2023-01-04 20:48:31.710,1010123004194809,32.7,2023-01-04 20:48:31.980
541,2023-01-04 20:48:39.101,1010123004194817,32.8,2023-01-04 20:48:39.269
542,2023-01-04 20:48:53.891,1010123004194831,33.0,2023-01-04 20:48:54.059
543,2023-01-04 20:49:01.311,1010123004194839,32.9,2023-01-04 20:49:01.500
544,2023-01-04 20:49:08.780,1010123004194846,33.0,2023-01-04 20:49:08.861
545,2023-01-04 20:49:16.141,1010123004194854,33.1,2023-01-04 20:49:16.381
546,2023-01-04 20:49:23.470,1010123004194901,33.2,2023-01-04 20:49:23.740
547,2023-01-04 20:49:38.349,1010123004194916,33.3,2023-01-04 20:49:38.539
548,2023-01-04 20:49:45.819,1010123004194923,33.4,2023-01-04 20:49:45.979
549,2023-01-04 20:50:08.029,1010123004194946,33.5,2023-01-04 20:50:08.299
550,2023-01-04 20:50:37.688,1010123004195015,33.6,2023-01-04 20:50:37.898
551,2023-01-04 20:51:21.408,1010123004195106,33.8,2023-01-04 20:51:21.638
552,2023-01-04 20:52:26.197,1010123004195210,33.9,2023-01-04 20:52:26.207
553,2023-01-04 20:54:43.494,1010123004195428,32.7,2023-01-04 20:54:43.563
554,2023-01-04 20:54:50.934,1010123004195435,32.6,2023-01-04 20:54:51.085
555,2023-01-04 20:55:13.424,1010123004195456,32.5,2023-01-04 20:55:13.663
556,2023-01-04 20:55:28.323,1010123004195511,32.4,2023-01-04 20:55:28.542
557,2023-01-04 20:55:43.164,1010123004195525,32.3,2023-01-04 20:55:43.344
558,2023-01-04 20:56:05.493,1010123004195547,32.2,2023-01-04 20:56:05.592
559,2023-01-04 20:56:12.862,1010123004195554,32.1,2023-01-04 20:56:13.012
560,2023-01-04 20:56:27.693,1010123004195609,32.2,2023-01-04 20:56:27.861
561,2023-01-04 20:56:35.102,1010123004195616,32.1,2023-01-04 20:56:35.282
562,2023-01-04 20:56:57.562,1010123004195637,32.0,2023-01-04 20:56:57.733
563,2023-01-04 20:57:42.191,1010123004195721,31.9,2023-01-04 20:57:42.381
564,2023-01-04 20:58:48.940,1010123004195827,32.1,2023-01-04 20:58:49.119
565,2023-01-04 20:58:56.190,1010123004195834,35.0,2023-01-04 20:58:56.460
566,2023-01-04 20:59:03.750,1010123004195841,34.0,2023-01-04 20:59:03.921
567,2023-01-04 20:59:11.141,1010123004195849,33.8,2023-01-04 20:59:11.351
568,2023-01-04 20:59:18.641,1010123004195856,32.2,2023-01-04 20:59:18.790
569,2023-01-04 20:59:26.141,1010123004195904,32.1,2023-01-04 20:59:26.311
570,2023-01-04 20:59:33.470,1010123004195911,32.0,2023-01-04 20:59:33.668
571,2023-01-04 21:00:03.289,1010123004195941,32.1,2023-01-04 21:00:03.349
572,2023-01-04 21:00:40.470,1010123004200025,32.2,2023-01-04 21:00:40.630
573,2023-01-04 21:01:45.007,1010123004200129,32.3,2023-01-04 21:01:45.086
574,2023-01-04 21:02:06.517,1010123004200151,32.8,2023-01-04 21:02:06.767
575,2023-01-04 21:02:28.148,1010123004200213,32.6,2023-01-04 21:02:28.288
576,2023-01-04 21:03:18.667,1010123004200303,32.6,2023-01-04 21:03:18.756
577,2023-01-04 21:06:19.582,1010123004200604,32.8,2023-01-04 21:06:19.642
578,2023-01-04 21:07:11.721,1010123004200655,32.8,2023-01-04 21:07:11.911
579,2023-01-04 21:07:19.022,1010123004200702,32.7,2023-01-04 21:07:19.262
580,2023-01-04 21:10:26.868,1010123004200716,32.4,2023-01-04 21:10:27.009
581,2023-01-04 21:13:18.075,1010123004201256,32.5,2023-01-04 21:13:18.384
582,2023-01-04 21:14:10.075,1010123004201348,32.6,2023-01-04 21:14:10.236
583,2023-01-04 21:14:25.055,1010123004201402,32.5,2023-01-04 21:14:25.236
584,2023-01-04 21:14:32.464,1010123004201410,32.6,2023-01-04 21:14:32.664
585,2023-01-04 21:15:24.265,1010123004201502,32.7,2023-01-04 21:15:24.555
586,2023-01-04 21:15:39.243,1010123004201517,32.6,2023-01-04 21:15:39.443
587,2023-01-04 21:16:01.592,1010123004201539,32.7,2023-01-04 21:16:01.683
588,2023-01-04 21:16:09.003,1010123004201547,32.6,2023-01-04 21:16:09.283
589,2023-01-04 21:16:31.164,1010123004201609,32.8,2023-01-04 21:16:31.364
590,2023-01-04 21:16:38.362,1010123004201616,32.7,2023-01-04 21:16:38.631
591,2023-01-04 21:17:30.023,1010123004201708,32.8,2023-01-04 21:17:30.151
592,2023-01-04 21:17:37.572,1010123004201715,32.7,2023-01-04 21:17:37.661
593,2023-01-04 21:18:29.720,1010123004201807,32.8,2023-01-04 21:18:29.990
594,2023-01-04 21:18:37.081,1010123004201815,32.7,2023-01-04 21:18:37.359
595,2023-01-04 21:18:51.821,1010123004201830,32.6,2023-01-04 21:18:52.000
596,2023-01-04 21:19:06.819,1010123004201844,32.7,2023-01-04 21:19:07.029
597,2023-01-04 21:19:14.250,1010123004201852,32.6,2023-01-04 21:19:14.469
598,2023-01-04 21:19:29.140,1010123004201907,32.7,2023-01-04 21:19:29.348
599,2023-01-04 21:19:44.119,1010123004201922,32.6,2023-01-04 21:19:44.230
600,2023-01-04 21:20:35.658,1010123004202014,32.5,2023-01-04 21:20:35.838
601,2023-01-04 21:20:50.428,1010123004202029,32.6,2023-01-04 21:20:50.558
602,2023-01-04 21:20:57.848,1010123004202036,32.5,2023-01-04 21:20:57.999
603,2023-01-04 21:21:12.467,1010123004202051,32.6,2023-01-04 21:21:12.717
604,2023-01-04 21:21:57.066,1010123004202135,32.5,2023-01-04 21:21:57.276
605,2023-01-04 21:22:11.877,1010123004202150,32.6,2023-01-04 21:22:12.075
606,2023-01-04 21:22:19.276,1010123004202158,32.5,2023-01-04 21:22:19.446
607,2023-01-04 21:22:26.536,1010123004202205,32.6,2023-01-04 21:22:26.796
608,2023-01-04 21:22:33.895,1010123004202212,32.5,2023-01-04 21:22:34.155
