time;MaxForceFR
2023-02-09 00:59:56.128 CET;0,5
2023-02-09 01:21:26.690 CET;1,1
2023-02-09 01:21:35.440 CET;0,7
2023-02-09 01:21:44.220 CET;0,9
2023-02-09 01:22:11.500 CET;0,7
2023-02-09 01:22:20.470 CET;1,1
2023-02-09 01:22:29.658 CET;0,9
2023-02-09 01:22:38.698 CET;1,1
2023-02-09 01:22:47.648 CET;1
2023-02-09 01:22:56.779 CET;0,7
2023-02-09 01:23:05.907 CET;0,9
