time;PressForceValueRL
2023-01-02 15:02:05.825 CET;23,4
2023-01-02 15:02:14.796 CET;23,2
2023-01-02 15:02:32.717 CET;23,7
2023-01-02 15:02:41.506 CET;23,4
2023-01-02 15:02:50.555 CET;23,2
2023-01-02 15:03:08.714 CET;23,4
2023-01-02 15:03:17.746 CET;23,2
2023-01-02 15:03:26.724 CET;22,9
2023-01-02 15:03:35.835 CET;23,2
2023-01-02 15:03:53.924 CET;23,4
2023-01-02 15:04:02.884 CET;23,2
2023-01-02 15:04:29.674 CET;23,4
2023-01-02 15:04:38.634 CET;23,2
2023-01-02 15:04:47.594 CET;23,4
2023-01-02 15:04:56.632 CET;23,2
2023-01-02 15:05:32.634 CET;22,9
2023-01-02 15:05:41.663 CET;23,2
2023-01-02 15:05:59.512 CET;23,4
2023-01-02 15:06:08.542 CET;22,6
2023-01-02 15:06:17.513 CET;22,9
2023-01-02 15:06:35.430 CET;23,2
2023-01-02 15:06:53.351 CET;23,7
2023-01-02 15:07:02.232 CET;23,4
2023-01-02 15:07:11.280 CET;23,7
2023-01-02 15:07:38.161 CET;24
2023-01-02 15:07:56.329 CET;23,7
2023-01-02 15:08:05.279 CET;24
2023-01-02 15:08:14.081 CET;23,7
2023-01-02 15:08:23.269 CET;24
2023-01-02 15:08:41.269 CET;23,7
2023-01-02 15:08:50.309 CET;23,4
2023-01-02 15:09:17.369 CET;23,7
2023-01-02 15:09:44.408 CET;24
2023-01-02 15:09:53.358 CET;23,7
2023-01-02 15:10:02.318 CET;24
2023-01-02 15:10:11.278 CET;23,7
2023-01-02 15:10:29.118 CET;24
2023-01-02 15:10:38.157 CET;23,7
2023-01-02 15:10:47.197 CET;23,2
2023-01-02 15:10:56.157 CET;23,4
2023-01-02 15:11:05.196 CET;24
2023-01-02 15:11:14.086 CET;23,7
2023-01-02 15:11:59.515 CET;23,4
2023-01-02 15:12:08.394 CET;23,7
2023-01-02 15:12:26.486 CET;23,4
2023-01-02 15:12:35.444 CET;23,7
2023-01-02 15:12:44.484 CET;23,4
2023-01-02 15:17:35.229 CET;23,2
2023-01-02 15:17:48.249 CET;23,4
2023-01-02 15:18:22.158 CET;23,2
2023-01-02 15:18:31.687 CET;23,4
2023-01-02 15:18:49.747 CET;23,2
2023-01-02 15:19:16.878 CET;23,4
2023-01-02 15:19:25.688 CET;23,2
2023-01-02 15:19:35.038 CET;23,4
2023-01-02 15:19:52.887 CET;23,2
2023-01-02 15:20:29.207 CET;23,4
2023-01-02 15:20:56.405 CET;22,9
2023-01-02 15:21:05.446 CET;23,2
2023-01-02 15:21:14.325 CET;23,4
2023-01-02 15:21:23.676 CET;23,2
2023-01-02 15:21:32.565 CET;23,4
2023-01-02 15:21:41.526 CET;23,2
2023-01-02 15:21:50.476 CET;23,4
2023-01-02 15:22:17.375 CET;23,2
2023-01-02 15:22:26.565 CET;22,9
2023-01-02 15:22:35.515 CET;23,4
2023-01-02 15:22:44.474 CET;23,2
2023-01-02 15:22:53.765 CET;23,4
2023-01-02 15:23:02.815 CET;23,2
2023-01-02 15:23:20.803 CET;23,4
2023-01-02 15:23:48.015 CET;23,7
2023-01-02 15:23:57.053 CET;23,4
2023-01-02 15:24:06.003 CET;23,2
2023-01-02 15:24:15.043 CET;23,4
2023-01-02 15:24:42.414 CET;23,2
2023-01-02 15:24:51.443 CET;23,4
2023-01-02 15:25:00.332 CET;23,2
2023-01-02 15:25:09.282 CET;23,4
2023-01-02 15:25:18.483 CET;23,2
2023-01-02 15:25:36.492 CET;23,4
2023-01-02 15:25:54.411 CET;23,7
2023-01-02 15:26:03.371 CET;23,4
2023-01-02 15:26:12.571 CET;23,7
2023-01-02 15:26:21.371 CET;23,4
2023-01-02 15:26:39.529 CET;23,7
2023-01-02 15:26:48.569 CET;23,4
2023-01-02 15:26:57.621 CET;23,2
2023-01-02 15:27:06.640 CET;23,4
2023-01-02 15:27:33.759 CET;23,2
2023-01-02 15:28:10.180 CET;23,4
2023-01-02 15:28:19.049 CET;23,2
2023-01-02 15:28:37.368 CET;23,4
2023-01-02 15:28:46.338 CET;23,2
2023-01-02 15:29:31.526 CET;23,4
2023-01-02 15:29:49.766 CET;23,2
2023-01-02 15:30:25.927 CET;22,9
2023-01-02 15:30:52.806 CET;23,2
2023-01-02 15:31:01.865 CET;22,9
2023-01-02 15:31:10.815 CET;23,4
2023-01-02 15:32:41.884 CET;24
2023-01-02 15:33:07.283 CET;24,2
2023-01-02 15:33:16.164 CET;24
2023-01-02 15:33:34.084 CET;23,7
2023-01-02 15:33:51.944 CET;24,2
2023-01-02 15:34:00.973 CET;23,7
2023-01-02 15:34:27.933 CET;24
2023-01-02 15:34:36.812 CET;23,7
2023-01-02 15:35:03.611 CET;23,4
2023-01-02 15:35:21.381 CET;24
2023-01-02 15:35:30.332 CET;23,7
2023-01-02 15:36:06.252 CET;24
2023-01-02 15:36:15.141 CET;23,7
2023-01-02 15:36:51.141 CET;23,4
2023-01-02 15:36:59.940 CET;23,7
2023-01-02 15:38:12.098 CET;24
2023-01-02 15:38:21.059 CET;23,7
2023-01-02 15:38:48.348 CET;24
2023-01-02 15:39:06.177 CET;23,7
2023-01-02 15:39:33.378 CET;23,4
2023-01-02 15:39:42.338 CET;23,7
2023-01-02 15:40:18.507 CET;23,4
2023-01-02 15:40:36.657 CET;23,7
2023-01-02 15:41:03.786 CET;23,4
2023-01-02 15:41:21.687 CET;23,7
2023-01-02 15:41:39.696 CET;23,4
2023-01-02 15:41:48.726 CET;23,7
2023-01-02 15:41:57.615 CET;23,4
2023-01-02 15:42:15.464 CET;23,7
2023-01-02 15:42:24.414 CET;23,2
2023-01-02 15:42:33.543 CET;24
2023-01-02 15:42:42.434 CET;23,7
2023-01-02 15:43:18.753 CET;23,4
2023-01-02 15:47:36.299 CET;23,2
2023-01-02 15:47:53.378 CET;23,4
2023-01-02 15:48:02.108 CET;23,2
2023-01-02 15:48:54.028 CET;23,4
2023-01-02 15:49:57.776 CET;23,2
2023-01-02 15:50:15.694 CET;22,9
2023-01-02 15:50:24.665 CET;23,4
2023-01-02 15:50:33.615 CET;23,2
2023-01-02 15:50:42.665 CET;23,4
2023-01-02 15:51:00.734 CET;23,2
2023-01-02 15:51:18.733 CET;23,4
2023-01-02 15:51:27.773 CET;23,2
2023-01-02 15:52:12.664 CET;23,4
2023-01-02 15:52:21.703 CET;23,2
2023-01-02 15:52:30.573 CET;23,4
2023-01-02 15:52:39.614 CET;23,2
2023-01-02 15:52:48.572 CET;23,4
2023-01-02 15:53:06.742 CET;23,2
2023-01-02 15:53:24.582 CET;23,4
2023-01-02 15:53:33.463 CET;23,2
2023-01-02 15:53:42.503 CET;23,4
2023-01-02 15:53:51.552 CET;23,2
2023-01-02 15:54:09.542 CET;23,4
2023-01-02 15:54:18.431 CET;23,2
2023-01-02 15:54:27.391 CET;23,4
2023-01-02 15:54:36.431 CET;23,7
2023-01-02 15:54:45.302 CET;23,2
2023-01-02 15:55:03.220 CET;23,4
2023-01-02 15:55:12.260 CET;23,7
2023-01-02 15:55:21.221 CET;23,2
2023-01-02 15:55:48.119 CET;23,4
2023-01-02 15:55:57.059 CET;23,2
2023-01-02 15:56:51.069 CET;22,9
2023-01-02 15:57:00.029 CET;23,2
2023-01-02 15:57:09.148 CET;23,4
2023-01-02 15:57:17.948 CET;23,2
2023-01-02 15:58:56.667 CET;23,4
2023-01-02 15:59:05.707 CET;23,2
2023-01-02 15:59:14.747 CET;22,9
2023-01-02 15:59:32.676 CET;23,2
2023-01-02 15:59:41.556 CET;22,9
2023-01-02 15:59:50.677 CET;23,2
2023-01-02 15:59:59.546 CET;22,9
2023-01-02 16:00:08.516 CET;23,2
2023-01-02 16:00:26.657 CET;23,7
2023-01-02 16:00:35.546 CET;23,4
2023-01-02 16:00:44.585 CET;24
2023-01-02 16:01:02.506 CET;23,7
2023-01-02 16:02:05.234 CET;23,4
2023-01-02 16:02:14.194 CET;23,7
2023-01-02 16:02:23.154 CET;23,4
2023-01-02 16:02:41.003 CET;23,7
2023-01-02 16:02:50.102 CET;23,4
2023-01-02 16:02:59.072 CET;23,7
2023-01-02 16:03:17.142 CET;23,2
2023-01-02 16:03:26.042 CET;23,7
2023-01-02 16:04:32.181 CET;23,4
2023-01-02 16:04:40.752 CET;23,7
2023-01-02 16:04:49.312 CET;24
2023-01-02 16:04:58.029 CET;23,4
2023-01-02 16:05:06.990 CET;23,7
2023-01-02 16:05:15.859 CET;23,4
2023-01-02 16:05:24.930 CET;23,2
2023-01-02 16:05:33.799 CET;23,4
2023-01-02 16:06:18.750 CET;23,7
2023-01-02 16:06:27.638 CET;23,4
2023-01-02 16:06:54.358 CET;23,7
2023-01-02 16:07:12.358 CET;23,4
2023-01-02 16:07:21.308 CET;23,7
2023-01-02 16:07:39.237 CET;23,4
2023-01-02 16:07:48.197 CET;23,7
2023-01-02 16:07:57.088 CET;23,4
2023-01-02 16:08:05.868 CET;23,2
2023-01-02 16:08:32.207 CET;23,4
2023-01-02 16:13:09.542 CET;23,7
2023-01-02 16:13:19.482 CET;23,2
2023-01-02 16:13:28.681 CET;23,4
2023-01-02 16:13:37.631 CET;23,7
2023-01-02 16:13:56.361 CET;23,2
2023-01-02 16:19:09.605 CET;23,4
2023-01-02 16:19:19.486 CET;22,9
2023-01-02 16:19:55.414 CET;23,2
2023-01-02 16:20:11.006 CET;22,9
2023-01-02 16:20:59.283 CET;23,2
2023-01-02 16:21:07.553 CET;22,9
2023-01-02 16:21:35.243 CET;23,4
2023-01-02 16:21:44.924 CET;22,9
2023-01-02 16:22:03.084 CET;23,2
2023-01-02 16:22:12.124 CET;22,9
2023-01-02 16:22:21.164 CET;23,2
2023-01-02 16:23:06.111 CET;22,9
2023-01-02 16:23:15.010 CET;23,2
2023-01-02 16:23:42.190 CET;22,9
2023-01-02 16:24:00.200 CET;23,2
2023-01-02 16:24:36.131 CET;23,4
2023-01-02 16:24:54.131 CET;23,7
2023-01-02 16:25:03.170 CET;24
2023-01-02 16:25:12.039 CET;23,7
2023-01-02 16:26:44.707 CET;24,2
2023-01-02 16:26:54.767 CET;24
2023-01-02 16:27:03.798 CET;23,7
2023-01-02 16:27:13.247 CET;24
2023-01-02 16:27:22.286 CET;23,7
2023-01-02 16:28:20.165 CET;23,4
2023-01-02 16:28:30.046 CET;23,7
2023-01-02 16:28:57.486 CET;23,4
2023-01-02 16:29:06.446 CET;23,2
2023-01-02 16:29:15.405 CET;23,4
2023-01-02 16:29:50.625 CET;23,7
2023-01-02 16:29:58.993 CET;23,4
2023-01-02 16:30:07.644 CET;23,7
2023-01-02 16:30:51.724 CET;24
2023-01-02 16:31:00.694 CET;23,7
2023-01-02 16:31:09.573 CET;24
2023-01-02 16:31:18.605 CET;23,7
2023-01-02 16:31:45.483 CET;23,4
2023-01-02 16:31:54.364 CET;23,7
2023-01-02 16:32:30.052 CET;23,4
2023-01-02 16:32:56.772 CET;24
2023-01-02 16:33:05.642 CET;23,7
2023-01-02 16:33:23.493 CET;23,4
2023-01-02 16:33:32.371 CET;23,7
2023-01-02 16:34:17.252 CET;23,4
2023-01-02 16:35:11.009 CET;23,2
2023-01-02 16:35:28.940 CET;23,4
2023-01-02 16:35:37.888 CET;23,2
2023-01-02 16:35:46.938 CET;23,4
2023-01-02 16:36:23.167 CET;23,7
2023-01-02 16:36:41.888 CET;23,4
2023-01-02 16:37:17.816 CET;23,2
2023-01-02 16:37:26.857 CET;23,4
2023-01-02 16:37:44.766 CET;23,2
2023-01-02 16:38:38.776 CET;23,4
2023-01-02 16:39:05.815 CET;23,2
2023-01-02 16:39:14.936 CET;23,4
2023-01-02 16:39:23.966 CET;23,2
2023-01-02 16:39:32.854 CET;23,4
2023-01-02 16:40:30.533 CET;23,2
2023-01-02 16:40:48.933 CET;23,4
2023-01-02 16:44:07.829 CET;23,2
2023-01-02 16:50:32.283 CET;23,4
2023-01-02 16:50:50.943 CET;23,7
2023-01-02 16:51:00.223 CET;23,4
2023-01-02 16:51:18.782 CET;23,7
2023-01-02 16:51:27.582 CET;23,4
2023-01-02 16:51:36.542 CET;23,7
2023-01-02 16:53:25.901 CET;23,4
2023-01-02 16:53:34.780 CET;23,7
2023-01-02 16:53:43.740 CET;23,4
2023-01-02 16:53:52.700 CET;23,7
2023-01-02 16:54:01.581 CET;23,4
2023-01-02 16:54:46.459 CET;23,7
2023-01-02 16:55:13.019 CET;23,4
2023-01-02 16:55:30.948 CET;23,7
2023-01-02 16:55:57.588 CET;23,4
2023-01-02 16:56:06.707 CET;23,7
2023-01-02 16:56:33.427 CET;23,4
2023-01-02 16:56:42.378 CET;23,7
2023-01-02 16:57:00.135 CET;23,4
2023-01-02 16:57:09.036 CET;23,7
2023-01-02 16:57:18.055 CET;23,4
2023-01-02 16:57:36.065 CET;23,7
2023-01-02 16:57:45.105 CET;23,4
2023-01-02 16:58:12.305 CET;23,7
2023-01-02 16:58:39.246 CET;23,4
2023-01-02 16:58:57.355 CET;23,7
2023-01-02 16:59:15.273 CET;23,4
2023-01-02 17:00:00.552 CET;23,2
2023-01-02 17:00:09.582 CET;23,4
2023-01-02 17:20:59.516 CET;23,2
2023-01-02 17:21:08.974 CET;23,4
2023-01-02 17:21:18.095 CET;23,2
2023-01-02 17:21:26.964 CET;23,4
2023-01-02 17:21:45.124 CET;23,2
2023-01-02 17:22:03.763 CET;23,4
2023-01-02 17:22:12.892 CET;23,2
2023-01-02 17:22:21.842 CET;23,4
2023-01-02 17:22:30.802 CET;23,2
2023-01-02 17:22:39.773 CET;23,4
2023-01-02 17:24:18.651 CET;23,2
2023-01-02 17:24:27.621 CET;23,7
2023-01-02 17:24:36.650 CET;23,2
2023-01-02 17:24:45.599 CET;23,7
2023-01-02 17:24:54.480 CET;23,4
2023-01-02 17:25:45.130 CET;23,2
2023-01-02 17:26:45.417 CET;23,7
2023-01-02 17:28:43.855 CET;23,4
2023-01-02 17:29:12.275 CET;23,7
2023-01-02 17:29:20.645 CET;24
2023-01-02 17:29:29.295 CET;23,7
2023-01-02 17:30:04.493 CET;23,4
2023-01-02 17:30:13.365 CET;23,7
2023-01-02 17:30:31.305 CET;23,2
2023-01-02 17:30:40.265 CET;23,4
2023-01-02 17:30:49.214 CET;23,7
2023-01-02 17:31:16.344 CET;23,4
2023-01-02 17:31:25.303 CET;23,7
2023-01-02 17:32:28.023 CET;23,4
2023-01-02 17:33:30.742 CET;23,2
2023-01-02 17:33:39.691 CET;23,4
2023-01-02 17:33:48.822 CET;23,7
2023-01-02 17:33:57.621 CET;23,4
2023-01-02 17:34:06.581 CET;23,7
2023-01-02 17:34:15.540 CET;23,4
2023-01-02 17:35:18.019 CET;23,2
2023-01-02 17:35:44.910 CET;23,4
2023-01-02 17:35:53.950 CET;23,2
2023-01-02 17:36:20.990 CET;22,9
2023-01-02 17:36:29.948 CET;23,2
2023-01-02 17:36:48.177 CET;23,4
2023-01-02 17:36:57.138 CET;23,2
2023-01-02 17:37:15.319 CET;23,4
2023-01-02 17:37:51.467 CET;23,2
2023-01-02 17:38:00.516 CET;23,4
2023-01-02 17:38:09.457 CET;23,2
2023-01-02 17:38:45.706 CET;22,9
2023-01-02 17:38:54.836 CET;23,2
2023-01-02 17:39:12.654 CET;22,9
2023-01-02 17:39:21.704 CET;23,2
2023-01-02 17:39:30.815 CET;23,4
2023-01-02 17:39:48.835 CET;23,2
2023-01-02 17:43:23.111 CET;22,9
2023-01-02 17:43:32.750 CET;23,2
2023-01-02 17:44:00.591 CET;22,9
2023-01-02 17:46:16.678 CET;22,6
2023-01-02 17:46:25.559 CET;23,2
2023-01-02 17:47:14.138 CET;24,2
2023-01-02 17:47:23.709 CET;24
2023-01-02 17:47:51.306 CET;23,7
2023-01-02 17:48:00.506 CET;24
2023-01-02 17:48:09.388 CET;23,4
2023-01-02 17:48:18.358 CET;23,7
2023-01-02 17:50:56.194 CET;23,4
2023-01-02 17:51:48.112 CET;23,7
2023-01-02 17:51:57.622 CET;23,4
2023-01-02 17:52:06.592 CET;23,7
2023-01-02 17:52:15.622 CET;23,2
2023-01-02 17:52:33.552 CET;23,4
2023-01-02 17:53:09.631 CET;23,2
2023-01-02 17:53:18.752 CET;23,4
2023-01-02 17:53:45.801 CET;23,7
2023-01-02 17:53:54.591 CET;23,4
2023-01-02 17:54:03.720 CET;23,2
2023-01-02 17:54:43.341 CET;23,4
2023-01-02 17:55:17.719 CET;23,2
2023-01-02 17:55:44.757 CET;23,4
2023-01-02 17:56:02.519 CET;23,2
2023-01-02 17:56:11.388 CET;23,4
2023-01-02 17:56:20.278 CET;23,7
2023-01-02 17:56:29.237 CET;23,4
2023-01-02 17:57:23.007 CET;23,7
2023-01-02 17:57:31.877 CET;23,2
2023-01-02 17:57:40.926 CET;23,4
2023-01-02 17:58:25.647 CET;23,2
2023-01-02 17:58:43.645 CET;23,4
2023-01-02 17:59:10.516 CET;23,7
2023-01-02 17:59:46.365 CET;23,4
2023-01-02 17:59:55.335 CET;23,7
2023-01-02 18:00:04.283 CET;23,4
2023-01-02 18:00:13.234 CET;23,7
2023-01-02 18:00:22.194 CET;23,4
2023-01-02 18:00:58.043 CET;23,7
2023-01-02 18:01:06.993 CET;23,2
2023-01-02 18:01:15.872 CET;23,4
2023-01-02 18:01:52.453 CET;24
2023-01-02 18:02:01.563 CET;23,4
2023-01-02 18:02:10.851 CET;24
2023-01-02 18:02:21.072 CET;23,7
2023-01-02 18:02:48.921 CET;23,4
2023-01-02 18:02:58.351 CET;23,2
2023-01-02 18:03:07.401 CET;23,4
2023-01-02 18:04:10.290 CET;22,9
2023-01-02 18:04:19.321 CET;23,2
2023-01-02 18:04:28.371 CET;22,9
2023-01-02 18:04:37.331 CET;23,2
2023-01-02 18:05:13.180 CET;22,9
2023-01-02 18:05:31.329 CET;23,2
2023-01-02 18:06:07.407 CET;22,9
2023-01-02 18:06:16.288 CET;23,2
2023-01-02 18:06:43.407 CET;23,7
2023-01-02 18:06:52.198 CET;23,4
2023-01-02 18:07:01.249 CET;22,9
2023-01-02 18:07:10.117 CET;23,2
2023-01-02 18:07:28.697 CET;23,7
2023-01-02 18:07:38.217 CET;23,4
2023-01-02 18:07:51.726 CET;23,2
2023-01-02 18:08:01.486 CET;23,4
2023-01-02 18:08:10.697 CET;23,2
2023-01-02 18:08:29.407 CET;23,4
2023-01-02 18:08:47.325 CET;22,9
2023-01-02 18:08:56.204 CET;23,2
2023-01-02 18:09:14.285 CET;23,4
2023-01-02 18:09:32.285 CET;22,9
2023-01-02 18:10:08.295 CET;23,2
2023-01-02 18:10:17.244 CET;22,9
2023-01-02 18:10:44.132 CET;23,2
2023-01-02 18:11:01.973 CET;22,9
2023-01-02 18:11:11.013 CET;23,2
2023-01-02 18:11:20.134 CET;23,4
2023-01-02 18:11:29.003 CET;23,2
2023-01-02 18:11:37.802 CET;22,9
2023-01-02 18:11:56.042 CET;23,2
2023-01-02 18:12:05.012 CET;22,9
2023-01-02 18:13:34.599 CET;23,2
2023-01-02 18:14:01.500 CET;22,9
2023-01-02 18:14:28.369 CET;23,2
2023-01-02 18:14:37.249 CET;23,4
2023-01-02 18:14:46.289 CET;23,7
2023-01-02 18:15:40.138 CET;23,4
2023-01-02 18:15:49.338 CET;23,7
2023-01-02 18:16:07.259 CET;23,4
2023-01-02 18:16:16.148 CET;23,7
2023-01-02 18:16:25.017 CET;23,4
2023-01-02 18:16:34.056 CET;23,7
2023-01-02 18:16:43.086 CET;23,4
2023-01-02 18:16:52.296 CET;23,7
2023-01-02 18:17:11.098 CET;23,2
2023-01-02 18:17:19.967 CET;23,4
2023-01-02 18:18:33.907 CET;23,7
2023-01-02 18:18:42.766 CET;23,2
2023-01-02 18:18:51.907 CET;23,4
2023-01-02 18:19:27.654 CET;23,7
2023-01-02 18:19:36.615 CET;23,4
2023-01-02 18:19:45.894 CET;23,7
2023-01-02 18:20:12.785 CET;23,4
2023-01-02 18:20:21.744 CET;23,7
2023-01-02 18:20:39.654 CET;23,4
2023-01-02 18:20:48.704 CET;23,2
2023-01-02 18:20:57.573 CET;23,4
2023-01-02 18:21:06.543 CET;23,2
2023-01-02 18:21:33.433 CET;23,4
2023-01-02 18:21:42.463 CET;23,2
2023-01-02 18:21:51.582 CET;23,4
2023-01-02 18:22:00.532 CET;23,2
2023-01-02 18:22:09.502 CET;23,4
2023-01-02 18:22:27.421 CET;23,2
2023-01-02 18:22:36.471 CET;23,4
2023-01-02 18:22:54.611 CET;23,2
2023-01-02 18:23:03.822 CET;23,7
2023-01-02 18:23:12.851 CET;23,2
2023-01-02 18:23:21.742 CET;23,4
2023-01-02 18:23:30.621 CET;23,2
2023-01-02 18:23:39.740 CET;23,4
2023-01-02 18:23:57.900 CET;23,2
2023-01-02 18:24:33.658 CET;23,4
2023-01-02 18:24:42.709 CET;23,7
2023-01-02 18:24:51.578 CET;23,2
2023-01-02 18:25:00.698 CET;23,4
2023-01-02 18:25:09.578 CET;23,2
2023-01-02 18:25:18.548 CET;23,4
2023-01-02 18:25:27.578 CET;23,7
2023-01-02 18:25:36.459 CET;23,2
2023-01-02 18:25:45.648 CET;23,4
2023-01-02 18:26:39.507 CET;23,2
2023-01-02 18:27:24.546 CET;23,4
2023-01-02 18:28:00.457 CET;23,2
2023-01-02 18:28:09.585 CET;23,4
2023-01-02 18:28:18.615 CET;23,2
2023-01-02 18:28:36.615 CET;22,9
2023-01-02 18:28:45.503 CET;23,2
2023-01-02 18:29:12.454 CET;22,9
2023-01-02 18:29:30.555 CET;23,2
2023-01-02 18:29:48.394 CET;22,9
2023-01-02 18:30:15.444 CET;23,4
2023-01-02 18:30:24.303 CET;23,2
2023-01-02 18:30:42.313 CET;23,4
2023-01-02 18:32:38.661 CET;23,2
2023-01-02 18:33:21.832 CET;22,9
2023-01-02 18:33:30.792 CET;23,2
2023-01-02 18:33:48.780 CET;22,9
2023-01-02 18:33:57.661 CET;23,2
2023-01-02 18:34:06.460 CET;22,9
2023-01-02 18:34:15.421 CET;23,2
2023-01-02 18:34:42.049 CET;22,9
2023-01-02 18:34:50.959 CET;23,2
2023-01-02 18:34:59.999 CET;23,4
2023-01-02 18:35:08.789 CET;23,2
2023-01-02 18:35:26.709 CET;22,9
2023-01-02 18:38:00.466 CET;23,2
2023-01-02 18:38:09.835 CET;22,9
2023-01-02 18:38:37.345 CET;22,6
2023-01-02 18:38:46.305 CET;23,2
2023-01-02 18:38:55.345 CET;22,9
2023-01-02 18:39:04.315 CET;23,2
2023-01-02 18:39:13.265 CET;22,9
2023-01-02 18:39:22.144 CET;23,2
2023-01-02 18:39:31.115 CET;23,4
2023-01-02 18:39:40.154 CET;23,7
2023-01-02 18:40:51.993 CET;23,4
2023-01-02 18:41:28.142 CET;23,7
2023-01-02 18:41:37.101 CET;23,4
2023-01-02 18:41:45.990 CET;23,7
2023-01-02 18:41:54.861 CET;23,4
2023-01-02 18:42:03.980 CET;23,2
2023-01-02 18:42:12.871 CET;23,4
2023-01-02 18:42:21.921 CET;23,7
2023-01-02 18:42:57.760 CET;23,4
2023-01-02 18:43:06.710 CET;23,7
2023-01-02 18:43:51.759 CET;23,4
2023-01-02 18:44:00.628 CET;23,7
2023-01-02 18:44:18.628 CET;23,4
2023-01-02 18:44:54.559 CET;23,2
2023-01-02 18:45:03.519 CET;23,4
2023-01-02 18:45:21.437 CET;23,2
2023-01-02 18:45:30.548 CET;23,7
2023-01-02 18:45:39.598 CET;23,4
2023-01-02 18:46:12.006 CET;23,2
2023-01-02 18:46:20.318 CET;23,4
2023-01-02 18:46:28.877 CET;23,7
2023-01-02 18:46:37.437 CET;23,4
2023-01-02 18:46:46.236 CET;23,2
2023-01-02 18:47:13.197 CET;23,4
2023-01-02 18:47:22.066 CET;23,2
2023-01-02 18:47:31.105 CET;23,4
2023-01-02 18:47:49.105 CET;23,2
2023-01-02 18:48:33.756 CET;22,9
2023-01-02 18:48:42.795 CET;23,4
2023-01-02 18:48:51.686 CET;23,2
2023-01-02 18:49:00.634 CET;22,9
2023-01-02 18:49:09.605 CET;23,4
2023-01-02 18:49:18.635 CET;23,2
2023-01-02 18:49:27.526 CET;23,4
2023-01-02 18:49:54.404 CET;23,2
2023-01-02 18:51:15.122 CET;23,4
2023-01-02 18:51:24.072 CET;23,2
2023-01-02 18:51:33.122 CET;23,7
2023-01-02 18:51:42.003 CET;23,4
2023-01-02 18:51:50.881 CET;23,2
2023-01-02 18:51:59.832 CET;23,4
2023-01-02 18:52:26.710 CET;23,2
2023-01-02 18:52:53.611 CET;23,4
2023-01-02 18:53:02.480 CET;23,2
2023-01-02 18:53:11.519 CET;22,9
2023-01-02 18:53:20.480 CET;23,2
2023-01-02 18:54:49.677 CET;23,4
2023-01-02 18:54:58.569 CET;23,2
2023-01-02 18:55:16.559 CET;23,4
2023-01-02 18:55:25.507 CET;23,2
2023-01-02 18:55:34.398 CET;22,9
2023-01-02 18:55:43.608 CET;23,2
2023-01-02 18:56:01.598 CET;22,9
2023-01-02 18:56:19.447 CET;23,2
2023-01-02 18:56:28.398 CET;22,9
2023-01-02 18:57:00.805 CET;23,2
2023-01-02 18:57:46.565 CET;22,9
2023-01-02 18:58:04.555 CET;23,4
2023-01-02 18:58:13.605 CET;22,9
2023-01-02 18:58:31.674 CET;23,2
2023-01-02 18:58:49.523 CET;22,9
2023-01-02 18:59:34.334 CET;23,4
2023-01-02 18:59:43.213 CET;23,2
2023-01-02 18:59:52.334 CET;22,9
2023-01-02 19:00:37.282 CET;23,2
2023-01-02 19:00:46.242 CET;22,9
2023-01-02 19:01:13.681 CET;22,6
2023-01-02 19:01:22.961 CET;22,9
2023-01-02 19:01:31.931 CET;22,6
2023-01-02 19:01:40.881 CET;22,9
2023-01-02 19:01:58.881 CET;22,6
2023-01-02 19:02:16.960 CET;22,9
2023-01-02 19:02:25.931 CET;22,6
2023-01-02 19:02:35.131 CET;22,9
2023-01-02 19:02:43.931 CET;22,6
2023-01-02 19:02:52.812 CET;22,9
2023-01-02 19:03:01.851 CET;22,6
2023-01-02 19:03:10.730 CET;22,9
2023-01-02 19:03:46.801 CET;22,6
2023-01-02 19:03:55.849 CET;23,2
2023-01-02 19:04:31.769 CET;23,4
2023-01-02 19:04:40.729 CET;23,7
2023-01-02 19:04:58.569 CET;24
2023-01-02 19:05:16.487 CET;23,7
2023-01-02 19:06:10.578 CET;24
2023-01-02 19:06:19.457 CET;23,7
2023-01-02 19:06:28.486 CET;23,4
2023-01-02 19:06:37.447 CET;23,7
2023-01-02 19:06:46.486 CET;23,4
2023-01-02 19:07:22.486 CET;23,2
2023-01-02 19:07:31.286 CET;23,4
2023-01-02 19:08:34.494 CET;23,7
2023-01-02 19:10:24.802 CET;23,4
2023-01-02 19:10:33.763 CET;23,2
2023-01-02 19:10:42.651 CET;23,4
2023-01-02 19:10:51.621 CET;23,7
2023-01-02 19:11:00.653 CET;23,4
2023-01-02 19:11:27.381 CET;23,7
2023-01-02 19:11:36.171 CET;23,2
2023-01-02 19:12:03.131 CET;23,4
2023-01-02 19:12:12.099 CET;23,7
2023-01-02 19:12:20.970 CET;23,4
2023-01-02 19:12:29.930 CET;23,2
2023-01-02 19:12:38.890 CET;23,4
2023-01-02 19:13:05.779 CET;23,2
2023-01-02 19:13:23.709 CET;23,4
2023-01-02 19:13:41.698 CET;23,2
2023-01-02 19:14:17.447 CET;22,9
2023-01-02 19:14:26.407 CET;23,2
2023-01-02 19:14:35.378 CET;23,4
2023-01-02 19:14:44.338 CET;23,2
2023-01-02 19:14:53.298 CET;23,4
2023-01-02 19:15:02.247 CET;23,2
2023-01-02 19:15:11.217 CET;23,4
2023-01-02 19:16:23.148 CET;23,2
2023-01-02 19:16:41.056 CET;22,9
2023-01-02 19:16:50.105 CET;23,4
