time;PressForceValueFL
2023-02-09 17:30:57.727 CET;16,5
2023-02-09 17:31:06.838 CET;16
2023-02-09 17:31:15.796 CET;16,2
2023-02-09 17:31:24.835 CET;16
2023-02-09 17:31:42.674 CET;16,2
2023-02-09 17:32:09.704 CET;16
2023-02-09 17:32:27.555 CET;16,2
2023-02-09 17:32:45.713 CET;16,5
2023-02-09 17:32:54.684 CET;16,2
2023-02-09 17:33:12.674 CET;16
2023-02-09 17:33:30.765 CET;16,2
2023-02-09 17:33:39.723 CET;16,5
2023-02-09 17:33:48.753 CET;16,2
2023-02-09 17:34:06.684 CET;16
2023-02-09 17:34:15.644 CET;16,2
2023-02-09 17:34:24.602 CET;16
2023-02-09 17:34:42.753 CET;16,2
2023-02-09 17:35:09.710 CET;16
2023-02-09 17:35:45.631 CET;16,2
2023-02-09 17:36:12.829 CET;16
2023-02-09 17:36:21.720 CET;16,2
2023-02-09 17:36:30.841 CET;16
2023-02-09 17:36:57.801 CET;16,2
2023-02-09 17:37:33.640 CET;16
2023-02-09 17:37:51.559 CET;16,2
2023-02-09 17:38:18.437 CET;16
2023-02-09 17:38:27.477 CET;15,7
2023-02-09 17:38:36.368 CET;16
2023-02-09 17:38:45.316 CET;16,2
2023-02-09 17:39:03.407 CET;16
2023-02-09 17:39:12.526 CET;16,2
2023-02-09 17:39:21.397 CET;16
2023-02-09 17:39:57.165 CET;16,2
2023-02-09 17:40:24.206 CET;15,7
2023-02-09 17:40:33.165 CET;16,2
2023-02-09 17:40:42.035 CET;15,7
2023-02-09 17:40:51.085 CET;16,2
2023-02-09 17:40:59.964 CET;16
2023-02-09 17:42:23.263 CET;15,7
2023-02-09 17:42:32.933 CET;16,2
2023-02-09 17:42:42.684 CET;16
2023-02-09 17:43:19.002 CET;15,7
2023-02-09 17:43:27.961 CET;16
2023-02-09 17:43:37.012 CET;16,2
2023-02-09 17:43:55.151 CET;16
2023-02-09 17:44:13.081 CET;15,7
2023-02-09 17:44:31.081 CET;16
2023-02-09 17:44:40.051 CET;15,7
2023-02-09 17:44:48.921 CET;16,2
2023-02-09 17:44:57.881 CET;16
2023-02-09 17:45:06.851 CET;16,2
2023-02-09 17:45:15.651 CET;16
2023-02-09 17:45:24.772 CET;15,7
2023-02-09 17:45:33.891 CET;16,2
2023-02-09 17:45:42.759 CET;15,7
2023-02-09 17:45:51.720 CET;16
2023-02-09 17:46:18.921 CET;16,2
2023-02-09 17:46:27.881 CET;16
2023-02-09 17:46:36.680 CET;15,7
2023-02-09 17:46:45.651 CET;16
2023-02-09 17:46:54.450 CET;15,7
2023-02-09 17:47:12.619 CET;16
2023-02-09 17:47:48.769 CET;16,2
2023-02-09 17:47:57.730 CET;16
2023-02-09 17:48:33.648 CET;15,7
2023-02-09 17:48:51.487 CET;16,2
2023-02-09 17:49:09.497 CET;16
2023-02-09 17:49:45.487 CET;15,7
2023-02-09 17:49:54.618 CET;16,2
2023-02-09 17:50:03.487 CET;16
2023-02-09 17:50:12.447 CET;15,7
2023-02-09 17:50:21.346 CET;16
2023-02-09 17:50:39.246 CET;15,7
2023-02-09 17:50:48.375 CET;16
2023-02-09 17:51:24.446 CET;15,7
2023-02-09 17:51:33.415 CET;16
2023-02-09 17:51:51.496 CET;15,7
2023-02-09 17:52:00.447 CET;16
2023-02-09 17:52:09.405 CET;15,7
2023-02-09 17:52:27.494 CET;16
2023-02-09 17:52:36.375 CET;15,7
2023-02-09 17:52:54.446 CET;16,2
2023-02-09 17:53:03.505 CET;16
2023-02-09 17:53:12.615 CET;16,2
2023-02-09 17:53:48.543 CET;16,5
2023-02-09 17:54:15.573 CET;16,2
2023-02-09 17:54:24.625 CET;16,5
2023-02-09 17:54:33.575 CET;16,2
2023-02-09 17:54:42.614 CET;16,5
2023-02-09 17:54:51.573 CET;16,2
2023-02-09 17:55:00.612 CET;16
2023-02-09 17:55:09.573 CET;16,2
2023-02-09 17:55:18.602 CET;16
2023-02-09 17:55:36.614 CET;16,5
2023-02-09 17:55:45.663 CET;16,2
2023-02-09 17:55:54.612 CET;16
2023-02-09 17:56:12.532 CET;16,2
2023-02-09 17:56:30.532 CET;16
2023-02-09 17:56:39.743 CET;16,2
2023-02-09 17:56:48.621 CET;16
2023-02-09 17:56:57.562 CET;16,2
2023-02-09 17:57:15.571 CET;16
2023-02-09 17:57:24.690 CET;16,2
2023-02-09 17:58:27.901 CET;16,5
2023-02-09 17:58:36.782 CET;16,2
2023-02-09 17:58:45.740 CET;16
2023-02-09 17:59:03.569 CET;16,5
2023-02-09 17:59:12.539 CET;16,2
2023-02-09 17:59:30.450 CET;16
2023-02-09 17:59:39.420 CET;16,2
2023-02-09 17:59:57.490 CET;16
2023-02-09 18:00:15.500 CET;16,2
2023-02-09 18:00:24.460 CET;16
2023-02-09 18:00:33.500 CET;16,2
2023-02-09 18:00:51.338 CET;16
2023-02-09 18:01:09.417 CET;16,2
2023-02-09 18:01:36.217 CET;16
2023-02-09 18:01:45.177 CET;16,2
2023-02-09 18:01:54.056 CET;16
2023-02-09 18:02:03.098 CET;16,2
2023-02-09 18:02:12.206 CET;16
2023-02-09 18:02:21.176 CET;16,5
2023-02-09 18:02:30.226 CET;16
2023-02-09 18:03:06.066 CET;16,2
2023-02-09 18:03:15.105 CET;16
2023-02-09 18:03:50.875 CET;16,2
2023-02-09 18:04:08.773 CET;15,7
2023-02-09 18:04:17.753 CET;16
2023-02-09 18:04:44.775 CET;16,2
2023-02-09 18:04:53.825 CET;16
2023-02-09 18:05:02.785 CET;15,7
2023-02-09 18:05:11.663 CET;16
2023-02-09 18:05:38.854 CET;16,2
2023-02-09 18:05:56.874 CET;16
2023-02-09 18:06:14.862 CET;15,7
2023-02-09 18:06:23.743 CET;16
2023-02-09 18:06:32.703 CET;16,2
2023-02-09 18:06:41.743 CET;15,7
2023-02-09 18:06:59.673 CET;16
2023-02-09 18:07:08.552 CET;16,2
2023-02-09 18:07:44.621 CET;15,7
2023-02-09 18:08:02.611 CET;16
2023-02-09 18:08:29.581 CET;15,7
2023-02-09 18:08:38.540 CET;16
2023-02-09 18:08:47.582 CET;15,7
2023-02-09 18:09:14.551 CET;16
2023-02-09 18:09:23.510 CET;15,7
2023-02-09 18:09:32.381 CET;16
2023-02-09 18:09:41.430 CET;15,7
2023-02-09 18:09:50.391 CET;16
2023-02-09 18:10:26.380 CET;16,2
2023-02-09 18:10:35.421 CET;16
2023-02-09 18:10:44.480 CET;15,7
2023-02-09 18:10:53.428 CET;16
2023-02-09 18:11:11.420 CET;15,7
2023-02-09 18:11:20.549 CET;16
2023-02-09 18:11:56.558 CET;15,7
2023-02-09 18:12:05.598 CET;16
2023-02-09 18:12:14.549 CET;15,7
2023-02-09 18:12:32.469 CET;16
2023-02-09 18:12:50.638 CET;16,2
2023-02-09 18:12:59.509 CET;15,7
2023-02-09 18:13:35.346 CET;16
2023-02-09 18:14:02.477 CET;15,7
2023-02-09 18:14:20.706 CET;16
2023-02-09 18:14:47.766 CET;16,2
2023-02-09 18:14:56.706 CET;15,7
2023-02-09 18:15:14.634 CET;16,2
2023-02-09 18:15:23.674 CET;15,7
2023-02-09 18:15:41.755 CET;15,4
2023-02-09 18:15:50.724 CET;15,7
2023-02-09 18:15:59.766 CET;16
2023-02-09 18:16:08.716 CET;15,7
2023-02-09 18:16:17.825 CET;16
2023-02-09 18:16:26.795 CET;15,7
2023-02-09 18:16:35.835 CET;16
2023-02-09 18:16:53.753 CET;16,2
2023-02-09 18:17:47.502 CET;16
2023-02-09 18:17:56.382 CET;16,2
2023-02-09 18:18:05.351 CET;16,5
2023-02-09 18:18:23.272 CET;16,2
2023-02-09 18:18:59.180 CET;16,5
2023-02-09 18:19:08.151 CET;16
2023-02-09 18:19:17.030 CET;16,2
2023-02-09 18:19:26.071 CET;16
2023-02-09 18:19:35.052 CET;16,5
2023-02-09 18:19:44.140 CET;16,2
2023-02-09 18:20:47.039 CET;16
2023-02-09 18:20:56.000 CET;16,2
2023-02-09 18:21:04.950 CET;16
2023-02-09 18:21:23.118 CET;16,2
2023-02-09 18:21:58.948 CET;15,7
2023-02-09 18:22:07.918 CET;16,2
2023-02-09 18:22:16.878 CET;16
2023-02-09 18:22:25.918 CET;16,2
2023-02-09 18:23:10.969 CET;16,5
2023-02-09 18:23:19.918 CET;16,2
2023-02-09 18:23:28.878 CET;16
2023-02-09 18:23:46.957 CET;16,2
2023-02-09 18:24:04.957 CET;16
2023-02-09 18:24:13.996 CET;16,2
2023-02-09 18:24:31.836 CET;16
2023-02-09 18:24:40.888 CET;16,2
2023-02-09 18:24:49.757 CET;16
2023-02-09 18:24:58.717 CET;16,2
2023-02-09 18:25:07.838 CET;16
2023-02-09 18:25:16.877 CET;15,7
2023-02-09 18:25:34.806 CET;16,2
2023-02-09 18:25:43.915 CET;16,5
2023-02-09 18:25:52.796 CET;16
2023-02-09 18:26:01.756 CET;16,2
2023-02-09 18:26:28.894 CET;15,7
2023-02-09 18:26:37.765 CET;16,2
2023-02-09 18:26:46.875 CET;16
2023-02-09 18:26:55.765 CET;16,2
2023-02-09 18:27:24.884 CET;16
2023-02-09 18:27:34.555 CET;16,2
2023-02-09 18:27:53.124 CET;16,5
2023-02-09 18:28:02.805 CET;16
2023-02-09 18:28:29.845 CET;15,7
2023-02-09 18:28:38.894 CET;16,2
2023-02-09 18:28:47.844 CET;16
2023-02-09 18:29:05.844 CET;16,2
2023-02-09 18:29:23.602 CET;16
2023-02-09 18:29:32.493 CET;16,2
2023-02-09 18:29:59.691 CET;16
2023-02-09 18:30:08.641 CET;16,2
2023-02-09 18:30:17.681 CET;15,7
2023-02-09 18:30:26.631 CET;16
2023-02-09 18:30:53.681 CET;16,2
2023-02-09 18:31:02.730 CET;16
2023-02-09 18:31:20.802 CET;15,7
2023-02-09 18:31:29.752 CET;16
2023-02-09 18:31:56.799 CET;15,7
2023-02-09 18:32:05.609 CET;16
2023-02-09 18:32:32.569 CET;15,7
2023-02-09 18:32:41.598 CET;16
2023-02-09 18:32:50.489 CET;15,7
2023-02-09 18:32:59.448 CET;16
2023-02-09 18:33:08.489 CET;16,2
2023-02-09 18:33:17.368 CET;15,7
2023-02-09 18:33:26.338 CET;16
2023-02-09 18:33:35.358 CET;16,2
2023-02-09 18:33:44.338 CET;16
2023-02-09 18:34:02.157 CET;15,7
2023-02-09 18:34:11.128 CET;16
2023-02-09 18:34:20.167 CET;15,7
2023-02-09 18:34:29.128 CET;15,4
2023-02-09 18:34:38.157 CET;15,7
2023-02-09 18:35:14.407 CET;16
2023-02-09 18:35:32.316 CET;15,7
2023-02-09 18:35:50.486 CET;16
2023-02-09 18:35:59.516 CET;15,7
2023-02-09 18:36:08.486 CET;16
2023-02-09 18:36:17.605 CET;15,7
2023-02-09 18:36:26.496 CET;16
2023-02-09 18:37:02.644 CET;15,7
2023-02-09 18:37:20.494 CET;16
2023-02-09 18:37:29.355 CET;15,7
2023-02-09 18:37:38.415 CET;16
2023-02-09 18:37:47.615 CET;15,7
2023-02-09 18:43:11.270 CET;16,5
2023-02-09 18:43:35.470 CET;16,2
2023-02-09 18:45:57.369 CET;16
2023-02-09 18:46:15.299 CET;16,2
2023-02-09 18:47:18.897 CET;16,5
2023-02-09 18:47:27.776 CET;16
2023-02-09 18:47:45.697 CET;16,2
2023-02-09 18:48:21.867 CET;16
2023-02-09 18:48:30.887 CET;16,2
2023-02-09 18:48:57.947 CET;16
2023-02-09 18:49:16.105 CET;16,2
2023-02-09 18:49:34.417 CET;16
2023-02-09 18:49:43.305 CET;16,5
2023-02-09 18:50:01.464 CET;16,2
2023-02-09 18:50:19.453 CET;16
2023-02-09 18:53:46.680 CET;16,2
2023-02-09 18:54:05.311 CET;16
2023-02-09 18:54:42.101 CET;16,2
2023-02-09 18:55:09.150 CET;16
2023-02-09 18:55:18.180 CET;16,2
2023-02-09 18:55:27.150 CET;16
2023-02-09 18:56:29.789 CET;16,2
2023-02-09 18:56:47.779 CET;16
2023-02-09 18:57:05.938 CET;15,7
2023-02-09 18:57:14.898 CET;16
2023-02-09 18:57:32.819 CET;16,2
2023-02-09 18:57:41.858 CET;16
2023-02-09 18:58:17.947 CET;15,7
2023-02-09 18:58:26.907 CET;16,2
2023-02-09 18:58:45.217 CET;16
2023-02-09 18:58:54.346 CET;16,2
2023-02-09 18:59:03.226 CET;16
2023-02-09 18:59:23.467 CET;16,2
2023-02-09 18:59:32.996 CET;15,7
2023-02-09 18:59:57.387 CET;16
2023-02-09 19:00:11.316 CET;16,2
2023-02-09 19:00:30.115 CET;16
2023-02-09 19:01:14.595 CET;15,7
2023-02-09 19:01:24.436 CET;16,2
2023-02-09 19:01:43.233 CET;15,7
2023-02-09 19:01:53.303 CET;16,5
2023-02-09 19:02:03.073 CET;16
2023-02-09 19:02:12.263 CET;15,7
2023-02-09 19:02:33.075 CET;16
2023-02-09 19:02:42.744 CET;15,7
2023-02-09 19:03:05.144 CET;16
2023-02-09 19:04:04.753 CET;15,7
2023-02-09 19:04:13.782 CET;15,4
2023-02-09 19:04:22.762 CET;15,7
2023-02-09 19:04:41.871 CET;16
2023-02-09 19:04:51.072 CET;15,7
2023-02-09 19:05:09.072 CET;16
2023-02-09 19:05:18.111 CET;15,7
2023-02-09 19:05:44.990 CET;16
2023-02-09 19:06:02.819 CET;15,7
2023-02-09 19:06:29.880 CET;16
2023-02-09 19:06:47.868 CET;15,7
2023-02-09 19:07:05.720 CET;16
2023-02-09 19:07:14.750 CET;15,7
2023-02-09 19:07:23.720 CET;16
2023-02-09 19:07:32.599 CET;15,7
2023-02-09 19:07:41.469 CET;16
2023-02-09 19:07:50.509 CET;15,7
2023-02-09 19:08:17.398 CET;16
2023-02-09 19:08:26.588 CET;15,7
2023-02-09 19:08:44.516 CET;16
2023-02-09 19:08:53.486 CET;16,2
2023-02-09 19:09:02.278 CET;15,7
2023-02-09 19:09:11.397 CET;16
2023-02-09 19:09:20.506 CET;16,2
2023-02-09 19:09:29.398 CET;16
2023-02-09 19:09:56.276 CET;16,5
2023-02-09 19:10:05.236 CET;16,2
2023-02-09 19:10:14.276 CET;16
2023-02-09 19:10:23.167 CET;16,5
2023-02-09 19:10:41.157 CET;16,2
2023-02-09 19:10:59.075 CET;16
2023-02-09 19:11:07.957 CET;16,2
2023-02-09 19:12:28.924 CET;15,7
2023-02-09 19:12:37.803 CET;16
2023-02-09 19:12:46.763 CET;16,2
2023-02-09 19:12:55.553 CET;15,7
2023-02-09 19:13:04.753 CET;16
2023-02-09 19:13:31.644 CET;16,2
2023-02-09 19:13:49.622 CET;16
2023-02-09 19:13:58.763 CET;16,2
2023-02-09 19:14:07.892 CET;16
2023-02-09 19:14:25.892 CET;16,2
2023-02-09 19:14:34.844 CET;16
2023-02-09 19:15:10.832 CET;16,2
2023-02-09 19:15:28.923 CET;15,7
2023-02-09 19:15:37.802 CET;16,2
2023-02-09 19:16:05.012 CET;16
2023-02-09 19:16:13.971 CET;16,2
2023-02-09 19:16:23.322 CET;16
2023-02-09 19:16:59.242 CET;16,2
2023-02-09 19:17:08.200 CET;16
2023-02-09 19:17:26.191 CET;16,2
2023-02-09 19:17:35.161 CET;16
2023-02-09 19:17:44.200 CET;16,2
2023-02-09 19:17:53.411 CET;16
2023-02-09 19:18:56.539 CET;16,2
2023-02-09 19:19:05.319 CET;15,7
2023-02-09 19:19:14.279 CET;16,2
2023-02-09 19:19:32.289 CET;16
2023-02-09 19:19:41.400 CET;15,7
2023-02-09 19:19:50.289 CET;16
2023-02-09 19:20:26.517 CET;16,2
2023-02-09 19:20:35.487 CET;16
2023-02-09 19:20:44.448 CET;15,7
2023-02-09 19:20:53.638 CET;16
2023-02-09 19:21:20.378 CET;16,2
2023-02-09 19:21:29.407 CET;15,7
2023-02-09 19:21:38.517 CET;16
2023-02-09 19:21:56.446 CET;16,2
2023-02-09 19:22:05.415 CET;16
2023-02-09 19:23:17.345 CET;16,2
2023-02-09 19:24:14.134 CET;16
2023-02-09 19:24:23.174 CET;16,2
2023-02-09 19:24:32.773 CET;16
2023-02-09 19:24:51.243 CET;15,7
2023-02-09 19:25:00.773 CET;16
2023-02-09 19:25:10.453 CET;15,7
2023-02-09 19:25:30.062 CET;16,2
2023-02-09 19:25:39.253 CET;15,7
2023-02-09 19:26:03.342 CET;16,2
2023-02-09 19:26:12.611 CET;15,7
2023-02-09 19:26:31.171 CET;16
2023-02-09 19:26:40.292 CET;15,7
2023-02-09 19:27:34.210 CET;16
2023-02-09 19:27:52.690 CET;15,7
2023-02-09 19:28:20.608 CET;16
2023-02-09 19:28:48.059 CET;15,7
2023-02-09 19:29:05.799 CET;16
2023-02-09 19:29:14.927 CET;15,7
2023-02-09 19:29:50.836 CET;16
2023-02-09 19:30:08.937 CET;15,7
2023-02-09 19:30:17.888 CET;16
2023-02-09 19:30:26.927 CET;15,7
2023-02-09 19:30:44.855 CET;15,4
2023-02-09 19:30:53.967 CET;15,7
2023-02-09 19:31:20.857 CET;16
2023-02-09 19:31:38.937 CET;15,7
2023-02-09 19:32:24.134 CET;16
2023-02-09 19:32:33.244 CET;15,7
2023-02-09 19:32:42.124 CET;16
2023-02-09 19:32:51.084 CET;16,2
2023-02-09 19:32:59.973 CET;16
2023-02-09 19:33:08.934 CET;16,5
2023-02-09 19:33:17.973 CET;16,2
2023-02-09 19:33:36.134 CET;15,7
2023-02-09 19:33:45.094 CET;16,2
2023-02-09 19:33:54.063 CET;16
2023-02-09 19:34:03.023 CET;16,2
2023-02-09 19:34:11.982 CET;16
2023-02-09 19:34:20.941 CET;16,2
2023-02-09 19:34:29.971 CET;16
2023-02-09 19:34:38.842 CET;16,2
2023-02-09 19:34:56.782 CET;16
2023-02-09 19:35:05.822 CET;16,2
2023-02-09 19:35:23.732 CET;16
2023-02-09 19:35:32.691 CET;16,2
2023-02-09 19:35:50.759 CET;16
2023-02-09 19:36:08.779 CET;16,2
2023-02-09 19:36:17.740 CET;15,7
2023-02-09 19:36:26.690 CET;16
2023-02-09 19:36:35.660 CET;16,2
2023-02-09 19:36:53.658 CET;16
2023-02-09 19:37:11.739 CET;16,5
2023-02-09 19:37:20.688 CET;15,7
2023-02-09 19:37:29.648 CET;16,2
2023-02-09 19:37:47.578 CET;16
2023-02-09 19:38:05.499 CET;16,2
2023-02-09 19:38:23.658 CET;16
2023-02-09 19:38:41.648 CET;16,2
2023-02-09 19:38:50.607 CET;15,7
2023-02-09 19:38:59.566 CET;16
2023-02-09 19:39:11.496 CET;15,7
2023-02-09 19:39:39.586 CET;16,2
2023-02-09 19:39:57.746 CET;16
2023-02-09 19:40:52.365 CET;16,2
2023-02-09 19:41:01.335 CET;16
2023-02-09 19:41:10.375 CET;15,7
2023-02-09 19:41:28.454 CET;16,2
2023-02-09 19:41:37.184 CET;15,7
2023-02-09 19:41:46.374 CET;16,2
2023-02-09 19:41:55.414 CET;16
2023-02-09 19:42:04.384 CET;15,7
2023-02-09 19:42:13.334 CET;16
2023-02-09 19:42:22.292 CET;16,2
2023-02-09 19:42:31.263 CET;16
2023-02-09 19:42:40.374 CET;16,2
2023-02-09 19:42:58.132 CET;16
2023-02-09 19:43:07.332 CET;16,2
2023-02-09 19:43:16.381 CET;16
2023-02-09 19:43:34.371 CET;15,7
2023-02-09 19:43:43.252 CET;16
2023-02-09 19:44:01.252 CET;15,7
2023-02-09 19:44:19.331 CET;16,2
2023-02-09 19:44:28.301 CET;15,7
2023-02-09 19:44:37.341 CET;16
2023-02-09 19:44:46.210 CET;16,2
2023-02-09 19:44:55.180 CET;16
2023-02-09 19:45:04.141 CET;15,7
2023-02-09 19:45:22.051 CET;16
2023-02-09 19:45:57.819 CET;16,2
2023-02-09 19:46:15.737 CET;16
2023-02-09 19:46:33.747 CET;16,2
2023-02-09 19:46:42.697 CET;16
2023-02-09 19:47:09.808 CET;16,2
2023-02-09 19:47:18.846 CET;16
2023-02-09 19:48:04.707 CET;16,2
2023-02-09 19:48:13.667 CET;16
2023-02-09 19:48:22.865 CET;16,2
2023-02-09 19:48:32.145 CET;16
2023-02-09 19:48:46.395 CET;15,7
2023-02-09 19:48:55.986 CET;16
2023-02-09 19:49:05.426 CET;15,7
2023-02-09 19:49:24.375 CET;16
2023-02-09 19:50:09.584 CET;15,7
2023-02-09 19:50:18.634 CET;16
2023-02-09 19:50:27.575 CET;15,7
2023-02-09 19:51:03.342 CET;16
2023-02-09 19:51:12.392 CET;16,2
2023-02-09 19:51:21.263 CET;16
2023-02-09 19:51:39.194 CET;15,4
2023-02-09 19:51:48.223 CET;15,7
2023-02-09 19:52:06.213 CET;16
2023-02-09 19:52:24.302 CET;15,7
2023-02-09 19:52:42.302 CET;16
2023-02-09 19:53:18.062 CET;15,7
2023-02-09 19:53:54.790 CET;16,5
2023-02-09 19:54:04.230 CET;15,7
2023-02-09 19:54:23.180 CET;16
2023-02-09 19:54:32.790 CET;15,4
2023-02-09 19:54:41.982 CET;16,2
2023-02-09 19:55:01.349 CET;15,7
2023-02-09 19:55:10.460 CET;16
2023-02-09 19:55:19.980 CET;15,7
2023-02-09 19:55:28.871 CET;16
2023-02-09 19:55:38.069 CET;15,7
2023-02-09 19:55:47.029 CET;16
2023-02-09 19:55:56.061 CET;15,7
2023-02-09 19:56:04.950 CET;16
2023-02-09 19:56:13.908 CET;16,2
2023-02-09 19:56:49.750 CET;16,5
2023-02-09 19:56:58.630 CET;16,2
2023-02-09 19:57:16.558 CET;16,5
2023-02-09 19:57:34.467 CET;16
2023-02-09 19:57:43.428 CET;16,2
2023-02-09 19:57:52.459 CET;16
2023-02-09 19:58:10.388 CET;16,5
2023-02-09 19:58:19.358 CET;16,2
2023-02-09 19:58:46.236 CET;16
2023-02-09 19:59:22.467 CET;16,2
2023-02-09 19:59:31.358 CET;16
2023-02-09 19:59:40.318 CET;16,2
2023-02-09 19:59:58.237 CET;16,5
2023-02-09 20:00:07.358 CET;16,2
2023-02-09 20:00:26.157 CET;16
2023-02-09 20:00:35.746 CET;16,2
2023-02-09 20:00:44.625 CET;16
2023-02-09 20:00:53.746 CET;16,2
2023-02-09 20:01:02.717 CET;16,5
2023-02-09 20:01:11.596 CET;16,2
2023-02-09 20:01:20.555 CET;16
2023-02-09 20:01:29.585 CET;16,2
2023-02-09 20:01:47.573 CET;16
2023-02-09 20:02:14.545 CET;16,2
2023-02-09 20:02:23.755 CET;16
2023-02-09 20:02:41.755 CET;16,2
2023-02-09 20:02:59.753 CET;16
2023-02-09 20:03:08.963 CET;16,2
2023-02-09 20:03:36.313 CET;16
2023-02-09 20:04:12.483 CET;16,2
2023-02-09 20:04:39.512 CET;16
2023-02-09 20:04:57.681 CET;16,2
2023-02-09 20:05:15.430 CET;16
2023-02-09 20:05:33.351 CET;16,2
2023-02-09 20:05:42.470 CET;15,7
2023-02-09 20:05:51.609 CET;16
2023-02-09 20:06:09.519 CET;16,2
2023-02-09 20:06:18.470 CET;15,7
2023-02-09 20:06:27.369 CET;16,2
2023-02-09 20:06:45.359 CET;16
2023-02-09 20:07:21.279 CET;16,2
2023-02-09 20:07:30.319 CET;15,7
2023-02-09 20:07:39.349 CET;16
2023-02-09 20:07:57.289 CET;16,2
2023-02-09 20:08:06.319 CET;15,7
2023-02-09 20:08:15.188 CET;16
2023-02-09 20:08:33.279 CET;16,2
2023-02-09 20:08:42.088 CET;16
2023-02-09 20:12:16.375 CET;0,2
2023-02-09 20:15:42.673 CET;1,6
2023-02-09 20:27:44.302 CET;9,8
2023-02-09 20:28:17.282 CET;9,6
2023-02-09 20:39:24.492 CET;10,1
2023-02-09 20:39:33.292 CET;9
2023-02-09 20:39:42.401 CET;9,6
2023-02-09 20:39:59.430 CET;9,3
2023-02-09 20:40:16.319 CET;9,8
2023-02-09 20:40:33.280 CET;9,6
2023-02-09 20:40:58.710 CET;9,3
2023-02-09 20:41:06.950 CET;9,6
2023-02-09 20:41:24.078 CET;9,3
2023-02-09 20:41:40.868 CET;9,6
2023-02-09 20:41:49.279 CET;9,3
2023-02-09 20:41:57.990 CET;9,6
2023-02-09 20:42:24.157 CET;9,3
2023-02-09 20:42:42.256 CET;9,6
2023-02-09 20:42:50.967 CET;9,3
2023-02-09 20:43:00.078 CET;9,6
2023-02-09 20:43:08.888 CET;9,3
2023-02-09 20:43:18.398 CET;9,6
2023-02-09 20:43:26.957 CET;9,3
2023-02-09 20:43:36.318 CET;9,8
2023-02-09 20:43:45.036 CET;9,6
2023-02-09 20:43:54.167 CET;9,8
2023-02-09 20:44:02.957 CET;9,6
2023-02-09 20:44:27.288 CET;9,8
2023-02-09 20:44:35.046 CET;9,3
2023-02-09 20:44:50.736 CET;9,6
2023-02-09 20:45:07.286 CET;9,3
2023-02-09 20:45:31.687 CET;9,6
2023-02-09 20:45:40.326 CET;9
2023-02-09 20:45:48.637 CET;9,8
2023-02-09 20:45:57.137 CET;9,6
2023-02-09 20:46:05.766 CET;9,3
2023-02-09 20:46:56.724 CET;9
2023-02-09 20:47:05.125 CET;9,3
2023-02-09 20:47:13.855 CET;9,6
2023-02-09 20:47:22.243 CET;9,3
2023-02-09 20:47:30.644 CET;9,6
2023-02-09 20:47:47.694 CET;9,3
2023-02-09 20:47:56.095 CET;9
2023-02-09 20:48:04.733 CET;9,3
2023-02-09 20:48:21.844 CET;9,6
2023-02-09 20:48:47.132 CET;9,3
2023-02-09 20:48:55.693 CET;9,8
2023-02-09 20:49:04.263 CET;9,3
2023-02-09 20:49:12.654 CET;9,6
2023-02-09 20:49:21.213 CET;9,8
2023-02-09 20:49:29.773 CET;9,6
2023-02-09 20:49:54.812 CET;9,3
2023-02-09 20:50:03.532 CET;9,6
2023-02-09 20:50:11.861 CET;9,3
2023-02-09 20:50:20.332 CET;9,6
2023-02-09 20:50:28.733 CET;9
2023-02-09 20:50:37.142 CET;9,6
2023-02-09 20:50:45.772 CET;9,3
2023-02-09 20:51:19.690 CET;9,6
2023-02-09 20:51:28.101 CET;9,8
2023-02-09 20:51:36.490 CET;9,6
2023-02-09 20:52:18.742 CET;9,3
2023-02-09 20:52:35.861 CET;9,6
2023-02-09 20:52:44.171 CET;9,3
2023-02-09 20:52:52.730 CET;9,6
2023-02-09 20:58:18.545 CET;8,8
2023-02-09 20:58:26.575 CET;8,5
2023-02-09 21:03:45.339 CET;8,2
2023-02-09 21:03:54.582 CET;8,8
2023-02-09 21:04:11.621 CET;8,5
2023-02-09 21:04:20.029 CET;9
2023-02-09 21:04:28.578 CET;8,5
2023-02-09 21:04:45.858 CET;8,8
2023-02-09 21:04:54.178 CET;8,5
2023-02-09 21:05:02.658 CET;8,8
2023-02-09 21:05:11.229 CET;9
2023-02-09 21:05:19.618 CET;8,5
2023-02-09 21:05:36.569 CET;8,8
2023-02-09 21:05:53.779 CET;8,2
2023-02-09 21:06:02.108 CET;8,8
2023-02-09 21:06:10.588 CET;8,5
2023-02-09 21:06:18.898 CET;8,8
2023-02-09 21:10:22.674 CET;8,2
2023-02-09 21:10:30.516 CET;8,8
2023-02-09 21:10:39.236 CET;8,5
2023-02-09 21:10:47.625 CET;8,2
2023-02-09 21:10:56.275 CET;8,5
2023-02-09 21:11:04.914 CET;8,8
2023-02-09 21:11:21.713 CET;8,5
2023-02-09 21:11:38.265 CET;8,8
2023-02-09 21:11:55.625 CET;9,3
2023-02-09 21:12:21.313 CET;9
2023-02-09 21:12:36.983 CET;9,3
2023-02-09 21:12:44.914 CET;9
2023-02-09 21:13:00.743 CET;8,8
2023-02-09 21:13:08.983 CET;9
2023-02-09 21:13:33.634 CET;9,3
2023-02-09 21:13:50.671 CET;9
2023-02-09 21:13:59.221 CET;9,3
2023-02-09 21:14:16.433 CET;9
2023-02-09 21:14:41.622 CET;9,3
2023-02-09 21:14:50.030 CET;9
2023-02-09 21:16:14.359 CET;9,6
