time;ClutchBrakeWaterTemperature
2023-02-21 15:59:56.430 CET;28,8
2023-02-21 16:00:53.789 CET;28,6
2023-02-21 16:02:58.858 CET;28,7
2023-02-21 16:03:11.778 CET;28,6
2023-02-21 16:03:51.048 CET;28,7
2023-02-21 16:04:17.096 CET;28,8
2023-02-21 16:04:56.308 CET;28,9
2023-02-21 16:06:55.385 CET;29,1
2023-02-21 16:07:38.924 CET;29,2
2023-02-21 16:07:47.723 CET;29,1
2023-02-21 16:08:51.174 CET;29
2023-02-21 16:09:39.134 CET;28,9
2023-02-21 16:10:09.532 CET;28,8
2023-02-21 16:11:01.861 CET;28,7
2023-02-21 16:11:15.062 CET;28,6
2023-02-21 16:11:53.951 CET;28,7
2023-02-21 16:12:07.431 CET;28,5
2023-02-21 16:12:33.552 CET;28,4
2023-02-21 16:12:59.532 CET;28,5
2023-02-21 16:13:12.591 CET;28,6
2023-02-21 16:13:25.839 CET;28,7
2023-02-21 16:13:39.230 CET;28,8
2023-02-21 16:13:52.061 CET;29
2023-02-21 16:14:05.061 CET;29,1
2023-02-21 16:14:18.138 CET;29,3
2023-02-21 16:14:31.229 CET;29,4
2023-02-21 16:14:44.438 CET;29,5
2023-02-21 16:14:57.588 CET;29,6
2023-02-21 16:15:10.509 CET;29,7
2023-02-21 16:15:23.719 CET;29,9
2023-02-21 16:16:02.917 CET;30
2023-02-21 16:16:16.078 CET;30,1
2023-02-21 16:16:42.279 CET;30,2
2023-02-21 16:16:55.267 CET;30,3
2023-02-21 16:17:47.536 CET;30,4
2023-02-21 16:18:26.806 CET;30,5
2023-02-21 16:18:52.957 CET;30,6
2023-02-21 16:19:58.476 CET;30,7
2023-02-21 16:20:11.546 CET;30,6
2023-02-21 16:22:22.473 CET;30,5
2023-02-21 16:23:01.713 CET;30,4
2023-02-21 16:23:15.112 CET;30,5
2023-02-21 16:23:27.782 CET;30,3
2023-02-21 16:23:40.671 CET;30,1
2023-02-21 16:23:54.002 CET;29,9
2023-02-21 16:24:07.082 CET;29,8
2023-02-21 16:24:20.201 CET;29,6
2023-02-21 16:24:33.361 CET;29,5
2023-02-21 16:24:46.510 CET;29,4
2023-02-21 16:24:59.390 CET;29,3
2023-02-21 16:25:12.650 CET;29,2
2023-02-21 16:25:25.621 CET;29,1
2023-02-21 16:25:51.668 CET;29
2023-02-21 16:26:05.000 CET;28,9
2023-02-21 16:26:31.170 CET;28,8
2023-02-21 16:30:13.595 CET;28,9
2023-02-21 16:30:26.765 CET;29
2023-02-21 16:30:39.555 CET;28,9
2023-02-21 16:32:24.604 CET;29
2023-02-21 16:32:50.842 CET;28,9
2023-02-21 16:35:01.371 CET;28,8
2023-02-21 16:36:33.091 CET;29
2023-02-21 16:36:59.250 CET;29,1
2023-02-21 16:37:12.400 CET;29,3
2023-02-21 16:37:25.559 CET;29,4
2023-02-21 16:37:38.490 CET;29,5
2023-02-21 16:37:51.569 CET;29,6
2023-02-21 16:38:04.700 CET;29,7
2023-02-21 16:38:17.779 CET;29,8
2023-02-21 16:38:44.019 CET;29,9
2023-02-21 16:39:23.167 CET;30
2023-02-21 16:39:49.239 CET;30,1
2023-02-21 16:40:41.819 CET;30,2
2023-02-21 16:40:55.056 CET;30,1
2023-02-21 16:43:31.884 CET;30,2
2023-02-21 16:43:44.934 CET;30,1
2023-02-21 16:43:58.016 CET;30,2
2023-02-21 16:44:11.176 CET;30,3
2023-02-21 16:44:37.533 CET;30,2
2023-02-21 16:46:22.243 CET;30,3
2023-02-21 16:46:35.164 CET;30,2
2023-02-21 16:46:48.223 CET;30,3
2023-02-21 16:48:06.782 CET;30,4
2023-02-21 16:48:20.101 CET;30,3
2023-02-21 16:48:46.141 CET;30,4
2023-02-21 16:48:59.381 CET;30,3
2023-02-21 16:49:12.440 CET;30,4
2023-02-21 16:49:38.592 CET;30,5
2023-02-21 16:49:51.571 CET;30,4
2023-02-21 16:50:30.930 CET;30,3
2023-02-21 16:50:43.829 CET;30,1
2023-02-21 16:50:57.059 CET;29,9
2023-02-21 16:51:10.229 CET;29,8
2023-02-21 16:51:23.219 CET;29,7
2023-02-21 16:51:36.220 CET;29,5
2023-02-21 16:51:49.459 CET;29,4
2023-02-21 16:52:02.209 CET;29,3
2023-02-21 16:52:28.668 CET;29,4
2023-02-21 16:52:41.638 CET;29,3
2023-02-21 16:53:08.187 CET;29,1
2023-02-21 16:53:33.828 CET;29
2023-02-21 16:55:37.355 CET;29,1
2023-02-21 16:55:50.434 CET;29
2023-02-21 16:56:29.954 CET;29,2
2023-02-21 16:56:42.694 CET;29,1
2023-02-21 16:57:08.914 CET;29,2
2023-02-21 16:57:22.062 CET;29,1
2023-02-21 16:59:58.871 CET;29,2
2023-02-21 17:01:04.371 CET;29,3
2023-02-21 17:04:07.898 CET;29,1
2023-02-21 17:04:34.177 CET;29
2023-02-21 17:05:00.415 CET;28,9
2023-02-21 17:05:41.756 CET;28,8
2023-02-21 17:07:26.563 CET;28,9
2023-02-21 17:07:39.474 CET;29
2023-02-21 17:07:52.622 CET;29,3
2023-02-21 17:08:18.802 CET;29,6
2023-02-21 17:08:44.953 CET;29,8
2023-02-21 17:08:58.111 CET;29,9
2023-02-21 17:09:11.022 CET;30
2023-02-21 17:09:24.111 CET;30,1
2023-02-21 17:09:37.440 CET;30,3
2023-02-21 17:10:16.591 CET;30,4
2023-02-21 17:10:29.581 CET;30,5
2023-02-21 17:10:55.828 CET;30,6
2023-02-21 17:11:35.160 CET;30,7
2023-02-21 17:12:01.267 CET;30,8
2023-02-21 17:13:06.586 CET;30,9
2023-02-21 17:15:04.464 CET;30,8
2023-02-21 17:15:30.763 CET;30,6
2023-02-21 17:15:43.674 CET;30,4
2023-02-21 17:15:56.765 CET;30,3
2023-02-21 17:16:09.674 CET;30,1
2023-02-21 17:16:23.164 CET;29,9
2023-02-21 17:16:35.983 CET;29,8
2023-02-21 17:16:49.154 CET;29,6
2023-02-21 17:17:02.303 CET;29,5
2023-02-21 17:17:15.483 CET;29,4
2023-02-21 17:17:28.552 CET;29,3
2023-02-21 17:17:41.721 CET;29,2
2023-02-21 17:19:48.299 CET;28,6
2023-02-21 17:22:49.647 CET;28,7
2023-02-21 17:23:25.216 CET;28,8
2023-02-21 17:23:51.696 CET;28,9
2023-02-21 17:24:00.505 CET;28,8
2023-02-21 17:24:53.223 CET;28,9
2023-02-21 17:26:23.042 CET;29
2023-02-21 17:34:58.913 CET;29,3
2023-02-21 18:13:52.539 CET;28,3
2023-02-21 18:26:19.108 CET;28,5
2023-02-21 18:30:29.075 CET;28,8
2023-02-21 18:30:41.213 CET;28,9
2023-02-21 18:47:18.740 CET;28,2
2023-02-21 18:47:27.430 CET;28,1
2023-02-21 18:49:30.128 CET;28,3
2023-02-21 18:49:48.737 CET;28,4
2023-02-21 18:49:57.596 CET;28,5
2023-02-21 18:50:06.397 CET;28,6
2023-02-21 18:50:15.028 CET;28,8
2023-02-21 18:50:23.858 CET;28,9
2023-02-21 18:50:32.546 CET;29
2023-02-21 18:50:41.457 CET;29,1
2023-02-21 18:50:50.157 CET;29,2
2023-02-21 18:50:58.877 CET;29,3
2023-02-21 18:51:07.677 CET;29,4
2023-02-21 18:51:16.387 CET;29,5
2023-02-21 18:51:25.125 CET;29,7
2023-02-21 18:51:33.845 CET;29,6
2023-02-21 18:51:42.555 CET;29,7
2023-02-21 18:51:51.276 CET;29,8
2023-02-21 18:52:17.367 CET;29,9
2023-02-21 18:53:01.266 CET;30
2023-02-21 18:53:10.085 CET;29,9
2023-02-21 18:53:36.395 CET;30
2023-02-21 18:53:53.834 CET;29,9
2023-02-21 18:54:28.644 CET;29,8
2023-02-21 18:55:12.243 CET;29,9
2023-02-21 18:55:20.963 CET;29,8
2023-02-21 18:57:13.122 CET;29,9
2023-02-21 18:58:23.532 CET;30,1
2023-02-21 18:58:32.250 CET;30
2023-02-21 18:58:40.881 CET;30,1
2023-02-21 18:59:33.519 CET;30,2
2023-02-21 18:59:42.250 CET;30,3
2023-02-21 19:01:01.187 CET;30,4
2023-02-21 19:01:57.927 CET;30,3
2023-02-21 19:02:06.568 CET;30,2
2023-02-21 19:02:15.286 CET;30,1
2023-02-21 19:02:32.647 CET;29,9
2023-02-21 19:02:41.367 CET;29,8
2023-02-21 19:02:58.816 CET;29,7
2023-02-21 19:03:07.536 CET;29,6
2023-02-21 19:03:24.964 CET;29,5
2023-02-21 19:03:42.335 CET;29,4
2023-02-21 19:04:08.486 CET;29,3
2023-02-21 19:07:13.671 CET;28,9
2023-02-21 19:08:11.601 CET;28,8
2023-02-21 19:09:33.951 CET;28,7
2023-02-21 19:10:00.101 CET;28,8
2023-02-21 19:10:08.821 CET;28,7
2023-02-21 19:10:35.140 CET;28,6
2023-02-21 19:10:43.859 CET;28,7
2023-02-21 19:10:52.589 CET;28,6
2023-02-21 19:12:11.690 CET;28,7
2023-02-21 19:12:29.267 CET;28,6
2023-02-21 19:15:31.546 CET;28,4
2023-02-21 19:15:40.836 CET;28,5
2023-02-21 19:15:49.506 CET;28,6
2023-02-21 19:16:02.186 CET;28,7
2023-02-21 19:16:11.397 CET;28,8
2023-02-21 19:16:20.107 CET;28,9
2023-02-21 19:16:34.796 CET;29,2
2023-02-21 19:16:43.365 CET;29,1
2023-02-21 19:16:52.115 CET;29,2
2023-02-21 19:17:00.825 CET;29,3
2023-02-21 19:17:09.466 CET;29,4
2023-02-21 19:17:26.825 CET;29,5
2023-02-21 19:17:35.543 CET;29,6
2023-02-21 19:18:01.793 CET;29,7
2023-02-21 19:18:10.424 CET;29,8
2023-02-21 19:18:36.515 CET;29,9
2023-02-21 19:19:02.653 CET;30
2023-02-21 19:19:20.104 CET;29,9
2023-02-21 19:20:03.802 CET;30
2023-02-21 19:21:48.032 CET;30,1
2023-02-21 19:21:56.753 CET;30
2023-02-21 19:22:40.364 CET;30,1
2023-02-21 19:22:48.993 CET;30
2023-02-21 19:22:57.634 CET;30,1
2023-02-21 19:23:06.354 CET;30
2023-02-21 19:23:15.085 CET;30,1
2023-02-21 19:24:42.046 CET;30,2
2023-02-21 19:24:50.776 CET;30,1
2023-02-21 19:26:18.207 CET;30,2
2023-02-21 19:26:26.937 CET;30,1
2023-02-21 19:29:29.493 CET;30,5
2023-02-21 19:29:38.134 CET;30,4
2023-02-21 19:30:04.213 CET;30,5
2023-02-21 19:30:38.934 CET;30,6
2023-02-21 19:31:48.533 CET;30,5
2023-02-21 19:31:57.292 CET;30,4
2023-02-21 19:32:05.891 CET;30,3
2023-02-21 19:32:14.622 CET;30,2
2023-02-21 19:32:23.243 CET;30,1
2023-02-21 19:32:31.971 CET;29,9
2023-02-21 19:32:40.693 CET;29,8
2023-02-21 19:33:06.851 CET;29,6
2023-02-21 19:33:15.671 CET;29,5
2023-02-21 19:33:33.022 CET;29,3
2023-02-21 19:33:59.180 CET;29,2
2023-02-21 19:34:16.690 CET;29,1
2023-02-21 19:34:42.700 CET;29
2023-02-21 19:34:51.410 CET;28,9
2023-02-21 19:35:26.381 CET;28,8
2023-02-21 19:37:02.308 CET;28,7
2023-02-21 19:40:45.496 CET;28,8
2023-02-21 19:42:03.986 CET;28,9
2023-02-21 19:42:12.706 CET;29
2023-02-21 19:42:21.424 CET;29,1
2023-02-21 19:42:30.144 CET;29,2
2023-02-21 19:42:38.773 CET;29,3
2023-02-21 19:42:47.515 CET;29,4
2023-02-21 19:42:56.224 CET;29,6
2023-02-21 19:43:05.013 CET;29,7
2023-02-21 19:43:13.664 CET;29,8
2023-02-21 19:43:22.384 CET;29,9
2023-02-21 19:43:39.822 CET;30,1
2023-02-21 19:43:57.342 CET;30,2
2023-02-21 19:44:06.142 CET;30,3
2023-02-21 19:44:23.513 CET;30,5
2023-02-21 19:44:32.223 CET;30,4
2023-02-21 19:44:40.944 CET;30,5
2023-02-21 19:44:49.733 CET;30,6
2023-02-21 19:45:15.832 CET;30,7
2023-02-21 19:45:33.433 CET;30,8
2023-02-21 19:46:17.032 CET;30,9
2023-02-21 19:47:53.030 CET;30,8
2023-02-21 19:49:57.678 CET;30,5
2023-02-21 19:50:06.788 CET;30,4
2023-02-21 19:50:15.588 CET;30,3
2023-02-21 19:50:24.479 CET;30,1
2023-02-21 19:50:42.148 CET;29,9
2023-02-21 19:50:50.868 CET;29,8
2023-02-21 19:50:59.727 CET;29,6
2023-02-21 19:51:08.556 CET;29,5
2023-02-21 19:51:17.358 CET;29,4
2023-02-21 19:51:26.107 CET;29,3
2023-02-21 19:51:43.598 CET;29,2
2023-02-21 19:51:52.298 CET;29,1
2023-02-21 19:52:09.917 CET;29
2023-02-21 19:52:18.635 CET;28,9
2023-02-21 19:52:53.676 CET;28,8
2023-02-21 19:54:12.154 CET;28,9
2023-02-21 19:54:29.673 CET;29
2023-02-21 19:54:38.403 CET;28,9
2023-02-21 19:54:55.753 CET;29
2023-02-21 19:55:21.923 CET;29,1
2023-02-21 19:55:56.802 CET;29,2
2023-02-21 19:56:14.312 CET;29,3
2023-02-21 19:56:57.990 CET;29,4
2023-02-21 19:57:41.351 CET;29,5
2023-02-21 19:58:16.230 CET;29,6
2023-02-21 19:59:02.630 CET;29,7
2023-02-21 19:59:11.359 CET;29,6
2023-02-21 20:00:21.130 CET;29,5
2023-02-21 20:00:29.848 CET;29,6
2023-02-21 20:00:38.737 CET;29,5
2023-02-21 20:00:47.438 CET;29,4
2023-02-21 20:01:04.788 CET;29,5
2023-02-21 20:01:13.448 CET;29,4
2023-02-21 20:01:30.888 CET;29,3
2023-02-21 20:02:14.398 CET;29,1
2023-02-21 20:04:12.236 CET;28,7
2023-02-21 20:04:29.756 CET;28,9
2023-02-21 20:04:38.494 CET;28,8
2023-02-21 20:04:47.206 CET;28,9
2023-02-21 20:04:56.006 CET;29
2023-02-21 20:05:04.736 CET;29,1
2023-02-21 20:05:13.444 CET;29,2
2023-02-21 20:05:22.085 CET;29,3
2023-02-21 20:05:39.605 CET;29,4
2023-02-21 20:05:48.325 CET;29,5
2023-02-21 20:05:57.045 CET;29,6
2023-02-21 20:06:14.494 CET;29,7
2023-02-21 20:06:23.134 CET;29,8
2023-02-21 20:06:49.644 CET;30
2023-02-21 20:07:07.132 CET;30,1
2023-02-21 20:07:15.763 CET;30,2
2023-02-21 20:12:01.290 CET;30,8
2023-02-21 20:12:52.700 CET;30,7
2023-02-21 20:13:10.279 CET;30,9
2023-02-21 20:13:18.970 CET;31,1
2023-02-21 20:13:36.477 CET;30,8
2023-02-21 20:13:45.209 CET;30,6
2023-02-21 20:17:43.875 CET;28,1
2023-02-21 20:17:52.595 CET;28
2023-02-21 20:18:09.936 CET;28,1
2023-02-21 20:18:18.686 CET;28
2023-02-21 20:18:27.446 CET;27,9
2023-02-21 20:18:53.686 CET;28
2023-02-21 20:19:19.694 CET;27,9
2023-02-21 20:19:28.414 CET;28
2023-02-21 20:19:45.845 CET;28,1
2023-02-21 20:19:54.572 CET;28
2023-02-21 20:20:03.292 CET;28,1
2023-02-21 20:20:38.263 CET;28,2
2023-02-21 20:20:55.703 CET;28,4
2023-02-21 20:21:04.403 CET;28,3
2023-02-21 20:21:13.062 CET;28,4
2023-02-21 20:21:21.703 CET;28,6
2023-02-21 20:21:30.322 CET;28,7
2023-02-21 20:21:38.983 CET;29
2023-02-21 20:21:47.782 CET;29,1
2023-02-21 20:21:56.423 CET;29,2
2023-02-21 20:22:05.142 CET;29,3
2023-02-21 20:22:13.861 CET;29,5
2023-02-21 20:22:22.663 CET;29,6
2023-02-21 20:22:31.391 CET;29,8
2023-02-21 20:22:40.102 CET;29,9
2023-02-21 20:22:48.822 CET;30
2023-02-21 20:22:57.611 CET;30,1
2023-02-21 20:23:06.252 CET;30,3
2023-02-21 20:23:23.792 CET;30,4
2023-02-21 20:23:32.502 CET;30,6
2023-02-21 20:23:49.931 CET;30,7
2023-02-21 20:23:58.700 CET;30,8
2023-02-21 20:24:16.140 CET;30,9
2023-02-21 20:24:33.540 CET;31,1
2023-02-21 20:25:16.900 CET;31,2
2023-02-21 20:25:51.868 CET;31,3
2023-02-21 20:26:00.589 CET;31,2
2023-02-21 20:26:52.819 CET;31,1
2023-02-21 20:27:01.539 CET;31,2
2023-02-21 20:27:10.269 CET;31
2023-02-21 20:27:18.987 CET;30,9
2023-02-21 20:27:36.497 CET;30,6
2023-02-21 20:27:45.227 CET;30,4
2023-02-21 20:27:53.948 CET;30,3
2023-02-21 20:28:02.586 CET;30,1
2023-02-21 20:28:11.306 CET;30
2023-02-21 20:28:20.177 CET;29,8
2023-02-21 20:28:28.907 CET;29,6
2023-02-21 20:28:37.628 CET;29,5
2023-02-21 20:28:46.266 CET;29,4
2023-02-21 20:28:54.987 CET;29,3
2023-02-21 20:29:03.717 CET;29,2
2023-02-21 20:29:12.517 CET;29
2023-02-21 20:29:29.947 CET;28,8
2023-02-21 20:29:38.575 CET;28,7
2023-02-21 20:29:47.296 CET;28,6
2023-02-21 20:30:04.677 CET;28,4
2023-02-21 20:30:22.256 CET;28,3
2023-02-21 20:30:39.615 CET;28,1
2023-02-21 20:37:10.898 CET;30,3
2023-02-21 20:41:48.605 CET;28,7
2023-02-21 20:46:43.690 CET;27,3
2023-02-21 20:46:58.191 CET;27,4
2023-02-21 21:06:32.746 CET;27,6
2023-02-21 21:06:41.667 CET;27,7
2023-02-21 21:07:00.484 CET;27,8
2023-02-21 21:07:09.535 CET;27,9
2023-02-21 21:07:28.885 CET;28,1
2023-02-21 21:07:52.516 CET;28,2
2023-02-21 21:08:10.474 CET;28,3
2023-02-21 21:08:28.464 CET;28,4
2023-02-21 21:09:04.384 CET;28,5
2023-02-21 21:09:22.075 CET;28,6
2023-02-21 21:09:57.923 CET;28,7
2023-02-21 21:10:15.832 CET;28,8
2023-02-21 21:10:51.673 CET;28,9
2023-02-21 21:11:27.681 CET;29
2023-02-21 21:11:45.601 CET;29,2
2023-02-21 21:11:54.562 CET;29,1
2023-02-21 21:12:21.453 CET;29,2
2023-02-21 21:12:30.401 CET;29,3
2023-02-21 21:13:06.641 CET;29,4
2023-02-21 21:13:33.359 CET;29,5
2023-02-21 21:14:00.210 CET;29,6
2023-02-21 21:14:36.089 CET;29,7
2023-02-21 21:15:02.890 CET;29,8
2023-02-21 21:16:14.697 CET;29,9
2023-02-21 21:18:54.105 CET;30
2023-02-21 21:19:21.275 CET;30,1
2023-02-21 21:19:39.055 CET;30,2
2023-02-21 21:19:47.934 CET;30,1
2023-02-21 21:20:59.933 CET;30,2
2023-02-21 21:21:35.941 CET;30,3
2023-02-21 21:22:42.173 CET;30,4
2023-02-21 21:23:27.210 CET;30,5
2023-02-21 21:23:54.342 CET;30,6
2023-02-21 21:24:21.140 CET;30,5
2023-02-21 21:24:30.180 CET;30,4
2023-02-21 21:24:48.101 CET;30,3
2023-02-21 21:24:57.059 CET;30,2
2023-02-21 21:25:06.029 CET;30,1
2023-02-21 21:25:15.061 CET;30
2023-02-21 21:25:24.190 CET;29,8
2023-02-21 21:25:42.188 CET;29,6
2023-02-21 21:25:51.138 CET;29,5
2023-02-21 21:26:00.019 CET;29,4
2023-02-21 21:26:08.979 CET;29,3
2023-02-21 21:26:17.938 CET;29,4
2023-02-21 21:26:26.908 CET;29,2
2023-02-21 21:26:35.858 CET;29,1
2023-02-21 21:26:53.858 CET;29
2023-02-21 21:27:11.767 CET;28,9
2023-02-21 21:27:29.788 CET;28,8
2023-02-21 21:28:05.796 CET;28,7
2023-02-21 21:28:23.776 CET;28,6
2023-02-21 21:28:41.717 CET;28,7
2023-02-21 21:28:50.667 CET;28,6
2023-02-21 21:29:35.796 CET;28,5
2023-02-21 21:30:29.944 CET;28,4
2023-02-21 21:30:38.996 CET;28,5
2023-02-21 21:30:48.035 CET;28,4
2023-02-21 21:30:57.065 CET;28,5
2023-02-21 21:31:14.994 CET;28,6
2023-02-21 21:33:38.993 CET;28,8
2023-02-21 21:33:56.993 CET;28,9
2023-02-21 21:34:05.864 CET;29,1
2023-02-21 21:34:14.842 CET;29,3
2023-02-21 21:34:23.872 CET;29,4
2023-02-21 21:34:32.832 CET;29,6
2023-02-21 21:34:41.871 CET;29,8
2023-02-21 21:34:59.872 CET;29,9
2023-02-21 21:35:08.913 CET;30,1
2023-02-21 21:35:17.802 CET;30,2
2023-02-21 21:35:26.753 CET;30,3
2023-02-21 21:35:35.713 CET;30,4
2023-02-21 21:35:53.632 CET;30,6
2023-02-21 21:36:11.592 CET;30,7
2023-02-21 21:36:20.582 CET;30,8
2023-02-21 21:36:47.441 CET;30,9
2023-02-21 21:37:41.200 CET;31
2023-02-21 21:37:50.111 CET;30,9
2023-02-21 21:39:02.200 CET;30,8
2023-02-21 21:39:56.430 CET;30,7
2023-02-21 21:40:32.269 CET;30,6
2023-02-21 21:41:08.028 CET;30,5
2023-02-21 21:41:26.036 CET;30,4
2023-02-21 21:41:43.867 CET;30,2
2023-02-21 21:42:01.877 CET;29,9
2023-02-21 21:42:10.927 CET;29,8
2023-02-21 21:42:19.796 CET;29,7
2023-02-21 21:42:28.766 CET;29,6
2023-02-21 21:42:46.836 CET;29,4
2023-02-21 21:42:55.877 CET;29,3
2023-02-21 21:43:13.885 CET;29,2
2023-02-21 21:43:22.835 CET;29,1
2023-02-21 21:43:49.726 CET;29
2023-02-21 21:44:07.555 CET;28,9
2023-02-21 21:45:01.315 CET;28,8
2023-02-21 21:46:04.134 CET;28,9
2023-02-21 21:46:48.852 CET;29
2023-02-21 21:47:06.763 CET;29,2
2023-02-21 22:47:47.637 CET;26,8
2023-02-21 23:41:09.631 CET;26,4
2023-02-21 23:50:52.671 CET;28,6
2023-02-22 05:37:11.471 CET;29,3
2023-02-22 05:41:47.325 CET;26,2
2023-02-22 05:42:40.506 CET;25,9
2023-02-22 06:09:19.151 CET;27,9
2023-02-22 06:09:46.319 CET;28
2023-02-22 06:10:22.299 CET;28,1
2023-02-22 06:11:18.427 CET;28,2
2023-02-22 06:11:27.497 CET;28,3
2023-02-22 06:12:12.367 CET;28,4
2023-02-22 06:12:21.326 CET;28,3
2023-02-22 06:13:57.506 CET;28,4
2023-02-22 06:14:15.575 CET;28,5
2023-02-22 06:14:24.565 CET;28,6
2023-02-22 06:18:17.232 CET;30
2023-02-22 06:18:26.221 CET;29,9
2023-02-22 06:18:35.292 CET;30
2023-02-22 06:18:44.292 CET;29,9
2023-02-22 06:19:11.201 CET;29,8
2023-02-22 06:20:49.890 CET;29,9
2023-02-22 06:20:58.930 CET;30
2023-02-22 06:21:16.779 CET;29,9
2023-02-22 06:22:01.496 CET;30
2023-02-22 06:22:28.286 CET;30,1
2023-02-22 06:23:21.895 CET;30,2
2023-02-22 06:23:57.726 CET;30,3
2023-02-22 06:25:09.243 CET;30,1
2023-02-22 06:25:27.013 CET;29,9
2023-02-22 06:25:35.983 CET;29,8
2023-02-22 06:26:03.832 CET;29,4
2023-02-22 06:26:12.953 CET;29,3
2023-02-22 06:26:22.802 CET;29,1
2023-02-22 06:26:40.703 CET;28,9
2023-02-22 06:26:58.691 CET;28,8
2023-02-22 06:27:16.532 CET;28,7
2023-02-22 06:27:25.500 CET;28,6
2023-02-22 06:28:01.342 CET;28,5
2023-02-22 06:28:28.220 CET;28,4
2023-02-22 06:31:48.766 CET;28,1
2023-02-22 06:33:49.055 CET;28,4
2023-02-22 06:33:58.065 CET;28,6
2023-02-22 06:35:15.204 CET;29,7
2023-02-22 06:35:36.743 CET;29,9
2023-02-22 06:35:47.654 CET;30,1
2023-02-22 06:36:05.753 CET;30,2
2023-02-22 06:36:14.703 CET;30,3
2023-02-22 06:36:32.624 CET;30,4
2023-02-22 06:36:50.451 CET;30,5
2023-02-22 06:37:08.471 CET;30,6
2023-02-22 06:37:35.431 CET;30,7
2023-02-22 06:38:02.312 CET;30,8
2023-02-22 06:39:40.789 CET;30,7
2023-02-22 06:39:58.630 CET;30,6
2023-02-22 06:40:07.579 CET;30,5
2023-02-22 06:40:25.507 CET;30,3
2023-02-22 06:40:34.467 CET;30,1
2023-02-22 06:51:23.141 CET;30,3
2023-02-22 06:57:35.711 CET;26,3
2023-02-22 07:06:47.492 CET;28,2
2023-02-22 07:09:12.059 CET;27
2023-02-22 07:09:35.128 CET;26,9
2023-02-22 07:35:01.253 CET;27,9
2023-02-22 07:35:10.823 CET;28,1
2023-02-22 07:35:21.424 CET;28,3
2023-02-22 07:41:58.546 CET;28,6
2023-02-22 07:45:13.943 CET;26,3
2023-02-22 07:45:43.293 CET;26,4
2023-02-22 07:45:52.542 CET;26,5
2023-02-22 07:46:01.611 CET;26,6
2023-02-22 07:46:10.653 CET;26,8
2023-02-22 07:46:19.701 CET;26,9
2023-02-22 07:46:28.492 CET;27,2
2023-02-22 07:46:37.302 CET;27,3
2023-02-22 07:46:46.252 CET;27,4
2023-02-22 07:46:55.180 CET;27,6
2023-02-22 07:47:04.250 CET;27,7
2023-02-22 07:48:00.301 CET;28,7
2023-02-22 07:48:09.220 CET;28,8
2023-02-22 07:48:18.190 CET;29
2023-02-22 07:48:27.059 CET;29,1
2023-02-22 07:48:36.019 CET;29,3
2023-02-22 07:48:45.890 CET;29,4
2023-02-22 07:48:57.130 CET;29,6
2023-02-22 07:49:08.448 CET;29,8
2023-02-22 07:59:45.759 CET;28
2023-02-22 08:10:00.124 CET;26,9
2023-02-22 08:15:46.648 CET;30,8
2023-02-22 08:21:56.401 CET;27,3
2023-02-22 08:24:06.509 CET;27,6
2023-02-22 08:24:21.338 CET;27,9
2023-02-22 08:24:30.499 CET;28,1
2023-02-22 08:37:26.815 CET;28,8
2023-02-22 08:37:35.595 CET;28,9
2023-02-22 08:39:43.854 CET;30,7
2023-02-22 08:39:52.773 CET;30,8
2023-02-22 08:40:20.062 CET;30,9
2023-02-22 08:40:28.963 CET;30,8
2023-02-22 08:40:47.023 CET;30,7
2023-02-22 08:41:04.851 CET;30,4
2023-02-22 08:41:13.861 CET;30,2
2023-02-22 08:41:22.861 CET;30
2023-02-22 08:41:31.940 CET;29,8
2023-02-22 08:41:40.930 CET;29,6
2023-02-22 08:41:50.061 CET;29,3
2023-02-22 08:41:59.029 CET;29,1
2023-02-22 08:42:08.069 CET;29
2023-02-22 08:42:19.411 CET;28,8
2023-02-22 08:42:30.890 CET;28,6
2023-02-22 08:42:42.368 CET;28,4
2023-02-22 08:42:54.230 CET;28,3
2023-02-22 08:43:07.079 CET;28,1
2023-02-22 08:43:19.589 CET;27,9
2023-02-22 08:43:32.309 CET;27,8
2023-02-22 08:43:44.868 CET;27,7
2023-02-22 08:43:57.388 CET;27,6
2023-02-22 08:44:10.388 CET;27,5
2023-02-22 08:44:22.638 CET;27,4
2023-02-22 08:44:35.397 CET;27,3
2023-02-22 08:44:47.917 CET;27,2
2023-02-22 08:45:42.826 CET;26,9
2023-02-22 08:46:33.355 CET;27,1
2023-02-22 08:46:46.085 CET;27,3
2023-02-22 08:46:58.595 CET;27,4
2023-02-22 08:47:11.273 CET;27,7
2023-02-22 08:47:24.015 CET;28
2023-02-22 08:47:36.505 CET;28,3
2023-02-22 08:47:49.194 CET;28,5
2023-02-22 08:48:01.674 CET;28,8
2023-02-22 08:48:14.444 CET;29
2023-02-22 08:49:04.263 CET;29,9
2023-02-22 08:49:16.871 CET;30,1
2023-02-22 08:49:29.361 CET;30,3
2023-02-22 08:49:42.042 CET;30,4
2023-02-22 08:49:54.631 CET;30,6
2023-02-22 08:50:07.361 CET;30,8
2023-02-22 08:50:20.111 CET;30,9
2023-02-22 08:50:32.471 CET;31,2
2023-02-22 08:50:45.211 CET;31,1
2023-02-22 08:50:57.951 CET;31,3
2023-02-22 08:51:23.210 CET;31,4
2023-02-22 08:52:56.609 CET;31,3
2023-02-22 08:53:11.920 CET;30,9
2023-02-22 08:53:27.009 CET;30,5
