time;PressForceValueRR
2023-02-16 23:57:44.948 CET;31,2
2023-02-16 23:57:52.388 CET;31,7
2023-02-16 23:57:59.749 CET;30,9
2023-02-16 23:58:14.549 CET;31,7
2023-02-16 23:58:21.910 CET;31,4
2023-02-16 23:58:44.229 CET;31,7
2023-02-16 23:58:51.750 CET;31,4
2023-02-16 23:58:59.349 CET;31,2
2023-02-16 23:59:06.559 CET;31,4
2023-02-16 23:59:21.588 CET;31,2
2023-02-16 23:59:36.568 CET;31,4
2023-02-16 23:59:51.348 CET;32
2023-02-16 23:59:58.707 CET;31,2
2023-02-17 00:00:06.227 CET;30,6
2023-02-17 00:00:13.588 CET;31,7
2023-02-17 00:00:21.038 CET;31,2
2023-02-17 00:00:28.638 CET;31,7
2023-02-17 00:00:35.917 CET;31,2
2023-02-17 00:00:43.267 CET;31,4
2023-02-17 00:00:50.868 CET;31,2
2023-02-17 00:00:58.148 CET;32
2023-02-17 00:01:05.506 CET;31,4
2023-02-17 00:01:20.387 CET;30,9
2023-02-17 00:01:27.996 CET;32
2023-02-17 00:01:35.256 CET;31,4
2023-02-17 00:01:42.717 CET;30,9
2023-02-17 00:01:50.147 CET;31,2
2023-02-17 00:01:57.676 CET;31,4
2023-02-17 00:02:04.957 CET;31,7
2023-02-17 00:02:12.467 CET;30,6
2023-02-17 00:02:19.825 CET;31,2
2023-02-17 00:02:34.716 CET;31,4
2023-02-17 00:02:49.595 CET;31,2
2023-02-17 00:02:57.033 CET;31,4
2023-02-17 00:03:11.914 CET;31,7
2023-02-17 00:03:19.263 CET;31,4
2023-02-17 00:03:26.714 CET;31,2
2023-02-17 00:03:34.154 CET;31,7
2023-02-17 00:03:41.604 CET;31,2
2023-02-17 00:03:56.303 CET;31,4
2023-02-17 00:04:03.834 CET;30,6
2023-02-17 00:04:11.273 CET;31,2
2023-02-17 00:04:26.233 CET;30,9
2023-02-17 00:04:48.482 CET;31,2
2023-02-17 00:04:55.921 CET;31,4
2023-02-17 00:05:10.792 CET;30,9
2023-02-17 00:05:18.242 CET;32
2023-02-17 00:05:32.961 CET;31,7
2023-02-17 00:05:40.552 CET;31,2
2023-02-17 00:05:47.831 CET;31,4
2023-02-17 00:05:55.191 CET;31,7
2023-02-17 00:06:15.601 CET;31,4
2023-02-17 00:06:23.351 CET;31,2
2023-02-17 00:06:30.950 CET;30,9
2023-02-17 00:06:38.322 CET;31,2
2023-02-17 00:06:45.760 CET;31,4
2023-02-17 00:06:53.121 CET;30,9
2023-02-17 00:07:00.631 CET;31,2
2023-02-17 00:07:07.992 CET;31,4
2023-02-17 00:07:15.349 CET;30,6
2023-02-17 00:07:22.710 CET;31,7
2023-02-17 00:07:30.160 CET;30,6
2023-02-17 00:07:37.599 CET;31,2
2023-02-17 00:07:44.871 CET;31,4
2023-02-17 00:09:41.418 CET;31,7
2023-02-17 00:10:11.249 CET;31,2
2023-02-17 00:11:53.657 CET;30,9
2023-02-17 00:12:01.016 CET;31,2
2023-02-17 00:12:15.917 CET;31,4
2023-02-17 00:12:23.355 CET;31,7
2023-02-17 00:12:38.076 CET;31,2
2023-02-17 00:13:00.476 CET;31,7
2023-02-17 00:13:07.835 CET;31,2
2023-02-17 00:13:22.637 CET;30,6
2023-02-17 00:13:30.075 CET;30,9
2023-02-17 00:13:37.526 CET;30,6
2023-02-17 00:13:44.875 CET;30,9
2023-02-17 00:13:52.476 CET;31,4
2023-02-17 00:14:21.996 CET;31,7
2023-02-17 00:14:29.434 CET;31,4
2023-02-17 00:14:36.885 CET;31,2
2023-02-17 00:14:44.315 CET;31,7
2023-02-17 00:14:59.035 CET;32
2023-02-17 00:15:06.484 CET;31,2
2023-02-17 00:15:14.005 CET;30,9
2023-02-17 00:15:21.355 CET;31,2
2023-02-17 00:15:28.884 CET;31,4
2023-02-17 00:15:36.244 CET;30,6
2023-02-17 00:15:51.124 CET;30,9
2023-02-17 00:15:58.493 CET;30,4
2023-02-17 00:16:06.075 CET;31,7
2023-02-17 00:16:28.483 CET;31,2
2023-02-17 00:16:35.914 CET;32
2023-02-17 00:16:43.283 CET;31,7
2023-02-17 00:16:50.733 CET;31,4
2023-02-17 00:17:13.033 CET;31,7
2023-02-17 00:17:20.473 CET;31,2
2023-02-17 00:17:27.844 CET;31,4
2023-02-17 00:17:35.364 CET;32,2
2023-02-17 00:17:42.733 CET;32
2023-02-17 00:17:50.082 CET;30,9
2023-02-17 00:17:57.601 CET;31,7
2023-02-17 00:18:04.971 CET;31,2
2023-02-17 00:18:12.411 CET;31,4
2023-02-17 00:18:19.683 CET;31,7
2023-02-17 00:18:27.211 CET;31,4
2023-02-17 00:18:49.361 CET;31,7
2023-02-17 00:19:19.040 CET;32
2023-02-17 00:19:26.401 CET;31,4
2023-02-17 00:19:34.000 CET;31,7
2023-02-17 00:19:48.641 CET;30,9
2023-02-17 00:19:56.010 CET;31,7
2023-02-17 00:20:03.530 CET;31,2
2023-02-17 00:20:10.891 CET;30,9
2023-02-17 00:20:25.690 CET;31,4
2023-02-17 00:20:40.341 CET;31,2
2023-02-17 00:20:47.920 CET;31,4
2023-02-17 00:20:55.279 CET;32
2023-02-17 00:21:02.650 CET;31,4
2023-02-17 00:21:10.009 CET;32
2023-02-17 00:21:17.459 CET;31,7
2023-02-17 00:21:24.729 CET;31,4
2023-02-17 00:21:32.178 CET;31,7
2023-02-17 00:21:39.519 CET;32,8
2023-02-17 00:21:46.808 CET;31,7
2023-02-17 00:21:54.638 CET;31,2
2023-02-17 00:22:09.608 CET;30,9
2023-02-17 00:22:16.878 CET;31,4
2023-02-17 00:22:24.257 CET;30,9
2023-02-17 00:22:31.678 CET;30,4
2023-02-17 00:22:39.448 CET;30,6
2023-02-17 00:22:47.046 CET;31,2
2023-02-17 00:22:54.417 CET;30,9
2023-02-17 00:23:01.778 CET;32
2023-02-17 00:23:09.217 CET;32,2
2023-02-17 00:23:16.417 CET;31,4
2023-02-17 00:23:24.247 CET;31,2
2023-02-17 00:23:31.858 CET;31,4
2023-02-17 00:23:39.128 CET;31,2
2023-02-17 00:23:46.496 CET;30,9
2023-02-17 00:23:53.857 CET;32,2
2023-02-17 00:24:01.365 CET;32
2023-02-17 00:24:08.736 CET;32,2
2023-02-17 00:24:16.085 CET;31,2
2023-02-17 00:24:23.926 CET;30,4
2023-02-17 00:24:31.286 CET;30,9
2023-02-17 00:24:38.805 CET;31,2
2023-02-17 00:24:46.174 CET;31,4
2023-02-17 00:24:54.176 CET;31,7
2023-02-17 00:25:01.535 CET;30,4
2023-02-17 00:25:09.036 CET;31,4
2023-02-17 00:25:24.335 CET;31,7
2023-02-17 00:25:31.694 CET;31,4
2023-02-17 00:25:39.055 CET;31,7
2023-02-17 00:25:46.575 CET;31,4
2023-02-17 00:25:54.424 CET;32
2023-02-17 00:26:01.773 CET;31,7
2023-02-17 00:26:24.503 CET;31,2
2023-02-17 00:26:31.944 CET;31,4
2023-02-17 00:26:47.292 CET;31,2
2023-02-17 00:26:54.563 CET;31,4
2023-02-17 00:27:02.013 CET;30,9
2023-02-17 00:27:09.453 CET;31,2
2023-02-17 00:27:24.963 CET;31,4
2023-02-17 00:28:09.864 CET;31,7
2023-02-17 00:28:17.292 CET;31,4
2023-02-17 00:28:25.131 CET;32,5
2023-02-17 00:28:32.502 CET;30,9
2023-02-17 00:28:40.332 CET;31,4
2023-02-17 00:28:47.691 CET;30,9
2023-02-17 00:28:55.141 CET;31,7
2023-02-17 00:29:02.973 CET;30,9
2023-02-17 00:29:17.782 CET;31,2
2023-02-17 00:29:25.861 CET;31,4
2023-02-17 00:29:41.621 CET;31,2
2023-02-17 00:29:48.982 CET;31,4
2023-02-17 00:29:56.262 CET;31,7
2023-02-17 00:30:03.691 CET;31,2
2023-02-17 00:30:18.421 CET;32
2023-02-17 00:30:26.502 CET;31,2
2023-02-17 00:30:33.851 CET;31,4
2023-02-17 00:30:56.821 CET;32,2
2023-02-17 00:31:11.940 CET;31,4
2023-02-17 00:31:26.730 CET;31,2
2023-02-17 00:31:34.581 CET;32
2023-02-17 00:31:41.930 CET;31,4
2023-02-17 00:31:49.299 CET;31,2
2023-02-17 00:32:05.301 CET;30,9
2023-02-17 00:32:12.671 CET;31,4
2023-02-17 00:32:20.019 CET;32
2023-02-17 00:32:27.459 CET;31,2
2023-02-17 00:32:50.178 CET;31,7
2023-02-17 00:32:57.709 CET;31,2
2023-02-17 00:33:12.578 CET;31,4
2023-02-17 00:33:20.007 CET;31,2
2023-02-17 00:33:27.467 CET;31,4
2023-02-17 00:33:34.737 CET;30,9
2023-02-17 00:33:42.898 CET;31,7
2023-02-17 00:33:50.418 CET;31,2
2023-02-17 00:33:57.707 CET;30,9
2023-02-17 00:34:13.058 CET;32,2
2023-02-17 00:34:20.336 CET;31,4
2023-02-17 00:34:28.266 CET;30,9
2023-02-17 00:34:35.697 CET;31,4
2023-02-17 00:34:43.056 CET;31,2
2023-02-17 00:34:50.256 CET;31,4
2023-02-17 00:34:58.437 CET;31,7
2023-02-17 00:35:05.717 CET;31,2
2023-02-17 00:37:26.904 CET;32
2023-02-17 00:37:34.184 CET;31,7
2023-02-17 00:37:41.703 CET;31,4
2023-02-17 00:37:48.971 CET;30,9
2023-02-17 00:37:56.502 CET;31,2
2023-02-17 00:38:03.861 CET;31,7
2023-02-17 00:38:11.381 CET;30,9
2023-02-17 00:38:18.742 CET;31,4
2023-02-17 00:38:26.181 CET;30,9
2023-02-17 00:38:41.061 CET;30,6
2023-02-17 00:38:48.500 CET;31,2
2023-02-17 00:38:55.779 CET;31,7
2023-02-17 00:39:03.301 CET;31,2
2023-02-17 00:39:18.190 CET;31,4
2023-02-17 00:39:32.900 CET;31,7
2023-02-17 00:39:40.180 CET;31,4
2023-02-17 00:39:55.130 CET;31,7
2023-02-17 00:40:09.858 CET;32,2
2023-02-17 00:40:17.220 CET;31,4
2023-02-17 00:40:24.660 CET;31,7
2023-02-17 00:40:31.938 CET;32
2023-02-17 00:40:39.470 CET;31,7
2023-02-17 00:40:54.269 CET;31,4
2023-02-17 00:41:01.539 CET;31,2
2023-02-17 00:41:24.338 CET;31,7
2023-02-17 00:41:31.707 CET;30,9
2023-02-17 00:41:39.068 CET;31,7
2023-02-17 00:41:46.986 CET;32,2
2023-02-17 00:41:54.496 CET;31,2
2023-02-17 00:42:02.257 CET;31,7
2023-02-17 00:42:09.697 CET;31,4
2023-02-17 00:42:40.026 CET;31,7
2023-02-17 00:42:47.387 CET;31,4
2023-02-17 00:42:54.736 CET;31,2
2023-02-17 00:43:10.177 CET;31,7
2023-02-17 00:43:17.625 CET;31,2
2023-02-17 00:43:33.065 CET;31,7
2023-02-17 00:43:40.426 CET;31,2
2023-02-17 00:43:48.355 CET;32
2023-02-17 00:43:55.704 CET;31,4
2023-02-17 00:44:03.065 CET;31,7
2023-02-17 00:44:18.424 CET;30,9
2023-02-17 00:44:26.273 CET;31,4
2023-02-17 00:48:15.799 CET;30,9
2023-02-17 00:48:22.489 CET;31,2
2023-02-17 00:48:51.688 CET;31,4
2023-02-17 00:48:58.969 CET;30,9
2023-02-17 00:49:55.378 CET;31,2
2023-02-17 00:50:02.658 CET;31,4
2023-02-17 00:50:17.229 CET;31,2
2023-02-17 00:50:24.499 CET;30,6
2023-02-17 00:50:31.928 CET;31,2
2023-02-17 00:50:39.198 CET;30,9
2023-02-17 00:50:46.756 CET;31,4
2023-02-17 00:50:54.257 CET;30,9
2023-02-17 00:51:01.697 CET;31,4
2023-02-17 00:51:09.068 CET;31,2
2023-02-17 00:51:23.857 CET;30,9
2023-02-17 00:51:31.628 CET;31,2
2023-02-17 00:51:38.907 CET;31,7
2023-02-17 00:51:46.256 CET;31,4
2023-02-17 00:51:53.536 CET;30,9
2023-02-17 00:52:08.345 CET;31,7
2023-02-17 00:52:15.625 CET;30,4
2023-02-17 00:52:30.665 CET;31,2
2023-02-17 00:52:45.556 CET;31,7
2023-02-17 00:52:52.826 CET;31,2
2023-02-17 00:53:00.427 CET;31,7
2023-02-17 00:53:15.155 CET;30,9
2023-02-17 00:53:22.676 CET;31,4
2023-02-17 00:53:30.105 CET;31,2
2023-02-17 00:53:37.395 CET;31,4
2023-02-17 00:53:52.186 CET;30,9
2023-02-17 00:54:00.345 CET;31,4
2023-02-17 00:54:07.865 CET;30,6
2023-02-17 00:54:15.293 CET;31,2
2023-02-17 00:54:30.834 CET;31,7
2023-02-17 00:54:38.104 CET;30,6
2023-02-17 00:54:45.625 CET;30,9
2023-02-17 00:54:53.075 CET;30,4
2023-02-17 00:55:01.224 CET;31,2
2023-02-17 00:55:16.673 CET;32
2023-02-17 00:55:23.943 CET;31,7
2023-02-17 00:55:31.543 CET;31,4
2023-02-17 00:55:38.832 CET;31,2
2023-02-17 00:55:46.832 CET;31,4
2023-02-17 00:55:54.193 CET;31,2
2023-02-17 00:56:02.023 CET;31,7
2023-02-17 00:56:09.542 CET;30,9
2023-02-17 00:56:32.351 CET;30,6
2023-02-17 00:56:39.782 CET;30,9
2023-02-17 00:56:47.953 CET;31,4
2023-02-17 00:57:02.673 CET;31,2
2023-02-17 00:57:17.950 CET;30,9
2023-02-17 00:57:33.381 CET;31,2
2023-02-17 00:57:40.661 CET;31,7
2023-02-17 00:57:48.831 CET;31,4
2023-02-17 00:57:56.111 CET;31,7
2023-02-17 00:58:03.631 CET;31,2
2023-02-17 00:58:11.470 CET;31,4
2023-02-17 00:58:18.990 CET;31,2
2023-02-17 00:58:26.680 CET;31,4
2023-02-17 00:58:42.040 CET;31,7
2023-02-17 00:58:49.878 CET;31,4
2023-02-17 00:59:12.599 CET;31,2
2023-02-17 00:59:20.029 CET;30,9
2023-02-17 00:59:35.480 CET;30,4
2023-02-17 00:59:42.910 CET;30,6
2023-02-17 00:59:51.157 CET;31,7
2023-02-17 00:59:58.507 CET;31,2
2023-02-17 01:00:06.517 CET;31,7
2023-02-17 01:00:13.878 CET;32
2023-02-17 01:00:21.947 CET;31,2
2023-02-17 01:00:29.388 CET;31,7
2023-02-17 01:00:37.398 CET;31,2
2023-02-17 01:00:44.828 CET;31,7
2023-02-17 01:00:52.747 CET;32
2023-02-17 01:01:00.118 CET;31,2
2023-02-17 01:01:15.388 CET;31,4
2023-02-17 01:01:23.316 CET;30,9
2023-02-17 01:01:38.848 CET;32
2023-02-17 01:01:46.187 CET;30,6
2023-02-17 01:01:54.108 CET;31,2
2023-02-17 01:02:01.556 CET;31,4
2023-02-17 01:02:09.558 CET;30,9
2023-02-17 01:02:16.997 CET;31,7
2023-02-17 01:02:24.838 CET;32
2023-02-17 01:02:32.346 CET;31,4
2023-02-17 01:02:40.276 CET;32
2023-02-17 01:02:47.796 CET;31,4
2023-02-17 01:02:55.076 CET;31,7
2023-02-17 01:03:02.345 CET;32
2023-02-17 01:03:10.036 CET;31,2
2023-02-17 01:03:25.645 CET;31,4
2023-02-17 01:03:32.986 CET;31,2
2023-02-17 01:03:48.526 CET;30,9
2023-02-17 01:03:56.286 CET;31,2
2023-02-17 01:04:11.885 CET;30,4
2023-02-17 01:04:19.634 CET;30,9
2023-02-17 01:04:34.835 CET;30,6
2023-02-17 01:04:42.755 CET;31,4
2023-02-17 01:04:50.286 CET;31,2
2023-02-17 01:04:58.036 CET;30,9
2023-02-17 01:05:05.635 CET;31,7
2023-02-17 01:05:13.716 CET;31,4
2023-02-17 01:05:44.364 CET;31,2
2023-02-17 01:05:52.043 CET;31,7
2023-02-17 01:05:59.953 CET;30,9
2023-02-17 01:06:07.414 CET;31,4
2023-02-17 01:06:15.144 CET;31,2
2023-02-17 01:06:30.523 CET;30,9
2023-02-17 01:06:38.282 CET;30,4
2023-02-17 01:06:45.963 CET;31,7
2023-02-17 01:06:53.394 CET;31,2
2023-02-17 01:07:01.483 CET;30,9
2023-02-17 01:07:16.842 CET;31,2
2023-02-17 01:07:32.193 CET;31,7
2023-02-17 01:07:40.124 CET;31,4
2023-02-17 01:07:47.721 CET;32
2023-02-17 01:07:55.233 CET;31,7
2023-02-17 01:08:03.163 CET;31,2
2023-02-17 01:08:10.762 CET;31,7
2023-02-17 01:08:18.773 CET;31,2
2023-02-17 01:08:26.503 CET;30,9
2023-02-17 01:08:42.042 CET;31,4
2023-02-17 01:08:57.471 CET;30,9
2023-02-17 01:09:05.482 CET;31,2
2023-02-17 01:09:13.072 CET;30,9
2023-02-17 01:09:21.012 CET;31,2
2023-02-17 01:09:36.361 CET;30,6
2023-02-17 01:09:44.040 CET;31,2
2023-02-17 01:09:51.881 CET;31,4
2023-02-17 01:09:59.470 CET;31,7
2023-02-17 01:10:07.161 CET;31,2
2023-02-17 01:10:14.681 CET;31,4
2023-02-17 01:10:38.210 CET;31,7
2023-02-17 01:10:45.730 CET;31,4
2023-02-17 01:10:53.651 CET;32
2023-02-17 01:11:01.171 CET;31,2
2023-02-17 01:11:16.529 CET;30,6
2023-02-17 01:11:24.279 CET;30,9
2023-02-17 01:11:31.729 CET;31,2
2023-02-17 01:11:39.799 CET;31,4
2023-02-17 01:11:47.329 CET;31,2
2023-02-17 01:11:55.339 CET;31,4
2023-02-17 01:12:02.769 CET;31,7
2023-02-17 01:12:10.779 CET;31,2
2023-02-17 01:12:18.529 CET;31,4
2023-02-17 01:12:26.039 CET;31,2
2023-02-17 01:12:33.888 CET;31,7
2023-02-17 01:12:41.569 CET;31,4
2023-02-17 01:12:49.247 CET;32
2023-02-17 01:12:57.239 CET;31,2
2023-02-17 01:13:04.918 CET;30,9
2023-02-17 01:13:12.529 CET;30,6
2023-02-17 01:13:20.368 CET;31,2
2023-02-17 01:13:27.979 CET;30,9
2023-02-17 01:13:35.739 CET;31,4
2023-02-17 01:13:51.167 CET;30,9
2023-02-17 01:14:14.368 CET;31,2
2023-02-17 01:14:22.286 CET;31,4
2023-02-17 01:14:30.046 CET;32
2023-02-17 01:14:37.566 CET;31,4
2023-02-17 01:14:53.007 CET;31,2
2023-02-17 01:15:08.687 CET;31,7
2023-02-17 01:15:16.686 CET;32,5
2023-02-17 01:15:24.127 CET;31,2
2023-02-17 01:15:39.655 CET;31,4
2023-02-17 01:15:47.407 CET;31,2
2023-02-17 01:15:55.246 CET;31,4
2023-02-17 01:16:03.165 CET;31,2
2023-02-17 01:16:10.687 CET;31,4
2023-02-17 01:16:18.776 CET;30,9
2023-02-17 01:16:26.605 CET;31,2
2023-02-17 01:16:42.117 CET;30,6
2023-02-17 01:16:49.734 CET;31,4
2023-02-17 01:16:57.655 CET;31,7
2023-02-17 01:17:05.565 CET;31,4
2023-02-17 01:17:13.095 CET;31,2
2023-02-17 01:17:21.165 CET;31,7
2023-02-17 01:17:28.855 CET;31,2
2023-02-17 01:17:44.305 CET;31,4
2023-02-17 01:18:00.125 CET;31,2
2023-02-17 01:18:07.644 CET;31,4
2023-02-17 01:18:15.484 CET;31,7
2023-02-17 01:18:23.575 CET;30,9
2023-02-17 01:18:54.694 CET;31,2
2023-02-17 01:19:02.605 CET;30,6
2023-02-17 01:19:10.295 CET;31,4
2023-02-17 01:19:26.053 CET;31,2
2023-02-17 01:19:33.654 CET;31,7
2023-02-17 01:19:41.404 CET;31,4
2023-02-17 01:19:49.334 CET;32
2023-02-17 01:19:57.424 CET;31,7
2023-02-17 01:20:12.614 CET;31,4
2023-02-17 01:20:28.213 CET;31,2
2023-02-17 01:20:43.903 CET;32
2023-02-17 01:20:51.732 CET;30,6
2023-02-17 01:20:59.411 CET;30,9
2023-02-17 01:21:07.263 CET;31,4
2023-02-17 01:21:38.132 CET;31,2
2023-02-17 01:21:53.811 CET;31,7
2023-02-17 01:22:17.171 CET;31,4
2023-02-17 01:22:32.782 CET;31,7
2023-02-17 01:22:40.290 CET;31,2
2023-02-17 01:22:48.301 CET;31,7
2023-02-17 01:22:55.980 CET;31,2
2023-02-17 01:23:03.982 CET;31,4
2023-02-17 01:23:19.500 CET;30,6
2023-02-17 01:23:27.180 CET;31,2
2023-02-17 01:23:50.940 CET;30,9
2023-02-17 01:23:58.460 CET;31,2
2023-02-17 01:24:06.380 CET;30,6
2023-02-17 01:24:13.980 CET;31,7
2023-02-17 01:24:22.059 CET;31,4
2023-02-17 01:24:37.740 CET;31,7
2023-02-17 01:24:45.259 CET;31,4
2023-02-17 01:24:53.259 CET;32
2023-02-17 01:25:01.180 CET;32,2
2023-02-17 01:25:08.690 CET;31,2
2023-02-17 01:25:16.378 CET;31,7
2023-02-17 01:25:24.388 CET;31,2
2023-02-17 01:25:40.150 CET;31,4
2023-02-17 01:25:55.828 CET;30,9
2023-02-17 01:26:03.588 CET;31,2
2023-02-17 01:26:11.497 CET;30,6
2023-02-17 01:26:18.858 CET;30,9
2023-02-17 01:26:34.687 CET;31,4
2023-02-17 01:26:42.788 CET;30,9
2023-02-17 01:26:50.469 CET;31,4
2023-02-17 01:27:06.059 CET;32
2023-02-17 01:27:13.977 CET;31,2
2023-02-17 01:27:21.977 CET;31,4
2023-02-17 01:27:29.578 CET;30,9
2023-02-17 01:27:37.417 CET;31,2
2023-02-17 01:27:53.096 CET;31,4
2023-02-17 01:28:16.605 CET;30,6
2023-02-17 01:28:24.456 CET;31,4
2023-02-17 01:28:32.387 CET;30,9
2023-02-17 01:28:39.996 CET;31,2
2023-02-17 01:28:47.986 CET;30,9
2023-02-17 01:29:03.736 CET;31,7
2023-02-17 01:29:11.256 CET;30,9
2023-02-17 01:29:19.415 CET;31,2
2023-02-17 01:29:26.946 CET;31,7
2023-02-17 01:29:35.095 CET;31,4
2023-02-17 01:29:42.855 CET;31,2
2023-02-17 01:29:50.946 CET;31,7
2023-02-17 01:29:58.625 CET;31,2
2023-02-17 01:30:14.214 CET;31,7
2023-02-17 01:30:29.813 CET;31,4
2023-02-17 01:30:37.825 CET;30,6
2023-02-17 01:30:45.493 CET;30,9
2023-02-17 01:30:53.413 CET;31,2
2023-02-17 01:31:01.092 CET;30,9
2023-02-17 01:31:09.332 CET;31,4
2023-02-17 01:31:24.864 CET;31,2
2023-02-17 01:31:32.792 CET;31,4
2023-02-17 01:31:40.463 CET;31,2
2023-02-17 01:31:56.473 CET;32
2023-02-17 01:32:04.382 CET;31,7
2023-02-17 01:32:12.292 CET;31,2
2023-02-17 01:32:20.453 CET;31,4
2023-02-17 01:32:28.382 CET;31,7
2023-02-17 01:32:35.901 CET;31,2
2023-02-17 01:32:44.062 CET;30,6
2023-02-17 01:32:51.821 CET;30,9
2023-02-17 01:32:59.661 CET;31,2
2023-02-17 01:33:07.341 CET;30,9
2023-02-17 01:33:15.342 CET;30,6
2023-02-17 01:33:23.260 CET;31,2
2023-02-17 01:33:31.111 CET;30,9
2023-02-17 01:33:38.851 CET;31,4
2023-02-17 01:33:54.529 CET;31,2
2023-02-17 01:34:02.780 CET;32
2023-02-17 01:34:10.220 CET;31,7
2023-02-17 01:34:18.059 CET;31,4
2023-02-17 01:34:25.829 CET;32
2023-02-17 01:34:33.829 CET;31,2
2023-02-17 01:34:41.510 CET;31,4
2023-02-17 01:34:49.510 CET;32
2023-02-17 01:34:57.670 CET;31,7
2023-02-17 01:35:05.500 CET;31,4
2023-02-17 01:35:21.509 CET;31,2
2023-02-17 01:35:37.428 CET;30,6
2023-02-17 01:35:45.269 CET;31,2
2023-02-17 01:35:53.349 CET;30,9
2023-02-17 01:36:09.349 CET;31,4
2023-02-17 01:36:17.108 CET;31,2
2023-02-17 01:36:32.798 CET;32
2023-02-17 01:36:40.788 CET;31,4
2023-02-17 01:36:56.618 CET;31,2
2023-02-17 01:37:04.457 CET;31,4
2023-02-17 01:37:35.987 CET;30,9
2023-02-17 01:37:43.907 CET;31,2
2023-02-17 01:37:51.667 CET;31,4
2023-02-17 01:37:59.746 CET;31,2
2023-02-17 01:38:07.266 CET;30,6
2023-02-17 01:38:15.266 CET;31,2
2023-02-17 01:38:22.868 CET;30,9
2023-02-17 01:38:30.947 CET;31,2
2023-02-17 01:38:38.957 CET;31,7
2023-02-17 01:38:46.867 CET;31,2
2023-02-17 01:38:54.706 CET;31,4
2023-02-17 01:39:02.625 CET;31,2
2023-02-17 01:39:10.467 CET;31,4
2023-02-17 01:39:26.226 CET;30,9
2023-02-17 01:39:34.546 CET;32
2023-02-17 01:39:41.826 CET;31,4
2023-02-17 01:39:49.915 CET;31,7
2023-02-17 01:40:13.665 CET;31,2
2023-02-17 01:40:29.266 CET;31,4
2023-02-17 01:40:37.265 CET;30,9
2023-02-17 01:40:45.105 CET;31,7
2023-02-17 01:40:53.197 CET;31,4
2023-02-17 01:41:00.707 CET;30,9
2023-02-17 01:41:08.637 CET;31,4
2023-02-17 01:41:16.467 CET;31,2
2023-02-17 01:41:24.555 CET;31,4
2023-02-17 01:41:32.464 CET;31,2
2023-02-17 01:41:40.394 CET;31,4
2023-02-17 01:41:48.075 CET;31,7
2023-02-17 01:41:56.233 CET;31,4
2023-02-17 01:42:04.063 CET;31,2
2023-02-17 01:42:12.234 CET;31,4
2023-02-17 01:42:19.753 CET;31,7
2023-02-17 01:42:27.743 CET;31,2
2023-02-17 01:42:35.513 CET;31,7
2023-02-17 01:42:43.594 CET;31,4
2023-02-17 01:42:59.434 CET;31,7
2023-02-17 01:43:07.102 CET;31,2
2023-02-17 01:43:15.183 CET;31,7
2023-02-17 01:43:23.111 CET;31,4
2023-02-17 01:43:38.631 CET;30,9
2023-02-17 01:43:46.792 CET;31,7
2023-02-17 01:44:10.392 CET;31,4
2023-02-17 01:44:18.631 CET;31,7
2023-02-17 01:44:26.321 CET;31,4
2023-02-17 01:44:34.561 CET;31,7
2023-02-17 01:44:50.470 CET;31,4
2023-02-17 01:44:58.151 CET;31,7
2023-02-17 01:45:06.071 CET;30,6
2023-02-17 01:45:14.220 CET;30,9
2023-02-17 01:45:22.069 CET;31,4
2023-02-17 01:45:29.910 CET;31,2
2023-02-17 01:45:45.990 CET;30,9
2023-02-17 01:45:53.821 CET;31,2
2023-02-17 01:46:01.750 CET;32
2023-02-17 01:46:09.680 CET;31,7
2023-02-17 01:46:17.668 CET;31,2
2023-02-17 01:46:33.509 CET;31,4
2023-02-17 01:46:41.598 CET;32
2023-02-17 01:46:49.269 CET;31,2
2023-02-17 01:47:05.588 CET;31,4
2023-02-17 01:47:13.519 CET;30,6
2023-02-17 01:47:21.677 CET;31,4
2023-02-17 01:47:29.907 CET;31,2
2023-02-17 01:47:45.437 CET;30,9
2023-02-17 01:47:53.598 CET;31,2
2023-02-17 01:48:01.917 CET;31,7
2023-02-17 01:48:09.346 CET;31,2
2023-02-17 01:48:33.596 CET;31,4
2023-02-17 01:48:49.506 CET;31,7
2023-02-17 01:49:05.516 CET;31,4
2023-02-17 01:49:13.595 CET;31,2
2023-02-17 01:49:21.526 CET;31,4
2023-02-17 01:49:29.746 CET;30,9
2023-02-17 01:49:37.355 CET;31,4
2023-02-17 01:49:45.436 CET;31,2
2023-02-17 01:49:53.605 CET;30,9
2023-02-17 01:50:17.355 CET;31,4
2023-02-17 01:50:33.114 CET;31,2
2023-02-17 01:50:41.194 CET;31,7
2023-02-17 01:50:49.194 CET;31,2
2023-02-17 01:50:57.194 CET;30,9
2023-02-17 01:51:05.043 CET;31,4
2023-02-17 01:51:21.114 CET;32
2023-02-17 01:51:29.194 CET;31,2
2023-02-17 01:51:37.114 CET;30,9
2023-02-17 01:51:45.344 CET;31,2
2023-02-17 01:51:53.503 CET;31,4
2023-02-17 01:52:01.352 CET;31,7
2023-02-17 01:52:09.283 CET;31,4
2023-02-17 01:52:17.043 CET;31,2
2023-02-17 01:52:33.201 CET;31,4
2023-02-17 01:52:41.272 CET;31,2
2023-02-17 01:52:49.272 CET;31,7
2023-02-17 01:52:57.191 CET;31,4
2023-02-17 01:53:05.191 CET;30,6
2023-02-17 01:53:38.332 CET;31,4
2023-02-17 01:53:45.753 CET;30,6
