time;MaxOffCenteredLoadLR
2023-02-17 05:00:27.240 CET;4,9
2023-02-17 05:00:35.240 CET;5,3
2023-02-17 05:00:43.160 CET;4,8
2023-02-17 05:00:51.329 CET;3,4
2023-02-17 05:00:59.148 CET;5,4
2023-02-17 05:01:07.158 CET;4,8
2023-02-17 05:01:15.408 CET;4,9
2023-02-17 05:01:23.078 CET;5
2023-02-17 05:01:31.089 CET;4
2023-02-17 05:01:38.838 CET;3,7
2023-02-17 05:01:46.690 CET;4,8
2023-02-17 05:01:54.509 CET;4,9
2023-02-17 05:02:02.677 CET;4
2023-02-17 05:02:18.128 CET;3,7
2023-02-17 05:02:25.878 CET;6,2
2023-02-17 05:02:34.038 CET;3,3
2023-02-17 05:02:41.809 CET;5
2023-02-17 05:02:49.967 CET;6
2023-02-17 05:02:57.559 CET;4,5
2023-02-17 05:03:05.398 CET;6,6
2023-02-17 05:03:13.489 CET;5,3
2023-02-17 05:03:21.388 CET;4,6
2023-02-17 05:03:29.148 CET;6,1
2023-02-17 05:03:37.328 CET;4,4
2023-02-17 05:03:44.848 CET;6,6
2023-02-17 05:03:52.687 CET;5,3
2023-02-17 05:04:00.846 CET;4
2023-02-17 05:04:08.286 CET;6,4
2023-02-17 05:04:16.526 CET;5,4
2023-02-17 05:04:24.447 CET;3,5
2023-02-17 05:04:32.286 CET;5,5
2023-02-17 05:04:40.196 CET;4,2
2023-02-17 05:04:47.966 CET;4,4
2023-02-17 05:04:56.046 CET;4,7
2023-02-17 05:05:03.657 CET;6,8
2023-02-17 05:05:11.717 CET;3,2
2023-02-17 05:05:19.566 CET;6,7
2023-02-17 05:05:27.635 CET;4,1
2023-02-17 05:05:35.325 CET;4,6
2023-02-17 05:05:43.316 CET;5
2023-02-17 05:05:50.926 CET;5,5
2023-02-17 05:05:59.165 CET;4,3
2023-02-17 05:06:06.765 CET;5,6
2023-02-17 05:06:15.006 CET;3,5
2023-02-17 05:06:22.775 CET;4,7
2023-02-17 05:06:30.684 CET;4
2023-02-17 05:06:38.454 CET;4,7
2023-02-17 05:06:46.295 CET;5,1
2023-02-17 05:06:54.216 CET;5,5
2023-02-17 05:07:02.374 CET;4,5
2023-02-17 05:07:09.723 CET;5,8
2023-02-17 05:07:17.644 CET;5,5
2023-02-17 05:07:25.963 CET;3,5
2023-02-17 05:07:33.654 CET;4,7
2023-02-17 05:07:41.483 CET;6,5
2023-02-17 05:07:49.563 CET;4
2023-02-17 05:07:57.255 CET;4,5
2023-02-17 05:08:05.484 CET;5,9
2023-02-17 05:08:13.553 CET;3,8
2023-02-17 05:08:21.484 CET;3,7
2023-02-17 05:08:29.082 CET;5,6
2023-02-17 05:08:37.003 CET;4,3
2023-02-17 05:08:44.773 CET;5,3
2023-02-17 05:08:52.943 CET;3,6
2023-02-17 05:09:00.532 CET;4,6
2023-02-17 05:09:08.382 CET;6,8
2023-02-17 05:09:16.453 CET;4,8
2023-02-17 05:09:24.612 CET;3,2
2023-02-17 05:09:32.362 CET;4
2023-02-17 05:09:40.213 CET;3,9
2023-02-17 05:09:48.062 CET;6,4
2023-02-17 05:09:55.982 CET;7,9
2023-02-17 05:10:04.052 CET;3,1
2023-02-17 05:10:11.901 CET;6,2
2023-02-17 05:10:19.901 CET;5
2023-02-17 05:10:28.051 CET;5,3
2023-02-17 05:10:35.901 CET;4,4
2023-02-17 05:10:44.121 CET;4
2023-02-17 05:10:52.131 CET;3,5
2023-02-17 05:10:59.881 CET;4,4
2023-02-17 05:11:07.571 CET;5,2
2023-02-17 05:11:15.650 CET;3,5
2023-02-17 05:11:23.500 CET;5,5
2023-02-17 05:11:31.809 CET;5,7
2023-02-17 05:11:39.730 CET;5,3
2023-02-17 05:11:47.890 CET;4,5
2023-02-17 05:11:55.898 CET;4,8
2023-02-17 05:12:03.878 CET;4,4
2023-02-17 05:12:11.648 CET;6
2023-02-17 05:12:19.809 CET;5,3
2023-02-17 05:12:27.979 CET;5,6
2023-02-17 05:12:35.979 CET;6,2
2023-02-17 05:12:43.898 CET;4,5
2023-02-17 05:12:51.650 CET;5,5
2023-02-17 05:12:59.809 CET;4,2
2023-02-17 05:13:08.059 CET;6
2023-02-17 05:13:16.138 CET;7,1
2023-02-17 05:13:24.209 CET;4,3
2023-02-17 05:13:32.209 CET;6
2023-02-17 05:13:48.388 CET;3,1
2023-02-17 05:13:56.217 CET;6,6
2023-02-17 05:14:04.288 CET;3,8
2023-02-17 05:14:12.288 CET;3,9
2023-02-17 05:14:19.888 CET;5
2023-02-17 05:14:28.056 CET;4
2023-02-17 05:14:35.897 CET;5,9
2023-02-17 05:14:43.967 CET;4,3
2023-02-17 05:14:51.967 CET;4,7
2023-02-17 05:15:00.125 CET;4,8
2023-02-17 05:15:08.135 CET;3,7
2023-02-17 05:15:15.885 CET;6,1
2023-02-17 05:15:23.805 CET;4,7
2023-02-17 05:15:31.887 CET;4,1
2023-02-17 05:15:39.736 CET;6,4
2023-02-17 05:15:47.885 CET;6
2023-02-17 05:15:55.976 CET;3,8
2023-02-17 05:16:03.815 CET;5,5
2023-02-17 05:16:11.907 CET;6
2023-02-17 05:16:19.986 CET;5,2
2023-02-17 05:16:27.976 CET;6,5
2023-02-17 05:16:36.055 CET;4
2023-02-17 05:16:44.144 CET;4,5
2023-02-17 05:16:52.134 CET;5
2023-02-17 05:17:00.456 CET;5,1
2023-02-17 05:17:08.766 CET;3,3
2023-02-17 05:17:16.605 CET;4,5
2023-02-17 05:20:28.691 CET;6
2023-02-17 05:28:10.315 CET;8,9
2023-02-17 05:48:09.368 CET;4,8
2023-02-17 05:48:25.217 CET;5,5
2023-02-17 06:22:32.398 CET;7
2023-02-17 06:22:42.997 CET;6,2
2023-02-17 06:22:53.378 CET;6,1
2023-02-17 06:23:03.778 CET;6
2023-02-17 06:23:14.177 CET;6,7
2023-02-17 06:23:24.667 CET;5,7
2023-02-17 06:23:35.157 CET;5,8
2023-02-17 06:23:45.546 CET;6
2023-02-17 06:23:55.956 CET;5,7
2023-02-17 06:24:06.345 CET;6,8
2023-02-17 06:28:05.923 CET;6,2
2023-02-17 06:28:16.443 CET;6,5
2023-02-17 06:28:26.832 CET;5,7
2023-02-17 06:28:37.243 CET;5,5
2023-02-17 06:28:47.721 CET;5,6
2023-02-17 06:28:58.122 CET;5,7
2023-02-17 06:29:19.852 CET;9,6
2023-02-17 06:29:30.522 CET;13
2023-02-17 06:29:41.971 CET;9,9
2023-02-17 06:29:53.252 CET;8,8
2023-02-17 06:30:22.520 CET;6,6
2023-02-17 06:30:33.002 CET;7,7
2023-02-17 06:31:10.571 CET;7,9
2023-02-17 06:31:21.089 CET;8,9
2023-02-17 06:31:31.651 CET;8,3
2023-02-17 06:31:42.141 CET;6,9
2023-02-17 06:31:52.611 CET;8,1
2023-02-17 06:32:03.089 CET;6,8
2023-02-17 06:32:23.890 CET;6,5
2023-02-17 06:32:34.289 CET;5,9
2023-02-17 06:32:55.259 CET;4,7
2023-02-17 06:33:05.739 CET;5,5
2023-02-17 06:33:16.118 CET;5,4
2023-02-17 06:33:26.539 CET;5,8
2023-02-17 06:33:36.928 CET;6,7
2023-02-17 06:33:47.578 CET;9
2023-02-17 06:33:58.538 CET;5,6
2023-02-17 06:34:09.086 CET;5,5
2023-02-17 06:34:19.818 CET;7,4
2023-02-17 06:35:55.385 CET;7,3
2023-02-17 06:36:05.934 CET;8,4
2023-02-17 06:36:16.444 CET;8,1
2023-02-17 06:36:26.855 CET;7,1
2023-02-17 06:36:37.253 CET;7,3
2023-02-17 06:36:47.573 CET;5
2023-02-17 06:37:24.914 CET;7
2023-02-17 06:37:35.345 CET;6,3
2023-02-17 06:37:56.144 CET;6,1
2023-02-17 06:38:06.542 CET;5,5
2023-02-17 06:38:16.943 CET;5,9
2023-02-17 06:38:27.253 CET;5,8
2023-02-17 06:38:37.904 CET;5,9
2023-02-17 06:38:48.382 CET;6
2023-02-17 06:38:58.862 CET;5,8
2023-02-17 06:39:09.253 CET;5,6
2023-02-17 06:39:19.822 CET;6,7
2023-02-17 06:39:30.302 CET;6
2023-02-17 06:39:51.273 CET;5,3
2023-02-17 06:40:01.923 CET;5,6
2023-02-17 06:40:12.792 CET;7
2023-02-17 06:41:43.512 CET;6,8
2023-02-17 06:41:53.990 CET;6,2
2023-02-17 06:43:58.539 CET;8,7
2023-02-17 06:45:47.717 CET;6,5
2023-02-17 06:45:58.257 CET;7
2023-02-17 06:46:08.707 CET;6,6
2023-02-17 06:46:19.107 CET;5,1
2023-02-17 06:46:29.576 CET;5,7
2023-02-17 06:46:40.066 CET;7,5
2023-02-17 06:46:57.236 CET;10,6
2023-02-17 06:47:07.996 CET;9,1
2023-02-17 06:49:29.793 CET;8,4
2023-02-17 06:49:40.134 CET;7,1
2023-02-17 06:49:50.625 CET;7,7
2023-02-17 06:50:15.085 CET;6,9
2023-02-17 06:50:25.535 CET;7,9
2023-02-17 06:50:35.914 CET;7,6
2023-02-17 06:50:46.384 CET;7,3
2023-02-17 06:50:56.793 CET;6,8
2023-02-17 06:51:07.273 CET;6,7
2023-02-17 06:51:17.673 CET;7
2023-02-17 06:51:27.973 CET;6,5
2023-02-17 06:51:38.562 CET;6
2023-02-17 06:51:49.282 CET;9,8
2023-02-17 06:52:00.311 CET;6,9
2023-02-17 06:52:10.881 CET;7,6
2023-02-17 06:52:21.601 CET;5,6
2023-02-17 06:52:32.000 CET;7,4
2023-02-17 06:52:42.720 CET;6,3
2023-02-17 06:52:53.270 CET;7,3
2023-02-17 06:53:03.990 CET;7
2023-02-17 06:53:14.640 CET;6
2023-02-17 06:53:25.361 CET;6,8
2023-02-17 06:53:36.161 CET;7,2
2023-02-17 06:53:46.891 CET;8,2
2023-02-17 06:53:57.680 CET;7,2
2023-02-17 06:57:54.905 CET;10,7
2023-02-17 06:58:10.194 CET;9,4
2023-02-17 06:58:20.644 CET;6,8
2023-02-17 06:58:31.043 CET;6,3
2023-02-17 06:58:41.444 CET;6,4
2023-02-17 06:58:51.823 CET;10,1
2023-02-17 06:59:14.934 CET;9,7
2023-02-17 06:59:25.882 CET;10,5
2023-02-17 06:59:36.894 CET;9,3
2023-02-17 06:59:48.094 CET;11,2
2023-02-17 06:59:59.042 CET;6,1
2023-02-17 07:00:09.673 CET;9,4
2023-02-17 07:00:20.802 CET;10,8
2023-02-17 07:00:31.773 CET;9,1
2023-02-17 07:00:42.723 CET;7,6
2023-02-17 07:00:53.523 CET;7,4
2023-02-17 07:01:04.331 CET;6,3
2023-02-17 07:01:14.891 CET;5,6
2023-02-17 07:01:25.690 CET;6,8
2023-02-17 07:01:47.279 CET;6,1
2023-02-17 07:01:57.930 CET;6,8
2023-02-17 07:02:08.650 CET;6
2023-02-17 07:02:19.200 CET;8,9
2023-02-17 07:02:30.170 CET;7,5
2023-02-17 07:02:40.799 CET;8,9
2023-02-17 07:03:04.448 CET;5,5
2023-02-17 07:03:14.928 CET;6,7
2023-02-17 07:03:48.447 CET;6
2023-02-17 07:03:58.878 CET;6,3
2023-02-17 07:04:09.279 CET;5,9
2023-02-17 07:04:19.677 CET;6,9
2023-02-17 07:04:30.157 CET;6,7
2023-02-17 07:04:51.046 CET;7,1
2023-02-17 07:05:01.447 CET;6,6
2023-02-17 07:05:11.937 CET;6,3
2023-02-17 07:05:22.326 CET;6,7
2023-02-17 07:05:32.726 CET;6,4
2023-02-17 07:05:43.207 CET;6,6
2023-02-17 07:05:53.687 CET;6,4
2023-02-17 07:06:04.006 CET;8,3
2023-02-17 07:06:14.815 CET;7,1
2023-02-17 07:06:25.526 CET;6,5
2023-02-17 07:06:36.415 CET;6,2
2023-02-17 07:10:27.503 CET;5,9
2023-02-17 07:10:37.944 CET;7,6
2023-02-17 07:10:48.493 CET;6
2023-02-17 07:10:58.884 CET;7,5
2023-02-17 07:11:09.282 CET;6,3
2023-02-17 07:11:19.681 CET;7,4
2023-02-17 07:11:30.243 CET;7,7
2023-02-17 07:11:40.642 CET;7,3
2023-02-17 07:11:51.203 CET;7,5
2023-02-17 07:12:01.691 CET;7,7
2023-02-17 07:12:12.091 CET;6,9
2023-02-17 07:12:22.490 CET;6
2023-02-17 07:12:33.051 CET;7,6
2023-02-17 07:12:43.611 CET;5,2
2023-02-17 07:12:54.092 CET;5,6
2023-02-17 07:16:35.187 CET;7,6
2023-02-17 07:16:45.608 CET;6,5
2023-02-17 07:16:56.088 CET;7
2023-02-17 07:17:06.578 CET;6,7
2023-02-17 07:17:16.969 CET;6,2
2023-02-17 07:17:27.368 CET;6,5
2023-02-17 07:17:37.766 CET;5,7
2023-02-17 07:17:48.246 CET;5,9
2023-02-17 07:17:58.647 CET;6,4
2023-02-17 07:18:09.118 CET;6,5
2023-02-17 07:18:19.687 CET;5,5
2023-02-17 07:18:30.256 CET;8,3
2023-02-17 07:19:19.006 CET;8,1
2023-02-17 07:19:29.466 CET;7,6
2023-02-17 07:19:39.776 CET;7,4
2023-02-17 07:20:00.494 CET;6,2
2023-02-17 07:20:10.894 CET;6
2023-02-17 07:20:21.365 CET;6,6
2023-02-17 07:21:17.404 CET;7
2023-02-17 07:21:27.773 CET;7,5
2023-02-17 07:21:38.173 CET;5,6
2023-02-17 07:21:48.654 CET;5,9
2023-02-17 07:22:11.193 CET;5,6
2023-02-17 07:22:21.743 CET;7,7
2023-02-17 07:22:32.181 CET;6,7
2023-02-17 07:22:42.582 CET;7,1
2023-02-17 07:22:52.971 CET;7
2023-02-17 07:23:03.453 CET;6,5
2023-02-17 07:23:13.931 CET;6,9
2023-02-17 07:23:24.421 CET;6,8
2023-02-17 07:23:34.811 CET;7
2023-02-17 07:23:45.301 CET;6,9
2023-02-17 07:24:06.269 CET;5,5
2023-02-17 07:24:16.569 CET;7,1
2023-02-17 07:31:44.775 CET;12,9
2023-02-17 07:40:22.739 CET;3,7
2023-02-17 07:47:29.562 CET;2,8
2023-02-17 07:47:40.321 CET;5
2023-02-17 07:47:47.881 CET;5,1
2023-02-17 07:47:55.411 CET;5,3
2023-02-17 07:48:02.760 CET;6,4
2023-02-17 07:48:10.200 CET;4,7
2023-02-17 07:48:17.490 CET;5,9
2023-02-17 07:48:24.921 CET;5,5
2023-02-17 07:48:32.369 CET;5,4
2023-02-17 07:48:39.730 CET;6,7
2023-02-17 07:48:47.089 CET;6,2
2023-02-17 07:48:54.450 CET;5,7
2023-02-17 07:49:01.809 CET;6,7
2023-02-17 07:49:09.259 CET;5,4
2023-02-17 07:49:16.609 CET;4,9
2023-02-17 07:49:23.980 CET;6,2
2023-02-17 07:49:31.328 CET;5,2
2023-02-17 07:49:38.769 CET;5,6
2023-02-17 07:49:46.220 CET;6,2
2023-02-17 07:49:53.578 CET;6,4
2023-02-17 07:50:01.098 CET;6
2023-02-17 07:50:08.378 CET;5,8
2023-02-17 07:50:15.737 CET;6,6
2023-02-17 07:50:23.177 CET;5,4
2023-02-17 07:50:30.608 CET;5,1
2023-02-17 07:50:37.969 CET;6,1
2023-02-17 07:50:45.497 CET;5,8
2023-02-17 07:50:52.848 CET;5,5
2023-02-17 07:51:00.207 CET;5,9
2023-02-17 07:51:07.658 CET;6
2023-02-17 07:51:15.017 CET;5,5
2023-02-17 07:51:22.378 CET;5,8
2023-02-17 07:51:29.828 CET;6,2
2023-02-17 07:51:37.187 CET;4,8
2023-02-17 07:51:44.536 CET;6,4
2023-02-17 07:51:51.986 CET;5,5
2023-02-17 07:51:59.417 CET;5,9
2023-02-17 07:52:06.788 CET;6,9
2023-02-17 07:52:14.308 CET;6,5
2023-02-17 07:52:21.578 CET;5
2023-02-17 07:52:29.098 CET;5,9
2023-02-17 07:52:36.467 CET;6,8
2023-02-17 07:52:43.746 CET;5,6
2023-02-17 07:52:51.187 CET;7,1
2023-02-17 07:52:58.627 CET;6,9
2023-02-17 07:53:05.986 CET;6,3
2023-02-17 07:53:20.877 CET;6,5
2023-02-17 07:53:28.305 CET;6,4
2023-02-17 07:53:35.585 CET;5,2
2023-02-17 07:57:59.684 CET;5,5
2023-02-17 07:58:07.112 CET;5,6
2023-02-17 07:58:14.463 CET;6
2023-02-17 07:58:22.072 CET;5,6
2023-02-17 07:58:29.352 CET;6,5
2023-02-17 07:58:36.792 CET;5,5
2023-02-17 07:58:44.062 CET;5,6
2023-02-17 07:58:51.522 CET;7,7
2023-02-17 07:58:58.951 CET;5,7
2023-02-17 07:59:06.312 CET;6,7
2023-02-17 07:59:13.671 CET;7,7
2023-02-17 07:59:21.030 CET;5,6
2023-02-17 07:59:28.470 CET;5,9
2023-02-17 07:59:35.901 CET;7,6
2023-02-17 07:59:43.190 CET;5
2023-02-17 07:59:50.631 CET;6
2023-02-17 07:59:57.990 CET;6,5
2023-02-17 08:00:05.361 CET;5,4
2023-02-17 08:00:12.720 CET;5,5
2023-02-17 08:00:20.240 CET;6,4
2023-02-17 08:00:27.611 CET;6,3
2023-02-17 08:00:35.029 CET;5,4
2023-02-17 08:00:42.390 CET;5,8
2023-02-17 08:00:49.829 CET;6,1
2023-02-17 08:00:57.119 CET;5
2023-02-17 08:01:04.559 CET;5,9
2023-02-17 08:01:12.000 CET;6,3
2023-02-17 08:01:19.349 CET;5,8
2023-02-17 08:01:26.809 CET;6,6
2023-02-17 08:01:34.308 CET;7,1
2023-02-17 08:01:41.677 CET;5,8
2023-02-17 08:01:49.028 CET;6,3
2023-02-17 08:01:56.477 CET;5,9
2023-02-17 08:02:03.757 CET;5,5
2023-02-17 08:02:11.198 CET;5,8
2023-02-17 08:02:18.568 CET;5,7
2023-02-17 08:02:26.009 CET;6
2023-02-17 08:02:33.437 CET;5,9
2023-02-17 08:02:40.806 CET;5,7
2023-02-17 08:02:48.237 CET;6,2
2023-02-17 08:02:55.526 CET;4,7
2023-02-17 08:03:03.125 CET;7,1
2023-02-17 08:03:10.405 CET;4,9
2023-02-17 08:03:17.836 CET;5,8
2023-02-17 08:03:25.286 CET;6,4
2023-02-17 08:03:32.555 CET;5,5
2023-02-17 08:03:40.006 CET;5,7
2023-02-17 08:03:47.457 CET;6,9
2023-02-17 08:03:54.875 CET;6,7
2023-02-17 08:04:02.244 CET;6,8
2023-02-17 08:04:09.605 CET;6,4
2023-02-17 08:04:24.394 CET;6,3
2023-02-17 08:04:31.835 CET;6
2023-02-17 08:04:39.206 CET;6,4
2023-02-17 08:04:46.565 CET;5,2
2023-02-17 08:04:54.085 CET;5,5
2023-02-17 08:05:01.525 CET;7,2
2023-02-17 08:05:08.894 CET;6
2023-02-17 08:05:16.255 CET;5,6
2023-02-17 08:05:23.604 CET;6,3
2023-02-17 08:05:31.055 CET;5,5
2023-02-17 08:05:38.484 CET;6,2
2023-02-17 08:05:45.854 CET;7
2023-02-17 08:05:53.223 CET;6,2
2023-02-17 08:06:00.563 CET;5,1
2023-02-17 08:06:08.013 CET;7,1
2023-02-17 08:06:15.372 CET;5,7
2023-02-17 08:06:22.953 CET;6,3
2023-02-17 08:06:30.332 CET;7,1
2023-02-17 08:06:37.691 CET;6,5
2023-02-17 08:06:45.042 CET;5,7
2023-02-17 08:06:52.482 CET;6
2023-02-17 08:06:59.933 CET;6,1
2023-02-17 08:07:07.292 CET;5,7
2023-02-17 08:07:22.022 CET;6,4
2023-02-17 08:07:29.451 CET;5,9
2023-02-17 08:07:36.891 CET;5,8
2023-02-17 08:07:44.252 CET;5,5
2023-02-17 08:07:51.611 CET;6
2023-02-17 08:07:59.051 CET;6,5
2023-02-17 08:08:06.401 CET;6,8
2023-02-17 08:08:13.780 CET;6,7
2023-02-17 08:08:21.211 CET;6,2
2023-02-17 08:08:28.582 CET;6,5
2023-02-17 08:08:35.940 CET;7,3
2023-02-17 08:08:43.289 CET;6,1
2023-02-17 08:08:50.660 CET;6,4
2023-02-17 08:08:58.009 CET;6,6
2023-02-17 08:09:05.369 CET;5,9
2023-02-17 08:09:12.809 CET;6,6
2023-02-17 08:09:20.180 CET;7,7
2023-02-17 08:09:27.619 CET;6,5
2023-02-17 08:09:34.900 CET;6,3
2023-02-17 08:09:42.430 CET;7,6
2023-02-17 08:09:49.698 CET;5,8
2023-02-17 08:09:57.059 CET;6,5
2023-02-17 08:10:11.858 CET;6,1
2023-02-17 08:10:19.207 CET;6
2023-02-17 08:10:26.819 CET;6,6
2023-02-17 08:10:34.257 CET;6,4
2023-02-17 08:10:41.618 CET;5,9
2023-02-17 08:10:49.048 CET;6,5
2023-02-17 08:10:56.328 CET;6,3
2023-02-17 08:11:03.857 CET;5,8
2023-02-17 08:11:11.137 CET;6,2
2023-02-17 08:11:18.657 CET;6,5
2023-02-17 08:11:26.177 CET;6,4
2023-02-17 08:11:33.627 CET;6,5
2023-02-17 08:11:40.898 CET;6,8
2023-02-17 08:11:48.497 CET;6,2
2023-02-17 08:11:55.937 CET;7,5
2023-02-17 08:12:03.316 CET;6
2023-02-17 08:12:10.665 CET;5,8
2023-02-17 08:12:18.107 CET;6,5
2023-02-17 08:12:25.466 CET;5,4
2023-02-17 08:12:32.815 CET;5,6
2023-02-17 08:12:40.184 CET;5,3
2023-02-17 08:12:47.615 CET;7,9
2023-02-17 08:12:55.065 CET;5,7
2023-02-17 08:13:09.946 CET;7,5
2023-02-17 08:13:17.305 CET;5,5
2023-02-17 08:13:24.734 CET;6,1
2023-02-17 08:13:32.094 CET;6,9
2023-02-17 08:13:39.545 CET;6,8
2023-02-17 08:13:46.904 CET;6,1
2023-02-17 08:13:54.414 CET;6,5
2023-02-17 08:14:01.864 CET;5,7
2023-02-17 08:14:09.303 CET;5,9
2023-02-17 08:14:16.823 CET;7,1
2023-02-17 08:14:24.194 CET;5,5
2023-02-17 08:14:31.634 CET;7,5
2023-02-17 08:14:38.904 CET;5,7
2023-02-17 08:14:46.354 CET;7
2023-02-17 08:14:53.864 CET;6
2023-02-17 08:15:01.303 CET;6,9
2023-02-17 08:15:08.664 CET;6,4
2023-02-17 08:15:23.372 CET;5,5
2023-02-17 08:15:38.252 CET;7
2023-02-17 08:15:45.622 CET;5,7
2023-02-17 08:15:53.141 CET;6,9
2023-02-17 08:16:00.502 CET;6,1
2023-02-17 08:16:07.940 CET;6,5
2023-02-17 08:16:22.671 CET;5,3
2023-02-17 08:16:30.190 CET;5
2023-02-17 08:16:37.641 CET;6,7
2023-02-17 08:16:45.151 CET;6,2
2023-02-17 08:16:52.592 CET;6
2023-02-17 08:16:59.871 CET;5,7
2023-02-17 08:17:07.230 CET;6,6
2023-02-17 08:17:14.661 CET;6,5
2023-02-17 08:17:22.029 CET;6,2
2023-02-17 08:17:29.470 CET;6,5
2023-02-17 08:17:36.829 CET;5,2
2023-02-17 08:17:44.339 CET;7,1
2023-02-17 08:17:59.309 CET;6
2023-02-17 08:18:06.660 CET;5,9
2023-02-17 08:18:14.109 CET;6
2023-02-17 08:18:21.619 CET;6,4
2023-02-17 08:18:28.910 CET;5,7
2023-02-17 08:18:36.599 CET;6,9
2023-02-17 08:18:43.960 CET;6
2023-02-17 08:18:51.309 CET;6,1
2023-02-17 08:18:58.910 CET;7
2023-02-17 08:19:06.358 CET;6,5
2023-02-17 08:19:13.707 CET;5,7
2023-02-17 08:19:21.148 CET;7
2023-02-17 08:19:28.507 CET;6,5
2023-02-17 08:19:36.107 CET;5,6
2023-02-17 08:19:43.548 CET;6
2023-02-17 08:19:50.907 CET;5,6
2023-02-17 08:19:58.257 CET;6,5
2023-02-17 08:20:05.707 CET;6,6
2023-02-17 08:20:13.318 CET;6,5
2023-02-17 08:20:20.746 CET;6,4
2023-02-17 08:20:35.476 CET;5,8
2023-02-17 08:20:42.915 CET;6,2
2023-02-17 08:20:50.276 CET;5,6
2023-02-17 08:20:57.637 CET;7,1
2023-02-17 08:21:05.397 CET;5,4
2023-02-17 08:21:12.676 CET;5,8
2023-02-17 08:21:27.486 CET;5,2
2023-02-17 08:21:34.915 CET;5,6
2023-02-17 08:21:42.275 CET;6
2023-02-17 08:21:49.634 CET;6,1
2023-02-17 08:21:57.244 CET;5,9
2023-02-17 08:22:04.595 CET;6,4
2023-02-17 08:22:12.035 CET;5,5
2023-02-17 08:22:19.474 CET;5,8
2023-02-17 08:22:26.845 CET;6
2023-02-17 08:22:34.364 CET;6,6
2023-02-17 08:22:41.713 CET;5,6
2023-02-17 08:22:49.073 CET;6,7
2023-02-17 08:22:56.513 CET;6,9
2023-02-17 08:23:03.954 CET;6
2023-02-17 08:23:11.474 CET;7,8
2023-02-17 08:23:18.914 CET;7
2023-02-17 08:23:26.525 CET;5,9
2023-02-17 08:23:33.884 CET;5,5
2023-02-17 08:23:41.334 CET;6,5
2023-02-17 08:23:48.684 CET;4,8
2023-02-17 08:23:56.124 CET;6,4
2023-02-17 08:24:03.483 CET;5,7
2023-02-17 08:24:18.434 CET;6,7
2023-02-17 08:24:25.884 CET;7,2
2023-02-17 08:24:33.243 CET;6,9
2023-02-17 08:24:40.592 CET;6,1
2023-02-17 08:24:48.042 CET;6,9
2023-02-17 08:24:55.552 CET;6,7
2023-02-17 08:25:02.921 CET;5,4
2023-02-17 08:25:10.272 CET;6,2
2023-02-17 08:25:17.631 CET;6,3
2023-02-17 08:25:32.513 CET;6,5
2023-02-17 08:25:39.953 CET;6,2
2023-02-17 08:25:47.322 CET;5,5
2023-02-17 08:26:02.122 CET;6
2023-02-17 08:26:09.492 CET;5,2
2023-02-17 08:26:16.911 CET;6,8
2023-02-17 08:26:24.592 CET;6,5
2023-02-17 08:26:31.950 CET;5,7
2023-02-17 08:26:39.311 CET;7
2023-02-17 08:26:46.690 CET;6
2023-02-17 08:26:54.040 CET;5,7
2023-02-17 08:27:01.490 CET;6,1
2023-02-17 08:27:08.831 CET;7,3
2023-02-17 08:27:16.200 CET;6,3
2023-02-17 08:27:23.710 CET;6,2
2023-02-17 08:27:31.321 CET;7
2023-02-17 08:27:38.670 CET;6
2023-02-17 08:27:46.119 CET;5,5
2023-02-17 08:27:53.480 CET;6,2
2023-02-17 08:28:00.920 CET;6,6
2023-02-17 08:28:08.210 CET;5,5
2023-02-17 08:28:15.809 CET;6,2
2023-02-17 08:28:23.240 CET;6
2023-02-17 08:28:30.529 CET;5,4
2023-02-17 08:28:38.039 CET;7,7
2023-02-17 08:28:45.480 CET;7,3
2023-02-17 08:28:52.759 CET;5,2
2023-02-17 08:29:00.198 CET;5,9
2023-02-17 08:29:07.569 CET;5,4
2023-02-17 08:29:15.158 CET;5,5
2023-02-17 08:29:22.519 CET;6,6
2023-02-17 08:29:30.039 CET;6,3
2023-02-17 08:29:37.469 CET;5,7
2023-02-17 08:29:44.839 CET;5,8
2023-02-17 08:29:52.209 CET;6,7
2023-02-17 08:29:59.640 CET;6,4
2023-02-17 08:30:07.009 CET;6
2023-02-17 08:30:14.448 CET;6,9
2023-02-17 08:30:21.809 CET;6,5
2023-02-17 08:30:29.328 CET;6,1
2023-02-17 08:30:36.688 CET;6,5
2023-02-17 08:30:44.138 CET;5,6
2023-02-17 08:30:51.489 CET;5
2023-02-17 08:30:59.007 CET;7,2
2023-02-17 08:31:13.806 CET;5,7
2023-02-17 08:31:21.167 CET;6,3
2023-02-17 08:31:28.607 CET;6,5
2023-02-17 08:31:36.048 CET;6
2023-02-17 08:31:43.568 CET;6,5
2023-02-17 08:31:50.848 CET;6,9
2023-02-17 08:31:58.437 CET;5,7
2023-02-17 08:32:05.887 CET;5,9
2023-02-17 08:32:13.236 CET;6,7
2023-02-17 08:32:20.917 CET;5,5
2023-02-17 08:32:28.286 CET;5,7
2023-02-17 08:32:35.726 CET;6,3
2023-02-17 08:32:43.085 CET;6,9
2023-02-17 08:32:50.456 CET;6,1
2023-02-17 08:32:57.815 CET;5,5
2023-02-17 08:33:05.346 CET;6,6
2023-02-17 08:33:12.697 CET;5,9
2023-02-17 08:33:20.046 CET;6,2
2023-02-17 08:33:27.496 CET;5,6
