time;Cylinder4MaxParallelismInCycle
2023-02-20 10:57:56.063 CET;8,5
2023-02-20 10:58:04.644 CET;8,6
2023-02-20 10:58:21.584 CET;8,5
2023-02-20 10:58:29.834 CET;8,6
2023-02-20 10:58:38.164 CET;8,8
2023-02-20 10:58:54.864 CET;8,7
2023-02-20 10:59:03.532 CET;8,6
2023-02-20 10:59:28.802 CET;8,7
2023-02-20 10:59:37.552 CET;8,6
2023-02-20 10:59:54.153 CET;8,7
2023-02-20 11:00:11.112 CET;8,8
2023-02-20 11:00:28.111 CET;8,9
2023-02-20 11:00:36.290 CET;8,8
2023-02-20 11:00:44.641 CET;8,7
2023-02-20 11:00:52.990 CET;8,8
2023-02-20 11:01:01.832 CET;8,4
2023-02-20 11:01:09.992 CET;8,5
2023-02-20 11:01:18.522 CET;8,6
2023-02-20 11:01:27.012 CET;8,5
2023-02-20 11:01:34.951 CET;8,6
2023-02-20 11:02:00.480 CET;8,7
2023-02-20 11:02:08.831 CET;8,6
2023-02-20 11:02:17.500 CET;8,5
2023-02-20 11:02:25.601 CET;8,6
2023-02-20 11:03:37.598 CET;8,7
2023-02-20 11:03:53.999 CET;8,6
2023-02-20 11:04:02.009 CET;8,8
2023-02-20 11:04:50.648 CET;8,7
2023-02-20 11:04:58.828 CET;8,5
2023-02-20 11:05:07.028 CET;8,4
2023-02-20 11:05:15.038 CET;8,6
2023-02-20 11:05:31.338 CET;8,7
2023-02-20 11:05:39.517 CET;8,6
2023-02-20 11:05:55.607 CET;8,7
2023-02-20 11:06:03.756 CET;8,5
2023-02-20 11:06:11.887 CET;8,7
2023-02-20 11:06:20.157 CET;8,6
2023-02-20 11:06:28.328 CET;8,7
2023-02-20 11:07:00.895 CET;8,8
2023-02-20 11:07:17.086 CET;8,9
2023-02-20 11:07:25.276 CET;8,8
2023-02-20 11:07:50.405 CET;8,7
2023-02-20 11:07:59.056 CET;8,8
2023-02-20 11:08:07.357 CET;8,7
2023-02-20 11:08:32.815 CET;8,8
2023-02-20 11:08:41.125 CET;8,9
2023-02-20 11:08:57.954 CET;8,6
2023-02-20 11:09:06.484 CET;8,5
2023-02-20 11:09:31.605 CET;8,4
2023-02-20 11:09:39.963 CET;8,7
2023-02-20 11:09:48.654 CET;8,6
2023-02-20 11:10:30.364 CET;8,7
2023-02-20 11:10:47.453 CET;8,6
2023-02-20 11:11:29.592 CET;8,7
2023-02-20 11:11:37.842 CET;8,8
2023-02-20 11:11:46.203 CET;8,7
2023-02-20 11:12:11.492 CET;8,8
2023-02-20 11:12:19.841 CET;8,7
2023-02-20 11:12:28.500 CET;8,8
2023-02-20 11:12:36.671 CET;8,7
2023-02-20 11:12:45.282 CET;8,8
2023-02-20 11:12:53.611 CET;8,4
2023-02-20 11:13:02.371 CET;8,5
2023-02-20 11:13:18.891 CET;8,6
2023-02-20 11:13:44.180 CET;8,5
2023-02-20 11:14:09.529 CET;8,6
2023-02-20 11:14:51.680 CET;8,7
2023-02-20 11:15:08.368 CET;8,6
2023-02-20 11:15:16.789 CET;8,7
2023-02-20 11:15:41.987 CET;8,6
2023-02-20 11:17:16.776 CET;8,5
2023-02-20 11:17:33.576 CET;8,6
2023-02-20 11:17:50.266 CET;8,7
2023-02-20 11:18:15.536 CET;8,6
2023-02-20 11:18:23.796 CET;8,5
2023-02-20 11:18:31.986 CET;8,6
2023-02-20 11:19:05.765 CET;8,7
2023-02-20 11:19:13.956 CET;8,8
2023-02-20 11:19:39.315 CET;8,7
2023-02-20 11:20:04.365 CET;8,8
2023-02-20 11:20:13.125 CET;8,7
2023-02-20 11:20:29.555 CET;8,8
2023-02-20 11:20:38.164 CET;8,7
2023-02-20 11:20:46.664 CET;8,5
2023-02-20 11:20:54.914 CET;8,7
2023-02-20 11:21:03.444 CET;8,6
2023-02-20 11:21:53.743 CET;8,5
2023-02-20 11:22:02.263 CET;8,6
2023-02-20 11:22:19.273 CET;8,7
2023-02-20 11:22:44.003 CET;8,6
2023-02-20 11:22:52.592 CET;8,7
2023-02-20 11:23:00.842 CET;8,6
2023-02-20 11:23:17.871 CET;8,7
2023-02-20 11:23:26.211 CET;8,8
2023-02-20 11:25:28.630 CET;8,5
2023-02-20 11:25:40.559 CET;8,6
2023-02-20 11:25:58.421 CET;8,7
2023-02-20 11:26:15.530 CET;8,6
2023-02-20 11:26:23.790 CET;8,7
2023-02-20 11:26:32.220 CET;8,8
2023-02-20 11:26:40.319 CET;8,6
2023-02-20 11:26:57.418 CET;8,7
2023-02-20 11:27:22.529 CET;8,8
2023-02-20 11:27:56.259 CET;8,7
2023-02-20 11:28:21.309 CET;8,8
2023-02-20 11:28:29.538 CET;8,7
2023-02-20 11:28:38.108 CET;8,8
2023-02-20 11:28:46.267 CET;8,5
2023-02-20 11:29:03.388 CET;8,6
2023-02-20 11:29:20.118 CET;8,5
2023-02-20 11:29:45.306 CET;8,6
2023-02-20 11:30:02.187 CET;8,5
2023-02-20 11:30:10.467 CET;8,6
2023-02-20 11:30:35.707 CET;8,7
2023-02-20 11:30:52.496 CET;8,8
2023-02-20 11:31:00.915 CET;8,7
2023-02-20 11:31:09.395 CET;8,6
2023-02-20 11:31:17.796 CET;8,7
2023-02-20 11:31:34.885 CET;8,6
2023-02-20 11:31:43.046 CET;8,7
2023-02-20 11:31:59.654 CET;8,8
2023-02-20 11:32:07.753 CET;8,9
2023-02-20 11:32:16.354 CET;8,8
2023-02-20 11:32:24.773 CET;8,9
2023-02-20 11:32:33.375 CET;8,8
2023-02-20 11:32:41.463 CET;8,5
2023-02-20 11:32:58.563 CET;8,4
2023-02-20 11:33:06.753 CET;8,5
2023-02-20 11:33:23.444 CET;8,6
2023-02-20 11:33:48.812 CET;8,7
2023-02-20 11:33:57.302 CET;8,6
2023-02-20 11:34:05.743 CET;8,7
2023-02-20 11:34:14.173 CET;8,6
2023-02-20 11:34:30.901 CET;8,5
2023-02-20 11:34:39.460 CET;8,6
2023-02-20 11:34:56.270 CET;8,7
2023-02-20 11:35:12.901 CET;8,8
2023-02-20 11:35:29.701 CET;8,7
2023-02-20 11:35:54.982 CET;8,8
2023-02-20 11:36:03.890 CET;8,7
2023-02-20 11:36:20.430 CET;8,8
2023-02-20 11:36:37.230 CET;8,7
2023-02-20 11:36:54.039 CET;8,6
2023-02-20 11:37:10.750 CET;8,5
2023-02-20 11:37:19.151 CET;8,6
2023-02-20 11:37:36.119 CET;8,4
2023-02-20 11:37:44.470 CET;8,5
2023-02-20 11:38:01.240 CET;8,6
2023-02-20 11:38:18.279 CET;8,7
2023-02-20 11:38:51.638 CET;8,6
2023-02-20 11:38:59.868 CET;8,7
2023-02-20 11:39:08.438 CET;8,8
2023-02-20 11:39:16.759 CET;8,7
2023-02-20 11:39:33.517 CET;8,8
2023-02-20 11:41:13.266 CET;8,6
2023-02-20 11:41:33.736 CET;8,7
2023-02-20 11:41:41.875 CET;8,6
2023-02-20 11:42:46.894 CET;8,7
2023-02-20 11:42:55.005 CET;8,8
2023-02-20 11:43:35.605 CET;8,7
2023-02-20 11:43:43.714 CET;8,8
2023-02-20 11:43:51.825 CET;8,7
2023-02-20 11:44:00.015 CET;8,8
2023-02-20 11:44:16.714 CET;8,9
2023-02-20 11:44:33.553 CET;8,6
2023-02-20 11:44:50.674 CET;8,5
2023-02-20 11:44:58.755 CET;8,7
2023-02-20 11:45:07.104 CET;8,5
2023-02-20 11:45:15.773 CET;8,6
2023-02-20 11:45:49.403 CET;8,8
2023-02-20 11:45:57.582 CET;8,7
2023-02-20 11:46:14.602 CET;8,6
2023-02-20 11:46:23.032 CET;8,8
2023-02-20 11:46:31.463 CET;8,6
2023-02-20 11:46:56.903 CET;8,7
2023-02-20 11:47:13.582 CET;8,8
2023-02-20 11:47:47.381 CET;8,7
2023-02-20 11:47:55.641 CET;8,8
2023-02-20 11:48:03.990 CET;8,7
2023-02-20 11:48:29.351 CET;8,4
2023-02-20 11:48:37.770 CET;8,5
2023-02-20 11:48:54.471 CET;8,6
2023-02-20 11:49:36.601 CET;8,5
2023-02-20 11:49:44.710 CET;8,7
2023-02-20 11:49:53.390 CET;8,6
2023-02-20 11:50:01.638 CET;8,7
2023-02-20 11:50:10.230 CET;8,6
2023-02-20 11:50:26.839 CET;8,8
2023-02-20 11:50:35.188 CET;8,7
2023-02-20 11:51:08.569 CET;8,8
2023-02-20 11:51:17.009 CET;8,6
2023-02-20 11:51:25.598 CET;8,7
2023-02-20 11:51:33.947 CET;8,6
2023-02-20 11:51:42.457 CET;8,8
2023-02-20 11:52:07.727 CET;8,9
2023-02-20 11:52:16.157 CET;8,8
2023-02-20 11:52:24.496 CET;8,5
2023-02-20 11:52:49.786 CET;8,4
2023-02-20 11:52:57.805 CET;8,5
2023-02-20 11:53:14.986 CET;8,6
2023-02-20 11:53:40.115 CET;8,8
2023-02-20 11:53:48.686 CET;8,7
2023-02-20 11:54:13.974 CET;8,6
2023-02-20 11:54:22.065 CET;8,8
2023-02-20 11:54:30.595 CET;8,7
2023-02-20 11:54:47.275 CET;8,6
2023-02-20 11:54:55.704 CET;8,8
2023-02-20 11:55:46.193 CET;8,7
2023-02-20 11:56:02.953 CET;8,8
2023-02-20 11:56:11.312 CET;8,9
2023-02-20 11:56:19.654 CET;8,6
2023-02-20 11:56:36.523 CET;8,5
2023-02-20 11:56:44.862 CET;8,8
2023-02-20 11:56:53.453 CET;8,7
2023-02-20 11:57:10.132 CET;8,6
2023-02-20 11:58:00.691 CET;8,7
2023-02-20 11:58:17.552 CET;8,6
2023-02-20 11:58:25.982 CET;8,8
2023-02-20 11:58:34.641 CET;8,7
2023-02-20 11:58:51.250 CET;8,6
2023-02-20 11:58:59.510 CET;8,9
2023-02-20 11:59:08.042 CET;8,8
2023-02-20 11:59:16.461 CET;8,7
2023-02-20 11:59:33.651 CET;8,8
2023-02-20 12:00:07.180 CET;8,7
2023-02-20 12:00:15.361 CET;8,6
2023-02-20 12:00:23.881 CET;8,7
2023-02-20 12:00:32.210 CET;8,6
2023-02-20 12:00:40.730 CET;8,5
2023-02-20 12:00:49.150 CET;8,6
2023-02-20 12:01:14.269 CET;8,7
2023-02-20 12:01:22.698 CET;8,6
2023-02-20 12:01:47.979 CET;8,8
2023-02-20 12:01:56.250 CET;8,7
2023-02-20 12:02:05.009 CET;8,6
2023-02-20 12:02:13.247 CET;8,7
2023-02-20 12:03:57.477 CET;8,8
2023-02-20 12:04:36.467 CET;8,5
2023-02-20 12:04:44.437 CET;8,4
2023-02-20 12:05:00.766 CET;8,5
2023-02-20 12:05:08.855 CET;8,4
2023-02-20 12:05:25.236 CET;8,5
2023-02-20 12:05:33.246 CET;8,6
2023-02-20 12:05:41.375 CET;8,7
2023-02-20 12:05:49.476 CET;8,6
2023-02-20 12:06:05.766 CET;8,7
2023-02-20 12:09:49.933 CET;8,6
2023-02-20 12:09:58.144 CET;8,5
2023-02-20 12:10:14.433 CET;8,4
2023-02-20 12:10:22.542 CET;8,6
2023-02-20 12:10:46.940 CET;8,7
2023-02-20 12:10:55.042 CET;8,8
2023-02-20 12:11:03.151 CET;8,7
2023-02-20 12:11:11.171 CET;8,6
2023-02-20 12:11:19.430 CET;8,8
2023-02-20 12:11:27.551 CET;8,6
2023-02-20 12:11:43.680 CET;8,7
2023-02-20 12:11:51.950 CET;8,4
2023-02-20 12:11:59.980 CET;8,5
2023-02-20 12:12:08.069 CET;8,6
2023-02-20 12:12:16.190 CET;8,5
2023-02-20 12:12:40.828 CET;8,6
2023-02-20 12:12:48.928 CET;8,5
2023-02-20 12:12:57.049 CET;8,6
2023-02-20 12:13:13.329 CET;8,5
2023-02-20 12:13:21.358 CET;8,6
2023-02-20 12:13:54.917 CET;8,8
2023-02-20 12:14:03.507 CET;8,6
2023-02-20 12:14:20.368 CET;8,5
2023-02-20 12:14:37.058 CET;8,6
2023-02-20 12:15:02.496 CET;8,7
2023-02-20 12:15:19.256 CET;8,6
2023-02-20 12:15:27.846 CET;8,8
2023-02-20 12:15:44.536 CET;8,4
2023-02-20 12:15:52.897 CET;8,5
2023-02-20 12:16:01.395 CET;8,3
2023-02-20 12:16:09.657 CET;8,5
2023-02-20 12:17:00.385 CET;8,4
2023-02-20 12:18:17.075 CET;8,6
2023-02-20 12:18:33.384 CET;8,7
2023-02-20 12:19:37.983 CET;8,6
2023-02-20 12:19:46.003 CET;8,4
2023-02-20 12:20:10.503 CET;8,5
2023-02-20 12:20:26.703 CET;8,6
2023-02-20 12:20:34.891 CET;8,5
2023-02-20 12:20:51.101 CET;8,6
2023-02-20 12:21:07.403 CET;8,4
2023-02-20 12:21:15.431 CET;8,6
2023-02-20 12:21:23.532 CET;8,5
2023-02-20 12:21:31.733 CET;8,8
2023-02-20 12:21:39.733 CET;8,6
2023-02-20 12:21:47.941 CET;8,7
2023-02-20 12:22:21.260 CET;8,6
2023-02-20 12:22:30.040 CET;8,5
2023-02-20 12:22:38.371 CET;8,6
2023-02-20 12:22:46.881 CET;8,7
2023-02-20 12:22:55.141 CET;8,8
2023-02-20 12:23:03.569 CET;8,9
2023-02-20 12:23:11.599 CET;8,8
2023-02-20 12:23:20.430 CET;8,7
2023-02-20 12:23:28.849 CET;8,6
2023-02-20 12:23:37.450 CET;8,4
2023-02-20 12:23:45.849 CET;8,5
2023-02-20 12:23:53.970 CET;8,4
2023-02-20 12:24:10.740 CET;8,5
2023-02-20 12:24:27.841 CET;8,4
2023-02-20 12:24:36.338 CET;8,5
2023-02-20 12:24:52.710 CET;8,6
2023-02-20 12:25:09.888 CET;8,5
2023-02-20 12:25:18.220 CET;8,4
2023-02-20 12:25:26.579 CET;8,6
2023-02-20 12:25:43.267 CET;8,5
2023-02-20 12:26:08.477 CET;8,8
2023-02-20 12:26:16.737 CET;8,7
2023-02-20 12:26:33.828 CET;8,6
2023-02-20 12:26:42.338 CET;8,7
2023-02-20 12:27:16.148 CET;8,6
2023-02-20 12:27:24.227 CET;8,7
2023-02-20 12:27:32.667 CET;8,5
2023-02-20 12:27:40.857 CET;8,6
2023-02-20 12:27:49.437 CET;8,5
2023-02-20 12:28:06.207 CET;8,6
2023-02-20 12:28:22.976 CET;8,4
2023-02-20 12:28:31.486 CET;8,5
2023-02-20 12:29:05.115 CET;8,7
2023-02-20 12:29:13.426 CET;8,6
2023-02-20 12:29:21.836 CET;8,8
2023-02-20 12:29:30.385 CET;8,7
2023-02-20 12:29:38.894 CET;8,6
2023-02-20 12:29:47.275 CET;8,7
2023-02-20 12:30:04.325 CET;8,6
2023-02-20 12:30:12.384 CET;8,7
2023-02-20 12:30:20.875 CET;8,6
2023-02-20 12:30:29.434 CET;8,7
2023-02-20 12:30:54.555 CET;8,8
2023-02-20 12:31:11.674 CET;8,6
2023-02-20 12:31:19.914 CET;8,4
2023-02-20 12:31:28.654 CET;8,5
2023-02-20 12:31:36.993 CET;8,4
2023-02-20 12:31:54.164 CET;8,5
2023-02-20 12:32:02.302 CET;8,4
2023-02-20 12:32:10.723 CET;8,5
2023-02-20 12:32:35.921 CET;8,6
2023-02-20 12:32:52.642 CET;8,5
2023-02-20 12:33:01.121 CET;8,6
2023-02-20 12:33:09.431 CET;8,5
2023-02-20 12:33:17.871 CET;8,6
2023-02-20 12:33:43.062 CET;8,7
2023-02-20 12:34:25.130 CET;8,8
2023-02-20 12:34:33.440 CET;8,7
2023-02-20 12:34:58.641 CET;8,6
2023-02-20 12:35:07.539 CET;8,7
2023-02-20 12:35:15.990 CET;8,5
2023-02-20 12:35:32.308 CET;8,6
2023-02-20 12:35:49.517 CET;8,7
2023-02-20 12:35:57.588 CET;8,5
2023-02-20 12:36:48.157 CET;8,6
2023-02-20 12:36:56.598 CET;8,7
2023-02-20 12:37:05.108 CET;8,6
2023-02-20 12:37:30.447 CET;8,7
2023-02-20 12:37:38.556 CET;8,6
2023-02-20 12:38:12.516 CET;8,7
2023-02-20 12:38:29.276 CET;8,8
2023-02-20 12:38:46.055 CET;8,9
2023-02-20 12:38:54.634 CET;8,7
2023-02-20 12:39:02.823 CET;8,5
2023-02-20 12:39:19.513 CET;8,4
2023-02-20 12:39:53.315 CET;8,5
2023-02-20 12:42:13.371 CET;8,7
2023-02-20 12:42:37.640 CET;8,6
2023-02-20 12:42:45.829 CET;8,7
2023-02-20 12:43:02.029 CET;8,4
2023-02-20 12:43:18.160 CET;8,5
2023-02-20 12:43:26.259 CET;8,4
2023-02-20 12:46:50.256 CET;8,3
2023-02-20 12:47:15.845 CET;8,5
2023-02-20 12:47:24.895 CET;8,4
2023-02-20 12:47:33.176 CET;8,6
2023-02-20 12:47:49.446 CET;8,4
2023-02-20 12:48:05.825 CET;8,5
2023-02-20 12:48:30.375 CET;8,6
2023-02-20 12:48:46.595 CET;8,7
2023-02-20 12:49:10.904 CET;8,8
2023-02-20 12:49:19.273 CET;8,7
2023-02-20 12:49:52.562 CET;8,6
2023-02-20 12:50:01.392 CET;8,7
2023-02-20 12:50:26.362 CET;8,8
2023-02-20 12:50:43.440 CET;8,5
2023-02-20 12:51:17.331 CET;8,4
2023-02-20 12:51:25.421 CET;8,5
2023-02-20 12:51:33.450 CET;8,6
2023-02-20 12:51:42.450 CET;8,5
2023-02-20 12:51:50.700 CET;8,6
2023-02-20 12:52:16.059 CET;8,7
2023-02-20 12:52:24.651 CET;8,6
2023-02-20 12:53:06.798 CET;8,7
2023-02-20 12:53:14.888 CET;8,5
2023-02-20 12:53:23.407 CET;8,8
2023-02-20 12:53:48.529 CET;8,7
2023-02-20 12:53:57.029 CET;8,5
2023-02-20 12:54:05.217 CET;8,7
2023-02-20 12:54:22.148 CET;8,8
2023-02-20 12:54:30.736 CET;8,4
2023-02-20 12:54:47.358 CET;8,5
2023-02-20 12:55:04.526 CET;8,6
2023-02-20 12:55:38.145 CET;8,5
2023-02-20 12:56:03.355 CET;8,6
2023-02-20 12:56:28.716 CET;8,7
2023-02-20 12:56:53.993 CET;8,6
2023-02-20 12:57:02.243 CET;8,7
2023-02-20 12:57:10.924 CET;8,6
2023-02-20 12:57:19.114 CET;8,7
2023-02-20 12:57:44.463 CET;8,8
2023-02-20 12:57:52.973 CET;8,7
2023-02-20 12:58:01.403 CET;8,8
2023-02-20 12:58:18.084 CET;8,6
2023-02-20 12:58:26.924 CET;8,5
2023-02-20 12:58:35.282 CET;8,4
2023-02-20 12:58:43.292 CET;8,5
2023-02-20 12:58:51.802 CET;8,4
2023-02-20 12:59:08.503 CET;8,5
2023-02-20 12:59:25.542 CET;8,6
2023-02-20 12:59:50.561 CET;8,7
2023-02-20 12:59:58.980 CET;8,6
2023-02-20 13:00:24.500 CET;8,5
2023-02-20 13:00:32.720 CET;8,6
2023-02-20 13:00:58.220 CET;8,7
2023-02-20 13:01:15.140 CET;8,8
2023-02-20 13:01:23.319 CET;8,7
2023-02-20 13:01:31.839 CET;8,8
2023-02-20 13:01:40.249 CET;8,7
2023-02-20 13:01:48.410 CET;8,6
2023-02-20 13:01:57.138 CET;8,7
2023-02-20 13:02:05.437 CET;8,8
2023-02-20 13:02:13.888 CET;8,3
2023-02-20 13:02:22.499 CET;8,5
2023-02-20 13:02:47.539 CET;8,6
2023-02-20 13:02:56.187 CET;8,5
2023-02-20 13:03:04.497 CET;8,7
2023-02-20 13:03:13.217 CET;8,5
2023-02-20 13:03:29.857 CET;8,6
2023-02-20 13:03:38.085 CET;8,5
2023-02-20 13:03:46.575 CET;8,6
2023-02-20 13:03:55.055 CET;8,5
2023-02-20 13:04:11.536 CET;8,7
2023-02-20 13:04:28.637 CET;8,6
2023-02-20 13:04:36.976 CET;8,7
2023-02-20 13:04:45.045 CET;8,6
2023-02-20 13:04:53.865 CET;8,7
2023-02-20 13:05:02.335 CET;8,6
2023-02-20 13:05:10.734 CET;8,7
2023-02-20 13:05:27.355 CET;8,6
2023-02-20 13:05:35.694 CET;8,7
2023-02-20 13:05:44.263 CET;8,8
2023-02-20 13:05:52.523 CET;8,9
2023-02-20 13:06:00.973 CET;8,8
2023-02-20 13:06:09.335 CET;8,5
2023-02-20 13:06:43.223 CET;8,6
2023-02-20 13:06:51.614 CET;8,5
2023-02-20 13:07:25.282 CET;8,6
2023-02-20 13:07:33.691 CET;8,7
2023-02-20 13:07:42.042 CET;8,6
2023-02-20 13:08:15.770 CET;8,5
2023-02-20 13:08:23.881 CET;8,6
2023-02-20 13:08:32.492 CET;8,7
2023-02-20 13:08:40.901 CET;8,6
2023-02-20 13:08:49.242 CET;8,7
2023-02-20 13:09:06.099 CET;8,6
2023-02-20 13:09:14.430 CET;8,8
2023-02-20 13:09:22.910 CET;8,7
2023-02-20 13:09:48.091 CET;8,8
2023-02-20 13:09:56.200 CET;8,4
2023-02-20 13:10:21.950 CET;8,5
2023-02-20 13:10:30.170 CET;8,6
2023-02-20 13:10:55.378 CET;8,7
2023-02-20 13:11:03.727 CET;8,6
2023-02-20 13:11:12.167 CET;8,4
2023-02-20 13:11:20.497 CET;8,5
2023-02-20 13:11:28.858 CET;8,6
2023-02-20 13:11:37.276 CET;8,5
2023-02-20 13:11:45.457 CET;8,6
2023-02-20 13:11:54.118 CET;8,7
2023-02-20 13:12:02.417 CET;8,8
2023-02-20 13:12:19.056 CET;8,6
2023-02-20 13:12:52.816 CET;8,5
2023-02-20 13:13:01.506 CET;8,7
2023-02-20 13:13:18.187 CET;8,8
2023-02-20 13:13:26.417 CET;8,7
2023-02-20 13:13:35.115 CET;8,9
2023-02-20 13:13:43.615 CET;8,5
2023-02-20 13:14:08.724 CET;8,4
2023-02-20 13:14:25.795 CET;8,5
2023-02-20 13:15:07.243 CET;8,6
2023-02-20 13:16:06.492 CET;8,5
2023-02-20 13:16:14.901 CET;8,7
2023-02-20 13:16:23.101 CET;8,6
2023-02-20 13:16:31.611 CET;8,7
2023-02-20 13:16:48.622 CET;8,8
2023-02-20 13:17:05.460 CET;8,7
2023-02-20 13:17:39.141 CET;8,5
2023-02-20 13:17:47.551 CET;8,4
2023-02-20 13:17:56.311 CET;8,5
2023-02-20 13:18:21.171 CET;8,6
2023-02-20 13:18:37.861 CET;8,5
2023-02-20 13:19:03.309 CET;8,6
2023-02-20 13:19:11.380 CET;8,5
2023-02-20 13:19:20.030 CET;8,6
2023-02-20 13:19:37.019 CET;8,7
2023-02-20 13:19:45.391 CET;8,6
2023-02-20 13:20:02.411 CET;8,7
2023-02-20 13:20:10.509 CET;8,6
2023-02-20 13:20:44.109 CET;8,7
2023-02-20 13:21:00.979 CET;8,8
2023-02-20 13:21:26.108 CET;8,5
2023-02-20 13:21:51.298 CET;8,4
2023-02-20 13:22:24.858 CET;8,5
2023-02-20 13:22:33.357 CET;8,6
2023-02-20 13:22:41.617 CET;8,5
2023-02-20 13:22:50.048 CET;8,7
2023-02-20 13:22:58.657 CET;8,6
2023-02-20 13:23:06.987 CET;8,7
2023-02-20 13:23:15.098 CET;8,6
2023-02-20 13:23:32.368 CET;8,7
2023-02-20 13:23:40.447 CET;8,6
2023-02-20 13:23:48.897 CET;8,5
2023-02-20 13:23:57.387 CET;8,6
2023-02-20 13:24:05.405 CET;8,7
2023-02-20 13:24:31.026 CET;8,8
2023-02-20 13:24:39.286 CET;8,7
2023-02-20 13:25:13.065 CET;8,3
2023-02-20 13:25:21.335 CET;8,4
2023-02-20 13:25:29.775 CET;8,5
2023-02-20 13:25:46.946 CET;8,6
2023-02-20 13:26:20.496 CET;8,5
2023-02-20 13:27:02.223 CET;8,6
2023-02-20 13:27:10.803 CET;8,5
2023-02-20 13:27:19.154 CET;8,6
2023-02-20 13:27:52.783 CET;8,8
2023-02-20 13:28:01.124 CET;8,6
2023-02-20 13:28:17.973 CET;8,7
2023-02-20 13:29:00.033 CET;8,8
2023-02-20 13:29:08.703 CET;8,5
2023-02-20 13:29:25.562 CET;8,4
2023-02-20 13:29:50.752 CET;8,5
2023-02-20 13:29:59.101 CET;8,4
2023-02-20 13:30:07.782 CET;8,5
2023-02-20 13:30:24.701 CET;8,6
2023-02-20 13:33:36.459 CET;8,4
2023-02-20 13:36:27.625 CET;8,6
2023-02-20 13:36:43.926 CET;8,3
2023-02-20 13:36:52.105 CET;8,4
2023-02-20 13:37:00.206 CET;8,3
2023-02-20 13:37:08.303 CET;8,5
2023-02-20 13:37:16.414 CET;8,4
2023-02-20 13:37:24.595 CET;8,5
2023-02-20 13:37:32.703 CET;8,7
2023-02-20 13:37:40.815 CET;8,6
2023-02-20 13:39:01.953 CET;8,8
2023-02-20 13:39:10.153 CET;8,7
2023-02-20 13:39:50.832 CET;8,6
2023-02-20 13:39:59.022 CET;8,7
2023-02-20 13:40:07.292 CET;8,8
2023-02-20 13:40:15.642 CET;8,7
2023-02-20 13:40:23.903 CET;8,8
2023-02-20 13:40:32.252 CET;8,5
2023-02-20 13:41:06.270 CET;8,4
2023-02-20 13:41:23.061 CET;8,5
2023-02-20 13:41:31.492 CET;8,4
2023-02-20 13:41:48.341 CET;8,6
2023-02-20 13:43:12.591 CET;8,7
2023-02-20 13:43:28.940 CET;8,8
2023-02-20 13:43:45.888 CET;8,7
2023-02-20 13:43:54.369 CET;8,8
2023-02-20 13:44:11.410 CET;8,6
2023-02-20 13:44:27.920 CET;8,4
2023-02-20 13:44:44.799 CET;8,5
2023-02-20 13:45:09.997 CET;8,6
2023-02-20 13:45:43.638 CET;8,5
2023-02-20 13:45:51.967 CET;8,6
2023-02-20 13:46:00.288 CET;8,5
2023-02-20 13:46:09.497 CET;8,6
2023-02-20 13:46:17.648 CET;8,5
2023-02-20 13:46:25.796 CET;8,6
2023-02-20 13:46:42.677 CET;8,7
2023-02-20 13:47:16.326 CET;8,8
2023-02-20 13:47:24.576 CET;8,7
2023-02-20 13:47:41.676 CET;8,6
2023-02-20 13:47:50.115 CET;8,7
2023-02-20 13:47:58.516 CET;8,8
2023-02-20 13:48:07.107 CET;8,7
2023-02-20 13:48:15.387 CET;8,5
2023-02-20 13:48:32.076 CET;8,4
2023-02-20 13:48:48.845 CET;8,5
2023-02-20 13:48:57.355 CET;8,4
2023-02-20 13:49:13.884 CET;8,5
2023-02-20 13:49:22.395 CET;8,6
2023-02-20 13:49:56.186 CET;8,7
2023-02-20 13:50:30.063 CET;8,6
2023-02-20 13:50:46.724 CET;8,7
2023-02-20 13:50:55.325 CET;8,6
2023-02-20 13:51:03.605 CET;8,7
2023-02-20 13:51:20.374 CET;8,8
2023-02-20 13:51:45.334 CET;8,7
2023-02-20 13:52:02.453 CET;8,4
2023-02-20 13:52:19.102 CET;8,5
2023-02-20 13:52:44.463 CET;8,6
2023-02-20 13:53:09.941 CET;8,5
2023-02-20 13:53:18.270 CET;8,6
2023-02-20 13:53:26.371 CET;8,5
2023-02-20 13:53:34.780 CET;8,6
2023-02-20 13:53:43.260 CET;8,5
2023-02-20 13:53:51.611 CET;8,6
2023-02-20 13:54:16.801 CET;8,7
2023-02-20 13:54:24.980 CET;8,8
2023-02-20 13:54:33.651 CET;8,7
2023-02-20 13:54:58.690 CET;8,8
2023-02-20 13:55:06.878 CET;8,7
2023-02-20 13:55:40.908 CET;8,6
2023-02-20 13:55:49.098 CET;8,5
2023-02-20 13:56:14.378 CET;8,6
2023-02-20 13:56:22.719 CET;8,5
2023-02-20 13:56:30.908 CET;8,4
2023-02-20 13:56:47.967 CET;8,5
2023-02-20 13:57:04.846 CET;8,6
2023-02-20 13:57:13.187 CET;8,5
2023-02-20 13:57:21.578 CET;8,7
2023-02-20 13:57:38.516 CET;8,6
2023-02-20 13:57:47.138 CET;8,7
2023-02-20 13:57:55.487 CET;8,6
2023-02-20 13:59:45.266 CET;8,4
2023-02-20 13:59:53.984 CET;8,6
2023-02-20 14:00:10.994 CET;8,5
2023-02-20 14:00:19.246 CET;8,6
2023-02-20 14:00:44.295 CET;8,5
2023-02-20 14:01:01.164 CET;8,6
