time;TotalPressForceValue
2023-02-23 20:08:03.283 CET;22,8
2023-02-23 20:08:12.223 CET;22,9
2023-02-23 20:08:21.194 CET;23,2
2023-02-23 20:08:29.993 CET;23,9
2023-02-23 20:08:39.033 CET;22,4
2023-02-23 20:08:47.903 CET;23,6
2023-02-23 20:08:57.033 CET;22,9
2023-02-23 20:09:05.993 CET;22,6
2023-02-23 20:09:15.102 CET;22,9
2023-02-23 20:09:23.993 CET;23
2023-02-23 20:09:33.122 CET;22,8
2023-02-23 20:09:42.082 CET;22,6
2023-02-23 20:09:59.993 CET;22,7
2023-02-23 20:10:08.951 CET;22,6
2023-02-23 20:10:17.992 CET;22,4
2023-02-23 20:10:26.861 CET;23,2
2023-02-23 20:10:35.831 CET;22
2023-02-23 20:10:44.720 CET;22,9
2023-02-23 20:10:53.680 CET;22,5
2023-02-23 20:11:02.551 CET;22,8
2023-02-23 20:11:11.440 CET;23,2
2023-02-23 20:11:20.460 CET;22,9
2023-02-23 20:11:29.349 CET;22,8
2023-02-23 20:11:38.321 CET;22,7
2023-02-23 20:11:47.200 CET;22,8
2023-02-23 20:11:56.150 CET;22,7
2023-02-23 20:12:05.121 CET;22,8
2023-02-23 20:12:14.160 CET;22,6
2023-02-23 20:12:23.108 CET;22,4
2023-02-23 20:12:31.989 CET;23,3
2023-02-23 20:12:41.049 CET;22,6
2023-02-23 20:12:58.868 CET;22,8
2023-02-23 20:13:07.838 CET;22,5
2023-02-23 20:13:16.798 CET;22,6
2023-02-23 20:13:25.747 CET;22,7
2023-02-23 20:13:34.628 CET;22,5
2023-02-23 20:13:43.596 CET;23,2
2023-02-23 20:14:01.598 CET;22,4
2023-02-23 20:14:10.467 CET;23,5
2023-02-23 20:14:19.517 CET;22,8
2023-02-23 20:14:28.318 CET;23,7
2023-02-23 20:14:37.367 CET;22,9
2023-02-23 20:14:46.236 CET;23,2
2023-02-23 20:14:55.186 CET;22,6
2023-02-23 20:15:04.236 CET;23,1
2023-02-23 20:15:13.125 CET;22,8
2023-02-23 20:15:21.996 CET;23
2023-02-23 20:15:40.075 CET;22,2
2023-02-23 20:15:48.954 CET;23,3
2023-02-23 20:15:57.835 CET;22,6
2023-02-23 20:16:06.805 CET;22,7
2023-02-23 20:16:15.765 CET;22
2023-02-23 20:16:24.635 CET;23,6
2023-02-23 20:16:33.674 CET;22,9
2023-02-23 20:16:42.464 CET;23,6
2023-02-23 20:16:51.365 CET;22,9
2023-02-23 20:17:00.234 CET;23
2023-02-23 20:17:09.204 CET;23,4
2023-02-23 20:17:18.003 CET;23,7
2023-02-23 20:17:26.953 CET;23
2023-02-23 20:17:36.003 CET;22,6
2023-02-23 20:17:45.035 CET;22,2
2023-02-23 20:17:53.743 CET;23,2
2023-02-23 20:18:02.563 CET;23,4
2023-02-23 20:18:11.535 CET;22,2
2023-02-23 20:18:20.484 CET;22,8
2023-02-23 20:18:29.525 CET;22,7
2023-02-23 20:18:38.313 CET;23,6
2023-02-23 20:18:47.283 CET;22,3
2023-02-23 20:18:56.164 CET;23,1
2023-02-23 20:19:05.043 CET;22,5
2023-02-23 20:19:14.094 CET;22,3
2023-02-23 20:19:22.963 CET;23,2
2023-02-23 20:19:32.003 CET;22,6
2023-02-23 20:19:40.882 CET;23,1
2023-02-23 20:19:49.842 CET;22,9
2023-02-23 20:19:58.872 CET;22,8
2023-02-23 20:20:07.752 CET;23
2023-02-23 20:20:16.723 CET;22,6
2023-02-23 20:20:25.762 CET;23
2023-02-23 20:20:34.562 CET;23,4
2023-02-23 20:20:43.522 CET;22,8
2023-02-23 20:21:01.361 CET;22,4
2023-02-23 20:21:10.322 CET;22,6
2023-02-23 20:21:19.282 CET;23
2023-02-23 20:21:28.092 CET;23,7
2023-02-23 20:21:37.121 CET;22,5
2023-02-23 20:21:46.000 CET;22,8
2023-02-23 20:21:54.960 CET;22,9
2023-02-23 20:22:03.921 CET;22,4
2023-02-23 20:22:12.880 CET;23,1
2023-02-23 20:22:21.759 CET;24,1
2023-02-23 20:22:30.650 CET;23,8
2023-02-23 20:22:39.530 CET;22,7
2023-02-23 20:22:48.411 CET;22,8
2023-02-23 20:23:06.319 CET;22,6
2023-02-23 20:23:15.280 CET;23
2023-02-23 20:23:24.160 CET;22,8
2023-02-23 20:23:33.119 CET;22,9
2023-02-23 20:23:42.079 CET;22,4
2023-02-23 20:23:51.039 CET;22,5
2023-02-23 20:24:00.009 CET;23
2023-02-23 20:24:08.809 CET;23,6
2023-02-23 20:24:17.690 CET;22,5
2023-02-23 20:24:26.809 CET;23
2023-02-23 20:24:35.759 CET;22,4
2023-02-23 20:24:44.568 CET;22,9
2023-02-23 20:24:53.608 CET;23,4
2023-02-23 20:25:02.568 CET;22,8
2023-02-23 20:25:11.448 CET;23,5
2023-02-23 20:25:20.408 CET;22,8
2023-02-23 20:25:29.459 CET;22,7
2023-02-23 20:25:38.239 CET;23,6
2023-02-23 20:25:47.289 CET;23
2023-02-23 20:25:56.249 CET;23,4
2023-02-23 20:26:05.209 CET;22,8
2023-02-23 20:26:14.246 CET;23,1
2023-02-23 20:26:23.207 CET;23,2
2023-02-23 20:26:32.076 CET;22,6
2023-02-23 20:26:41.128 CET;23,2
2023-02-23 20:26:50.088 CET;22,9
2023-02-23 20:26:58.967 CET;22,6
2023-02-23 20:27:07.917 CET;22,9
2023-02-23 20:27:16.816 CET;23
2023-02-23 20:27:25.766 CET;23,3
2023-02-23 20:27:34.806 CET;23,1
2023-02-23 20:27:43.926 CET;23,3
2023-02-23 20:27:52.736 CET;23,1
2023-02-23 20:28:10.726 CET;23,3
2023-02-23 20:28:28.655 CET;22,9
2023-02-23 20:28:37.605 CET;23,2
2023-02-23 20:28:46.494 CET;22,7
2023-02-23 20:29:05.765 CET;22,9
2023-02-23 20:29:14.815 CET;22,8
2023-02-23 20:29:41.694 CET;22,9
2023-02-23 20:29:50.555 CET;23,1
2023-02-23 20:29:59.365 CET;22,9
2023-02-23 20:30:17.535 CET;23,2
2023-02-23 20:30:26.404 CET;23,8
2023-02-23 20:30:35.364 CET;22,2
2023-02-23 20:30:44.095 CET;22,7
2023-02-23 20:31:00.785 CET;23,2
2023-02-23 20:31:09.832 CET;23,4
2023-02-23 20:31:18.753 CET;22,7
2023-02-23 20:31:27.773 CET;23
2023-02-23 20:31:45.693 CET;22,7
2023-02-23 20:31:54.663 CET;22,5
2023-02-23 20:32:03.763 CET;23,3
2023-02-23 20:32:12.562 CET;23,6
2023-02-23 20:32:21.683 CET;22,8
2023-02-23 20:32:30.572 CET;22,9
2023-02-23 20:32:48.401 CET;22,6
2023-02-23 20:32:57.371 CET;22,5
2023-02-23 20:33:06.253 CET;23,2
2023-02-23 20:33:15.292 CET;22,6
2023-02-23 20:33:24.092 CET;23,5
2023-02-23 20:33:33.213 CET;23,2
2023-02-23 20:33:42.250 CET;23
2023-02-23 20:33:51.292 CET;23,2
2023-02-23 20:34:00.262 CET;22,3
2023-02-23 20:34:09.210 CET;22,7
2023-02-23 20:34:18.010 CET;23,8
2023-02-23 20:34:27.061 CET;23
2023-02-23 20:34:35.930 CET;23,6
2023-02-23 20:34:44.821 CET;22,8
2023-02-23 20:34:53.770 CET;22,6
2023-02-23 20:35:02.811 CET;22,8
2023-02-23 20:35:11.779 CET;22,4
2023-02-23 20:35:20.730 CET;22,9
2023-02-23 20:35:29.599 CET;23,9
2023-02-23 20:35:38.408 CET;23,3
2023-02-23 20:35:47.368 CET;22,5
2023-02-23 20:35:56.259 CET;22,8
2023-02-23 20:36:05.289 CET;22,4
2023-02-23 20:36:14.089 CET;23,4
2023-02-23 20:36:23.220 CET;22,9
2023-02-23 20:36:32.168 CET;22,2
2023-02-23 20:36:41.059 CET;22,4
2023-02-23 20:36:49.848 CET;23,5
2023-02-23 20:36:58.739 CET;23,4
2023-02-23 20:37:07.539 CET;22,8
2023-02-23 20:37:25.608 CET;23,2
2023-02-23 20:37:34.497 CET;22,7
2023-02-23 20:37:43.457 CET;22,8
2023-02-23 20:38:01.457 CET;22,6
2023-02-23 20:38:10.417 CET;22,4
2023-02-23 20:38:19.378 CET;22,6
2023-02-23 20:38:37.207 CET;22,9
2023-02-23 20:38:46.165 CET;22,3
2023-02-23 20:38:55.046 CET;23,4
2023-02-23 20:39:04.016 CET;22,4
2023-02-23 20:39:13.134 CET;23
2023-02-23 20:39:22.174 CET;22,7
2023-02-23 20:39:31.135 CET;22,9
2023-02-23 20:39:40.164 CET;22,4
2023-02-23 20:39:49.055 CET;22,9
2023-02-23 20:39:58.174 CET;22,8
2023-02-23 20:40:07.134 CET;23
2023-02-23 20:40:16.105 CET;22,2
2023-02-23 20:40:24.815 CET;23,3
2023-02-23 20:40:33.775 CET;23
2023-02-23 20:40:51.765 CET;22,9
2023-02-23 20:41:00.813 CET;22,6
2023-02-23 20:41:09.615 CET;23,5
2023-02-23 20:41:18.573 CET;22,5
2023-02-23 20:41:27.533 CET;22,6
2023-02-23 20:41:45.384 CET;24
2023-02-23 20:41:54.493 CET;22,6
2023-02-23 20:42:03.382 CET;22,9
2023-02-23 20:42:12.423 CET;23,2
2023-02-23 20:42:21.463 CET;23,3
2023-02-23 20:42:30.263 CET;23,6
2023-02-23 20:42:39.223 CET;23
2023-02-23 20:42:48.252 CET;22,4
2023-02-23 20:42:57.142 CET;22,8
2023-02-23 20:43:06.022 CET;23
2023-02-23 20:43:14.973 CET;22,4
2023-02-23 20:43:23.862 CET;22,8
2023-02-23 20:43:32.812 CET;23,1
2023-02-23 20:43:41.792 CET;22,6
2023-02-23 20:43:50.742 CET;22,5
2023-02-23 20:43:59.622 CET;22,7
2023-02-23 20:44:08.742 CET;23,2
2023-02-23 20:44:17.621 CET;22,5
2023-02-23 20:44:26.500 CET;23
2023-02-23 20:44:35.381 CET;22,6
2023-02-23 20:44:44.331 CET;22,2
2023-02-23 20:44:53.061 CET;23
2023-02-23 20:45:01.861 CET;23,1
2023-02-23 20:45:19.940 CET;23,4
2023-02-23 20:45:37.780 CET;23
2023-02-23 20:45:46.660 CET;22,9
2023-02-23 20:45:55.700 CET;23,1
2023-02-23 20:46:04.660 CET;23
2023-02-23 20:46:22.421 CET;22,6
2023-02-23 20:46:31.381 CET;23,2
2023-02-23 20:46:49.380 CET;22,9
2023-02-23 20:46:58.259 CET;23
2023-02-23 20:47:07.148 CET;22,8
2023-02-23 20:47:16.089 CET;23,6
2023-02-23 20:47:25.138 CET;22,8
2023-02-23 20:47:34.029 CET;23,2
2023-02-23 20:47:42.979 CET;23,1
2023-02-23 20:47:51.948 CET;23
2023-02-23 20:48:01.078 CET;23,4
2023-02-23 20:48:09.858 CET;23,6
2023-02-23 20:48:18.838 CET;22,6
2023-02-23 20:48:27.778 CET;23
2023-02-23 20:48:45.707 CET;22,8
2023-02-23 20:49:03.628 CET;22,9
2023-02-23 20:49:12.667 CET;22,6
2023-02-23 20:49:21.628 CET;22,7
2023-02-23 20:49:30.507 CET;23
2023-02-23 20:49:39.467 CET;22,4
2023-02-23 20:49:48.427 CET;22,9
2023-02-23 20:49:57.308 CET;22,5
2023-02-23 20:50:06.177 CET;23
2023-02-23 20:50:24.026 CET;22,9
2023-02-23 20:50:38.796 CET;23,1
2023-02-23 20:50:47.877 CET;22,9
2023-02-23 20:50:56.756 CET;22,8
2023-02-23 20:51:05.865 CET;23,1
2023-02-23 20:51:14.665 CET;24
2023-02-23 20:51:23.546 CET;23
2023-02-23 20:51:41.555 CET;23,1
2023-02-23 20:51:50.506 CET;22,4
2023-02-23 20:51:59.384 CET;22,6
2023-02-23 20:52:08.506 CET;23,2
2023-02-23 20:52:17.466 CET;22,6
2023-02-23 20:52:26.424 CET;22,8
2023-02-23 20:52:35.394 CET;22,6
2023-02-23 20:52:44.355 CET;22,8
2023-02-23 20:52:53.395 CET;22,6
2023-02-23 20:53:02.265 CET;23
2023-02-23 20:53:11.154 CET;22,8
2023-02-23 20:53:20.114 CET;22,9
2023-02-23 20:53:38.023 CET;22,7
2023-02-23 20:53:46.994 CET;22,5
2023-02-23 20:53:55.944 CET;22,6
2023-02-23 20:54:04.825 CET;23,5
2023-02-23 20:54:13.782 CET;22,7
2023-02-23 20:54:22.753 CET;23
2023-02-23 20:54:31.713 CET;22,4
2023-02-23 20:54:40.673 CET;23
2023-02-23 20:54:58.753 CET;22,3
2023-02-23 20:55:07.622 CET;23,1
2023-02-23 20:55:16.663 CET;23
2023-02-23 20:55:25.542 CET;22,6
2023-02-23 20:55:41.351 CET;23
2023-02-23 20:55:50.342 CET;22,6
2023-02-23 20:55:59.471 CET;23,2
2023-02-23 20:56:08.270 CET;22,9
2023-02-23 20:56:17.312 CET;23
2023-02-23 20:56:26.260 CET;22,9
2023-02-23 20:56:35.221 CET;22,6
2023-02-23 20:56:44.272 CET;23,2
2023-02-23 20:56:53.242 CET;22,9
2023-02-23 20:57:02.272 CET;22,6
2023-02-23 20:57:11.071 CET;23,5
2023-02-23 20:57:20.190 CET;22,8
2023-02-23 20:57:29.071 CET;23
2023-02-23 20:57:38.019 CET;22,8
2023-02-23 20:57:55.950 CET;22,6
2023-02-23 20:58:04.829 CET;22,8
2023-02-23 20:58:22.990 CET;22,2
2023-02-23 20:58:31.710 CET;22,9
2023-02-23 20:58:48.328 CET;22,8
2023-02-23 20:58:57.289 CET;22
2023-02-23 20:59:06.038 CET;23,5
2023-02-23 20:59:14.999 CET;22,4
2023-02-23 20:59:23.858 CET;23,1
2023-02-23 20:59:41.878 CET;22,7
2023-02-23 20:59:59.717 CET;24
2023-02-23 21:00:08.667 CET;22,5
2023-02-23 21:00:17.548 CET;22,6
2023-02-23 21:00:26.437 CET;22,8
2023-02-23 21:00:35.546 CET;23,1
2023-02-23 21:00:44.585 CET;23
2023-02-23 21:00:53.486 CET;22,8
2023-02-23 21:01:02.585 CET;23,2
2023-02-23 21:01:11.395 CET;22,6
2023-02-23 21:01:29.157 CET;23,6
2023-02-23 21:01:38.036 CET;22,9
2023-02-23 21:01:56.197 CET;23,2
2023-02-23 21:02:14.115 CET;22,7
2023-02-23 21:02:23.065 CET;22,8
2023-02-23 21:02:41.065 CET;23
2023-02-23 21:02:49.956 CET;22,9
2023-02-23 21:02:59.006 CET;22,8
2023-02-23 21:03:07.875 CET;23
2023-02-23 21:03:25.724 CET;22,8
2023-02-23 21:03:34.674 CET;22,6
2023-02-23 21:03:43.565 CET;22,8
2023-02-23 21:03:52.515 CET;22,6
2023-02-23 21:04:19.404 CET;22,8
2023-02-23 21:04:37.483 CET;23
2023-02-23 21:04:46.352 CET;23,4
2023-02-23 21:04:55.392 CET;23,1
2023-02-23 21:05:04.352 CET;22,9
2023-02-23 21:05:13.322 CET;23,2
2023-02-23 21:05:22.352 CET;22,9
2023-02-23 21:05:31.392 CET;23,2
2023-02-23 21:05:40.342 CET;22,8
2023-02-23 21:05:49.322 CET;22,6
2023-02-23 21:05:58.193 CET;23,2
2023-02-23 21:06:07.161 CET;22,7
2023-02-23 21:06:25.072 CET;22,4
2023-02-23 21:06:34.042 CET;22,3
2023-02-23 21:06:43.092 CET;22,6
2023-02-23 21:06:52.032 CET;22,5
2023-02-23 21:07:00.832 CET;23,3
2023-02-23 21:07:09.960 CET;22,9
2023-02-23 21:07:19.000 CET;23
2023-02-23 21:07:28.051 CET;23,2
2023-02-23 21:07:37.091 CET;22,9
2023-02-23 21:07:45.961 CET;23
2023-02-23 21:07:54.911 CET;22,7
2023-02-23 21:08:04.032 CET;23
2023-02-23 21:08:13.081 CET;22,8
2023-02-23 21:08:21.970 CET;22,7
2023-02-23 21:08:31.010 CET;23,3
2023-02-23 21:08:39.881 CET;22,6
2023-02-23 21:08:48.841 CET;22,8
2023-02-23 21:08:57.881 CET;23
2023-02-23 21:09:06.841 CET;22,7
2023-02-23 21:09:15.799 CET;22,6
2023-02-23 21:09:24.609 CET;23
2023-02-23 21:09:51.408 CET;23,1
2023-02-23 21:10:00.368 CET;22,3
2023-02-23 21:10:09.329 CET;22,9
2023-02-23 21:10:18.358 CET;22,6
2023-02-23 21:10:27.240 CET;23
2023-02-23 21:10:36.210 CET;22,7
2023-02-23 21:10:45.089 CET;22,6
2023-02-23 21:10:54.130 CET;23,2
2023-02-23 21:11:03.009 CET;22,8
2023-02-23 21:11:20.928 CET;23
2023-02-23 21:11:29.888 CET;22,8
2023-02-23 21:11:38.928 CET;22,9
2023-02-23 21:11:47.967 CET;22,6
2023-02-23 21:11:56.848 CET;23,3
2023-02-23 21:12:05.808 CET;22,8
2023-02-23 21:12:14.756 CET;22,6
2023-02-23 21:12:23.806 CET;23,6
2023-02-23 21:12:32.608 CET;23,4
2023-02-23 21:12:41.556 CET;22,8
2023-02-23 21:12:50.526 CET;22,6
2023-02-23 21:12:59.316 CET;23,7
2023-02-23 21:13:08.357 CET;23,3
2023-02-23 21:13:17.246 CET;23
2023-02-23 21:13:26.127 CET;23,6
2023-02-23 21:13:34.927 CET;23
2023-02-23 21:13:52.836 CET;22,7
2023-02-23 21:14:01.967 CET;23
2023-02-23 21:14:10.835 CET;22,8
2023-02-23 21:14:28.687 CET;23,4
2023-02-23 21:14:37.736 CET;23
2023-02-23 21:14:46.615 CET;22,4
2023-02-23 21:14:55.496 CET;22,8
2023-02-23 21:15:04.526 CET;22,7
2023-02-23 21:15:13.415 CET;22,8
2023-02-23 21:15:31.486 CET;23
2023-02-23 21:15:40.605 CET;22,8
2023-02-23 21:15:58.375 CET;22,7
2023-02-23 21:16:07.414 CET;23,3
2023-02-23 21:16:16.293 CET;22,6
2023-02-23 21:16:34.125 CET;22,7
2023-02-23 21:16:43.174 CET;23,3
2023-02-23 21:16:52.203 CET;22,8
2023-02-23 21:17:01.094 CET;23
2023-02-23 21:17:10.124 CET;22,6
2023-02-23 21:17:19.084 CET;23
2023-02-23 21:17:28.122 CET;22,9
2023-02-23 21:17:37.094 CET;22,8
2023-02-23 21:17:45.963 CET;23
2023-02-23 21:17:54.934 CET;22,8
2023-02-23 21:18:03.892 CET;22,7
2023-02-23 21:18:12.773 CET;22,6
2023-02-23 21:18:21.733 CET;22,5
2023-02-23 21:18:39.733 CET;23
2023-02-23 21:18:48.691 CET;22,6
2023-02-23 21:18:57.651 CET;22,5
2023-02-23 21:19:06.532 CET;22,8
2023-02-23 21:19:15.493 CET;23
2023-02-23 21:19:24.532 CET;22,4
2023-02-23 21:19:42.371 CET;22,8
2023-02-23 21:19:51.332 CET;22,6
2023-02-23 21:20:00.292 CET;22,4
2023-02-23 21:20:09.171 CET;23,2
2023-02-23 21:20:18.210 CET;22,8
2023-02-23 21:20:27.010 CET;23,6
2023-02-23 21:20:35.970 CET;22,7
2023-02-23 21:20:44.940 CET;22,1
2023-02-23 21:20:53.970 CET;22,6
2023-02-23 21:21:02.779 CET;23,9
2023-02-23 21:21:11.571 CET;23,7
2023-02-23 21:21:20.450 CET;23
2023-02-23 21:21:29.490 CET;22,7
2023-02-23 21:21:38.368 CET;22,9
2023-02-23 21:21:47.328 CET;22,5
2023-02-23 21:21:56.289 CET;23,2
2023-02-23 21:22:05.088 CET;22,9
2023-02-23 21:22:14.059 CET;22,6
2023-02-23 21:22:31.890 CET;22,8
2023-02-23 21:22:58.698 CET;22,5
2023-02-23 21:23:07.648 CET;22,9
2023-02-23 21:23:25.586 CET;23
2023-02-23 21:23:54.058 CET;23,2
2023-02-23 21:24:02.867 CET;22,6
2023-02-23 21:24:11.815 CET;23
2023-02-23 21:24:38.625 CET;24,2
2023-02-23 21:24:47.657 CET;23,1
2023-02-23 21:24:56.617 CET;23,4
2023-02-23 21:25:05.575 CET;22,8
2023-02-23 21:25:36.845 CET;23
2023-02-23 21:25:45.895 CET;22,4
2023-02-23 21:25:54.855 CET;22,6
2023-02-23 21:26:19.275 CET;23
2023-02-23 21:26:28.375 CET;22,8
2023-02-23 21:26:46.384 CET;22,6
2023-02-23 21:26:55.335 CET;22,5
2023-02-23 21:27:04.384 CET;22,8
2023-02-23 21:27:13.255 CET;23,6
2023-02-23 21:27:22.204 CET;22,5
2023-02-23 21:27:31.174 CET;22,8
2023-02-23 21:27:48.852 CET;23,5
2023-02-23 21:27:57.733 CET;22,9
2023-02-23 21:28:06.773 CET;23,1
2023-02-23 21:28:15.654 CET;22,6
2023-02-23 21:28:24.693 CET;22,8
2023-02-23 21:28:33.584 CET;22,5
2023-02-23 21:28:42.624 CET;22,8
2023-02-23 21:29:00.453 CET;22
2023-02-23 21:29:09.183 CET;24
2023-02-23 21:29:18.213 CET;22,9
2023-02-23 21:29:27.092 CET;22,6
2023-02-23 21:29:36.062 CET;22,5
2023-02-23 21:29:53.983 CET;22,8
2023-02-23 21:30:02.933 CET;22,6
2023-02-23 21:30:12.052 CET;22,9
2023-02-23 21:30:21.012 CET;22,7
2023-02-23 21:30:30.221 CET;22,2
2023-02-23 21:30:39.022 CET;22,7
2023-02-23 21:30:47.982 CET;22,8
2023-02-23 21:31:05.901 CET;22,6
2023-02-23 21:31:14.930 CET;23
2023-02-23 21:31:32.851 CET;22,6
2023-02-23 21:31:41.970 CET;23,3
2023-02-23 21:31:51.020 CET;23,4
2023-02-23 21:31:59.831 CET;22,9
2023-02-23 21:32:08.861 CET;22,8
2023-02-23 21:32:17.821 CET;22,4
2023-02-23 21:32:26.621 CET;23,4
2023-02-23 21:32:35.500 CET;22,4
2023-02-23 21:32:44.470 CET;22,7
2023-02-23 21:32:53.339 CET;22,8
2023-02-23 21:33:02.390 CET;22,9
2023-02-23 21:33:11.259 CET;22,7
2023-02-23 21:33:20.059 CET;23,6
2023-02-23 21:33:29.269 CET;22,8
2023-02-23 21:33:38.069 CET;23,3
2023-02-23 21:33:46.940 CET;23,4
2023-02-23 21:33:55.980 CET;23,2
2023-02-23 21:34:13.818 CET;22,6
2023-02-23 21:34:22.618 CET;23,4
2023-02-23 21:34:31.818 CET;22,6
2023-02-23 21:34:40.618 CET;23,7
2023-02-23 21:34:49.658 CET;22,4
2023-02-23 21:34:58.469 CET;23,8
2023-02-23 21:35:07.578 CET;22,8
2023-02-23 21:35:16.467 CET;22,5
2023-02-23 21:35:25.506 CET;23
2023-02-23 21:35:34.378 CET;22,8
2023-02-23 21:35:43.266 CET;23
2023-02-23 21:35:52.147 CET;22,9
2023-02-23 21:36:01.107 CET;22,6
2023-02-23 21:36:18.947 CET;22,5
2023-02-23 21:36:27.895 CET;22,8
2023-02-23 21:36:36.697 CET;23,3
2023-02-23 21:36:45.825 CET;22,7
2023-02-23 21:36:54.796 CET;23
2023-02-23 21:37:03.746 CET;22,3
2023-02-23 21:37:12.704 CET;23,1
2023-02-23 21:37:21.494 CET;23
2023-02-23 21:37:39.585 CET;23,4
2023-02-23 21:37:48.384 CET;23,6
2023-02-23 21:37:57.345 CET;22,6
2023-02-23 21:38:06.144 CET;23,7
2023-02-23 21:38:15.105 CET;23
2023-02-23 21:38:24.063 CET;22,9
2023-02-23 21:38:33.015 CET;22,3
2023-02-23 21:38:42.072 CET;23
2023-02-23 21:38:50.862 CET;23,5
2023-02-23 21:38:59.914 CET;22,8
2023-02-23 21:39:08.874 CET;22,9
2023-02-23 21:39:17.752 CET;22,8
2023-02-23 21:39:26.711 CET;22,6
2023-02-23 21:39:35.742 CET;22,5
2023-02-23 21:39:44.772 CET;23,2
2023-02-23 21:39:53.661 CET;22,8
2023-02-23 21:40:02.621 CET;23
2023-02-23 21:40:11.520 CET;22,5
2023-02-23 21:40:20.381 CET;22,8
2023-02-23 21:40:38.230 CET;23
2023-02-23 21:40:47.270 CET;22,8
2023-02-23 21:40:56.230 CET;22,7
2023-02-23 21:41:05.180 CET;22,8
2023-02-23 21:41:14.140 CET;22,4
2023-02-23 21:41:23.260 CET;23,4
2023-02-23 21:41:32.220 CET;22,8
2023-02-23 21:41:41.341 CET;23,1
2023-02-23 21:41:50.390 CET;23,4
2023-02-23 21:41:59.421 CET;23,2
2023-02-23 21:42:08.301 CET;22,6
2023-02-23 21:42:17.188 CET;23
2023-02-23 21:42:26.390 CET;23,2
2023-02-23 21:42:35.188 CET;24
2023-02-23 21:42:44.227 CET;22,9
2023-02-23 21:42:53.197 CET;22,2
2023-02-23 21:43:02.229 CET;22,3
2023-02-23 21:43:11.108 CET;23
2023-02-23 21:43:20.068 CET;22,8
2023-02-23 21:43:29.118 CET;22,9
2023-02-23 21:43:38.148 CET;22,8
2023-02-23 21:43:47.187 CET;22,6
2023-02-23 21:43:56.137 CET;22,7
2023-02-23 21:44:05.187 CET;22,8
2023-02-23 21:44:14.237 CET;22,6
2023-02-23 21:44:23.118 CET;23,6
2023-02-23 21:44:32.076 CET;22,6
2023-02-23 21:44:49.986 CET;23,2
2023-02-23 21:44:59.036 CET;23,1
2023-02-23 21:45:07.907 CET;23,2
2023-02-23 21:45:16.865 CET;22,5
2023-02-23 22:41:11.631 CET;10,6
2023-02-23 22:48:14.105 CET;2,6
2023-02-23 23:05:35.288 CET;43,7
2023-02-23 23:12:54.119 CET;44,2
2023-02-23 23:23:22.757 CET;44,8
2023-02-23 23:33:26.171 CET;44,7
2023-02-23 23:42:46.262 CET;43,9
2023-02-24 00:11:12.756 CET;45,1
2023-02-24 00:20:22.328 CET;45
2023-02-24 00:30:08.112 CET;45,4
2023-02-24 00:50:31.819 CET;42,1
2023-02-24 00:51:43.779 CET;45,3
2023-02-24 05:16:36.085 CET;46,6
2023-02-24 05:34:59.239 CET;45,6
2023-02-24 06:10:28.430 CET;45,5
2023-02-24 06:22:10.359 CET;45,4
2023-02-24 06:22:27.539 CET;45,7
2023-02-24 06:25:22.187 CET;45,5
2023-02-24 06:25:39.326 CET;45,8
2023-02-24 06:25:56.016 CET;46
2023-02-24 06:26:12.467 CET;45,6
2023-02-24 06:26:28.897 CET;45,7
2023-02-24 06:26:45.335 CET;46
2023-02-24 06:27:01.706 CET;46,2
2023-02-24 06:27:46.144 CET;45,9
2023-02-24 06:28:02.984 CET;46
2023-02-24 06:28:19.813 CET;45,9
2023-02-24 06:32:30.009 CET;45,8
2023-02-24 06:32:47.789 CET;46,2
2023-02-24 06:33:24.111 CET;45,9
2023-02-24 06:33:43.510 CET;46,2
2023-02-24 06:35:35.108 CET;46
2023-02-24 06:37:22.677 CET;46,3
2023-02-24 06:37:39.078 CET;46,2
2023-02-24 06:37:55.457 CET;46
2023-02-24 06:38:12.137 CET;45,6
2023-02-24 06:42:46.243 CET;46,6
2023-02-24 06:43:42.032 CET;45,2
2023-02-24 06:45:50.490 CET;45,5
2023-02-24 06:46:07.801 CET;45,6
2023-02-24 06:57:46.440 CET;45,2
2023-02-24 06:58:20.009 CET;45,4
2023-02-24 06:58:36.448 CET;45,6
2023-02-24 06:58:53.138 CET;45,8
2023-02-24 06:59:09.479 CET;45,7
2023-02-24 06:59:26.168 CET;46,2
2023-02-24 06:59:42.517 CET;45,8
2023-02-24 06:59:59.207 CET;46
2023-02-24 07:00:15.578 CET;46,3
2023-02-24 07:02:20.056 CET;46,4
2023-02-24 07:03:08.404 CET;45,9
2023-02-24 07:03:22.615 CET;45,7
2023-02-24 07:04:12.615 CET;45,9
2023-02-24 07:04:29.535 CET;45,8
2023-02-24 07:04:46.293 CET;46
2023-02-24 07:05:03.214 CET;45,8
2023-02-24 07:05:20.053 CET;46,1
2023-02-24 07:05:36.884 CET;46,2
2023-02-24 07:05:53.822 CET;46
2023-02-24 07:06:46.904 CET;46,2
2023-02-24 07:29:35.903 CET;45,4
2023-02-24 07:47:14.028 CET;45,3
2023-02-24 07:57:22.928 CET;45,1
2023-02-24 08:11:19.003 CET;45
2023-02-24 08:21:27.072 CET;45,2
2023-02-24 08:21:43.582 CET;44,8
2023-02-24 08:21:59.871 CET;45,7
2023-02-24 08:22:16.961 CET;45,1
2023-02-24 08:22:33.482 CET;45,2
2023-02-24 08:22:49.903 CET;45,3
